order_line_id,order_id,line_number,product_id,ordered_qty,unit_price,discount_pct,line_status,valid_quantity,valid_unit_price,valid_discount,quarantine_reason
SOL0000001909,SO00000623,3,SKU0000501,-1.0,524.59,10.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000001914,SO00000624,3,SKU0000381,,278.32,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000001919,SO00000626,1,SKU0000016,,16.37,0.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000001925,SO00000627,3,SKU0000441,-1.0,541.1,2.5,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000001927,SO00000627,5,SKU0000095,-1.0,306.36,5.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000001928,SO00000628,1,SKU0000152,,38.5,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000001929,SO00000628,2,SKU0000452,-1.0,129.71,5.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000001932,SO00000630,1,SKU0000684,-1.0,172.56,5.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000001933,SO00000630,2,SKU0000267,-1.0,64.83,5.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000001938,SO00000631,2,SKU0000027,,309.92,25.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000001942,SO00000632,1,SKU0000604,-1.0,358.16,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000001947,SO00000634,1,SKU0000178,,532.74,5.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000001951,SO00000635,2,SKU0000596,,16.0,5.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000001958,SO00000637,1,SKU0000353,,28.38,25.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000001961,SO00000638,2,SKU0000324,,414.13,0.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000001971,SO00000642,1,SKU0000070,,46.46,2.5,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000001974,SO00000642,4,SKU0000567,,182.08,25.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000001978,SO00000644,2,SKU0000670,,262.9,0.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000001980,SO00000645,1,SKU0000108,,542.93,5.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000001981,SO00000646,1,SKU0000162,-1.0,463.08,10.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000001991,SO00000648,2,SKU0000525,,308.86,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002002,SO00000651,4,SKU0000683,5.0,,5.0,Open,True,False,True,"Line has invalid quantity, price, or discount"
SOL0000002009,SO00000653,5,SKU0000585,,257.84,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002010,SO00000654,1,SKU0000315,,447.05,2.5,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002011,SO00000655,1,SKU0000113,-1.0,178.3,0.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002013,SO00000656,1,SKU0000349,,148.97,5.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002030,SO00000662,1,SKU0000087,-1.0,375.95,0.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002043,SO00000665,1,SKU0000556,-1.0,550.4,2.5,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002044,SO00000665,2,SKU0000019,,147.15,15.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002046,SO00000667,1,SKU0000326,,581.78,0.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002049,SO00000668,2,SKU0000043,10.0,,25.0,Shipped,True,False,True,"Line has invalid quantity, price, or discount"
SOL0000002053,SO00000670,1,SKU0000569,-1.0,25.11,25.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002056,SO00000671,1,SKU0000489,-1.0,22.47,10.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002058,SO00000671,3,SKU0000078,-1.0,146.07,25.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002069,SO00000674,2,SKU0000524,,623.76,0.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002072,SO00000674,5,SKU0000585,1.0,,15.0,Open,True,False,True,"Line has invalid quantity, price, or discount"
SOL0000002080,SO00000677,4,SKU0000186,,92.78,0.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002082,SO00000678,1,SKU0000067,,,15.0,Open,False,False,True,"Line has invalid quantity, price, or discount"
SOL0000002084,SO00000678,3,SKU0000291,,104.91,2.5,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002089,SO00000681,2,SKU0000626,-1.0,50.78,25.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002090,SO00000681,3,SKU0000418,,490.63,15.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002096,SO00000684,2,SKU0000229,,715.95,0.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002102,SO00000686,2,SKU0000604,-1.0,340.25,15.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002105,SO00000686,5,SKU0000010,,561.85,2.5,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002113,SO00000688,3,SKU0000247,-1.0,398.57,0.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002119,SO00000690,5,SKU0000679,50.0,,0.0,Open,True,False,True,"Line has invalid quantity, price, or discount"
SOL0000002120,SO00000691,1,SKU0000278,-1.0,15.24,15.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002126,SO00000694,4,SKU0000060,,31.13,0.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002127,SO00000694,5,SKU0000684,-1.0,147.91,2.5,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002129,SO00000695,2,SKU0000507,,15.78,2.5,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002131,SO00000696,2,SKU0000611,-1.0,482.95,10.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002143,SO00000700,1,SKU0000016,-1.0,15.51,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002146,SO00000700,4,SKU0000126,,123.72,5.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002153,SO00000703,1,SKU0000421,-1.0,502.06,15.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002158,SO00000705,2,SKU0000269,-1.0,386.78,0.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002163,SO00000706,4,SKU0000649,,340.34,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002166,SO00000707,3,SKU0000583,,330.21,10.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002169,SO00000708,3,SKU0000294,,64.2,10.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002172,SO00000709,2,SKU0000145,-1.0,225.15,25.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002178,SO00000711,2,SKU0000278,,14.44,10.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002180,SO00000712,2,SKU0000241,,,0.0,Allocated,False,False,True,"Line has invalid quantity, price, or discount"
SOL0000002191,SO00000715,2,SKU0000033,-1.0,29.77,10.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002193,SO00000716,1,SKU0000480,,411.69,10.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002200,SO00000718,3,SKU0000338,,184.79,2.5,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002201,SO00000718,4,SKU0000006,-1.0,263.76,15.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002202,SO00000719,1,SKU0000305,-1.0,66.97,5.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002205,SO00000720,3,SKU0000070,-1.0,41.81,0.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002213,SO00000722,2,SKU0000538,,323.16,0.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002216,SO00000724,1,SKU0000248,,116.15,10.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002222,SO00000725,4,SKU0000422,-1.0,508.48,5.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002224,SO00000727,1,SKU0000246,,29.81,2.5,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002226,SO00000729,1,SKU0000415,-1.0,249.05,2.5,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002229,SO00000730,3,SKU0000104,,356.57,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002232,SO00000731,2,SKU0000506,,388.76,0.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002234,SO00000731,4,SKU0000066,,836.52,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002235,SO00000731,5,SKU0000165,,523.89,15.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002241,SO00000733,1,SKU0000166,-1.0,267.22,5.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002243,SO00000733,3,SKU0000320,-1.0,17.2,10.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002246,SO00000734,2,SKU0000373,,326.52,5.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002247,SO00000735,1,SKU0000439,-1.0,266.33,5.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002249,SO00000735,3,SKU0000599,,33.96,25.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002251,SO00000735,5,SKU0000288,-1.0,258.49,2.5,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002254,SO00000736,3,SKU0000418,-1.0,517.88,5.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002264,SO00000739,1,SKU0000565,-1.0,164.07,10.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002267,SO00000740,1,SKU0000633,-1.0,69.42,5.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002270,SO00000741,1,SKU0000417,,217.38,5.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002277,SO00000743,3,SKU0000511,,209.12,10.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002280,SO00000744,1,SKU0000175,-1.0,386.57,2.5,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002289,SO00000746,1,SKU0000542,-1.0,486.02,10.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002293,SO00000747,1,SKU0000503,-1.0,37.48,0.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002302,SO00000751,1,SKU0000292,-1.0,141.07,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002306,SO00000751,5,SKU0000407,-1.0,10.7,2.5,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002316,SO00000754,3,SKU0000606,-1.0,276.2,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002323,SO00000756,2,SKU0000602,-1.0,143.28,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002324,SO00000757,1,SKU0000092,,48.73,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002330,SO00000759,3,SKU0000318,,507.23,25.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002332,SO00000759,5,SKU0000235,,298.76,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002335,SO00000760,3,SKU0000551,-1.0,383.84,15.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002336,SO00000760,4,SKU0000182,,212.36,25.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002337,SO00000760,5,SKU0000072,,362.29,10.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002341,SO00000761,4,SKU0000149,-1.0,524.21,15.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002342,SO00000762,1,SKU0000272,,578.27,2.5,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002345,SO00000764,1,SKU0000045,-1.0,316.13,25.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002349,SO00000765,4,SKU0000052,-1.0,189.53,5.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002351,SO00000766,1,SKU0000195,-1.0,250.52,2.5,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002356,SO00000768,3,SKU0000282,-1.0,820.17,10.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002363,SO00000772,2,SKU0000086,,646.35,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002365,SO00000772,4,SKU0000005,,248.94,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002368,SO00000773,3,SKU0000018,-1.0,111.69,25.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002376,SO00000776,1,SKU0000440,-1.0,206.69,15.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002389,SO00000781,2,SKU0000236,-1.0,157.99,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002390,SO00000782,1,SKU0000560,,168.47,15.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002396,SO00000784,3,SKU0000254,-1.0,354.12,5.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002400,SO00000785,4,SKU0000456,,534.4,0.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002403,SO00000786,2,SKU0000113,,197.06,0.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002408,SO00000788,1,SKU0000104,-1.0,305.63,2.5,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002411,SO00000789,1,SKU0000669,-1.0,166.62,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002413,SO00000789,3,SKU0000273,-1.0,200.59,5.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002422,SO00000792,3,SKU0000169,,441.41,10.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002424,SO00000793,2,SKU0000689,-1.0,240.01,0.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002433,SO00000796,1,SKU0000326,-1.0,498.67,10.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002437,SO00000797,1,SKU0000461,-1.0,29.26,25.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002438,SO00000797,2,SKU0000018,-1.0,123.45,15.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002439,SO00000798,1,SKU0000357,-1.0,150.0,0.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002442,SO00000799,1,SKU0000208,-1.0,458.35,5.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002445,SO00000799,4,SKU0000390,-1.0,290.98,25.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002467,SO00000809,2,SKU0000128,,302.05,15.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002474,SO00000811,1,SKU0000606,,290.01,0.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002476,SO00000811,3,SKU0000593,-1.0,253.75,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002495,SO00000819,1,SKU0000258,-1.0,348.16,0.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002505,SO00000821,2,SKU0000304,25.0,,0.0,Backordered,True,False,True,"Line has invalid quantity, price, or discount"
SOL0000002515,SO00000823,5,SKU0000513,-1.0,184.56,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002521,SO00000826,1,SKU0000195,-1.0,278.35,2.5,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002522,SO00000826,2,SKU0000617,,541.63,25.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002525,SO00000827,3,SKU0000362,-1.0,167.54,2.5,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002529,SO00000828,3,SKU0000327,,67.74,5.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002531,SO00000828,5,SKU0000185,-1.0,174.23,10.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002534,SO00000830,2,SKU0000080,-1.0,635.41,0.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002537,SO00000831,3,SKU0000551,-1.0,403.03,5.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002538,SO00000831,4,SKU0000300,-1.0,169.09,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002544,SO00000833,4,SKU0000202,-1.0,108.08,0.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002547,SO00000834,2,SKU0000270,,59.14,5.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002559,SO00000838,4,SKU0000653,,94.21,5.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002566,SO00000842,1,SKU0000419,,93.12,15.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002572,SO00000844,3,SKU0000260,-1.0,529.52,5.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002577,SO00000846,1,SKU0000327,-1.0,74.88,0.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002580,SO00000846,4,SKU0000216,,376.08,15.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002581,SO00000846,5,SKU0000496,,3.71,0.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002582,SO00000847,1,SKU0000231,,240.24,0.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002583,SO00000848,1,SKU0000109,,271.72,2.5,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002590,SO00000850,1,SKU0000587,,254.67,25.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002598,SO00000854,1,SKU0000182,-1.0,,2.5,Allocated,False,False,True,"Line has invalid quantity, price, or discount"
SOL0000002600,SO00000854,3,SKU0000630,,332.95,15.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002604,SO00000855,4,SKU0000056,,569.64,25.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002605,SO00000856,1,SKU0000565,-1.0,181.35,10.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002606,SO00000856,2,SKU0000435,-1.0,300.23,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002607,SO00000856,3,SKU0000296,,167.98,0.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002612,SO00000857,4,SKU0000004,-1.0,17.24,2.5,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002613,SO00000858,1,SKU0000689,,228.01,10.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002615,SO00000858,3,SKU0000064,-1.0,262.5,25.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002617,SO00000859,1,SKU0000157,,79.13,15.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002618,SO00000859,2,SKU0000037,-1.0,62.3,5.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002619,SO00000859,3,SKU0000616,,202.89,15.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002626,SO00000862,1,SKU0000308,-1.0,109.9,0.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002630,SO00000864,1,SKU0000244,-1.0,129.59,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002638,SO00000867,2,SKU0000045,,299.49,15.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002648,SO00000870,3,SKU0000272,,520.44,25.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002649,SO00000870,4,SKU0000223,,679.35,5.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002652,SO00000871,2,SKU0000640,-1.0,343.22,2.5,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002658,SO00000874,1,SKU0000110,,417.11,25.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002669,SO00000876,5,SKU0000275,-1.0,47.1,10.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002671,SO00000878,1,SKU0000615,,354.44,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002676,SO00000880,1,SKU0000590,,333.04,10.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002679,SO00000880,4,SKU0000406,,141.65,5.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002684,SO00000881,4,SKU0000381,,324.71,0.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002687,SO00000882,2,SKU0000326,,581.78,25.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002688,SO00000882,3,SKU0000469,-1.0,458.63,0.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002703,SO00000887,2,SKU0000595,,432.46,10.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002710,SO00000889,3,SKU0000195,-1.0,250.52,0.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002712,SO00000889,5,SKU0000134,,528.08,25.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002717,SO00000891,2,SKU0000306,,324.39,5.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002719,SO00000891,4,SKU0000133,-1.0,258.46,10.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002723,SO00000892,3,SKU0000008,-1.0,557.47,25.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002729,SO00000894,1,SKU0000027,-1.0,327.13,2.5,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002733,SO00000896,2,SKU0000499,,29.53,0.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002735,SO00000897,1,SKU0000593,-1.0,228.38,25.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002747,SO00000901,1,SKU0000552,-1.0,109.16,0.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002748,SO00000901,2,SKU0000563,,330.87,10.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002750,SO00000902,2,SKU0000487,-1.0,214.93,0.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002751,SO00000902,3,SKU0000288,,244.88,25.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002763,SO00000905,1,SKU0000633,,65.76,25.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002765,SO00000906,1,SKU0000385,,273.02,0.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002767,SO00000907,1,SKU0000322,,216.72,2.5,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002771,SO00000909,2,SKU0000279,-1.0,349.13,5.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002775,SO00000910,2,SKU0000585,-1.0,233.28,10.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002783,SO00000914,1,SKU0000365,,132.44,15.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002786,SO00000915,3,SKU0000651,-1.0,299.89,15.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002791,SO00000917,1,SKU0000287,-1.0,256.74,0.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002796,SO00000918,2,SKU0000369,-1.0,106.55,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002797,SO00000918,3,SKU0000229,,715.95,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002808,SO00000922,1,SKU0000089,-1.0,501.08,2.5,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002810,SO00000923,1,SKU0000649,,340.34,10.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002825,SO00000927,5,SKU0000617,-1.0,487.47,0.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002829,SO00000928,4,SKU0000032,,158.41,15.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002833,SO00000929,3,SKU0000216,,395.87,0.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002841,SO00000932,1,SKU0000380,-1.0,269.52,25.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002843,SO00000932,3,SKU0000586,,325.81,0.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002848,SO00000934,2,SKU0000250,-1.0,341.27,2.5,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002849,SO00000934,3,SKU0000049,-1.0,464.32,0.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002852,SO00000935,3,SKU0000344,,193.29,10.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002863,SO00000941,2,SKU0000133,,232.61,10.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002865,SO00000941,4,SKU0000502,,715.3,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002880,SO00000946,1,SKU0000562,-1.0,594.14,0.0,Backordered,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002891,SO00000948,3,SKU0000636,-1.0,115.37,5.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002892,SO00000949,1,SKU0000396,,178.41,0.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002900,SO00000951,3,SKU0000682,-1.0,110.25,2.5,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002902,SO00000952,1,SKU0000133,,258.46,0.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002903,SO00000952,2,SKU0000101,,263.69,15.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002907,SO00000953,1,SKU0000523,,623.46,0.0,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002912,SO00000955,1,SKU0000637,-1.0,43.24,15.0,Shipped,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002924,SO00000960,1,SKU0000101,,263.69,10.0,Open,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002928,SO00000961,1,SKU0000316,-1.0,125.58,5.0,Allocated,False,True,True,"Line has invalid quantity, price, or discount"
SOL0000002938,SO00000964,3,SKU0000685,-1.0,551.4,2.5,Cancelled,False,True,True,"Line has invalid quantity, price, or discount"
