customer_id,customer_name,customer_segment,industry,city,state,country,region,signup_date,credit_limit,payment_terms,risk_tier,is_active,customer_nk_hash
CUST000188,Apex Supply 188,Small Business,Healthcare,Phoenix,AZ,USA,Southwest,,883451.19,NET30,Low,False,7e324ceaea3c105b195a
CUST000189,Clearpath Supply 189,Mid Market,Construction,Guadalajara,JA,MEX,Southwest,,1019848.56,PREPAID,Medium,False,fb153f77ba5f1940168e
CUST000190,Apex Group 190,Wholesale,Food Service,Boston,MA,USA,Northeast,,281296.14,NET30,Low,False,02f3bb7241227c73c4db
CUST000191,Clearpath Logistics 191,Enterprise,Education,Boston,MA,USA,Northeast,,54591.52,NET45,Low,False,7e2d281dfc20fac52f35
CUST000192,Urban Logistics 192,Unknown,Construction,Atlanta,GA,USA,Southeast,,256961.49,NET30,Medium,True,9b03405bafa79213c801
CUST000193,Summit Logistics 193,Wholesale,Retail,Miami,FL,USA,Southeast,2022-02-12,59644.27,NET45,Low,True,0608ae324f0b1e456e0b
CUST000194,Northstar Supply 194,Small Business,Healthcare,Miami,FL,USA,Southeast,,25031.55,PREPAID,Medium,True,ba064e99a244175eef41
CUST000195,Prime Partners 195,Retail,Food Service,Denver,CO,USA,West,,48710.16,NET30,Low,True,0ef02f648074897d6ef7
CUST000196,Blueriver Logistics 196,Unknown,Construction,Toronto,ON,CAN,Northeast,2025-04-18,216980.5,NET60,Low,True,171621331221b6cf5166
CUST000197,Urban Markets 197,Small Business,Construction,Seattle,WA,USA,West,,111904.24,NET60,Medium,False,fec27e0fbfa7c7dced8b
CUST000198,Blueriver Partners 198,Retail,Technology,Chicago,IL,USA,Midwest,2025-07-06,84005.3,NET30,Low,False,a4779dbaa502c4f0a596
CUST000199,Clearpath Partners 199,Unknown,Manufacturing,Vancouver,BC,CAN,West,,24703.98,NET45,Low,True,429610451d3aa65e0862
CUST000200,Blueriver Trading 200,Enterprise,Food Service,Guadalajara,JA,MEX,Southwest,2024-10-05,859442.69,NET30,Low,True,34dfe3af7af89baceeba
CUST000201,Clearpath Partners 201,Mid Market,Education,Denver,CO,USA,West,,209379.64,NET30,Low,True,c67442e81d6a3a3f32f4
CUST000202,Prime Partners 202,Small Business,Education,Guadalajara,JA,MEX,Southwest,,219650.09,PREPAID,Medium,True,3a26438ad2c602c61b2a
CUST000203,Apex Logistics 203,Enterprise,Retail,Dallas,TX,USA,Southwest,2021-01-23,210642.44,NET30,Medium,False,1021e0b83d0b5dbe5f50
CUST000204,Urban Group 204,Enterprise,Manufacturing,Guadalajara,JA,MEX,Southwest,,810104.64,NET45,Low,True,f9168edeb2cf043e4ce4
CUST000205,Blueriver Markets 205,Small Business,Food Service,Dallas,TX,USA,Southwest,,1084875.0,NET60,Medium,True,ba333a6621e30c691f22
CUST000206,Nova Group 206,Unknown,Retail,Seattle,WA,USA,West,,20836.87,NET45,Medium,True,18c2e3503cc20a2cac04
CUST000207,Blueriver Logistics 207,Mid Market,Food Service,Vancouver,BC,CAN,West,2022-07-30,86209.24,PREPAID,Low,True,9914812ce0d08a4ad490
CUST000208,Urban Logistics 208,Mid Market,Education,Boston,MA,USA,Northeast,,26819.44,NET45,High,False,725a4f51c8a0432e930e
CUST000209,Apex Logistics 209,Wholesale,Technology,Boston,MA,USA,Northeast,2023-01-31,23548.88,NET30,Low,True,72d92317088bf5ea1a00
CUST000210,Northstar Supply 210,Small Business,Food Service,Dallas,TX,USA,Southwest,2023-10-22,26027.5,NET45,Low,False,bb3b6c3035542d4bf7a3
CUST000211,Northstar Logistics 211,Wholesale,Education,Boston,MA,USA,Northeast,2022-03-21,592257.84,NET45,High,True,912d6929d3c0541a61d8
CUST000212,Blueriver Supply 212,Unknown,Retail,Toronto,ON,CAN,Northeast,,553157.95,NET30,High,False,9637c104d2d91092d6d4
CUST000213,Summit Logistics 213,Enterprise,Technology,Chicago,IL,USA,Midwest,,486281.94,PREPAID,Low,True,0da55a8403359eaf2c9a
CUST000214,Nova Trading 214,Retail,Construction,Seattle,WA,USA,West,,91452.13,NET30,Low,True,251970aa26a07b15e078
CUST000215,Northstar Logistics 215,Retail,Construction,Toronto,ON,CAN,Northeast,,50594.87,NET30,Medium,True,ac6fb3a5f4aa120f2804
CUST000216,Urban Trading 216,Wholesale,Food Service,Seattle,WA,USA,West,,213404.87,PREPAID,Low,True,b70758e13655123c1f73
CUST000217,Urban Trading 217,Enterprise,Food Service,Miami,FL,USA,Southeast,2024-05-19,1155547.23,NET30,Medium,True,5e84bbe4df129fbfe60e
CUST000218,Nova Group 218,Small Business,Technology,Seattle,WA,USA,West,,223669.23,NET30,Low,True,a5403067752f879fcee4
CUST000219,Blueriver Group 219,Mid Market,Education,Toronto,ON,CAN,Northeast,2025-02-26,429309.72,NET30,Low,True,bca2df7942408e0a02a2
CUST000220,Summit Group 220,Unknown,Retail,Toronto,ON,CAN,Northeast,2024-04-02,119545.3,NET30,Low,False,7083e5bf880a0ae7ed1d
CUST000221,Nova Supply 221,Enterprise,Healthcare,Miami,FL,USA,Southeast,2021-01-05,55602.84,NET45,Low,True,fff41e5bec82341704d2
CUST000222,Northstar Group 222,Retail,Construction,Guadalajara,JA,MEX,Southwest,,53168.69,NET45,Low,True,91ffbd3fc37575b4d8e2
CUST000223,Summit Trading 223,Mid Market,Technology,Seattle,WA,USA,West,2022-07-03,457422.57,NET60,Low,False,1334d903b8b5d9391ebd
CUST000224,Northstar Logistics 224,Enterprise,Education,Atlanta,GA,USA,Southeast,,59028.55,NET30,Medium,True,5244ed490d637d807bf4
CUST000225,Nova Group 225,Mid Market,Retail,Denver,CO,USA,West,,24088.36,NET30,Medium,True,52d0c24916430c81cb11
CUST000226,Nova Markets 226,Small Business,Retail,Denver,CO,USA,West,,211864.08,NET60,Low,True,a878561b14c045f4ede3
CUST000227,Northstar Partners 227,Wholesale,Construction,Seattle,WA,USA,West,,1172969.83,NET30,Medium,True,1763311d9375261a2706
CUST000228,Prime Partners 228,Small Business,Education,Dallas,TX,USA,Southwest,,583752.14,PREPAID,Medium,False,4748c7e9ce7aa63bdc4d
CUST000229,Apex Group 229,Enterprise,Healthcare,Atlanta,GA,USA,Southeast,,1172236.24,NET60,Low,False,9c01d67d4de9b1acb4a2
CUST000230,Prime Supply 230,Mid Market,Construction,Chicago,IL,USA,Midwest,,45675.56,NET30,Low,True,df09c8da77c682a3a8b3
CUST000231,Summit Logistics 231,Small Business,Education,Phoenix,AZ,USA,Southwest,2025-01-01,102010.12,NET30,Medium,False,ec77d0ab2042a9c29866
CUST000232,Northstar Group 232,Enterprise,Education,Monterrey,NL,MEX,Southwest,,814404.1,NET45,Medium,True,35f7c2509e34cac65de9
CUST000233,Nova Logistics 233,Enterprise,Healthcare,Phoenix,AZ,USA,Southwest,2021-07-06,115595.88,NET60,High,True,a4a6ec0589b66e4f860a
CUST000234,Blueriver Trading 234,Unknown,Manufacturing,Chicago,IL,USA,Midwest,,41762.9,PREPAID,Low,False,29bfe777881ac85c1698
CUST000235,Northstar Markets 235,Enterprise,Technology,Phoenix,AZ,USA,Southwest,2021-10-04,254329.42,NET60,Medium,True,8aca8deaee91a4c361eb
CUST000236,Blueriver Partners 236,Enterprise,Education,Boston,MA,USA,Northeast,2023-10-28,257348.18,NET45,Medium,True,88120298c30d1160d934
CUST000237,Northstar Group 237,Enterprise,Technology,Vancouver,BC,CAN,West,,457584.85,NET60,Low,True,9e8f9e046ae3f1dcc4d0
CUST000238,Summit Trading 238,Wholesale,Manufacturing,Seattle,WA,USA,West,2022-03-02,222435.97,NET30,Medium,True,4393a7d2ecf66076420d
CUST000239,Urban Supply 239,Enterprise,Manufacturing,Miami,FL,USA,Southeast,2022-07-01,83487.64,PREPAID,Low,True,1d41d9fc1c40c758a5f1
CUST000240,Nova Supply 240,Small Business,Construction,Guadalajara,JA,MEX,Southwest,,523791.26,PREPAID,Low,True,1bf6b9803967f47aad31
CUST000241,Nova Trading 241,Retail,Retail,Toronto,ON,CAN,Northeast,,53546.21,NET45,Low,True,9e9a1b914d69391b19d7
CUST000242,Blueriver Partners 242,Unknown,Manufacturing,Seattle,WA,USA,West,,23375.29,PREPAID,Low,True,d76cdc116a51bd3c0be1
CUST000243,Northstar Markets 243,Enterprise,Manufacturing,Miami,FL,USA,Southeast,2021-04-04,106793.24,NET30,High,False,d80ab1a8368ff8bcdfaf
CUST000244,Urban Markets 244,Enterprise,Technology,Seattle,WA,USA,West,,982908.48,NET30,High,False,7ef7249b9190b2526137
CUST000245,Blueriver Trading 245,Small Business,Healthcare,Dallas,TX,USA,Southwest,,26095.03,NET30,Low,False,3281b66e4a2a4953f2f4
CUST000246,Summit Partners 246,Small Business,Healthcare,Dallas,TX,USA,Southwest,,23214.05,NET60,Medium,False,31223fecc19e35e7b4b3
CUST000247,Northstar Supply 247,Small Business,Technology,Toronto,ON,CAN,Northeast,,116040.2,NET60,High,True,b5024591cc7e6ed230e9
CUST000248,Urban Supply 248,Unknown,Retail,Denver,CO,USA,West,,456410.78,NET45,Low,True,a734114a85fa463fe544
CUST000249,Urban Trading 249,Enterprise,Manufacturing,Dallas,TX,USA,Southwest,2024-10-30,994246.04,PREPAID,High,False,8de1eb6cca2b46701d65
CUST000250,Apex Logistics 250,Unknown,Retail,Chicago,IL,USA,Midwest,,103230.37,NET30,Low,True,934841b003ad7bef409c
CUST000251,Blueriver Trading 251,Small Business,Technology,Monterrey,NL,MEX,Southwest,,232017.22,PREPAID,High,True,83d9d0d616bce7f1d919
CUST000252,Summit Trading 252,Unknown,Construction,Seattle,WA,USA,West,,289702.01,NET30,Low,True,495d4938c16c04bf932f
CUST000253,Urban Partners 253,Small Business,Manufacturing,Monterrey,NL,MEX,Southwest,2025-11-15,559806.69,NET30,Low,True,124295bdbda1da0e7809
CUST000254,Urban Group 254,Small Business,Manufacturing,Atlanta,GA,USA,Southeast,,85503.85,NET45,High,True,6843d719bcc71dacbe66
CUST000255,Urban Logistics 255,Enterprise,Technology,Miami,FL,USA,Southeast,,496791.4,NET30,Low,True,c29cd248b9318e45858e
CUST000256,Nova Trading 256,Mid Market,Manufacturing,Dallas,TX,USA,Southwest,,42351.01,NET45,Low,False,55bd26ba7c9097b91920
CUST000257,Northstar Supply 257,Unknown,Technology,Guadalajara,JA,MEX,Southwest,,54756.8,NET45,Low,True,7130261e39cfa4461db5
CUST000258,Nova Trading 258,Wholesale,Healthcare,Denver,CO,USA,West,2023-04-25,228450.62,NET45,High,True,999d3b85dfd1a7281715
CUST000259,Summit Supply 259,Retail,Education,Chicago,IL,USA,Midwest,,29471.97,PREPAID,Medium,True,0b158b128648f23edf78
CUST000260,Northstar Supply 260,Mid Market,Food Service,Toronto,ON,CAN,Northeast,,116470.59,NET45,High,True,129f7b3d7c6368943ef0
CUST000261,Clearpath Supply 261,Unknown,Food Service,Atlanta,GA,USA,Southeast,2025-09-13,48118.52,PREPAID,Low,False,df85558524b08bc1b8e2
CUST000262,Urban Logistics 262,Mid Market,Manufacturing,Phoenix,AZ,USA,Southwest,,21416.43,NET60,Low,True,d074d7430e3a21c571de
CUST000263,Blueriver Trading 263,Wholesale,Construction,Denver,CO,USA,West,,40574.19,NET60,Low,True,78fefc4c3c9fd4484fe2
CUST000264,Blueriver Logistics 264,Retail,Retail,Chicago,IL,USA,Midwest,,1189796.34,PREPAID,Low,True,d2c4bd264e93a585a383
CUST000265,Blueriver Partners 265,Wholesale,Education,Seattle,WA,USA,West,2022-02-18,466424.24,NET30,Medium,False,5394b3c21726862aafb1
CUST000266,Blueriver Trading 266,Wholesale,Retail,Boston,MA,USA,Northeast,,830267.91,NET60,Low,False,2e7c5b54f87b897f69e0
CUST000267,Prime Logistics 267,Wholesale,Food Service,Atlanta,GA,USA,Southeast,,1103877.78,NET30,Medium,False,18e343fdf95e6c6dc3b0
CUST000268,Nova Partners 268,Enterprise,Construction,Toronto,ON,CAN,Northeast,2023-10-15,94038.34,NET30,Low,True,913f6eb23d2307d08c46
CUST000269,Urban Partners 269,Enterprise,Healthcare,Vancouver,BC,CAN,West,,556035.57,NET60,Low,False,873e0e5e67ff8f1e4d8c
CUST000270,Urban Trading 270,Mid Market,Healthcare,Seattle,WA,USA,West,2021-03-17,541250.26,NET30,Low,False,3e7d67a31adfdac89690
CUST000271,Prime Markets 271,Small Business,Education,Monterrey,NL,MEX,Southwest,,985058.26,PREPAID,Medium,True,3c9591875af173845790
CUST000272,Summit Trading 272,Wholesale,Manufacturing,Monterrey,NL,MEX,Southwest,,29174.05,NET45,Medium,False,d85d053c291900e74596
CUST000273,Urban Logistics 273,Small Business,Food Service,Vancouver,BC,CAN,West,,951468.92,PREPAID,Medium,True,308255ba32b71ee5102c
CUST000274,Blueriver Logistics 274,Enterprise,Healthcare,Denver,CO,USA,West,,543814.12,PREPAID,Low,True,7b65f11d4ea8c3bc1de0
CUST000275,Urban Logistics 275,Mid Market,Healthcare,Guadalajara,JA,MEX,Southwest,,104307.1,NET30,Low,True,1f774c55065f5dfb5378
CUST000276,Prime Group 276,Retail,Retail,Toronto,ON,CAN,Northeast,,43719.37,NET30,Low,True,36ca8bd5afb252bcd679
CUST000277,Blueriver Group 277,Enterprise,Construction,Guadalajara,JA,MEX,Southwest,,57167.94,NET45,Low,True,c62f73b83a6ffdc1a641
CUST000278,Prime Group 278,Small Business,Food Service,Denver,CO,USA,West,2024-11-21,553520.37,PREPAID,Low,False,e2d99b8058b788942f75
CUST000279,Blueriver Partners 279,Enterprise,Food Service,Boston,MA,USA,Northeast,2024-04-30,26380.41,NET30,Low,False,d28874336a7798c9b648
CUST000280,Urban Group 280,Enterprise,Healthcare,Chicago,IL,USA,Midwest,,436037.02,NET45,High,True,b6940b896880d31a24cc
CUST000281,Summit Supply 281,Mid Market,Technology,Phoenix,AZ,USA,Southwest,2022-03-04,114916.55,NET60,Low,True,8a15028afec07c89f43f
CUST000282,Northstar Partners 282,Enterprise,Food Service,Phoenix,AZ,USA,Southwest,2023-04-06,28295.24,NET30,Low,True,713601a9ccdd67c3a40c
CUST000283,Clearpath Markets 283,Mid Market,Healthcare,Atlanta,GA,USA,Southeast,,231175.13,NET60,Medium,True,7c0e0f7a16a05ebdc6cf
CUST000284,Apex Markets 284,Retail,Food Service,Guadalajara,JA,MEX,Southwest,,425176.96,NET60,Low,False,374cbf57e1244b282e50
CUST000285,Summit Partners 285,Enterprise,Technology,Vancouver,BC,CAN,West,,54232.67,NET30,Low,True,ea3a5a5302c85550c57c
CUST000286,Nova Trading 286,Enterprise,Construction,Monterrey,NL,MEX,Southwest,,208960.86,NET45,Medium,True,88bb3c4c1dd5920b5664
CUST000287,Summit Partners 287,Small Business,Retail,Vancouver,BC,CAN,West,2024-12-22,1036485.87,NET45,Low,False,40ba96277e9debc09c0a
CUST000288,Apex Partners 288,Small Business,Healthcare,Vancouver,BC,CAN,West,,98779.13,NET30,Medium,True,ee7e81cadf61c9b3dfd5
CUST000289,Urban Group 289,Enterprise,Retail,Atlanta,GA,USA,Southeast,,102901.31,NET30,Medium,True,9c2b6f530b39ed9a535f
CUST000290,Clearpath Logistics 290,Small Business,Construction,Denver,CO,USA,West,2023-07-25,113839.82,NET30,Medium,False,65ccc4ff8dd97d773fa3
CUST000291,Prime Logistics 291,Unknown,Technology,Guadalajara,JA,MEX,Southwest,,28863.85,NET60,Low,True,337e5ddb0f8c3c41c2f0
CUST000292,Clearpath Group 292,Small Business,Healthcare,Denver,CO,USA,West,,554964.06,NET30,Low,True,ec1ee3e8e009fbccf627
CUST000293,Northstar Partners 293,Enterprise,Healthcare,Vancouver,BC,CAN,West,,22470.28,NET30,High,False,85870e5638abd0dba9d5
CUST000294,Summit Markets 294,Mid Market,Manufacturing,Dallas,TX,USA,Southwest,,57233.48,NET45,Medium,True,b8dffc05f12148d88514
CUST000295,Prime Supply 295,Retail,Manufacturing,Miami,FL,USA,Southeast,,112061.04,NET60,Low,True,5fbdf9c30b56347964f5
CUST000296,Northstar Logistics 296,Unknown,Retail,Toronto,ON,CAN,Northeast,,219797.74,NET45,Medium,False,40ffd477b537eb80208a
CUST000297,Clearpath Group 297,Unknown,Healthcare,Atlanta,GA,USA,Southeast,2021-04-29,440159.3,NET30,Low,False,3ff03eaa4600a9991f4a
CUST000298,Clearpath Markets 298,Retail,Education,Phoenix,AZ,USA,Southwest,,40485.26,NET30,Low,True,e44b2d8f65021363ca95
CUST000299,Apex Group 299,Mid Market,Food Service,Dallas,TX,USA,Southwest,,1170977.71,PREPAID,Low,True,8d364ce9d25ac52b2ee1
CUST000300,Northstar Partners 300,Unknown,Technology,Denver,CO,USA,West,,847083.38,NET30,Low,False,d116a904bd9ef176ae29
CUST000301,Apex Supply 301,Mid Market,Healthcare,Boston,MA,USA,Northeast,2022-08-01,89065.13,PREPAID,High,False,3ca6dd32e1169ec9f7ac
CUST000302,Nova Supply 302,Unknown,Construction,Seattle,WA,USA,West,,20220.18,NET60,Medium,True,0db0727c6c0407552707
CUST000303,Apex Markets 303,Retail,Education,Monterrey,NL,MEX,Southwest,,943466.84,NET60,High,False,12d51e4814aed563b74a
CUST000304,Summit Trading 304,Wholesale,Food Service,Toronto,ON,CAN,Northeast,2022-02-24,24143.68,PREPAID,Low,False,1164854cc28325446dae
CUST000305,Urban Partners 305,Enterprise,Construction,Phoenix,AZ,USA,Southwest,,23784.76,NET30,High,False,fa66a6843e12af866505
CUST000306,Blueriver Markets 306,Small Business,Construction,Miami,FL,USA,Southeast,,53555.52,NET30,Low,True,99db14c7fd0d47b59b8f
CUST000307,Nova Markets 307,Enterprise,Healthcare,Phoenix,AZ,USA,Southwest,,902054.74,NET30,High,True,5c1fd703be21204e03a0
CUST000308,Apex Trading 308,Retail,Construction,Chicago,IL,USA,Midwest,,40131.35,NET60,Medium,True,962f051c171fb189079c
CUST000309,Prime Supply 309,Retail,Construction,Denver,CO,USA,West,,54348.53,NET45,Low,False,d41ac03704b01294c22f
CUST000310,Northstar Supply 310,Unknown,Technology,Miami,FL,USA,Southeast,,41022.21,PREPAID,Low,False,f12b9b128f87b0bf07d3
CUST000311,Urban Trading 311,Unknown,Manufacturing,Chicago,IL,USA,Midwest,2024-07-02,25089.26,PREPAID,Medium,False,a3bb51ab4ecbaa3e4937
CUST000312,Blueriver Trading 312,Enterprise,Healthcare,Atlanta,GA,USA,Southeast,2023-12-23,204303.75,NET30,Medium,True,c0722ebf76c47dbb7a08
CUST000313,Apex Group 313,Unknown,Manufacturing,Miami,FL,USA,Southeast,,42292.49,NET30,Medium,False,68d106b0c3578731dfaa
CUST000314,Blueriver Group 314,Small Business,Technology,Seattle,WA,USA,West,,46148.61,NET30,Medium,True,a529762714947a82faee
CUST000315,Blueriver Trading 315,Enterprise,Construction,Boston,MA,USA,Northeast,,48539.51,NET45,Medium,True,2a07b517590cb03d5a6d
CUST000316,Nova Markets 316,Wholesale,Education,Monterrey,NL,MEX,Southwest,,43616.46,PREPAID,High,True,b4d6a22deba3fde80482
CUST000317,Clearpath Supply 317,Retail,Retail,Atlanta,GA,USA,Southeast,,21350.23,PREPAID,Medium,False,53e55588eb1252de44b7
CUST000318,Apex Trading 318,Enterprise,Construction,Guadalajara,JA,MEX,Southwest,2024-12-09,1027899.46,NET30,Medium,True,1883d173f653c5d8a597
CUST000319,Prime Markets 319,Mid Market,Retail,Guadalajara,JA,MEX,Southwest,,51038.17,NET45,Medium,True,680ec7897f2259797b86
CUST000320,Nova Group 320,Small Business,Healthcare,Vancouver,BC,CAN,West,2024-06-12,93930.43,NET30,High,True,c6fb22ca61d42662e7b9
CUST000321,Blueriver Markets 321,Mid Market,Technology,Toronto,ON,CAN,Northeast,,1184427.16,NET30,Medium,False,f240f21a39c5747d7975
CUST000322,Blueriver Partners 322,Enterprise,Manufacturing,Dallas,TX,USA,Southwest,,84961.61,NET30,Low,True,6430ecb9601ad49781fa
CUST000323,Nova Supply 323,Small Business,Manufacturing,Denver,CO,USA,West,,58343.17,PREPAID,Low,False,f660a3dc62ea501739e9
CUST000324,Blueriver Partners 324,Wholesale,Education,Denver,CO,USA,West,,40159.61,NET45,Low,True,264a4b8c917d9e918f4e
CUST000325,Summit Trading 325,Small Business,Manufacturing,Boston,MA,USA,Northeast,,102210.81,NET30,Medium,True,9ac5b2028b7b154debd1
CUST000326,Clearpath Trading 326,Enterprise,Healthcare,Miami,FL,USA,Southeast,,937525.89,NET30,Low,True,e8358e95b53069ead47c
CUST000327,Northstar Group 327,Mid Market,Manufacturing,Boston,MA,USA,Northeast,2024-07-09,299872.43,NET60,Low,False,c6c3c9fdf9b0f64508a9
CUST000328,Blueriver Supply 328,Small Business,Retail,Guadalajara,JA,MEX,Southwest,,52851.13,NET45,Low,False,339225ea4f6efa840009
CUST000329,Prime Partners 329,Unknown,Construction,Miami,FL,USA,Southeast,,117578.87,PREPAID,Medium,False,d052151fae86d445da29
CUST000330,Nova Supply 330,Small Business,Healthcare,Seattle,WA,USA,West,,1195666.2,NET30,Low,True,482cddbd2e70402ec01e
CUST000331,Prime Supply 331,Mid Market,Retail,Vancouver,BC,CAN,West,2022-08-18,40395.12,PREPAID,Medium,False,497e0a0abacd17a2b84c
CUST000332,Apex Trading 332,Retail,Retail,Chicago,IL,USA,Midwest,,211406.83,NET45,High,True,0531ab23e9c6fa386ec9
CUST000333,Apex Markets 333,Unknown,Food Service,Chicago,IL,USA,Midwest,,228732.7,NET30,High,True,9a080262d2b828a617d4
CUST000334,Prime Trading 334,Mid Market,Education,Atlanta,GA,USA,Southeast,,20954.74,PREPAID,Medium,False,7ac0c4e5397bc81f1edf
CUST000335,Apex Markets 335,Small Business,Retail,Dallas,TX,USA,Southwest,,1054613.79,NET60,Low,True,cd6efe41e39240886c94
CUST000336,Apex Group 336,Unknown,Manufacturing,Seattle,WA,USA,West,2024-09-25,20263.16,NET30,High,False,7f8295f76264010adbf0
CUST000337,Northstar Trading 337,Mid Market,Education,Miami,FL,USA,Southeast,,215190.96,NET60,Low,True,3e6f95f1bf03f1a03463
CUST000338,Clearpath Partners 338,Enterprise,Technology,Toronto,ON,CAN,Northeast,2021-09-03,1049462.74,NET30,High,True,cb392da28d79f95ebe00
CUST000339,Apex Trading 339,Small Business,Healthcare,Guadalajara,JA,MEX,Southwest,,98221.6,PREPAID,Low,False,1a1dfa2080caeecb934d
CUST000340,Summit Trading 340,Wholesale,Education,Chicago,IL,USA,Midwest,2026-03-02,50019.76,PREPAID,Low,True,fa376c88aaeaf098add9
CUST000341,Prime Trading 341,Unknown,Retail,Denver,CO,USA,West,,58115.22,NET30,Low,False,df45e208def1eb975f62
CUST000342,Clearpath Trading 342,Mid Market,Technology,Chicago,IL,USA,Midwest,,29903.17,PREPAID,Low,True,720bd5412b485ccfaa9e
CUST000343,Apex Group 343,Enterprise,Technology,Guadalajara,JA,MEX,Southwest,2024-01-23,28742.14,NET30,Low,False,04550de3541449070de9
CUST000344,Northstar Group 344,Enterprise,Manufacturing,Boston,MA,USA,Northeast,2023-02-16,104487.38,PREPAID,Medium,True,1fa5e959b9ed487f9f02
CUST000345,Apex Trading 345,Enterprise,Technology,Guadalajara,JA,MEX,Southwest,,243727.85,NET30,Medium,False,7df074fc8d1086121d42
CUST000346,Urban Group 346,Unknown,Retail,Boston,MA,USA,Northeast,2026-02-19,20707.05,NET30,Low,True,ae42453eac17cc668b81
CUST000347,Blueriver Partners 347,Unknown,Technology,Denver,CO,USA,West,,468956.07,NET30,Low,True,13c41b3e270e26d3fa38
CUST000348,Prime Trading 348,Small Business,Education,Miami,FL,USA,Southeast,,239108.49,NET30,Medium,False,7e51c252d06b9351f5a5
CUST000349,Urban Partners 349,Mid Market,Education,Vancouver,BC,CAN,West,,58890.53,NET30,High,False,86622c0755702e5f83fc
CUST000350,Summit Group 350,Mid Market,Food Service,Toronto,ON,CAN,Northeast,,28894.75,NET60,Medium,True,c106b7938233505239d3
CUST000351,Northstar Group 351,Wholesale,Technology,Toronto,ON,CAN,Northeast,2026-01-19,102688.58,NET30,Medium,True,8e354049fda5b19eece7
CUST000352,Nova Group 352,Retail,Education,Seattle,WA,USA,West,2025-12-14,28871.91,NET30,Medium,False,3a30100ec3c768623eb6
CUST000353,Clearpath Trading 353,Unknown,Retail,Monterrey,NL,MEX,Southwest,,447802.72,PREPAID,Medium,True,f56bd0469947614b9c22
CUST000354,Northstar Trading 354,Wholesale,Education,Chicago,IL,USA,Midwest,2023-11-21,865975.61,PREPAID,Medium,False,20100ffb4808720e1ca3
CUST000355,Northstar Trading 355,Retail,Food Service,Chicago,IL,USA,Midwest,2022-01-03,1044047.11,NET30,Medium,True,b03fbeeb1225461f897b
CUST000356,Clearpath Supply 356,Wholesale,Retail,Boston,MA,USA,Northeast,,1113837.23,PREPAID,Medium,True,d9f69cbe6dcc4b8b6dd6
CUST000357,Apex Trading 357,Small Business,Technology,Phoenix,AZ,USA,Southwest,,234210.75,NET30,Medium,False,ff8a0b7b2ec7fbca7495
CUST000358,Nova Partners 358,Unknown,Retail,Guadalajara,JA,MEX,Southwest,,824070.61,NET30,Low,True,e76cbfe9aa26c03e3829
CUST000359,Urban Markets 359,Retail,Healthcare,Boston,MA,USA,Northeast,,242722.69,NET60,Medium,True,d99ebe81a2fde47ae287
CUST000360,Prime Group 360,Small Business,Manufacturing,Vancouver,BC,CAN,West,2021-11-26,420141.83,PREPAID,Medium,True,327ed3bc9324ae5a6738
CUST000361,Prime Group 361,Mid Market,Education,Monterrey,NL,MEX,Southwest,,215706.48,PREPAID,Low,True,258862ea5a8c074ff60b
CUST000362,Urban Group 362,Wholesale,Food Service,Toronto,ON,CAN,Northeast,,55025.76,NET60,Low,True,7b7b9d5d896533c8d014
CUST000363,Northstar Supply 363,Enterprise,Manufacturing,Dallas,TX,USA,Southwest,,119192.88,NET30,Medium,True,17ffa6a3fbce6d220bb2
CUST000364,Nova Logistics 364,Mid Market,Retail,Toronto,ON,CAN,Northeast,2022-12-02,990469.91,NET30,Low,True,24c0a78ae106a7183017
CUST000365,Prime Group 365,Retail,Manufacturing,Dallas,TX,USA,Southwest,,100910.76,NET60,High,False,62bcd08820fffb23e4db
CUST000366,Summit Trading 366,Mid Market,Manufacturing,Phoenix,AZ,USA,Southwest,,231426.17,NET45,Medium,True,0e9809a41b180fa6cf8e
CUST000367,Clearpath Partners 367,Enterprise,Manufacturing,Seattle,WA,USA,West,2024-02-02,251170.57,NET60,Medium,False,f61c31fc48c2bc259052
CUST000368,Northstar Group 368,Wholesale,Manufacturing,Toronto,ON,CAN,Northeast,2022-04-17,475334.76,NET30,Low,True,bd4cb39d3d6013b2250a
CUST000369,Clearpath Partners 369,Small Business,Manufacturing,Boston,MA,USA,Northeast,,25203.16,PREPAID,High,True,04fe60a1ee6679220ae6
CUST000370,Clearpath Partners 370,Small Business,Retail,Seattle,WA,USA,West,,23622.87,NET60,Low,False,9fb9853fd52fa1611a44
CUST000371,Summit Supply 371,Small Business,Manufacturing,Atlanta,GA,USA,Southeast,,572720.81,NET60,Low,True,30e9aac8af06e404ed4d
CUST000372,Clearpath Markets 372,Wholesale,Healthcare,Denver,CO,USA,West,2024-12-31,428554.12,PREPAID,Low,False,7dc4e9956ba531111dee
CUST000373,Nova Logistics 373,Mid Market,Technology,Boston,MA,USA,Northeast,,564394.59,NET30,Low,True,14bea3f3fbdf0c50fe8d
CUST000374,Prime Logistics 374,Retail,Construction,Phoenix,AZ,USA,Southwest,,20915.86,NET30,Medium,True,bd85a99bbd91fec74599
CUST000375,Northstar Partners 375,Retail,Construction,Guadalajara,JA,MEX,Southwest,,582255.04,NET45,Low,False,c2181f3d88c6b317af8d
CUST000376,Urban Logistics 376,Retail,Healthcare,Monterrey,NL,MEX,Southwest,,256428.63,NET45,Medium,True,7ecd3c9b335f55c48c99
