adjustment_id,warehouse_id,product_id,adjustment_ts,adjustment_qty,adjustment_reason,approved_by,adjustment_date,requires_review
ADJ00000286,WH0025,SKU0000104,2026-02-28 17:37:00,-50.0,Shrinkage,ops_lead,2026-02-28,True
ADJ00000287,WH0019,SKU0000458,2026-04-21 01:12:00,50.0,System Correction,ops_lead,2026-04-21,True
ADJ00000288,WH0013,SKU0000543,,25.0,System Correction,controller,,True
ADJ00000289,WH0012,SKU0000186,,25.0,Cycle Count,controller,,True
ADJ00000290,WH0010,SKU0000286,2026-04-01 07:11:00,25.0,Cycle Count,mgr_2,2026-04-01,True
ADJ00000291,WH0003,SKU0000156,2026-04-09 17:48:00,-25.0,Cycle Count,mgr_2,2026-04-09,True
ADJ00000292,WH0023,SKU0000275,,-5.0,Damage,mgr_1,,False
ADJ00000293,WH0009,SKU0000417,,10.0,Found Inventory,mgr_2,,False
ADJ00000294,WH0007,SKU0000378,2026-03-12 18:39:00,10.0,Damage,unapproved,2026-03-12,False
ADJ00000295,WH0010,SKU0000200,,-10.0,Cycle Count,mgr_1,,False
ADJ00000296,WH0014,SKU0000215,2026-03-20 08:26:00,5.0,Damage,controller,2026-03-20,False
ADJ00000297,WH0010,SKU0000078,2026-05-24 18:04:00,-50.0,System Correction,mgr_1,2026-05-24,True
ADJ00000298,WH0001,SKU0000237,2026-01-06 16:43:00,-5.0,Cycle Count,unapproved,2026-01-06,False
ADJ00000299,WH0016,SKU0000361,,-25.0,System Correction,mgr_1,,True
ADJ00000300,WH0025,SKU0000544,,-10.0,Found Inventory,controller,,False
ADJ00000301,WH0004,SKU0000347,2026-03-13 22:29:00,,Shrinkage,mgr_1,2026-03-13,False
ADJ00000302,WH_UNKNOWN,SKU0000190,2026-02-07 20:07:00,-5.0,System Correction,mgr_1,2026-02-07,False
ADJ00000303,WH0023,SKU0000512,,5.0,Cycle Count,ops_lead,,False
ADJ00000304,WH0013,SKU0000221,2026-01-31 10:15:00,5.0,Found Inventory,mgr_2,2026-01-31,False
ADJ00000305,WH0020,SKU0000115,2026-01-28 03:09:00,-5.0,Cycle Count,unapproved,2026-01-28,False
ADJ00000306,WH0002,SKU0000011,,,Cycle Count,mgr_2,,False
ADJ00000307,WH0025,SKU0000330,2026-02-02 23:01:00,,Found Inventory,mgr_2,2026-02-02,False
ADJ00000308,WH0021,SKU0000248,2026-02-21 12:55:00,5.0,Found Inventory,mgr_1,2026-02-21,False
ADJ00000309,WH0012,SKU0000241,,5.0,Found Inventory,mgr_1,,False
ADJ00000310,WH0001,SKU0000650,,25.0,System Correction,controller,,True
ADJ00000311,WH0012,SKU_UNKNOWN,2026-02-07 17:34:00,-5.0,System Correction,mgr_1,2026-02-07,False
ADJ00000312,WH0001,SKU0000083,2026-02-18 18:38:00,-5.0,Found Inventory,mgr_2,2026-02-18,False
ADJ00000313,WH0005,SKU0000441,,-50.0,Damage,controller,,True
ADJ00000314,WH0008,SKU0000361,2026-01-07 04:18:00,-25.0,System Correction,mgr_2,2026-01-07,True
ADJ00000315,WH0001,SKU0000152,,,System Correction,mgr_1,,False
ADJ00000316,WH0006,SKU0000293,,-25.0,Found Inventory,ops_lead,,True
ADJ00000317,WH0021,SKU0000484,2026-04-04 12:09:00,-5.0,Damage,ops_lead,2026-04-04,False
ADJ00000318,WH0020,SKU0000384,,5.0,Cycle Count,mgr_2,,False
ADJ00000319,WH0009,SKU0000550,,-5.0,Found Inventory,controller,,False
ADJ00000320,WH0009,SKU0000205,,10.0,Found Inventory,controller,,False
ADJ00000321,WH0021,SKU0000301,,-10.0,Shrinkage,controller,,False
ADJ00000322,WH0007,SKU0000414,2026-05-21 04:04:00,-10.0,Cycle Count,ops_lead,2026-05-21,False
ADJ00000323,WH0018,SKU0000634,,-25.0,Damage,ops_lead,,True
ADJ00000324,WH0004,SKU0000489,2026-05-23 07:10:00,-25.0,Damage,mgr_1,2026-05-23,True
ADJ00000325,WH0015,SKU0000552,,,System Correction,unapproved,,False
ADJ00000326,WH0002,SKU0000451,2026-05-05 07:10:00,25.0,Damage,mgr_1,2026-05-05,True
ADJ00000327,WH0007,SKU0000283,,-50.0,Damage,ops_lead,,True
ADJ00000328,WH0011,SKU0000354,,-50.0,Shrinkage,mgr_1,,True
ADJ00000329,WH0020,SKU0000304,,25.0,Damage,unapproved,,True
ADJ00000330,WH0001,SKU0000018,,-50.0,System Correction,unapproved,,True
ADJ00000331,WH0009,SKU0000226,,50.0,Cycle Count,mgr_2,,True
ADJ00000332,WH0014,SKU0000080,2026-03-16 20:19:00,,Found Inventory,mgr_2,2026-03-16,False
ADJ00000333,WH0012,SKU0000140,,,System Correction,unapproved,,False
ADJ00000334,WH0023,SKU0000561,,-25.0,Shrinkage,unapproved,,True
ADJ00000335,WH0023,SKU0000431,2026-01-27 06:56:00,50.0,System Correction,ops_lead,2026-01-27,True
ADJ00000336,WH0013,SKU0000143,2026-02-27 14:18:00,10.0,System Correction,mgr_2,2026-02-27,False
ADJ00000337,WH0014,SKU0000677,,25.0,Damage,mgr_2,,True
ADJ00000338,WH0006,SKU0000526,,-5.0,System Correction,unapproved,,False
ADJ00000339,WH0007,SKU0000048,2026-01-16 23:05:00,-5.0,Found Inventory,mgr_1,2026-01-16,False
ADJ00000340,WH0016,SKU0000662,2026-01-07 14:15:00,5.0,Shrinkage,ops_lead,2026-01-07,False
ADJ00000341,WH0020,SKU0000646,,10.0,System Correction,mgr_1,,False
ADJ00000342,WH0011,SKU0000537,,,Found Inventory,ops_lead,,False
ADJ00000343,WH0011,SKU0000220,2026-01-29 06:58:00,-25.0,Shrinkage,ops_lead,2026-01-29,True
ADJ00000344,WH0001,SKU0000097,2026-05-10 06:02:00,-5.0,Shrinkage,mgr_2,2026-05-10,False
ADJ00000345,WH0023,SKU0000524,,-50.0,Found Inventory,controller,,True
ADJ00000346,WH0018,SKU0000417,,10.0,Shrinkage,controller,,False
ADJ00000347,WH0023,SKU0000135,2026-02-12 07:13:00,5.0,System Correction,mgr_1,2026-02-12,False
ADJ00000348,WH0012,SKU0000224,2026-01-02 17:54:00,25.0,Found Inventory,mgr_1,2026-01-02,True
ADJ00000349,WH0002,SKU0000347,2026-01-12 19:39:00,-5.0,Found Inventory,unapproved,2026-01-12,False
ADJ00000350,WH0018,SKU0000108,,10.0,Shrinkage,controller,,False
ADJ00000351,WH0024,SKU0000304,,10.0,Found Inventory,controller,,False
ADJ00000352,WH0011,SKU0000671,,-25.0,System Correction,ops_lead,,True
ADJ00000353,WH0016,SKU0000521,,25.0,Cycle Count,controller,,True
ADJ00000354,WH0009,SKU0000191,2026-05-30 04:09:00,-50.0,Found Inventory,unapproved,2026-05-30,True
ADJ00000355,WH0024,SKU0000624,,5.0,Damage,ops_lead,,False
ADJ00000356,WH0003,SKU0000415,2026-03-27 02:10:00,-5.0,Damage,mgr_2,2026-03-27,False
ADJ00000357,WH0024,SKU0000612,2026-05-02 18:00:00,-25.0,Damage,controller,2026-05-02,True
ADJ00000358,WH0022,SKU0000121,2026-01-10 02:57:00,,Damage,mgr_2,2026-01-10,False
ADJ00000359,WH0006,SKU0000571,2026-01-23 11:05:00,50.0,System Correction,mgr_1,2026-01-23,True
ADJ00000360,WH0023,SKU0000117,2026-01-20 17:30:00,-10.0,Found Inventory,ops_lead,2026-01-20,False
ADJ00000361,WH0010,SKU0000250,2026-02-13 18:13:00,-10.0,Found Inventory,ops_lead,2026-02-13,False
ADJ00000362,WH0001,SKU0000684,,25.0,Shrinkage,mgr_1,,True
ADJ00000363,WH0008,SKU0000329,,50.0,Cycle Count,mgr_2,,True
ADJ00000364,WH0002,SKU0000240,,,Shrinkage,mgr_2,,False
ADJ00000365,WH0020,SKU0000688,,5.0,Damage,mgr_2,,False
ADJ00000366,WH0023,SKU0000153,,25.0,Damage,controller,,True
ADJ00000367,WH0009,SKU0000325,,25.0,System Correction,ops_lead,,True
ADJ00000368,WH0015,SKU0000217,2026-05-23 04:04:00,25.0,Damage,controller,2026-05-23,True
ADJ00000369,WH0016,SKU0000680,,-10.0,Found Inventory,mgr_2,,False
ADJ00000370,WH0013,SKU0000093,,-10.0,Damage,unapproved,,False
ADJ00000371,WH0002,SKU0000631,,-50.0,Damage,mgr_1,,True
ADJ00000372,WH0007,SKU0000137,2026-02-22 17:00:00,10.0,System Correction,mgr_2,2026-02-22,False
ADJ00000373,WH0006,SKU0000190,2026-05-17 04:37:00,10.0,Found Inventory,mgr_1,2026-05-17,False
ADJ00000374,WH0014,SKU0000390,2026-02-25 16:34:00,,Shrinkage,controller,2026-02-25,False
ADJ00000375,WH0001,SKU0000399,2026-05-08 10:51:00,5.0,Damage,controller,2026-05-08,False
ADJ00000376,WH0018,SKU0000230,2026-03-02 07:45:00,-50.0,Cycle Count,mgr_1,2026-03-02,True
ADJ00000377,WH0010,SKU0000374,,-25.0,Cycle Count,mgr_1,,True
ADJ00000378,WH0025,SKU0000286,,-5.0,Cycle Count,mgr_1,,False
ADJ00000379,WH0012,SKU0000447,,-25.0,Shrinkage,mgr_1,,True
ADJ00000380,WH0019,SKU0000401,,-50.0,Shrinkage,mgr_1,,True
ADJ00000381,WH0004,SKU0000341,,-25.0,Found Inventory,mgr_2,,True
ADJ00000382,WH0006,SKU0000109,,50.0,Shrinkage,unapproved,,True
ADJ00000383,WH0011,SKU0000229,2026-02-09 14:26:00,-5.0,System Correction,ops_lead,2026-02-09,False
ADJ00000384,WH0003,SKU0000681,,25.0,Damage,mgr_2,,True
ADJ00000385,WH0008,SKU0000352,,10.0,Found Inventory,controller,,False
ADJ00000386,WH0021,SKU0000180,2026-04-19 12:08:00,50.0,Shrinkage,ops_lead,2026-04-19,True
ADJ00000387,WH0002,SKU0000234,2026-05-07 09:40:00,-5.0,System Correction,ops_lead,2026-05-07,False
ADJ00000388,WH0025,SKU0000407,2026-03-31 10:06:00,10.0,Shrinkage,unapproved,2026-03-31,False
ADJ00000389,WH0019,SKU0000348,,,Found Inventory,mgr_2,,False
ADJ00000390,WH0007,SKU0000579,,,Found Inventory,mgr_1,,False
ADJ00000391,WH0011,SKU0000042,2026-02-11 08:29:00,5.0,Found Inventory,controller,2026-02-11,False
ADJ00000392,WH0022,SKU0000062,,-10.0,Shrinkage,mgr_1,,False
ADJ00000393,WH0001,SKU0000020,2026-04-05 22:51:00,,Found Inventory,mgr_1,2026-04-05,False
ADJ00000394,WH0009,SKU0000301,,-10.0,Damage,mgr_1,,False
ADJ00000395,WH0013,SKU0000346,,,Cycle Count,unapproved,,False
ADJ00000396,WH0024,SKU0000324,,-50.0,Shrinkage,mgr_2,,True
ADJ00000397,WH0019,SKU0000454,,-5.0,System Correction,unapproved,,False
ADJ00000398,WH0011,SKU0000600,,-25.0,Cycle Count,unapproved,,True
ADJ00000399,WH0008,SKU0000246,,-50.0,Damage,controller,,True
ADJ00000400,WH0003,SKU0000358,2026-05-27 01:29:00,50.0,Damage,ops_lead,2026-05-27,True
ADJ00000401,WH0019,SKU0000018,,-50.0,System Correction,mgr_1,,True
ADJ00000402,WH0013,SKU0000052,2026-02-12 05:05:00,-25.0,Damage,mgr_2,2026-02-12,True
ADJ00000403,WH0018,SKU0000690,2026-02-06 19:06:00,,Shrinkage,unapproved,2026-02-06,False
ADJ00000404,WH0008,SKU0000236,,-50.0,System Correction,controller,,True
ADJ00000405,WH0009,SKU0000131,,-5.0,Damage,ops_lead,,False
ADJ00000406,WH0019,SKU0000364,,25.0,Damage,ops_lead,,True
ADJ00000407,WH0021,SKU0000390,2026-01-25 03:03:00,25.0,Damage,mgr_2,2026-01-25,True
ADJ00000408,WH0006,SKU0000079,2026-05-30 07:01:00,5.0,System Correction,ops_lead,2026-05-30,False
ADJ00000409,WH0023,SKU0000675,,-25.0,Cycle Count,mgr_2,,True
ADJ00000410,WH0010,SKU0000035,,50.0,Shrinkage,mgr_2,,True
ADJ00000411,WH0004,SKU0000535,,-50.0,Shrinkage,mgr_1,,True
ADJ00000412,WH0016,SKU0000254,2026-05-12 05:50:00,50.0,Shrinkage,ops_lead,2026-05-12,True
ADJ00000413,WH0017,SKU0000121,,5.0,System Correction,mgr_1,,False
ADJ00000414,WH0014,SKU0000688,2026-03-17 23:25:00,-25.0,Found Inventory,unapproved,2026-03-17,True
ADJ00000415,WH0014,SKU0000505,,50.0,Damage,mgr_2,,True
ADJ00000416,WH0010,SKU0000571,,-25.0,Cycle Count,ops_lead,,True
ADJ00000417,WH0012,SKU0000659,2026-01-03 00:21:00,,Found Inventory,ops_lead,2026-01-03,False
ADJ00000418,WH0016,SKU0000203,2026-01-21 17:15:00,-50.0,Shrinkage,unapproved,2026-01-21,True
ADJ00000419,WH0008,SKU0000074,2026-02-25 20:43:00,-10.0,Cycle Count,mgr_2,2026-02-25,False
ADJ00000420,WH0001,SKU0000165,,,System Correction,controller,,False
ADJ00000421,WH0025,SKU0000520,,-25.0,System Correction,mgr_2,,True
ADJ00000422,WH0015,SKU0000151,,-50.0,System Correction,controller,,True
ADJ00000423,WH0024,SKU0000359,,-25.0,System Correction,ops_lead,,True
ADJ00000424,WH0014,SKU0000487,,5.0,Damage,controller,,False
ADJ00000425,WH0010,SKU0000078,2026-05-30 16:16:00,5.0,Found Inventory,ops_lead,2026-05-30,False
ADJ00000426,WH0015,SKU0000381,,10.0,Shrinkage,unapproved,,False
ADJ00000427,WH0016,SKU0000062,,,System Correction,controller,,False
ADJ00000428,WH0017,SKU0000381,,25.0,Damage,ops_lead,,True
ADJ00000429,WH0001,SKU0000503,2026-05-10 08:47:00,10.0,System Correction,controller,2026-05-10,False
ADJ00000430,WH0001,SKU0000347,2026-01-19 11:33:00,-50.0,Shrinkage,mgr_2,2026-01-19,True
ADJ00000431,WH0008,SKU0000325,,5.0,Damage,controller,,False
ADJ00000432,WH0003,SKU0000129,,-25.0,Cycle Count,mgr_1,,True
ADJ00000433,WH0013,SKU0000486,2026-01-08 22:09:00,-50.0,Damage,mgr_1,2026-01-08,True
ADJ00000434,WH0006,SKU0000008,,-5.0,Shrinkage,controller,,False
ADJ00000435,WH0018,SKU0000587,2026-04-07 19:41:00,-25.0,Shrinkage,mgr_2,2026-04-07,True
ADJ00000436,WH0022,SKU0000303,2026-02-04 19:29:00,-10.0,Found Inventory,unapproved,2026-02-04,False
ADJ00000437,WH0012,SKU0000545,,50.0,Damage,mgr_1,,True
ADJ00000438,WH0013,SKU0000558,2026-05-06 19:30:00,50.0,Found Inventory,mgr_2,2026-05-06,True
ADJ00000439,WH0019,SKU0000355,2026-03-27 08:02:00,-50.0,Cycle Count,mgr_1,2026-03-27,True
ADJ00000440,WH0013,SKU0000026,2026-01-18 04:22:00,-25.0,Damage,unapproved,2026-01-18,True
ADJ00000441,WH0022,SKU0000064,,25.0,System Correction,unapproved,,True
ADJ00000442,WH0023,SKU0000646,2026-04-29 05:34:00,-10.0,Shrinkage,mgr_2,2026-04-29,False
ADJ00000443,WH0025,SKU0000530,2026-03-26 21:35:00,25.0,Cycle Count,controller,2026-03-26,True
ADJ00000444,WH0021,SKU0000633,2026-04-29 05:16:00,,Found Inventory,controller,2026-04-29,False
ADJ00000445,WH0019,SKU0000671,,10.0,System Correction,ops_lead,,False
ADJ00000446,WH0017,SKU0000553,,-25.0,System Correction,mgr_1,,True
ADJ00000447,WH0007,SKU0000401,,25.0,System Correction,mgr_2,,True
ADJ00000448,WH0025,SKU0000421,,25.0,Shrinkage,mgr_2,,True
ADJ00000449,WH0003,SKU0000141,2026-02-10 18:53:00,10.0,Damage,mgr_2,2026-02-10,False
ADJ00000450,WH0009,SKU0000161,,-50.0,Damage,unapproved,,True
ADJ00000451,WH0019,SKU0000634,,50.0,Shrinkage,mgr_2,,True
ADJ00000452,WH0011,SKU0000356,2026-01-01 10:44:00,25.0,System Correction,mgr_2,2026-01-01,True
ADJ00000453,WH0016,SKU0000634,2026-02-23 10:05:00,50.0,Shrinkage,mgr_1,2026-02-23,True
ADJ00000454,WH0004,SKU0000627,,-50.0,Shrinkage,ops_lead,,True
ADJ00000455,WH0014,SKU0000112,2026-03-19 07:05:00,-10.0,Cycle Count,ops_lead,2026-03-19,False
ADJ00000456,WH0002,SKU0000638,,25.0,Cycle Count,controller,,True
ADJ00000457,WH0018,SKU0000149,,5.0,Damage,ops_lead,,False
ADJ00000458,WH0021,SKU0000301,2026-03-07 02:02:00,-50.0,Damage,unapproved,2026-03-07,True
ADJ00000459,WH0006,SKU0000547,2026-02-21 04:05:00,,System Correction,ops_lead,2026-02-21,False
ADJ00000460,WH0020,SKU0000603,2026-01-11 22:49:00,5.0,Found Inventory,ops_lead,2026-01-11,False
ADJ00000461,WH0020,SKU0000058,,-10.0,Damage,ops_lead,,False
ADJ00000462,WH0017,SKU0000327,,-50.0,Shrinkage,unapproved,,True
ADJ00000463,WH0013,SKU0000680,2026-04-21 03:34:00,25.0,Cycle Count,mgr_1,2026-04-21,True
ADJ00000464,WH0023,SKU0000629,2026-02-13 23:39:00,-25.0,Cycle Count,unapproved,2026-02-13,True
ADJ00000465,WH0017,SKU0000382,2026-05-15 17:59:00,50.0,Shrinkage,mgr_1,2026-05-15,True
ADJ00000466,WH0025,SKU0000516,2026-01-10 14:25:00,,Damage,ops_lead,2026-01-10,False
ADJ00000467,WH0012,SKU0000168,2026-01-22 18:22:00,-5.0,Shrinkage,mgr_2,2026-01-22,False
ADJ00000468,WH0015,SKU0000201,2026-01-22 19:39:00,-10.0,System Correction,mgr_1,2026-01-22,False
ADJ00000469,WH0011,SKU0000600,,-5.0,Shrinkage,controller,,False
ADJ00000470,WH0025,SKU0000311,,25.0,Damage,unapproved,,True
ADJ00000471,WH0021,SKU0000378,2026-05-30 11:10:00,50.0,System Correction,mgr_2,2026-05-30,True
ADJ00000472,WH0015,SKU0000033,,10.0,Cycle Count,controller,,False
ADJ00000473,WH0018,SKU0000347,,-10.0,Cycle Count,unapproved,,False
ADJ00000474,WH0020,SKU0000230,2026-02-07 19:02:00,-25.0,System Correction,mgr_2,2026-02-07,True
ADJ00000475,WH0001,SKU0000634,2026-01-24 21:08:00,25.0,System Correction,mgr_2,2026-01-24,True
ADJ00000476,WH0017,SKU0000393,2026-01-03 15:50:00,50.0,Cycle Count,ops_lead,2026-01-03,True
ADJ00000477,WH0003,SKU0000547,,,System Correction,mgr_2,,False
ADJ00000478,WH0023,SKU0000346,,25.0,System Correction,ops_lead,,True
ADJ00000479,WH0022,SKU0000656,,-5.0,Damage,unapproved,,False
ADJ00000480,WH0003,SKU0000244,,10.0,Damage,controller,,False
ADJ00000481,WH0008,SKU0000058,2026-05-22 17:02:00,10.0,Found Inventory,controller,2026-05-22,False
ADJ00000482,WH0017,SKU0000648,2026-04-30 05:15:00,50.0,Shrinkage,ops_lead,2026-04-30,True
ADJ00000483,WH0008,SKU0000411,2026-05-30 04:03:00,-50.0,System Correction,mgr_1,2026-05-30,True
ADJ00000484,WH0023,SKU0000607,,-10.0,Found Inventory,ops_lead,,False
ADJ00000485,WH0001,SKU0000047,,-50.0,Damage,mgr_1,,True
ADJ00000486,WH0015,SKU0000448,,5.0,Cycle Count,ops_lead,,False
ADJ00000487,WH0016,SKU0000216,2026-03-11 21:08:00,-10.0,Cycle Count,unapproved,2026-03-11,False
ADJ00000488,WH0024,SKU0000646,,10.0,Shrinkage,unapproved,,False
ADJ00000489,WH0022,SKU0000001,,-25.0,Cycle Count,controller,,True
ADJ00000490,WH0016,SKU0000418,2026-02-02 10:28:00,25.0,Shrinkage,mgr_2,2026-02-02,True
ADJ00000491,WH0006,SKU0000252,,,Shrinkage,mgr_1,,False
ADJ00000492,WH0006,SKU0000536,2026-05-28 04:37:00,-25.0,Shrinkage,unapproved,2026-05-28,True
ADJ00000493,WH0002,SKU0000618,,50.0,System Correction,controller,,True
ADJ00000494,WH0006,SKU0000291,,,System Correction,mgr_1,,False
ADJ00000495,WH0006,SKU0000045,2026-04-17 02:08:00,5.0,Damage,ops_lead,2026-04-17,False
ADJ00000496,WH0002,SKU0000136,,-5.0,Cycle Count,mgr_2,,False
ADJ00000497,WH0003,SKU0000057,,-5.0,System Correction,unapproved,,False
ADJ00000498,WH0003,SKU0000512,,50.0,System Correction,unapproved,,True
ADJ00000499,WH0015,SKU0000625,2026-01-05 13:00:00,5.0,Damage,mgr_2,2026-01-05,False
ADJ00000500,WH0018,SKU0000664,,,System Correction,unapproved,,False
ADJ00000501,WH0025,SKU0000317,,-5.0,System Correction,mgr_1,,False
ADJ00000502,WH0002,SKU0000672,2026-05-20 17:58:00,,System Correction,unapproved,2026-05-20,False
ADJ00000503,WH0022,SKU0000310,2026-04-12 06:58:00,25.0,Found Inventory,ops_lead,2026-04-12,True
ADJ00000504,WH0005,SKU0000150,,-10.0,Found Inventory,controller,,False
ADJ00000505,WH0009,SKU0000423,,-10.0,Damage,controller,,False
ADJ00000506,WH0023,SKU0000116,,50.0,Cycle Count,unapproved,,True
ADJ00000507,WH0006,SKU0000131,,25.0,Shrinkage,ops_lead,,True
ADJ00000508,WH0014,SKU0000307,,25.0,System Correction,controller,,True
ADJ00000509,WH0016,SKU0000262,2026-01-11 22:00:00,-5.0,Found Inventory,ops_lead,2026-01-11,False
ADJ00000510,WH0025,SKU0000550,2026-02-26 22:43:00,5.0,Damage,controller,2026-02-26,False
ADJ00000511,WH0005,SKU0000219,2026-02-25 14:30:00,10.0,Shrinkage,mgr_1,2026-02-25,False
ADJ00000512,WH0004,SKU0000601,,-25.0,Cycle Count,controller,,True
ADJ00000513,WH0011,SKU0000457,2026-03-26 13:12:00,-50.0,Cycle Count,ops_lead,2026-03-26,True
ADJ00000514,WH0015,SKU0000521,,10.0,Found Inventory,controller,,False
ADJ00000515,WH0011,SKU0000579,2026-01-06 19:14:00,5.0,Damage,mgr_2,2026-01-06,False
ADJ00000516,WH0011,SKU0000027,2026-01-29 11:56:00,-50.0,Damage,mgr_1,2026-01-29,True
ADJ00000517,WH0006,SKU0000150,2026-02-27 02:16:00,-25.0,Damage,controller,2026-02-27,True
ADJ00000518,WH0025,SKU0000577,,5.0,System Correction,mgr_1,,False
ADJ00000519,WH0018,SKU0000119,,-50.0,Found Inventory,unapproved,,True
ADJ00000520,WH0025,SKU_UNKNOWN,,-5.0,Found Inventory,mgr_1,,False
ADJ00000521,WH0009,SKU0000204,2026-03-19 01:37:00,25.0,Cycle Count,ops_lead,2026-03-19,True
ADJ00000522,WH0010,SKU0000098,2026-01-27 21:55:00,-5.0,Shrinkage,controller,2026-01-27,False
ADJ00000523,WH0016,SKU0000521,,-25.0,Found Inventory,unapproved,,True
ADJ00000524,WH0011,SKU0000367,2026-04-17 19:41:00,-5.0,Found Inventory,unapproved,2026-04-17,False
ADJ00000525,WH0025,SKU0000129,,5.0,Cycle Count,ops_lead,,False
ADJ00000526,WH0021,SKU0000628,2026-05-08 01:29:00,10.0,Shrinkage,controller,2026-05-08,False
ADJ00000527,WH0014,SKU0000636,2026-01-29 07:44:00,,System Correction,mgr_1,2026-01-29,False
ADJ00000528,WH0020,SKU0000093,2026-02-05 10:09:00,10.0,Found Inventory,unapproved,2026-02-05,False
ADJ00000529,WH0020,SKU0000487,2026-03-16 23:41:00,,Found Inventory,mgr_2,2026-03-16,False
ADJ00000530,WH0022,SKU0000650,,5.0,Damage,unapproved,,False
ADJ00000531,WH0018,SKU0000171,,-5.0,System Correction,unapproved,,False
ADJ00000532,WH0014,SKU0000295,2026-02-06 02:30:00,-25.0,Shrinkage,unapproved,2026-02-06,True
ADJ00000533,WH0004,SKU0000277,2026-04-08 02:40:00,,System Correction,controller,2026-04-08,False
ADJ00000534,WH0020,SKU0000557,2026-04-15 01:42:00,,Found Inventory,controller,2026-04-15,False
ADJ00000535,WH0012,SKU0000539,2026-02-16 16:44:00,-50.0,Shrinkage,unapproved,2026-02-16,True
ADJ00000536,WH0013,SKU0000290,2026-03-11 10:48:00,-25.0,System Correction,mgr_1,2026-03-11,True
ADJ00000537,WH0018,SKU0000330,2026-05-20 00:27:00,10.0,Shrinkage,controller,2026-05-20,False
ADJ00000538,WH0001,SKU0000498,,-25.0,Cycle Count,mgr_1,,True
ADJ00000539,WH0004,SKU0000424,,25.0,System Correction,unapproved,,True
ADJ00000540,WH0017,SKU0000632,2026-03-15 20:56:00,5.0,Damage,mgr_1,2026-03-15,False
ADJ00000541,WH0023,SKU0000219,2026-01-26 00:06:00,50.0,Found Inventory,ops_lead,2026-01-26,True
ADJ00000542,WH0015,SKU0000298,,25.0,System Correction,unapproved,,True
ADJ00000543,WH0012,SKU0000377,,-25.0,Shrinkage,unapproved,,True
ADJ00000544,WH0012,SKU0000026,2026-01-31 14:31:00,10.0,System Correction,mgr_2,2026-01-31,False
ADJ00000545,WH0002,SKU0000157,2026-05-02 21:32:00,10.0,Shrinkage,ops_lead,2026-05-02,False
ADJ00000546,WH0008,SKU0000338,2026-03-02 03:32:00,-10.0,Cycle Count,controller,2026-03-02,False
ADJ00000547,WH0014,SKU0000383,,10.0,Shrinkage,controller,,False
ADJ00000548,WH0025,SKU0000061,,5.0,System Correction,unapproved,,False
ADJ00000549,WH0012,SKU0000576,2026-04-06 18:30:00,-50.0,Shrinkage,ops_lead,2026-04-06,True
ADJ00000550,WH0017,SKU0000368,,5.0,Found Inventory,mgr_1,,False
ADJ00000551,WH0015,SKU0000667,2026-02-23 22:05:00,25.0,System Correction,ops_lead,2026-02-23,True
ADJ00000552,WH0002,SKU0000576,,50.0,Cycle Count,controller,,True
ADJ00000553,WH0006,SKU0000066,2026-04-28 22:43:00,10.0,Found Inventory,unapproved,2026-04-28,False
ADJ00000554,WH0023,SKU0000354,,25.0,Cycle Count,mgr_2,,True
ADJ00000555,WH0005,SKU0000404,,25.0,Found Inventory,mgr_1,,True
ADJ00000556,WH0015,SKU0000439,2026-01-16 05:19:00,50.0,Shrinkage,ops_lead,2026-01-16,True
ADJ00000557,WH0001,SKU0000153,2026-04-24 17:45:00,,Shrinkage,mgr_2,2026-04-24,False
ADJ00000558,WH0010,SKU0000322,2026-05-06 19:29:00,5.0,Damage,ops_lead,2026-05-06,False
ADJ00000559,WH0012,SKU0000508,,-5.0,Damage,ops_lead,,False
ADJ00000560,WH0022,SKU0000387,2026-05-23 21:28:00,-50.0,System Correction,ops_lead,2026-05-23,True
ADJ00000561,WH0023,SKU0000029,,-10.0,Shrinkage,controller,,False
ADJ00000562,WH0010,SKU0000366,2026-01-04 15:04:00,,Damage,ops_lead,2026-01-04,False
ADJ00000563,WH0021,SKU0000325,2026-01-21 06:43:00,10.0,Found Inventory,ops_lead,2026-01-21,False
ADJ00000564,WH0018,SKU0000198,2026-01-14 16:54:00,25.0,Found Inventory,mgr_2,2026-01-14,True
ADJ00000565,WH0021,SKU0000542,2026-04-19 07:42:00,-10.0,Damage,mgr_2,2026-04-19,False
ADJ00000566,WH0025,SKU0000277,2026-05-28 17:34:00,50.0,Cycle Count,controller,2026-05-28,True
ADJ00000567,WH0009,SKU0000239,2026-02-22 01:42:00,50.0,Cycle Count,mgr_1,2026-02-22,True
ADJ00000568,WH0004,SKU0000580,2026-04-17 17:31:00,-5.0,System Correction,unapproved,2026-04-17,False
ADJ00000569,WH0006,SKU0000510,2026-05-27 11:57:00,-5.0,Cycle Count,ops_lead,2026-05-27,False
ADJ00000570,WH0025,SKU0000516,2026-01-09 14:28:00,-25.0,Cycle Count,unapproved,2026-01-09,True
ADJ00000571,WH0025,SKU0000452,,50.0,Damage,mgr_1,,True
ADJ00000572,WH0003,SKU0000603,,50.0,Found Inventory,mgr_1,,True
ADJ00000573,WH0008,SKU0000549,2026-01-05 15:58:00,10.0,System Correction,controller,2026-01-05,False
ADJ00000574,WH0022,SKU0000627,2026-02-03 05:52:00,-10.0,Damage,mgr_2,2026-02-03,False
