customer_id,customer_name,customer_segment,industry,city,state,country,region,signup_date,credit_limit,payment_terms,risk_tier,is_active,customer_nk_hash,order_count,total_net_sales_usd,total_margin_usd,invoice_count,invoiced_amount,credit_utilization_estimate,customer_value_tier
CUST000367,Clearpath Partners 367,Enterprise,Manufacturing,Seattle,WA,USA,West,2024-02-02,251170.57,NET60,Medium,False,f61c31fc48c2bc259052,2.0,18839.6745,8138.534500000001,2.0,37220.7,0.14818893789985027,Silver
CUST000064,Summit Supply 64,Small Business,Technology,Dallas,TX,USA,Southwest,,542133.72,NET45,Medium,True,c0a113e4ca544b90d1d9,2.0,18474.59268605,2856.4926617,1.0,9334.55,0.017218168978679282,Silver
CUST000081,Northstar Logistics 81,Enterprise,Food Service,Dallas,TX,USA,Southwest,,40471.66,NET45,Medium,True,5c62c64cc3557a4fc3ab,1.0,18266.705070919998,8586.31527772,0.0,0.0,0.0,Silver
CUST000274,Blueriver Logistics 274,Enterprise,Healthcare,Denver,CO,USA,West,,543814.12,PREPAID,Low,True,7b65f11d4ea8c3bc1de0,5.0,18266.64667167,8412.28285357,4.0,86305.88,0.1587047427161325,Silver
CUST000238,Summit Trading 238,Wholesale,Manufacturing,Seattle,WA,USA,West,2022-03-02,222435.97,NET30,Medium,True,4393a7d2ecf66076420d,2.0,18237.37783138575,7423.431963705751,2.0,48482.049999999996,0.21795957731116958,Silver
CUST000389,Urban Supply 389,Mid Market,Manufacturing,Phoenix,AZ,USA,Southwest,,1197186.16,NET45,Medium,False,cc4ba73f4ef59bcbd722,2.0,18206.3886228075,8696.3826204075,2.0,63902.83,0.05337752150425796,Silver
CUST000386,Blueriver Trading 386,Wholesale,Healthcare,Denver,CO,USA,West,,271128.32,PREPAID,Low,True,f7b1f4be1b4859013b2c,3.0,18148.676763054747,8124.55105368475,2.0,62407.899999999994,0.2301784630982112,Silver
CUST000217,Urban Trading 217,Enterprise,Food Service,Miami,FL,USA,Southeast,2024-05-19,1155547.23,NET30,Medium,True,5e84bbe4df129fbfe60e,2.0,18018.677254188,7935.790385268001,2.0,39542.12,0.034219388851808336,Silver
CUST000289,Urban Group 289,Enterprise,Retail,Atlanta,GA,USA,Southeast,,102901.31,NET30,Medium,True,9c2b6f530b39ed9a535f,4.0,17969.3015867215,7158.5202053415,2.0,42462.98,0.41265733157332984,Silver
CUST000390,Clearpath Trading 390,Small Business,Retail,Dallas,TX,USA,Southwest,2021-06-15,296072.97,NET30,Medium,True,b4e663a8a94bcd9b2be2,1.0,17883.638750000002,7930.998750000002,1.0,44212.01,0.14932808624846775,Silver
CUST000294,Summit Markets 294,Mid Market,Manufacturing,Dallas,TX,USA,Southwest,,57233.48,NET45,Medium,True,b8dffc05f12148d88514,3.0,17692.6966182875,5784.7175591874975,2.0,19454.74,0.33991887265984877,Silver
CUST000303,Apex Markets 303,Retail,Education,Monterrey,NL,MEX,Southwest,,943466.84,NET60,High,False,12d51e4814aed563b74a,2.0,17391.436416202498,7098.159339202499,1.0,24982.51,0.026479478600434966,Silver
CUST000246,Summit Partners 246,Small Business,Healthcare,Dallas,TX,USA,Southwest,,23214.05,NET60,Medium,False,31223fecc19e35e7b4b3,2.0,16880.31452481,4739.75332261,2.0,54601.99,2.3521096060359996,Silver
CUST000292,Clearpath Group 292,Small Business,Healthcare,Denver,CO,USA,West,,554964.06,NET30,Low,True,ec1ee3e8e009fbccf627,2.0,16838.695,8033.845,1.0,38714.3,0.069760012927684,Silver
CUST000167,Northstar Group 167,Mid Market,Food Service,Atlanta,GA,USA,Southeast,,925554.66,NET45,Low,False,e3af4e6dd97790e908be,1.0,16610.845,4877.075000000001,1.0,40625.11,0.043892718340373324,Silver
CUST000025,Nova Partners 25,Mid Market,Food Service,Toronto,ON,CAN,Northeast,,23388.64,NET30,Medium,True,17400046fe25d9431100,5.0,16570.8547152,8762.24734145,5.0,101232.86,4.328291854507145,Silver
CUST000092,Apex Logistics 92,Small Business,Manufacturing,Atlanta,GA,USA,Southeast,2025-12-30,22477.42,NET30,Low,True,f3dac91993dab3f1c5d6,4.0,16243.85431011,7917.463743119999,1.0,35449.73,1.577126289405101,Silver
CUST000393,Prime Logistics 393,Enterprise,Technology,Atlanta,GA,USA,Southeast,,883893.29,NET60,Low,True,8481a824ca1193eb2b01,2.0,16098.930684500001,8980.7953777,2.0,20908.87,0.02365542338261217,Silver
CUST000058,Blueriver Markets 58,Wholesale,Technology,Monterrey,NL,MEX,Southwest,,1171657.16,NET30,Low,True,98b71141870983c6e90d,1.0,16081.5671205865,13076.3646351065,1.0,39847.88,0.03400984636154146,Silver
CUST000096,Prime Trading 96,Wholesale,Healthcare,Chicago,IL,USA,Midwest,,46043.41,NET60,High,True,e0b24610f45cb2d128a1,2.0,16048.974750000001,4705.48475,2.0,14193.960000000001,0.3082734315290722,Silver
CUST000387,Clearpath Trading 387,Retail,Manufacturing,Guadalajara,JA,MEX,Southwest,,95315.93,PREPAID,High,True,133e08f5e1f92a1b8af0,1.0,16024.933216706,6341.903937026002,1.0,14138.5,0.1483330226122748,Silver
CUST000014,Northstar Markets 14,Mid Market,Manufacturing,Vancouver,BC,CAN,West,2026-02-18,224909.38,NET30,Low,True,82e28f4247645913d26f,3.0,15394.157585239998,5291.18963024,1.0,12996.32,0.057784695329292174,Silver
CUST000428,Summit Group 428,Wholesale,Food Service,Atlanta,GA,USA,Southeast,,293842.86,PREPAID,Low,True,f90872a9dbc0fcde20e3,4.0,15108.489014660001,7299.70262567,3.0,68653.54000000001,0.2336403205441167,Silver
CUST000293,Northstar Partners 293,Enterprise,Healthcare,Vancouver,BC,CAN,West,,22470.28,NET30,High,False,85870e5638abd0dba9d5,2.0,14823.24,6758.39,3.0,54033.59,2.404669189703021,Silver
CUST000260,Northstar Supply 260,Mid Market,Food Service,Toronto,ON,CAN,Northeast,,116470.59,NET45,High,True,129f7b3d7c6368943ef0,3.0,14656.19601456,7038.973476960001,1.0,2997.19,0.025733449105048753,Silver
CUST000337,Northstar Trading 337,Mid Market,Education,Miami,FL,USA,Southeast,,215190.96,NET60,Low,True,3e6f95f1bf03f1a03463,2.0,14421.8475,5338.6975,2.0,80112.92,0.37228757193146034,Silver
CUST000357,Apex Trading 357,Small Business,Technology,Phoenix,AZ,USA,Southwest,,234210.75,NET30,Medium,False,ff8a0b7b2ec7fbca7495,2.0,14384.085000000001,6496.425000000001,2.0,46956.33,0.20048750964676046,Silver
CUST000264,Blueriver Logistics 264,Retail,Retail,Chicago,IL,USA,Midwest,,1189796.34,PREPAID,Low,True,d2c4bd264e93a585a383,1.0,14313.539999999999,8726.17,0.0,0.0,0.0,Silver
CUST000139,Summit Logistics 139,Retail,Construction,Atlanta,GA,USA,Southeast,2022-06-10,227330.67,NET60,Medium,True,1784944c7b4d65259034,3.0,14137.1855,5317.7755,0.0,0.0,0.0,Silver
CUST000227,Northstar Partners 227,Wholesale,Construction,Seattle,WA,USA,West,,1172969.83,NET30,Medium,True,1763311d9375261a2706,2.0,14111.96471656,3724.6799296399995,2.0,44875.92,0.03825837532411212,Silver
CUST000408,Prime Logistics 408,Unknown,Retail,Dallas,TX,USA,Southwest,,201381.8,NET30,Low,True,378a24f38ea7231dcdb9,2.0,13998.33125,7372.101250000001,1.0,22999.44,0.11420813598845576,Silver
CUST000330,Nova Supply 330,Small Business,Healthcare,Seattle,WA,USA,West,,1195666.2,NET30,Low,True,482cddbd2e70402ec01e,4.0,13725.120806030001,7852.172808270001,3.0,60856.630000000005,0.050897675287634635,Silver
CUST000352,Nova Group 352,Retail,Education,Seattle,WA,USA,West,2025-12-14,28871.91,NET30,Medium,False,3a30100ec3c768623eb6,2.0,13716.2631909375,4874.9470431875,1.0,35377.72,1.2253335508457874,Silver
CUST000165,Blueriver Trading 165,Wholesale,Food Service,Guadalajara,JA,MEX,Southwest,2022-03-06,1117329.41,NET30,Low,False,0d46280a315fd82eb812,2.0,13506.252,5005.272000000001,2.0,42018.93,0.037606572980120524,Silver
CUST000122,Nova Group 122,Mid Market,Manufacturing,Denver,CO,USA,West,,81606.53,NET30,High,True,06f7ba42cb90ba365d40,3.0,13493.882952639999,7028.19408808,3.0,50844.03,0.6230387445710533,Silver
CUST000075,Urban Partners 75,Retail,Manufacturing,Boston,MA,USA,Northeast,,45161.29,NET30,Low,False,05344709f96131f67609,1.0,13322.04025,3484.2402500000003,2.0,49466.14,1.0953216792522977,Silver
CUST000214,Nova Trading 214,Retail,Construction,Seattle,WA,USA,West,,91452.13,NET30,Low,True,251970aa26a07b15e078,3.0,13236.099072427,6318.212197066999,2.0,49096.97,0.5368597757099807,Silver
CUST000434,Blueriver Supply 434,Unknown,Education,Boston,MA,USA,Northeast,2022-07-30,23648.2,NET45,Low,True,9c4bc0597d44ac7888cc,2.0,13204.92400909,6516.58260149,2.0,43386.99,1.8346846694463002,Silver
CUST000205,Blueriver Markets 205,Small Business,Food Service,Dallas,TX,USA,Southwest,,1084875.0,NET60,Medium,True,ba333a6621e30c691f22,3.0,12923.302198595,5816.268425005001,4.0,81341.34,0.07497761493259592,Silver
CUST000343,Apex Group 343,Enterprise,Technology,Guadalajara,JA,MEX,Southwest,2024-01-23,28742.14,NET30,Low,False,04550de3541449070de9,2.0,12886.924500000001,6695.9145,2.0,28283.92,0.9840575545175133,Silver
CUST000445,Apex Logistics 445,Enterprise,Food Service,Guadalajara,JA,MEX,Southwest,,82993.48,NET30,Low,False,6da77951aeaf0efdb00d,1.0,12719.0625,7572.5625,0.0,0.0,0.0,Silver
CUST000070,Summit Partners 70,Unknown,Technology,Monterrey,NL,MEX,Southwest,,580565.93,NET60,High,False,31b8553289d4708d43b5,4.0,12512.99,6216.450000000001,3.0,63022.630000000005,0.10855378647520704,Silver
CUST000361,Prime Group 361,Mid Market,Education,Monterrey,NL,MEX,Southwest,,215706.48,PREPAID,Low,True,258862ea5a8c074ff60b,2.0,12428.8442567535,4197.5454640135,2.0,11182.32,0.05184044540525625,Silver
CUST000197,Urban Markets 197,Small Business,Construction,Seattle,WA,USA,West,,111904.24,NET60,Medium,False,fec27e0fbfa7c7dced8b,2.0,12291.855479455999,1669.4136874560002,1.0,26779.51,0.239307375663335,Silver
CUST000195,Prime Partners 195,Retail,Food Service,Denver,CO,USA,West,,48710.16,NET30,Low,True,0ef02f648074897d6ef7,2.0,12244.474999999999,5008.575,2.0,57352.06999999999,1.1774149376639287,Silver
CUST000193,Summit Logistics 193,Wholesale,Retail,Miami,FL,USA,Southeast,2022-02-12,59644.27,NET45,Low,True,0608ae324f0b1e456e0b,2.0,12231.336372396001,6140.925523836001,1.0,16798.84,0.2816505256917387,Silver
CUST000143,Nova Group 143,Unknown,Manufacturing,Vancouver,BC,CAN,West,,294618.51,PREPAID,Low,True,90fc4ddcfd0071cbc1fa,1.0,12178.5825,5932.732500000001,1.0,27642.16,0.09382356865493617,Silver
CUST000009,Clearpath Logistics 9,Unknown,Education,Monterrey,NL,MEX,Southwest,,235819.93,PREPAID,Medium,False,d213ea8c5a55e76a5a4c,1.0,12146.52263124,6138.593641719998,0.0,0.0,0.0,Silver
CUST000061,Prime Trading 61,Mid Market,Construction,Guadalajara,JA,MEX,Southwest,,449493.94,NET30,Medium,True,dbaa07ae6ffcb2825392,1.0,12080.455,6003.645,1.0,28914.69,0.06432720761485683,Silver
CUST000239,Urban Supply 239,Enterprise,Manufacturing,Miami,FL,USA,Southeast,2022-07-01,83487.64,PREPAID,Low,True,1d41d9fc1c40c758a5f1,2.0,11955.11497,6114.544059999999,2.0,16201.8,0.19406225879663144,Silver
CUST000067,Clearpath Partners 67,Enterprise,Technology,Toronto,ON,CAN,Northeast,2024-08-07,83060.44,NET45,Medium,True,b658317b72749a3d3816,1.0,11889.0232039875,6724.8497976375,0.0,0.0,0.0,Silver
CUST000320,Nova Group 320,Small Business,Healthcare,Vancouver,BC,CAN,West,2024-06-12,93930.43,NET30,High,True,c6fb22ca61d42662e7b9,2.0,11781.47996771875,4876.078206718749,1.0,16474.74,0.1753930009689086,Silver
CUST000345,Apex Trading 345,Enterprise,Technology,Guadalajara,JA,MEX,Southwest,,243727.85,NET30,Medium,False,7df074fc8d1086121d42,3.0,11700.996551049997,5166.897418549999,0.0,0.0,0.0,Silver
CUST000235,Northstar Markets 235,Enterprise,Technology,Phoenix,AZ,USA,Southwest,2021-10-04,254329.42,NET60,Medium,True,8aca8deaee91a4c361eb,2.0,11681.980303612501,3068.0598977625014,1.0,5318.8,0.020913034756262175,Silver
CUST000129,Clearpath Supply 129,Mid Market,Manufacturing,Guadalajara,JA,MEX,Southwest,,28732.54,NET45,Medium,False,f52c40f48c8235a511ed,3.0,11677.019492435,3290.371455265,2.0,57252.94,1.9926167335014586,Silver
CUST000356,Clearpath Supply 356,Wholesale,Retail,Boston,MA,USA,Northeast,,1113837.23,PREPAID,Medium,True,d9f69cbe6dcc4b8b6dd6,1.0,11564.615600719999,5247.959567759999,2.0,58807.74,0.05279742714292285,Silver
CUST000066,Nova Trading 66,Enterprise,Food Service,Phoenix,AZ,USA,Southwest,2021-07-10,1057026.36,NET30,High,True,d279d9b94005566b4d07,1.0,11515.6075,5075.6075,1.0,42829.7,0.04051904627998113,Silver
CUST000024,Northstar Supply 24,Unknown,Construction,Monterrey,NL,MEX,Southwest,,40090.22,NET30,Low,False,46ea81b889a60ffb04b8,1.0,11397.7610817,6549.3715854,0.0,0.0,0.0,Silver
CUST000114,Clearpath Supply 114,Wholesale,Manufacturing,Seattle,WA,USA,West,2023-12-04,47063.61,NET45,High,True,5f4432c6b0a9057ce057,1.0,11283.62873625,4427.8454025,1.0,440.92,0.009368597096567816,Silver
CUST000149,Summit Markets 149,Retail,Manufacturing,Toronto,ON,CAN,Northeast,2021-03-27,267739.87,PREPAID,High,False,14ffa29b879382102298,1.0,11279.4,4728.749999999999,1.0,34218.91,0.12780655342814654,Silver
CUST000241,Nova Trading 241,Retail,Retail,Toronto,ON,CAN,Northeast,,53546.21,NET45,Low,True,9e9a1b914d69391b19d7,2.0,11104.351398667499,4866.564542217499,2.0,14276.349999999999,0.2666173759076506,Silver
CUST000400,Northstar Supply 400,Mid Market,Healthcare,Atlanta,GA,USA,Southeast,,55639.48,NET45,Low,True,eccd2de8814548fae6e8,3.0,11068.993718,5388.7470511500005,2.0,42691.16,0.7672817934315705,Silver
CUST000035,Prime Partners 35,Small Business,Healthcare,Atlanta,GA,USA,Southeast,2026-02-08,1037795.52,PREPAID,Medium,True,0cdcd71d7a52bfd10f2e,3.0,11052.8320604,5373.34289055,3.0,55495.97,0.05347485986449431,Silver
CUST000107,Summit Supply 107,Enterprise,Food Service,Dallas,TX,USA,Southwest,2023-03-15,536174.46,NET45,Medium,True,8d623ce5cb91435cf50b,1.0,10874.620451376,5376.451683816,0.0,0.0,0.0,Silver
CUST000113,Urban Group 113,Retail,Retail,Toronto,ON,CAN,Northeast,,44235.64,NET30,Low,False,fa919c66d456b5ee10ef,3.0,10750.993723280002,3823.5867486800016,3.0,72776.17,1.6451931067347505,Silver
CUST000374,Prime Logistics 374,Retail,Construction,Phoenix,AZ,USA,Southwest,,20915.86,NET30,Medium,True,bd85a99bbd91fec74599,1.0,10493.95,4082.7999999999993,0.0,0.0,0.0,Silver
CUST000344,Northstar Group 344,Enterprise,Manufacturing,Boston,MA,USA,Northeast,2023-02-16,104487.38,PREPAID,Medium,True,1fa5e959b9ed487f9f02,1.0,10462.640003322,5538.8227387219995,1.0,40079.13,0.3835786675864587,Silver
CUST000022,Nova Logistics 22,Small Business,Food Service,Monterrey,NL,MEX,Southwest,,20165.33,PREPAID,Low,False,150ec7c7736c5e41102d,1.0,10317.75,353.75,1.0,8002.35,0.3968370465546559,Silver
CUST000399,Apex Markets 399,Enterprise,Construction,Boston,MA,USA,Northeast,,555840.65,NET30,Medium,False,556d2e7ad1fdf7b42970,2.0,10269.802359599002,2941.489092979,1.0,4324.12,0.007779423833071582,Silver
CUST000306,Blueriver Markets 306,Small Business,Construction,Miami,FL,USA,Southeast,,53555.52,NET30,Low,True,99db14c7fd0d47b59b8f,3.0,10173.496794725,5975.8848365250005,2.0,47563.82,0.888121709956322,Silver
CUST000186,Prime Partners 186,Unknown,Construction,Guadalajara,JA,MEX,Southwest,,20579.41,NET30,Low,True,a46a4e5c50b3f61ca1b5,1.0,9887.481,2216.5409999999997,1.0,43588.09,2.1180437145671327,Bronze
CUST000418,Urban Logistics 418,Small Business,Manufacturing,Monterrey,NL,MEX,Southwest,,44674.43,NET30,High,True,7cf79807cd73fe99a6eb,2.0,9728.2275,3213.297500000001,2.0,81134.15,1.8161205414372381,Bronze
CUST000018,Prime Markets 18,Small Business,Construction,Guadalajara,JA,MEX,Southwest,2021-12-22,102940.95,NET60,High,False,d63cc9dd36d811da999b,1.0,9726.601393125,2126.291429125,1.0,2667.18,0.025909805573000832,Bronze
CUST000162,Summit Logistics 162,Mid Market,Construction,Vancouver,BC,CAN,West,2023-01-20,40027.47,NET60,Low,True,4dc8afc3d2ec452240ae,1.0,9585.630000000001,2310.08,1.0,34232.56,0.8552266730822606,Bronze
CUST000196,Blueriver Logistics 196,Unknown,Construction,Toronto,ON,CAN,Northeast,2025-04-18,216980.5,NET60,Low,True,171621331221b6cf5166,3.0,9575.090117743499,4155.9916722535,2.0,31042.24,0.14306465327529433,Bronze
CUST000127,Northstar Supply 127,Enterprise,Education,Vancouver,BC,CAN,West,2025-04-22,52481.26,NET30,Medium,True,d9fb3d81ae2bf6b2575b,2.0,9565.003769244,5047.235143884,2.0,35207.55,0.6708594648832745,Bronze
CUST000116,Urban Supply 116,Mid Market,Retail,Atlanta,GA,USA,Southeast,,42619.85,PREPAID,High,False,2ddd007fce92c6c406cd,2.0,9365.4236919625,4904.753521462499,2.0,33875.46,0.7948282314461455,Bronze
CUST000170,Prime Group 170,Unknown,Food Service,Guadalajara,JA,MEX,Southwest,,292612.1,PREPAID,Low,True,ce15d6fb55e8357b76ec,1.0,9181.41,4917.64,1.0,26885.11,0.09187969328677796,Bronze
CUST000130,Northstar Group 130,Small Business,Education,Chicago,IL,USA,Midwest,,535590.78,NET60,High,True,7d1d36e891f4f513140c,1.0,9164.68,4221.910000000001,0.0,0.0,0.0,Bronze
CUST000271,Prime Markets 271,Small Business,Education,Monterrey,NL,MEX,Southwest,,985058.26,PREPAID,Medium,True,3c9591875af173845790,1.0,9106.572000000002,5232.932000000001,1.0,16655.89,0.016908532902409245,Bronze
CUST000385,Clearpath Logistics 385,Unknown,Technology,Seattle,WA,USA,West,,566541.08,NET30,Low,False,226e1883842a2dbe370d,4.0,9105.33148427,4528.047660650001,4.0,86626.55,0.15290426953681807,Bronze
CUST000383,Nova Partners 383,Retail,Construction,Phoenix,AZ,USA,Southwest,2021-03-30,102519.29,NET30,Low,False,d0027014d42d4ad64422,1.0,9045.52,2854.96,0.0,0.0,0.0,Bronze
CUST000128,Northstar Trading 128,Mid Market,Food Service,Toronto,ON,CAN,Northeast,,98708.26,NET60,Medium,False,a04044b765246e98fa51,1.0,8913.6075,3352.1075,0.0,0.0,0.0,Bronze
CUST000302,Nova Supply 302,Unknown,Construction,Seattle,WA,USA,West,,20220.18,NET60,Medium,True,0db0727c6c0407552707,2.0,8824.759908929998,4030.6481577199993,0.0,0.0,0.0,Bronze
CUST000411,Northstar Group 411,Enterprise,Food Service,Vancouver,BC,CAN,West,,21279.15,NET30,Medium,True,b67c3efdcee4e531e531,3.0,8813.5333903375,3650.6448061875,2.0,55374.06,2.6022684176764574,Bronze
CUST000446,Summit Trading 446,Retail,Technology,Denver,CO,USA,West,,502962.42,PREPAID,Low,True,f39f6209bd347e434681,1.0,8780.260238568,3054.949374568,1.0,24191.64,0.048098305237198435,Bronze
CUST000447,Blueriver Group 447,Small Business,Healthcare,Dallas,TX,USA,Southwest,2021-05-08,980046.84,NET30,Medium,True,8399f3888f3943ba98ac,1.0,8754.134,4054.674,1.0,22503.99,0.02296215760463041,Bronze
CUST000086,Summit Trading 86,Unknown,Retail,Seattle,WA,USA,West,,1143125.03,NET45,Low,False,e4f4e91a2d96c0af7390,2.0,8738.0275007085,4084.9692098084997,1.0,1179.88,0.0010321530620320683,Bronze
CUST000106,Summit Supply 106,Small Business,Food Service,Chicago,IL,USA,Midwest,2024-05-30,47464.39,NET45,Medium,False,e316b63bd1b57aa5e63a,2.0,8558.812853399999,4345.6059338000005,2.0,28825.92,0.6073167694770754,Bronze
CUST000290,Clearpath Logistics 290,Small Business,Construction,Denver,CO,USA,West,2023-07-25,113839.82,NET30,Medium,False,65ccc4ff8dd97d773fa3,1.0,8521.5,3988.75,0.0,0.0,0.0,Bronze
CUST000028,Apex Group 28,Unknown,Technology,Toronto,ON,CAN,Northeast,2025-07-20,53994.97,NET45,High,True,3d02b29cad72729eaa6d,3.0,8369.5218370825,2332.4016356725006,2.0,16118.640000000001,0.29852114002470975,Bronze
CUST000268,Nova Partners 268,Enterprise,Construction,Toronto,ON,CAN,Northeast,2023-10-15,94038.34,NET30,Low,True,913f6eb23d2307d08c46,1.0,8333.765,4448.475,0.0,0.0,0.0,Bronze
CUST000208,Urban Logistics 208,Mid Market,Education,Boston,MA,USA,Northeast,,26819.44,NET45,High,False,725a4f51c8a0432e930e,2.0,8196.92125,3467.0212500000002,2.0,42976.11,1.6024238388273582,Bronze
CUST000109,Northstar Logistics 109,Unknown,Retail,Toronto,ON,CAN,Northeast,,977916.08,NET60,Low,False,4ce498b4450b03c00a8b,2.0,8060.564860075,4217.430590375,2.0,47156.22,0.0482211316128476,Bronze
CUST000307,Nova Markets 307,Enterprise,Healthcare,Phoenix,AZ,USA,Southwest,,902054.74,NET30,High,True,5c1fd703be21204e03a0,1.0,7963.436499999999,3593.646499999999,1.0,10719.96,0.011883935114625082,Bronze
CUST000432,Prime Logistics 432,Unknown,Food Service,Phoenix,AZ,USA,Southwest,,458400.38,NET60,Low,True,38de9f806d71f6837405,2.0,7950.248554198501,3813.6304919385007,1.0,22572.26,0.04924136406693205,Bronze
CUST000435,Clearpath Trading 435,Small Business,Food Service,Toronto,ON,CAN,Northeast,,90334.39,PREPAID,Medium,True,5c5033d40d86f20b6352,1.0,7920.2613981875,3621.7913256875004,1.0,19688.88,0.2179555316640761,Bronze
CUST000407,Northstar Trading 407,Mid Market,Retail,Phoenix,AZ,USA,Southwest,2022-03-17,53002.79,NET45,Low,True,7b93482a9bdbe2571f67,2.0,7874.4834675,4005.9331774999996,2.0,49558.229999999996,0.9350117229677909,Bronze
CUST000336,Apex Group 336,Unknown,Manufacturing,Seattle,WA,USA,West,2024-09-25,20263.16,NET30,High,False,7f8295f76264010adbf0,2.0,7682.04425,3088.7842499999997,2.0,60292.33,2.9754653272243816,Bronze
CUST000329,Prime Partners 329,Unknown,Construction,Miami,FL,USA,Southeast,,117578.87,PREPAID,Medium,False,d052151fae86d445da29,1.0,7588.072999999999,4512.292999999999,0.0,0.0,0.0,Bronze
CUST000034,Clearpath Supply 34,Retail,Construction,Guadalajara,JA,MEX,Southwest,,447489.5,NET45,Medium,False,11392393c0d88233388d,2.0,7529.496772843751,2895.7724598437508,2.0,51153.92,0.11431311796142703,Bronze
CUST000174,Blueriver Partners 174,Enterprise,Food Service,Atlanta,GA,USA,Southeast,,43278.26,NET45,Medium,True,684e53ab19c6455e8769,1.0,7506.9580000000005,2330.068,1.0,26742.52,0.6179204062270526,Bronze
CUST000194,Northstar Supply 194,Small Business,Healthcare,Miami,FL,USA,Southeast,,25031.55,PREPAID,Medium,True,ba064e99a244175eef41,1.0,7488.7275,1786.9375,2.0,11425.09,0.4564275883834601,Bronze
CUST000095,Summit Logistics 95,Retail,Food Service,Seattle,WA,USA,West,2023-09-26,20638.14,NET45,High,True,5935bd1e007780900397,1.0,7400.0985,3257.6385000000005,1.0,11616.58,0.562869522156551,Bronze
CUST000291,Prime Logistics 291,Unknown,Technology,Guadalajara,JA,MEX,Southwest,,28863.85,NET60,Low,True,337e5ddb0f8c3c41c2f0,1.0,7345.848974910001,-1634.4393088899997,0.0,0.0,0.0,Bronze
CUST000275,Urban Logistics 275,Mid Market,Healthcare,Guadalajara,JA,MEX,Southwest,,104307.1,NET30,Low,True,1f774c55065f5dfb5378,1.0,7119.8164744000005,3631.6425544000003,1.0,16242.82,0.1557211349946456,Bronze
CUST000309,Prime Supply 309,Retail,Construction,Denver,CO,USA,West,,54348.53,NET45,Low,False,d41ac03704b01294c22f,3.0,6996.7809561432505,2699.72255579325,2.0,53928.92,0.9922792759988173,Bronze
CUST000231,Summit Logistics 231,Small Business,Education,Phoenix,AZ,USA,Southwest,2025-01-01,102010.12,NET30,Medium,False,ec77d0ab2042a9c29866,3.0,6733.350199808001,2593.152466648,3.0,76883.53,0.7536853206328941,Bronze
CUST000364,Nova Logistics 364,Mid Market,Retail,Toronto,ON,CAN,Northeast,2022-12-02,990469.91,NET30,Low,True,24c0a78ae106a7183017,3.0,6572.538452864,3569.821814784,2.0,55929.36,0.0564675003605107,Bronze
CUST000392,Nova Supply 392,Retail,Food Service,Boston,MA,USA,Northeast,,50330.99,NET30,Medium,False,5632cf40907ff2106dc9,3.0,6513.410950568001,2017.0534574880007,2.0,48012.44,0.9539339480506941,Bronze
CUST000395,Urban Trading 395,Unknown,Technology,Vancouver,BC,CAN,West,,24998.83,NET30,Medium,False,a5ab36f24a6cba360ac9,2.0,6329.62,3176.18,1.0,22673.9,0.9069984475273443,Bronze
CUST000150,Nova Logistics 150,Unknown,Healthcare,Phoenix,AZ,USA,Southwest,,25020.71,NET30,Low,False,8a06f073ab1fc085575f,1.0,6162.66,2668.76,0.0,0.0,0.0,Bronze
CUST000023,Apex Markets 23,Retail,Retail,Monterrey,NL,MEX,Southwest,,217778.95,NET30,Low,True,bf4f74e59904268c129f,2.0,6114.1542589935,2013.2420264534996,3.0,53872.5,0.2473723929700276,Bronze
CUST000083,Prime Markets 83,Mid Market,Food Service,Chicago,IL,USA,Midwest,,944236.29,NET60,Medium,True,fe74216a6d7748327ba2,4.0,5909.334153975,2443.769888555,2.0,52910.149999999994,0.05603486178231933,Bronze
CUST000030,Northstar Markets 30,Small Business,Education,Monterrey,NL,MEX,Southwest,,107944.28,PREPAID,Medium,True,5ca1df82c3d49e4d2ec7,2.0,5719.6658259999995,3048.0311101999996,2.0,37793.72,0.3501224891212392,Bronze
CUST000232,Northstar Group 232,Enterprise,Education,Monterrey,NL,MEX,Southwest,,814404.1,NET45,Medium,True,35f7c2509e34cac65de9,2.0,5647.87113569,1778.01321894,2.0,57805.81,0.07097927183814522,Bronze
CUST000328,Blueriver Supply 328,Small Business,Retail,Guadalajara,JA,MEX,Southwest,,52851.13,NET45,Low,False,339225ea4f6efa840009,2.0,5629.961621230001,2069.5081970700003,1.0,21077.01,0.3987996093934037,Bronze
CUST000300,Northstar Partners 300,Unknown,Technology,Denver,CO,USA,West,,847083.38,NET30,Low,False,d116a904bd9ef176ae29,1.0,5625.0425,2855.8925,1.0,8580.78,0.010129793834462908,Bronze
CUST000049,Prime Supply 49,Mid Market,Retail,Toronto,ON,CAN,Northeast,,509940.79,PREPAID,High,True,7d9a8990928fcc3b1596,2.0,5564.927250000001,3082.8872499999998,1.0,4739.48,0.009294177074950212,Bronze
CUST000146,Summit Supply 146,Enterprise,Education,Seattle,WA,USA,West,2021-11-13,21769.87,NET30,Medium,True,4d5b55181a665cf1c08f,1.0,5547.5568107925,3192.6425855624993,1.0,1242.06,0.0570540843835999,Bronze
CUST000228,Prime Partners 228,Small Business,Education,Dallas,TX,USA,Southwest,,583752.14,PREPAID,Medium,False,4748c7e9ce7aa63bdc4d,2.0,5511.890031260001,2119.2738296600005,1.0,6610.04,0.01132336748264426,Bronze
