subscriber_id,customer_id,plan_id,device_id,home_region,month,voice_minutes,call_count,dropped_calls,roaming_calls,data_gb,data_sessions,poor_qoe_sessions,avg_latency_ms,avg_downlink_mbps,sms_count,failed_sms,monthly_fee,included_voice_minutes,included_sms,included_data_gb,overage_per_gb,data_overage_gb,estimated_data_overage_charge,high_usage_flag
SUB00000733,CUST00000796,PLN015,DEV0002131,Midwest,2026-05,4.75,2.0,0.0,0,2.1366708984375,3.0,1.0,35.934666666666665,127.78966666666668,2.0,1.0,25.0,99999.0,99999.0,20.0,10.0,0.0,0.0,False
SUB00000734,CUST00002379,PLN007,DEV0001042,Midwest,2026-04,0.43333333333333335,2.0,1.0,1,0.0,0.0,0.0,,,5.0,4.0,70.0,2000.0,99999.0,10.0,5.0,0.0,0.0,False
SUB00000734,,,,,2026-05,0.0,0.0,0.0,0,5.7837392578125,8.0,1.0,37.801125,111.04725,2.0,1.0,,,,,,,,False
SUB00000735,CUST00003967,PLN006,DEV0000754,West,2026-04,5.283333333333333,4.0,0.0,1,1.2105546875,3.0,0.0,34.66,62.39833333333333,2.0,0.0,25.0,2000.0,1000.0,20.0,10.0,0.0,0.0,False
SUB00000735,CUST00003967,PLN006,DEV0000754,West,2026-05,13.533333333333331,3.0,1.0,0,3.14127734375,6.0,1.0,17.494333333333334,99.09733333333332,1.0,1.0,25.0,2000.0,1000.0,20.0,10.0,0.0,0.0,False
SUB00000736,CUST00001577,PLN006,DEV0001298,Midwest,2026-04,1.6,1.0,1.0,False,3.869349609375,5.0,0.0,22.952,148.64600000000002,0.0,0.0,25.0,2000.0,1000.0,20.0,10.0,0.0,0.0,False
SUB00000736,,,,,2026-05,0.0,0.0,0.0,0,5.31348046875,9.0,0.0,37.78777777777778,120.02166666666666,0.0,0.0,,,,,,,,False
SUB00000737,,,,,2026-04,0.0,0.0,0.0,0,2.77615625,4.0,0.0,46.58425,107.6465,2.0,1.0,,,,,,,,False
SUB00000737,,,,,2026-05,0.0,0.0,0.0,0,1.55823046875,1.0,0.0,73.363,127.277,1.0,0.0,,,,,,,,False
SUB00000737,CUST00001234,PLN015,DEV0002399,Midwest,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,0.0,25.0,99999.0,99999.0,20.0,10.0,0.0,0.0,False
SUB00000738,CUST00002476,PLN011,DEV0000388,Midwest,2026-04,4.55,2.0,0.0,0,1.3982451171874999,2.0,0.0,28.992,136.7135,2.0,1.0,85.0,99999.0,99999.0,20.0,10.0,0.0,0.0,False
SUB00000738,CUST00002476,PLN011,DEV0000388,Midwest,2026-05,1.3666666666666667,2.0,1.0,0,2.4942041015625,4.0,0.0,34.75,111.82050000000001,3.0,2.0,85.0,99999.0,99999.0,20.0,10.0,0.0,0.0,False
SUB00000739,CUST00004165,PLN020,DEV0000291,Southeast,2026-04,1.5333333333333334,1.0,0.0,False,3.097267578125,4.0,0.0,34.41225,132.88125,2.0,1.0,45.0,500.0,500.0,10.0,5.0,0.0,0.0,False
SUB00000739,CUST00004165,PLN020,DEV0000291,Southeast,2026-05,6.233333333333333,2.0,1.0,0,2.4723232421874997,3.0,0.0,19.477,135.15666666666667,2.0,0.0,45.0,500.0,500.0,10.0,5.0,0.0,0.0,False
SUB00000740,CUST00002789,PLN010,DEV0000259,West,2026-04,15.0,3.0,0.0,1,5.315556640624999,7.0,0.0,38.379000000000005,48.35399999999999,1.0,0.0,35.0,1000.0,500.0,10.0,5.0,0.0,0.0,False
SUB00000740,CUST00002789,PLN010,DEV0000259,West,2026-05,7.216666666666667,2.0,0.0,1,3.04804296875,2.0,0.0,20.7015,189.4035,0.0,0.0,35.0,1000.0,500.0,10.0,5.0,0.0,0.0,False
SUB00000741,CUST00001723,PLN016,DEV_BAD,Southwest,2026-04,2.8833333333333333,1.0,0.0,True,2.39903125,4.0,1.0,36.87425,130.94275,0.0,0.0,85.0,2000.0,500.0,20.0,10.0,0.0,0.0,False
SUB00000741,CUST00001723,PLN016,DEV_BAD,Southwest,2026-05,1.7,1.0,0.0,True,3.860619140625,5.0,0.0,39.017,162.8574,2.0,0.0,85.0,2000.0,500.0,20.0,10.0,0.0,0.0,False
SUB00000742,,,,,2026-04,0.0,0.0,0.0,0,1.78556640625,5.0,0.0,30.2058,156.8366,1.0,1.0,,,,,,,,False
SUB00000742,CUST00000194,PLN019,DEV0001832,Southwest,2026-05,9.7,2.0,0.0,1,0.2705576171875,2.0,0.0,30.4715,100.292,2.0,0.0,35.0,500.0,99999.0,20.0,15.0,0.0,0.0,False
SUB00000743,CUST00001323,PLN020,DEV0000099,Midwest,2026-04,12.366666666666667,5.0,2.0,1,5.605990234375,4.0,0.0,33.32425,84.57124999999999,1.0,0.0,45.0,500.0,500.0,10.0,5.0,0.0,0.0,False
SUB00000743,CUST00001323,PLN020,DEV0000099,Midwest,2026-05,7.266666666666667,2.0,1.0,0,3.37340234375,8.0,0.0,35.530499999999996,99.924125,1.0,0.0,45.0,500.0,500.0,10.0,5.0,0.0,0.0,False
SUB00000744,CUST00000603,PLN006,DEV0000537,Midwest,2026-04,1.0833333333333333,1.0,1.0,False,1.1210546875,3.0,0.0,34.970666666666666,157.302,2.0,1.0,25.0,2000.0,1000.0,20.0,10.0,0.0,0.0,False
SUB00000744,,,,,2026-05,0.0,0.0,0.0,0,1.1118466796875,3.0,0.0,50.193000000000005,120.995,3.0,2.0,,,,,,,,False
SUB00000745,CUST00002076,PLN011,DEV0001621,Southeast,2026-04,13.733333333333334,3.0,0.0,0,3.31091015625,3.0,0.0,33.487,109.24,1.0,0.0,85.0,99999.0,99999.0,20.0,10.0,0.0,0.0,False
SUB00000745,CUST00002076,PLN011,DEV0001621,Southeast,2026-05,3.7,1.0,0.0,False,5.3561533203125,5.0,2.0,50.3266,128.2476,2.0,2.0,85.0,99999.0,99999.0,20.0,10.0,0.0,0.0,False
SUB00000746,CUST00001582,PLN011,DEV0001473,Southeast,2026-04,21.366666666666667,4.0,0.0,0,4.2215390625,6.0,0.0,28.44633333333333,123.0385,1.0,0.0,85.0,99999.0,99999.0,20.0,10.0,0.0,0.0,False
SUB00000746,CUST00001582,PLN011,DEV0001473,Southeast,2026-05,2.566666666666667,2.0,1.0,0,1.7231708984375,4.0,1.0,25.22325,135.707,1.0,0.0,85.0,99999.0,99999.0,20.0,10.0,0.0,0.0,False
SUB00000747,CUST00002715,PLN019,DEV0000549,West,2026-04,4.533333333333333,2.0,1.0,0,1.07401171875,3.0,0.0,34.245666666666665,112.45766666666667,7.0,3.0,35.0,500.0,99999.0,20.0,15.0,0.0,0.0,False
SUB00000747,,,,,2026-05,0.0,0.0,0.0,0,4.866486328125,7.0,1.0,31.518428571428576,133.078,2.0,0.0,,,,,,,,False
SUB00000748,CUST00004357,PLN005,DEV0002138,Midwest,2026-04,4.05,1.0,1.0,True,1.4884501953125,3.0,0.0,33.955000000000005,164.69933333333333,3.0,3.0,35.0,99999.0,99999.0,100.0,10.0,0.0,0.0,False
SUB00000748,,,,,2026-05,0.0,0.0,0.0,0,5.346203125000001,5.0,0.0,26.615,166.33800000000002,2.0,1.0,,,,,,,,False
SUB00000749,CUST00003877,PLN011,DEV0000732,Southwest,2026-04,5.183333333333334,2.0,0.0,1,0.3386396484375,2.0,0.0,10.9545,130.361,2.0,2.0,85.0,99999.0,99999.0,20.0,10.0,0.0,0.0,False
SUB00000749,CUST00003877,PLN011,DEV0000732,Southwest,2026-05,3.883333333333333,3.0,0.0,0,1.475326171875,6.0,0.0,39.62716666666667,118.22983333333333,2.0,1.0,85.0,99999.0,99999.0,20.0,10.0,0.0,0.0,False
SUB00000750,CUST00000454,PLN011,DEV0001108,Midwest,2026-04,2.6333333333333333,1.0,1.0,False,1.23007421875,2.0,0.0,56.149,184.5395,4.0,3.0,85.0,99999.0,99999.0,20.0,10.0,0.0,0.0,False
SUB00000750,,,,,2026-05,0.0,0.0,0.0,0,2.8961123046875,6.0,0.0,30.230999999999998,141.83966666666666,0.0,0.0,,,,,,,,False
SUB00000751,,,,,2026-04,0.0,0.0,0.0,0,0.0,0.0,0.0,,,1.0,0.0,,,,,,,,False
SUB00000751,CUST00003854,PLN002,DEV0001939,West,2026-05,5.866666666666667,2.0,2.0,1,1.04178515625,1.0,0.0,31.873,136.122,3.0,2.0,110.0,2000.0,500.0,20.0,5.0,0.0,0.0,False
SUB00000752,CUST00001025,PLN017,DEV0002294,Southwest,2026-04,5.533333333333333,1.0,0.0,False,1.0348701171874999,4.0,1.0,35.6785,119.4415,3.0,1.0,85.0,99999.0,99999.0,10.0,10.0,0.0,0.0,False
SUB00000752,CUST00001025,PLN017,DEV0002294,Southwest,2026-05,3.2,1.0,0.0,False,4.0151728515625,4.0,0.0,30.83175,140.61725,3.0,2.0,85.0,99999.0,99999.0,10.0,10.0,0.0,0.0,False
SUB00000753,,,,,2026-04,0.0,0.0,0.0,0,2.59506640625,4.0,0.0,39.48125,204.62375,1.0,0.0,,,,,,,,False
SUB00000753,CUST00000513,PLN007,DEV0000475,West,2026-05,0.3333333333333333,1.0,0.0,False,3.0065068359375,4.0,0.0,24.24425,105.07325,0.0,0.0,70.0,2000.0,99999.0,10.0,5.0,0.0,0.0,False
SUB00000754,CUST00000066,PLN013,DEV0001991,Southwest,2026-04,0.95,1.0,0.0,False,2.655814453125,4.0,0.0,40.79625,114.537,2.0,1.0,45.0,500.0,500.0,5.0,10.0,0.0,0.0,False
SUB00000754,CUST00000066,PLN013,DEV0001991,Southwest,2026-05,0.2833333333333333,1.0,0.0,False,2.9652255859375,3.0,0.0,35.57366666666667,185.81300000000002,6.0,2.0,45.0,500.0,500.0,5.0,10.0,0.0,0.0,False
SUB00000755,CUST00002952,PLN011,DEV0002278,Southeast,2026-04,0.05,1.0,1.0,True,3.7653154296875,6.0,0.0,31.989666666666665,150.418,2.0,0.0,85.0,99999.0,99999.0,20.0,10.0,0.0,0.0,False
SUB00000755,CUST00002952,PLN011,DEV0002278,Southeast,2026-05,10.066666666666666,3.0,0.0,1,3.180517578125,5.0,0.0,37.9788,117.6618,2.0,1.0,85.0,99999.0,99999.0,20.0,10.0,0.0,0.0,False
SUB00000756,CUST00002934,PLN008,DEV0001881,Northeast,2026-04,5.816666666666666,4.0,0.0,0,1.9752880859375,3.0,0.0,36.32966666666667,157.84033333333332,2.0,2.0,25.0,1000.0,500.0,5.0,5.0,0.0,0.0,False
SUB00000756,,,,,2026-05,0.0,0.0,0.0,0,5.37475390625,4.0,0.0,25.19425,126.52625,4.0,2.0,,,,,,,,False
SUB00000757,CUST00000988,PLN006,DEV0000204,Midwest,2026-04,10.233333333333333,2.0,1.0,0,2.3529013671875,3.0,0.0,21.572333333333336,123.44233333333334,0.0,0.0,25.0,2000.0,1000.0,20.0,10.0,0.0,0.0,False
SUB00000757,CUST00000988,PLN006,DEV0000204,Midwest,2026-05,1.9,2.0,0.0,0,0.1421708984375,3.0,0.0,37.40233333333333,128.48533333333333,0.0,0.0,25.0,2000.0,1000.0,20.0,10.0,0.0,0.0,False
SUB00000758,CUST00003769,PLN015,DEV0000403,Midwest,2026-04,0.6333333333333333,1.0,0.0,False,1.4646953125,3.0,0.0,36.386,126.00566666666667,0.0,0.0,25.0,99999.0,99999.0,20.0,10.0,0.0,0.0,False
SUB00000758,CUST00003769,PLN015,DEV0000403,Midwest,2026-05,1.2333333333333334,2.0,2.0,0,0.268634765625,1.0,0.0,22.97,107.156,2.0,2.0,25.0,99999.0,99999.0,20.0,10.0,0.0,0.0,False
SUB00000759,CUST00003510,PLN004,DEV0002313,Midwest,2026-04,5.433333333333333,2.0,0.0,0,0.8761416015625001,3.0,0.0,23.363,157.908,0.0,0.0,25.0,1000.0,1000.0,5.0,5.0,0.0,0.0,False
SUB00000759,CUST00003510,PLN004,DEV0002313,Midwest,2026-05,8.883333333333333,4.0,0.0,2,1.5427744140625002,4.0,0.0,31.034,131.09175,1.0,0.0,25.0,1000.0,1000.0,5.0,5.0,0.0,0.0,False
SUB00000760,,,,,2026-04,0.0,0.0,0.0,0,1.440796875,5.0,0.0,39.61,70.20599999999999,2.0,1.0,,,,,,,,False
SUB00000760,CUST00003848,PLN003,DEV0002261,Northeast,2026-05,15.083333333333332,3.0,0.0,2,0.545654296875,2.0,0.0,42.339,92.99549999999999,5.0,1.0,150.0,1000.0,500.0,5.0,10.0,0.0,0.0,False
SUB00000761,CUST00002995,PLN019,DEV0001178,West,2026-04,3.966666666666667,1.0,0.0,False,2.9082783203125,4.0,0.0,33.3085,102.863,1.0,0.0,35.0,500.0,99999.0,20.0,15.0,0.0,0.0,False
SUB00000761,CUST00002995,PLN019,DEV0001178,West,2026-05,8.15,2.0,1.0,0,1.55855859375,4.0,0.0,31.69625,121.28025,1.0,1.0,35.0,500.0,99999.0,20.0,15.0,0.0,0.0,False
SUB00000762,CUST00001193,PLN017,DEV0001786,Midwest,2026-04,8.533333333333333,3.0,0.0,1,0.0,0.0,0.0,,,1.0,0.0,85.0,99999.0,99999.0,10.0,10.0,0.0,0.0,False
SUB00000762,,,,,2026-05,0.0,0.0,0.0,0,7.1038251953125,8.0,0.0,32.86325,147.707,1.0,0.0,,,,,,,,False
SUB00000763,CUST00002738,PLN020,DEV0002425,Northeast,2026-04,3.15,1.0,0.0,False,3.0141298828125,4.0,0.0,41.0685,114.47475,6.0,2.0,45.0,500.0,500.0,10.0,5.0,0.0,0.0,False
SUB00000763,CUST00002738,PLN020,DEV0002425,Northeast,2026-05,7.166666666666667,1.0,0.0,True,1.3104521484375,5.0,0.0,39.453199999999995,137.1628,1.0,1.0,45.0,500.0,500.0,10.0,5.0,0.0,0.0,False
SUB00000764,CUST00001980,PLN006,DEV0002232,West,2026-04,11.983333333333333,4.0,1.0,0,3.059923828125,6.0,0.0,31.953166666666664,128.1423333333333,2.0,1.0,25.0,2000.0,1000.0,20.0,10.0,0.0,0.0,False
SUB00000764,CUST00001980,PLN006,DEV0002232,West,2026-05,11.783333333333333,3.0,0.0,1,8.7492998046875,12.0,1.0,36.615833333333335,117.05775,2.0,2.0,25.0,2000.0,1000.0,20.0,10.0,0.0,0.0,False
SUB00000765,CUST00000315,PLN012,DEV0001660,Southeast,2026-04,7.083333333333333,3.0,0.0,1,1.538634765625,5.0,0.0,42.1614,144.231,0.0,0.0,70.0,1000.0,500.0,999.0,10.0,0.0,0.0,False
SUB00000765,CUST00000315,PLN012,DEV0001660,Southeast,2026-05,0.6666666666666666,1.0,0.0,False,1.0566298828125,3.0,0.0,43.10166666666667,126.24966666666667,4.0,3.0,70.0,1000.0,500.0,999.0,10.0,0.0,0.0,False
SUB00000766,CUST00003931,PLN008,DEV0001508,Northeast,2026-04,2.05,2.0,1.0,0,2.3984365234375002,3.0,0.0,39.407000000000004,122.44966666666666,1.0,1.0,25.0,1000.0,500.0,5.0,5.0,0.0,0.0,False
SUB00000766,CUST00003931,PLN008,DEV0001508,Northeast,2026-05,1.6166666666666667,1.0,0.0,False,0.91978125,3.0,0.0,35.77066666666667,116.42399999999999,3.0,2.0,25.0,1000.0,500.0,5.0,5.0,0.0,0.0,False
SUB00000767,CUST00002741,PLN019,DEV0002280,Southeast,2026-04,0.5666666666666667,1.0,1.0,True,3.9645673828125,7.0,0.0,36.582857142857144,136.07114285714286,3.0,1.0,35.0,500.0,99999.0,20.0,15.0,0.0,0.0,False
SUB00000767,,,,,2026-05,0.0,0.0,0.0,0,3.5870224609375,6.0,0.0,37.00216666666667,150.94183333333334,1.0,0.0,,,,,,,,False
SUB00000768,CUST00001481,PLN003,DEV0000717,West,2026-04,4.5,1.0,0.0,False,2.7393994140625,9.0,0.0,40.14522222222222,100.53011111111111,3.0,1.0,150.0,1000.0,500.0,5.0,10.0,0.0,0.0,False
SUB00000768,CUST00001481,PLN003,DEV0000717,West,2026-05,2.3166666666666664,2.0,1.0,0,2.5694248046875,4.0,0.0,30.82525,162.06125,4.0,4.0,150.0,1000.0,500.0,5.0,10.0,0.0,0.0,False
SUB00000769,,,,,2026-04,0.0,0.0,0.0,0,1.6885146484375,4.0,0.0,40.312,64.6695,0.0,0.0,,,,,,,,False
SUB00000769,CUST00003563,PLN013,DEV0001049,Midwest,2026-05,0.016666666666666666,1.0,0.0,False,3.89875390625,5.0,1.0,42.8438,87.3716,3.0,1.0,45.0,500.0,500.0,5.0,10.0,0.0,0.0,False
SUB00000770,,,,,2026-04,0.0,0.0,0.0,0,2.9781689453125,6.0,1.0,37.20883333333334,134.093,0.0,0.0,,,,,,,,False
SUB00000770,,,,,2026-05,0.0,0.0,0.0,0,0.7586611328125,4.0,0.0,42.55925,128.60425,2.0,1.0,,,,,,,,False
SUB00000770,CUST00001740,PLN019,DEV0001382,West,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,0.0,35.0,500.0,99999.0,20.0,15.0,0.0,0.0,False
SUB00000771,CUST00003375,PLN011,DEV0002132,Southeast,2026-04,8.716666666666667,2.0,0.0,0,3.0417929687500003,6.0,0.0,31.593500000000002,82.74666666666666,0.0,0.0,85.0,99999.0,99999.0,20.0,10.0,0.0,0.0,False
SUB00000771,CUST00003375,PLN011,DEV0002132,Southeast,2026-05,0.7333333333333333,1.0,1.0,True,3.862162109375,5.0,0.0,38.7856,124.595,2.0,2.0,85.0,99999.0,99999.0,20.0,10.0,0.0,0.0,False
SUB00000772,,,,,2026-04,0.0,0.0,0.0,0,2.83481640625,4.0,0.0,43.342,86.702,0.0,0.0,,,,,,,,False
SUB00000772,,,,,2026-05,0.0,0.0,0.0,0,0.6957421875,2.0,0.0,23.178,171.936,1.0,1.0,,,,,,,,False
SUB00000772,CUST00004079,PLN019,DEV0001954,Southeast,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,0.0,35.0,500.0,99999.0,20.0,15.0,0.0,0.0,False
SUB00000773,CUST00003816,PLN015,DEV0000280,Southeast,2026-04,0.25,1.0,0.0,False,3.9877353515625,6.0,0.0,31.983833333333333,137.82966666666667,1.0,1.0,25.0,99999.0,99999.0,20.0,10.0,0.0,0.0,False
SUB00000773,CUST00003816,PLN015,DEV0000280,Southeast,2026-05,1.9333333333333333,1.0,0.0,False,3.75814453125,3.0,0.0,28.44033333333333,107.88933333333334,2.0,2.0,25.0,99999.0,99999.0,20.0,10.0,0.0,0.0,False
SUB00000774,,,,,2026-04,0.0,0.0,0.0,0,3.21775390625,5.0,0.0,31.730399999999996,154.6286,2.0,1.0,,,,,,,,False
SUB00000774,,,,,2026-05,0.0,0.0,0.0,0,4.9816796875,4.0,0.0,48.6345,144.4695,0.0,0.0,,,,,,,,False
SUB00000774,CUST00001795,PLN003,DEV0000623,Southeast,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,0.0,150.0,1000.0,500.0,5.0,10.0,0.0,0.0,False
SUB00000775,CUST00003688,PLN013,DEV0001157,Northeast,2026-04,2.2333333333333334,4.0,0.0,1,1.6009560546875,3.0,0.0,28.604333333333333,94.50833333333333,0.0,0.0,45.0,500.0,500.0,5.0,10.0,0.0,0.0,False
SUB00000775,CUST00003688,PLN013,DEV0001157,Northeast,2026-05,3.8666666666666667,1.0,0.0,False,6.809922851562499,7.0,1.0,34.83142857142857,149.3077142857143,1.0,0.0,45.0,500.0,500.0,5.0,10.0,1.809922851562499,18.09922851562499,False
SUB00000776,CUST00001319,PLN016,DEV0000459,Southwest,2026-04,9.783333333333333,3.0,0.0,0,4.633052734375,3.0,0.0,43.39633333333333,114.29399999999998,2.0,1.0,85.0,2000.0,500.0,20.0,10.0,0.0,0.0,False
SUB00000776,CUST00001319,PLN016,DEV0000459,Southwest,2026-05,0.65,1.0,0.0,False,6.8100029296875,5.0,0.0,34.7322,120.6274,0.0,0.0,85.0,2000.0,500.0,20.0,10.0,0.0,0.0,False
SUB00000777,CUST00002282,PLN004,DEV0001259,Southwest,2026-04,0.21666666666666667,1.0,0.0,True,0.8009599609375,1.0,0.0,49.453,156.434,4.0,2.0,25.0,1000.0,1000.0,5.0,5.0,0.0,0.0,False
SUB00000777,CUST00002282,PLN004,DEV0001259,Southwest,2026-05,4.866666666666666,1.0,0.0,False,4.6085322265625,5.0,1.0,36.092,96.3206,1.0,0.0,25.0,1000.0,1000.0,5.0,5.0,0.0,0.0,False
SUB00000778,CUST00003440,PLN017,DEV0001082,West,2026-04,1.1666666666666667,2.0,0.0,1,3.35373046875,5.0,0.0,40.214600000000004,110.926,0.0,0.0,85.0,99999.0,99999.0,10.0,10.0,0.0,0.0,False
SUB00000778,CUST00003440,PLN017,DEV0001082,West,2026-05,3.2,3.0,3.0,1,4.4961552734375,8.0,0.0,28.570125,94.424125,1.0,1.0,85.0,99999.0,99999.0,10.0,10.0,0.0,0.0,False
SUB00000779,CUST00004342,PLN020,DEV0000511,West,2026-04,14.200000000000001,3.0,2.0,2,2.55652734375,9.0,0.0,36.81888888888889,102.5131111111111,2.0,0.0,45.0,500.0,500.0,10.0,5.0,0.0,0.0,False
SUB00000779,CUST00004342,PLN020,DEV0000511,West,2026-05,7.416666666666666,3.0,0.0,2,2.215671875,4.0,0.0,46.94025,100.313,2.0,1.0,45.0,500.0,500.0,10.0,5.0,0.0,0.0,False
SUB00000780,CUST00003290,PLN011,DEV0002051,Midwest,2026-04,0.6,1.0,0.0,False,0.4272236328125,1.0,0.0,41.101,37.622,1.0,1.0,85.0,99999.0,99999.0,20.0,10.0,0.0,0.0,False
SUB00000780,CUST00003290,PLN011,DEV0002051,Midwest,2026-05,5.433333333333334,1.0,0.0,False,1.62320703125,8.0,0.0,24.9545,118.206625,1.0,0.0,85.0,99999.0,99999.0,20.0,10.0,0.0,0.0,False
SUB00000781,CUST00000642,PLN003,DEV0001434,Southwest,2026-04,0.6166666666666667,1.0,0.0,False,4.4288046875,5.0,0.0,24.026600000000002,105.75700000000002,4.0,1.0,150.0,1000.0,500.0,5.0,10.0,0.0,0.0,False
SUB00000781,CUST00000642,PLN003,DEV0001434,Southwest,2026-05,7.616666666666667,3.0,0.0,2,1.5284003906249999,5.0,0.0,33.489999999999995,167.6334,2.0,2.0,150.0,1000.0,500.0,5.0,10.0,0.0,0.0,False
SUB00000782,CUST00002536,PLN020,DEV0001788,Southwest,2026-04,3.5833333333333335,2.0,1.0,1,2.6166835937500004,5.0,0.0,26.726599999999998,127.5074,0.0,0.0,45.0,500.0,500.0,10.0,5.0,0.0,0.0,False
SUB00000782,CUST00002536,PLN020,DEV0001788,Southwest,2026-05,10.333333333333332,2.0,1.0,1,2.916998046875,6.0,0.0,43.026833333333336,144.08566666666667,4.0,3.0,45.0,500.0,500.0,10.0,5.0,0.0,0.0,False
SUB00000783,,,,,2026-04,0.0,0.0,0.0,0,2.8085517578125,5.0,1.0,30.448199999999996,74.4792,2.0,1.0,,,,,,,,False
SUB00000783,CUST00000970,PLN001,DEV0002040,West,2026-05,12.683333333333334,3.0,2.0,0,1.368328125,3.0,0.0,36.26533333333333,142.41866666666667,1.0,0.0,25.0,500.0,500.0,10.0,15.0,0.0,0.0,False
SUB00000784,CUST00001927,PLN017,DEV0001349,Southwest,2026-04,2.85,2.0,0.0,0,1.6131806640625,3.0,0.0,44.00333333333333,84.38366666666667,0.0,0.0,85.0,99999.0,99999.0,10.0,10.0,0.0,0.0,False
SUB00000784,CUST00001927,PLN017,DEV0001349,Southwest,2026-05,24.783333333333335,2.0,1.0,2,0.7471083984375,2.0,0.0,37.564,196.878,2.0,2.0,85.0,99999.0,99999.0,10.0,10.0,0.0,0.0,False
SUB00000785,CUST00000534,PLN004,DEV0001180,West,2026-04,1.1833333333333333,1.0,0.0,True,1.047189453125,3.0,0.0,44.785333333333334,125.23899999999999,4.0,1.0,25.0,1000.0,1000.0,5.0,5.0,0.0,0.0,False
SUB00000785,CUST00000534,PLN004,DEV0001180,West,2026-05,0.9833333333333333,1.0,0.0,False,0.9632744140625,4.0,0.0,35.86525,102.136,3.0,1.0,25.0,1000.0,1000.0,5.0,5.0,0.0,0.0,False
SUB00000786,CUST00002121,PLN007,DEV0001126,Northeast,2026-04,3.6333333333333333,2.0,1.0,1,1.7304277343749999,3.0,1.0,31.412000000000003,117.01033333333334,1.0,1.0,70.0,2000.0,99999.0,10.0,5.0,0.0,0.0,False
SUB00000786,,,,,2026-05,0.0,0.0,0.0,0,5.81895703125,3.0,0.0,44.01933333333333,130.58066666666667,1.0,0.0,,,,,,,,False
SUB00000787,,,,,2026-04,0.0,0.0,0.0,0,0.0949853515625,1.0,0.0,22.938,277.491,2.0,2.0,,,,,,,,False
SUB00000787,,,,,2026-05,0.0,0.0,0.0,0,3.4747148437499997,6.0,1.0,22.46066666666667,148.75583333333336,1.0,0.0,,,,,,,,False
SUB00000787,CUST00004386,PLN005,DEV0001604,Southeast,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,0.0,35.0,99999.0,99999.0,100.0,10.0,0.0,0.0,False
SUB00000788,CUST00002113,PLN003,DEV0000892,Northeast,2026-04,0.3333333333333333,1.0,0.0,False,1.2508369140625,2.0,0.0,29.3515,85.4925,0.0,0.0,150.0,1000.0,500.0,5.0,10.0,0.0,0.0,False
SUB00000788,CUST00002113,PLN003,DEV0000892,Northeast,2026-05,1.0,1.0,1.0,False,2.13716015625,5.0,0.0,36.8526,96.394,1.0,1.0,150.0,1000.0,500.0,5.0,10.0,0.0,0.0,False
SUB00000789,CUST00002866,PLN011,DEV0000506,West,2026-04,9.316666666666666,4.0,0.0,1,2.9305048828125,4.0,0.0,31.875750000000004,98.5445,3.0,1.0,85.0,99999.0,99999.0,20.0,10.0,0.0,0.0,False
SUB00000789,CUST00002866,PLN011,DEV0000506,West,2026-05,0.23333333333333334,1.0,0.0,False,3.50942578125,4.0,0.0,33.55675,143.50225,0.0,0.0,85.0,99999.0,99999.0,20.0,10.0,0.0,0.0,False
SUB00000790,CUST00003875,PLN011,DEV0000589,Southeast,2026-04,7.6,1.0,0.0,False,2.72384375,4.0,0.0,30.0635,164.82775,4.0,2.0,85.0,99999.0,99999.0,20.0,10.0,0.0,0.0,False
SUB00000790,CUST00003875,PLN011,DEV0000589,Southeast,2026-05,6.916666666666666,2.0,0.0,0,2.1304306640624997,3.0,0.0,43.87533333333334,139.69733333333332,3.0,3.0,85.0,99999.0,99999.0,20.0,10.0,0.0,0.0,False
SUB00000791,CUST00000461,PLN005,DEV0001449,Midwest,2026-04,0.21666666666666667,1.0,0.0,False,2.7027275390625,6.0,0.0,26.631,131.0525,2.0,1.0,35.0,99999.0,99999.0,100.0,10.0,0.0,0.0,False
SUB00000791,CUST00000461,PLN005,DEV0001449,Midwest,2026-05,4.7,2.0,0.0,0,3.3074296875,4.0,2.0,24.909750000000003,168.44425,1.0,1.0,35.0,99999.0,99999.0,100.0,10.0,0.0,0.0,False
SUB00000792,,,,,2026-04,0.0,0.0,0.0,0,0.1080078125,1.0,0.0,41.799,104.876,0.0,0.0,,,,,,,,False
SUB00000792,CUST00003534,PLN007,DEV0000253,Southwest,2026-05,4.3,2.0,0.0,1,4.1515361328125,5.0,0.0,32.205799999999996,147.6424,3.0,2.0,70.0,2000.0,99999.0,10.0,5.0,0.0,0.0,False
SUB00000793,CUST00001374,PLN006,DEV0001669,West,2026-04,0.38333333333333336,1.0,0.0,False,2.8291308593749998,5.0,0.0,34.617000000000004,104.0104,2.0,1.0,25.0,2000.0,1000.0,20.0,10.0,0.0,0.0,False
SUB00000793,,,,,2026-05,0.0,0.0,0.0,0,3.3792958984375,4.0,0.0,32.11675,148.41025,1.0,1.0,,,,,,,,False
SUB00000794,CUST00002416,PLN010,DEV0001970,Northeast,2026-04,7.8500000000000005,2.0,2.0,0,1.2189140625,2.0,0.0,27.459,102.6395,4.0,1.0,35.0,1000.0,500.0,10.0,5.0,0.0,0.0,False
