forecast_id,site_id,forecast_ts,forecast_generation_mw,model_version,created_ts,reading_ts,generation_mw,absolute_error_mw,absolute_percentage_error,forecast_alert
FC0000003742,SITE0003,2026-05-04 21:00:00,1.1761,gen-v3.2,2026-05-04 09:00:00,2026-05-04 21:00:00,0.2136,0.9624999999999999,4.506086142322097,True
FC0000003743,SITE0003,2026-05-04 22:00:00,1.8668,gen-v4.0,2026-05-04 10:00:00,2026-05-04 22:00:00,2.5261,0.6593,0.26099521000752146,True
FC0000003748,SITE0003,2026-05-05 03:00:00,1.7667,gen-v3.2,2026-05-04 03:00:00,2026-05-05 03:00:00,0.8223,0.9443999999999999,1.1484859540313752,True
FC0000003749,SITE0003,2026-05-05 04:00:00,0.663,gen-v3.1,2026-05-04 04:00:00,2026-05-05 04:00:00,1.6611,0.9981,0.6008668954307387,True
FC0000003770,SITE0003,2026-05-06 01:00:00,2.748,gen-v3.2,2026-05-05 13:00:00,2026-05-06 01:00:00,1.8885,0.8595000000000002,0.45512311358220814,True
FC0000003799,SITE0003,2026-05-07 06:00:00,3.9082,gen-v4.0,2026-05-07 00:00:00,2026-05-07 06:00:00,2.9501,0.9581,0.32476865191010473,True
FC0000003815,SITE0003,2026-05-07 22:00:00,5.0585,gen-v3.2,2026-05-07 10:00:00,2026-05-07 22:00:00,3.6038,1.4547000000000003,0.40365725067983804,True
FC0000003817,SITE0003,2026-05-08 00:00:00,0.636,gen-v4.0,2026-05-07 18:00:00,2026-05-08 00:00:00,0.338,0.298,0.8816568047337278,True
FC0000003836,SITE0003,2026-05-08 19:00:00,4.2444,gen-v3.1,2026-05-07 19:00:00,2026-05-08 19:00:00,6.6219,2.3775000000000004,0.35903592624473346,True
FC0000003837,SITE0003,2026-05-08 20:00:00,0.793,gen-v3.2,2026-05-08 08:00:00,2026-05-08 20:00:00,1.6736,0.8805999999999999,0.5261711281070746,True
FC0000003844,SITE0003,2026-05-09 03:00:00,1.6447,gen-v4.0,2026-05-08 15:00:00,2026-05-09 03:00:00,2.591,0.9463000000000001,0.3652257815515245,True
FC0000003847,SITE0003,2026-05-09 06:00:00,0.2961,gen-v3.1,2026-05-08 06:00:00,2026-05-09 06:00:00,0.1261,0.16999999999999998,1.3481363996827915,True
FC0000003866,SITE0003,2026-05-10 01:00:00,1.1445,gen-v3.2,2026-05-09 01:00:00,2026-05-10 01:00:00,2.1383,0.9938,0.46476172660524717,True
FC0000003870,SITE0003,2026-05-10 05:00:00,3.7665,gen-v3.1,2026-05-09 17:00:00,2026-05-10 05:00:00,2.9699,0.7966000000000002,0.26822451934408575,True
FC0000003884,SITE0003,2026-05-10 19:00:00,1.0536,gen-v3.1,2026-05-10 13:00:00,2026-05-10 19:00:00,0.0811,0.9725000000000001,11.991368680641184,True
FC0000003885,SITE0003,2026-05-10 20:00:00,2.2764,gen-v3.1,2026-05-10 08:00:00,2026-05-10 20:00:00,1.6636,0.6128000000000002,0.3683577783120944,True
FC0000003889,SITE0003,2026-05-11 00:00:00,2.5767,gen-v4.0,2026-05-10 18:00:00,2026-05-11 00:00:00,1.7955,0.7812000000000001,0.43508771929824563,True
FC0000003892,SITE0003,2026-05-11 03:00:00,3.5276,gen-v4.0,2026-05-10 15:00:00,2026-05-11 03:00:00,4.8409,1.3133000000000004,0.2712925282488794,True
FC0000003908,SITE0003,2026-05-11 19:00:00,1.3301,gen-v3.2,2026-05-11 07:00:00,2026-05-11 19:00:00,0.9414,0.38870000000000005,0.4128956872742724,True
FC0000003910,SITE0003,2026-05-11 21:00:00,-0.0821,gen-v3.2,2026-05-11 09:00:00,2026-05-11 21:00:00,0.3772,0.4593,1.2176564156945917,True
FC0000003916,SITE0003,2026-05-12 03:00:00,0.0353,gen-v3.2,2026-05-11 03:00:00,2026-05-12 03:00:00,0.7884,0.7531,0.9552257737189244,True
FC0000003917,SITE0003,2026-05-12 04:00:00,0.0702,gen-v3.1,2026-05-11 04:00:00,2026-05-12 04:00:00,0.3748,0.30460000000000004,0.812700106723586,True
FC0000003933,SITE0003,2026-05-12 20:00:00,2.7068,gen-v3.1,2026-05-11 20:00:00,2026-05-12 20:00:00,1.6997,1.0070999999999999,0.592516326410543,True
FC0000003936,SITE0003,2026-05-12 23:00:00,4.2649,gen-v3.2,2026-05-11 23:00:00,2026-05-12 23:00:00,3.3359,0.9289999999999998,0.2784855661140921,True
FC0000003943,SITE0003,2026-05-13 06:00:00,1.7936,gen-v4.0,2026-05-13 00:00:00,2026-05-13 06:00:00,0.9052,0.8884000000000001,0.9814405656208574,True
FC0000003950,SITE0003,2026-05-13 13:00:00,30.928,gen-v3.2,2026-05-13 01:00:00,2026-05-13 13:00:00,24.6809,6.2471,0.25311475675522366,True
FC0000003957,SITE0003,2026-05-13 20:00:00,1.1118,gen-v4.0,2026-05-12 20:00:00,2026-05-13 20:00:00,0.8682,0.24359999999999993,0.28058051140290247,True
FC0000003960,SITE0003,2026-05-13 23:00:00,3.9303,gen-v3.1,2026-05-12 23:00:00,2026-05-13 23:00:00,3.0137,0.9165999999999999,0.3041444072070876,True
FC0000003961,SITE0003,2026-05-14 00:00:00,-0.0082,gen-v3.1,2026-05-13 12:00:00,2026-05-14 00:00:00,0.6304,0.6386,1.0130076142131978,True
FC0000003962,SITE0003,2026-05-14 01:00:00,1.5615,gen-v3.1,2026-05-13 13:00:00,2026-05-14 01:00:00,2.8497,1.2881999999999998,0.45204758395620587,True
FC0000004035,SITE0003,2026-05-17 02:00:00,2.5336,gen-v3.1,2026-05-16 20:00:00,2026-05-17 02:00:00,3.7563,1.2227000000000001,0.3255064824428294,True
FC0000004053,SITE0003,2026-05-17 20:00:00,1.5306,gen-v4.0,2026-05-17 14:00:00,2026-05-17 20:00:00,2.4161,0.8855000000000002,0.36649973097140026,True
FC0000004057,SITE0003,2026-05-18 00:00:00,1.2308,gen-v4.0,2026-05-17 12:00:00,2026-05-18 00:00:00,0.9703,0.26049999999999984,0.268473667937751,True
FC0000004078,SITE0003,2026-05-18 21:00:00,4.0237,gen-v4.0,2026-05-18 15:00:00,2026-05-18 21:00:00,2.8464,1.1772999999999998,0.41361017425519947,True
FC0000004083,SITE0003,2026-05-19 02:00:00,-0.2069,gen-v4.0,2026-05-18 14:00:00,2026-05-19 02:00:00,0.4063,0.6132,1.5092296332759045,True
FC0000004100,SITE0003,2026-05-19 19:00:00,1.0692,gen-v4.0,2026-05-19 07:00:00,2026-05-19 19:00:00,0.1179,0.9512999999999999,8.068702290076335,True
FC0000004107,SITE0003,2026-05-20 02:00:00,3.4759,gen-v3.1,2026-05-19 02:00:00,2026-05-20 02:00:00,2.5734,0.9025000000000003,0.3507033496541542,True
FC0000004130,SITE0003,2026-05-21 01:00:00,1.767,gen-v4.0,2026-05-20 13:00:00,2026-05-21 01:00:00,2.5997,0.8327,0.3203061891756741,True
FC0000004148,SITE0003,2026-05-21 19:00:00,3.3755,gen-v4.0,2026-05-21 07:00:00,2026-05-21 19:00:00,5.0724,1.6968999999999999,0.3345359198801356,True
FC0000004151,SITE0003,2026-05-21 22:00:00,1.6545,gen-v4.0,2026-05-20 22:00:00,2026-05-21 22:00:00,1.0726,0.5819000000000001,0.5425135185530487,True
FC0000004174,SITE0003,2026-05-22 21:00:00,1.4947,gen-v3.1,2026-05-21 21:00:00,2026-05-22 21:00:00,2.2504,0.7557,0.3358069676501955,True
FC0000004183,SITE0003,2026-05-23 06:00:00,1.5449,gen-v3.2,2026-05-23 00:00:00,2026-05-23 06:00:00,0.977,0.5679,0.5812691914022518,True
FC0000004198,SITE0003,2026-05-23 21:00:00,4.2354,gen-v3.1,2026-05-22 21:00:00,2026-05-23 21:00:00,3.2702,0.9652000000000003,0.2951501437220966,True
FC0000004200,SITE0003,2026-05-23 23:00:00,1.8996,gen-v4.0,2026-05-23 17:00:00,2026-05-23 23:00:00,3.0259,1.1263,0.37221983542086656,True
FC0000004207,SITE0003,2026-05-24 06:00:00,8.4756,gen-v4.0,2026-05-23 06:00:00,2026-05-24 06:00:00,6.2264,2.2492,0.36123602723885395,True
FC0000004227,SITE0003,2026-05-25 02:00:00,8.8071,gen-v3.2,2026-05-24 14:00:00,2026-05-25 02:00:00,6.8126,1.9945000000000004,0.2927663447142061,True
FC0000004235,SITE0003,2026-05-25 10:00:00,26.6827,gen-v4.0,2026-05-24 22:00:00,2026-05-25 10:00:00,21.2003,5.482400000000002,0.2586001141493282,True
FC0000004244,SITE0003,2026-05-25 19:00:00,0.3365,gen-v4.0,2026-05-24 19:00:00,2026-05-25 19:00:00,0.9124,0.5759,0.6311924594476107,True
FC0000004248,SITE0003,2026-05-25 23:00:00,1.5131,gen-v3.2,2026-05-25 17:00:00,2026-05-25 23:00:00,0.6444,0.8686999999999999,1.3480757293606456,True
FC0000004249,SITE0003,2026-05-26 00:00:00,0.433,gen-v3.2,2026-05-25 12:00:00,2026-05-26 00:00:00,0.7813,0.3483,0.44579546908997825,True
FC0000004252,SITE0003,2026-05-26 03:00:00,0.8308,gen-v3.2,2026-05-25 21:00:00,2026-05-26 03:00:00,1.1823,0.3514999999999999,0.297301869237926,True
FC0000004255,SITE0003,2026-05-26 06:00:00,0.987,gen-v3.1,2026-05-25 06:00:00,2026-05-26 06:00:00,1.6097,0.6226999999999999,0.38684226874572897,True
FC0000004270,SITE0003,2026-05-26 21:00:00,0.427,gen-v3.2,2026-05-26 09:00:00,2026-05-26 21:00:00,0.6454,0.21839999999999998,0.3383947939262473,True
FC0000004278,SITE0003,2026-05-27 05:00:00,-0.2605,gen-v4.0,2026-05-26 23:00:00,2026-05-27 05:00:00,0.7619,1.0224,1.3419083869274182,True
FC0000004295,SITE0003,2026-05-27 22:00:00,7.9875,gen-v4.0,2026-05-26 22:00:00,2026-05-27 22:00:00,6.0322,1.9553000000000003,0.3241437618116111,True
FC0000004326,SITE0003,2026-05-29 05:00:00,-0.0031,gen-v3.2,2026-05-28 17:00:00,2026-05-29 05:00:00,0.2218,0.2249,1.0139765554553652,True
FC0000004327,SITE0003,2026-05-29 06:00:00,1.6198,gen-v3.1,2026-05-28 18:00:00,2026-05-29 06:00:00,2.558,0.9381999999999999,0.36677091477716967,True
FC0000004344,SITE0003,2026-05-29 23:00:00,0.805,gen-v4.0,2026-05-29 11:00:00,2026-05-29 23:00:00,1.5135,0.7085,0.4681202510736703,True
FC0000004371,SITE0003,2026-05-31 02:00:00,2.066,gen-v4.0,2026-05-30 20:00:00,2026-05-31 02:00:00,1.5292,0.5367999999999999,0.35103321998430553,True
FC0000004372,SITE0003,2026-05-31 03:00:00,0.8556,gen-v4.0,2026-05-30 15:00:00,2026-05-31 03:00:00,0.0401,0.8155,20.336658354114714,True
FC0000004374,SITE0003,2026-05-31 05:00:00,0.9091,gen-v3.1,2026-05-30 23:00:00,2026-05-31 05:00:00,1.2181,0.30899999999999994,0.2536737542073721,True
FC0000004388,SITE0003,2026-05-31 19:00:00,4.1562,gen-v3.2,2026-05-31 07:00:00,2026-05-31 19:00:00,3.0696,1.0866000000000002,0.35398749022673975,True
FC0000004389,SITE0003,2026-05-31 20:00:00,3.4565,gen-v3.2,2026-05-30 20:00:00,2026-05-31 20:00:00,4.7677,1.3111999999999995,0.2750173039411036,True
FC0000004583,SITE0004,2026-04-08 22:00:00,0.1404,gen-v4.0,2026-04-07 22:00:00,2026-04-08 22:00:00,0.0485,0.0919,1.8948453608247422,True
FC0000004587,SITE0004,2026-04-09 02:00:00,0.213,gen-v3.1,2026-04-08 02:00:00,2026-04-09 02:00:00,0.5791,0.3661,0.6321878777413228,True
FC0000004658,SITE0004,2026-04-12 01:00:00,0.2642,gen-v3.2,2026-04-11 13:00:00,2026-04-12 01:00:00,0.4837,0.21950000000000003,0.45379367376473023,True
FC0000004684,SITE0004,2026-04-13 03:00:00,6.3295,gen-v3.2,2026-04-12 15:00:00,2026-04-13 03:00:00,4.7743,1.5552000000000001,0.3257440881385753,True
FC0000004726,SITE0004,2026-04-14 21:00:00,0.215,gen-v4.0,2026-04-13 21:00:00,2026-04-14 21:00:00,0.119,0.096,0.8067226890756303,True
FC0000004731,SITE0004,2026-04-15 02:00:00,-0.7171,gen-v3.1,2026-04-14 02:00:00,2026-04-15 02:00:00,0.1941,0.9112,4.6944873776403915,True
FC0000004754,SITE0004,2026-04-16 01:00:00,4.2498,gen-v3.2,2026-04-15 19:00:00,2026-04-16 01:00:00,3.2059,1.0438999999999994,0.325618391091425,True
FC0000004870,SITE0004,2026-04-20 21:00:00,-0.3635,gen-v3.2,2026-04-19 21:00:00,2026-04-20 21:00:00,0.3461,0.7096,2.050274487142444,True
FC0000004897,SITE0004,2026-04-22 00:00:00,6.2201,gen-v3.2,2026-04-21 12:00:00,2026-04-22 00:00:00,8.3014,2.081299999999999,0.25071674657286713,True
FC0000004901,SITE0004,2026-04-22 04:00:00,3.8241,gen-v3.1,2026-04-21 16:00:00,2026-04-22 04:00:00,5.2985,1.4743999999999997,0.27826743417948474,True
FC0000004902,SITE0004,2026-04-22 05:00:00,0.6103,gen-v3.1,2026-04-21 05:00:00,2026-04-22 05:00:00,1.1375,0.5272,0.4634725274725275,True
FC0000004919,SITE0004,2026-04-22 22:00:00,1.6087,gen-v3.1,2026-04-21 22:00:00,2026-04-22 22:00:00,0.8049,0.8038000000000001,0.9986333706050442,True
FC0000004925,SITE0004,2026-04-23 04:00:00,0.6547,gen-v3.1,2026-04-22 22:00:00,2026-04-23 04:00:00,1.3222,0.6675000000000001,0.5048404174860083,True
FC0000004926,SITE0004,2026-04-23 05:00:00,12.0265,gen-v4.0,2026-04-22 23:00:00,2026-04-23 05:00:00,16.4559,4.429399999999999,0.26916789722834966,True
FC0000004940,SITE0004,2026-04-23 19:00:00,10.1567,gen-v3.2,2026-04-23 13:00:00,2026-04-23 19:00:00,13.6422,3.4855,0.25549398190907624,True
FC0000004970,SITE0004,2026-04-25 01:00:00,0.4075,gen-v3.2,2026-04-24 01:00:00,2026-04-25 01:00:00,0.227,0.18049999999999997,0.7951541850220263,True
FC0000005038,SITE0004,2026-04-27 21:00:00,4.7797,gen-v4.0,2026-04-27 09:00:00,2026-04-27 21:00:00,3.6919,1.0878,0.2946450337224735,True
FC0000005041,SITE0004,2026-04-28 00:00:00,1.8868,gen-v3.1,2026-04-27 18:00:00,2026-04-28 00:00:00,3.2123,1.3255,0.41263269308595085,True
FC0000005045,SITE0004,2026-04-28 04:00:00,1.8086,gen-v3.2,2026-04-27 22:00:00,2026-04-28 04:00:00,0.7058,1.1028,1.5624822896004533,True
FC0000005071,SITE0004,2026-04-29 06:00:00,6.2215,gen-v3.2,2026-04-28 06:00:00,2026-04-29 06:00:00,4.7176,1.5038999999999998,0.318784975411226,True
FC0000005094,SITE0004,2026-04-30 05:00:00,4.4865,gen-v3.1,2026-04-29 05:00:00,2026-04-30 05:00:00,3.2566,1.2299000000000002,0.37766382116317637,True
FC0000005114,SITE0004,2026-05-01 01:00:00,3.403,gen-v3.1,2026-04-30 19:00:00,2026-05-01 01:00:00,2.1468,1.2562000000000002,0.5851499906838086,True
FC0000005115,SITE0004,2026-05-01 02:00:00,6.5189,gen-v3.2,2026-04-30 14:00:00,2026-05-01 02:00:00,9.2776,2.7586999999999993,0.2973506079158402,True
FC0000005209,SITE0004,2026-05-05 00:00:00,2.4685,gen-v3.1,2026-05-04 00:00:00,2026-05-05 00:00:00,1.8935,0.5750000000000002,0.30367045154475847,True
FC0000005213,SITE0004,2026-05-05 04:00:00,4.3825,gen-v3.1,2026-05-04 22:00:00,2026-05-05 04:00:00,3.118,1.2645000000000004,0.4055484284797949,True
FC0000005238,SITE0004,2026-05-06 05:00:00,7.9574,gen-v3.2,2026-05-05 05:00:00,2026-05-06 05:00:00,6.0622,1.8952,0.3126257794200126,True
FC0000005255,SITE0004,2026-05-06 22:00:00,1.3585,gen-v4.0,2026-05-06 16:00:00,2026-05-06 22:00:00,0.9121,0.4464,0.48942001973467825,True
FC0000005259,SITE0004,2026-05-07 02:00:00,16.5419,gen-v3.2,2026-05-06 02:00:00,2026-05-07 02:00:00,13.0185,3.5233999999999988,0.27064561969504924,True
FC0000005276,SITE0004,2026-05-07 19:00:00,-0.1913,gen-v3.2,2026-05-07 07:00:00,2026-05-07 19:00:00,0.2237,0.41500000000000004,1.8551631649530622,True
FC0000005348,SITE0004,2026-05-10 19:00:00,1.2748,gen-v3.2,2026-05-10 07:00:00,2026-05-10 19:00:00,0.9021,0.3726999999999999,0.4131471012082917,True
FC0000005376,SITE0004,2026-05-11 23:00:00,1.5406,gen-v3.2,2026-05-10 23:00:00,2026-05-11 23:00:00,1.0734,0.46720000000000006,0.4352524687907584,True
FC0000005377,SITE0004,2026-05-12 00:00:00,1.9091,gen-v3.1,2026-05-11 00:00:00,2026-05-12 00:00:00,1.0443,0.8648,0.828114526477066,True
FC0000005545,SITE0004,2026-05-19 00:00:00,0.5868,gen-v3.1,2026-05-18 12:00:00,2026-05-19 00:00:00,1.3872,0.8004,0.5769896193771626,True
FC0000005547,SITE0004,2026-05-19 02:00:00,-0.2345,gen-v4.0,2026-05-18 02:00:00,2026-05-19 02:00:00,0.0323,0.2668,8.260061919504643,True
FC0000005564,SITE0004,2026-05-19 19:00:00,1.9307,gen-v3.2,2026-05-19 07:00:00,2026-05-19 19:00:00,3.0499,1.1192,0.3669628512410243,True
FC0000005642,SITE0004,2026-05-23 01:00:00,13.0846,gen-v3.2,2026-05-22 13:00:00,2026-05-23 01:00:00,17.5781,4.493499999999999,0.25563058578572195,True
FC0000005664,SITE0004,2026-05-23 23:00:00,6.0608,gen-v4.0,2026-05-23 17:00:00,2026-05-23 23:00:00,4.6501,1.4107000000000003,0.3033698200038709,True
FC0000005711,SITE0004,2026-05-25 22:00:00,0.9487,gen-v4.0,2026-05-25 10:00:00,2026-05-25 22:00:00,2.1906,1.2418999999999998,0.5669223043914908,True
FC0000005804,SITE0004,2026-05-29 19:00:00,1.9797,gen-v3.2,2026-05-29 07:00:00,2026-05-29 19:00:00,1.2533,0.7263999999999999,0.5795898827096464,True
FC0000005810,SITE0004,2026-05-30 01:00:00,2.7181,gen-v4.0,2026-05-29 01:00:00,2026-05-30 01:00:00,1.9765,0.7416000000000003,0.37520870225145475,True
FC0000005813,SITE0004,2026-05-30 04:00:00,0.7571,gen-v3.1,2026-05-29 16:00:00,2026-05-30 04:00:00,0.1652,0.5919,3.5829297820823243,True
FC0000005831,SITE0004,2026-05-30 22:00:00,0.443,gen-v4.0,2026-05-30 10:00:00,2026-05-30 22:00:00,0.0315,0.4115,13.063492063492063,True
FC0000005900,SITE0006,2026-04-02 19:00:00,0.9549,gen-v3.1,2026-04-02 13:00:00,2026-04-02 19:00:00,0.1121,0.8428,7.518287243532559,True
FC0000005902,SITE0006,2026-04-02 21:00:00,0.2595,gen-v3.1,2026-04-02 09:00:00,2026-04-02 21:00:00,0.1967,0.0628,0.3192679206914082,True
FC0000005911,SITE0006,2026-04-03 06:00:00,15.4371,gen-v4.0,2026-04-02 06:00:00,2026-04-03 06:00:00,12.3255,3.1115999999999993,0.25245223317512466,True
FC0000005928,SITE0006,2026-04-03 23:00:00,0.3192,gen-v3.2,2026-04-03 17:00:00,2026-04-03 23:00:00,0.8254,0.5062,0.613278410467652,True
FC0000005975,SITE0006,2026-04-05 22:00:00,3.2653,gen-v3.1,2026-04-05 16:00:00,2026-04-05 22:00:00,1.9554,1.3098999999999998,0.6698885138590569,True
FC0000005978,SITE0006,2026-04-06 01:00:00,1.5416,gen-v3.2,2026-04-05 13:00:00,2026-04-06 01:00:00,2.159,0.6173999999999997,0.2859657248726261,True
FC0000006000,SITE0006,2026-04-06 23:00:00,2.2324,gen-v3.1,2026-04-05 23:00:00,2026-04-06 23:00:00,1.6879,0.5445000000000002,0.3225902008412822,True
FC0000006001,SITE0006,2026-04-07 00:00:00,0.9824,gen-v3.1,2026-04-06 12:00:00,2026-04-07 00:00:00,0.0234,0.9590000000000001,40.98290598290598,True
FC0000006022,SITE0006,2026-04-07 21:00:00,0.4232,gen-v4.0,2026-04-07 09:00:00,2026-04-07 21:00:00,0.7728,0.3496,0.4523809523809524,True
FC0000006025,SITE0006,2026-04-08 00:00:00,3.6669,gen-v3.2,2026-04-07 12:00:00,2026-04-08 00:00:00,5.4138,1.7469000000000001,0.3226753851268979,True
FC0000006068,SITE0006,2026-04-09 19:00:00,2.6334,gen-v3.1,2026-04-08 19:00:00,2026-04-09 19:00:00,1.7704,0.863,0.48746046091278805,True
FC0000006071,SITE0006,2026-04-09 22:00:00,11.6983,gen-v3.2,2026-04-09 10:00:00,2026-04-09 22:00:00,8.9144,2.783899999999999,0.31229247060935106,True
FC0000006103,SITE0006,2026-04-11 06:00:00,1.2354,gen-v4.0,2026-04-10 06:00:00,2026-04-11 06:00:00,2.4293,1.1939,0.4914584448194953,True
FC0000006142,SITE0006,2026-04-12 21:00:00,1.8423,gen-v3.1,2026-04-12 09:00:00,2026-04-12 21:00:00,1.2623,0.5800000000000001,0.45947872930365213,True
FC0000006148,SITE0006,2026-04-13 03:00:00,0.5974,gen-v3.2,2026-04-12 21:00:00,2026-04-13 03:00:00,0.4043,0.19310000000000005,0.4776156319564681,True
FC0000006151,SITE0006,2026-04-13 06:00:00,1.9896,gen-v3.2,2026-04-12 06:00:00,2026-04-13 06:00:00,1.4176,0.5720000000000001,0.4034988713318285,True
FC0000006165,SITE0006,2026-04-13 20:00:00,1.102,gen-v3.2,2026-04-12 20:00:00,2026-04-13 20:00:00,0.8426,0.2594000000000001,0.3078566342273915,True
FC0000006190,SITE0006,2026-04-14 21:00:00,3.2603,gen-v3.1,2026-04-13 21:00:00,2026-04-14 21:00:00,2.5936,0.6667000000000001,0.2570558297347317,True
FC0000006193,SITE0006,2026-04-15 00:00:00,3.9437,gen-v3.2,2026-04-14 18:00:00,2026-04-15 00:00:00,2.8273,1.1164,0.39486435822162486,True
FC0000006215,SITE0006,2026-04-15 22:00:00,7.6208,gen-v4.0,2026-04-15 10:00:00,2026-04-15 22:00:00,10.5274,2.9066,0.27609856184812964,True
FC0000006237,SITE0006,2026-04-16 20:00:00,1.3411,gen-v3.2,2026-04-16 14:00:00,2026-04-16 20:00:00,1.8662,0.5251000000000001,0.2813739149072983,True
FC0000006238,SITE0006,2026-04-16 21:00:00,2.3852,gen-v4.0,2026-04-16 15:00:00,2026-04-16 21:00:00,1.7661,0.6191000000000002,0.3505464016760094,True
FC0000006243,SITE0006,2026-04-17 02:00:00,2.3115,gen-v4.0,2026-04-16 20:00:00,2026-04-17 02:00:00,1.2644,1.0471000000000001,0.8281398291679849,True
FC0000006244,SITE0006,2026-04-17 03:00:00,3.2472,gen-v4.0,2026-04-16 15:00:00,2026-04-17 03:00:00,4.9235,1.6763,0.34046917842997865,True
FC0000006260,SITE0006,2026-04-17 19:00:00,10.1939,gen-v3.1,2026-04-16 19:00:00,2026-04-17 19:00:00,7.657,2.5368999999999993,0.33131774846545636,True
FC0000006268,SITE0006,2026-04-18 03:00:00,1.2533,gen-v4.0,2026-04-17 03:00:00,2026-04-18 03:00:00,0.4118,0.8415000000000001,2.0434677027683343,True
FC0000006287,SITE0006,2026-04-18 22:00:00,2.6463,gen-v3.1,2026-04-17 22:00:00,2026-04-18 22:00:00,2.1129,0.5334000000000003,0.25244924038051986,True
FC0000006339,SITE0006,2026-04-21 02:00:00,3.0167,gen-v3.2,2026-04-20 02:00:00,2026-04-21 02:00:00,4.1846,1.1678999999999995,0.2790947760837355,True
FC0000006361,SITE0006,2026-04-22 00:00:00,0.6013,gen-v4.0,2026-04-21 00:00:00,2026-04-22 00:00:00,1.4769,0.8756000000000002,0.592863430157763,True
FC0000006367,SITE0006,2026-04-22 06:00:00,0.6544,gen-v4.0,2026-04-21 06:00:00,2026-04-22 06:00:00,1.0127,0.35829999999999995,0.35380665547546164,True
FC0000006380,SITE0006,2026-04-22 19:00:00,1.7118,gen-v3.1,2026-04-22 07:00:00,2026-04-22 19:00:00,1.1804,0.5314000000000001,0.45018637749915297,True
FC0000006385,SITE0006,2026-04-23 00:00:00,6.7052,gen-v3.2,2026-04-22 00:00:00,2026-04-23 00:00:00,5.2371,1.4680999999999997,0.28032689847434644,True
FC0000006386,SITE0006,2026-04-23 01:00:00,0.3333,gen-v3.1,2026-04-22 19:00:00,2026-04-23 01:00:00,0.8458,0.5125,0.6059352092693308,True
FC0000006412,SITE0006,2026-04-24 03:00:00,7.2315,gen-v4.0,2026-04-23 21:00:00,2026-04-24 03:00:00,10.4006,3.169100000000001,0.304703574793762,True
FC0000006437,SITE0006,2026-04-25 04:00:00,1.0069,gen-v3.2,2026-04-24 04:00:00,2026-04-25 04:00:00,0.1414,0.8654999999999999,6.120933521923621,True
FC0000006452,SITE0006,2026-04-25 19:00:00,0.3981,gen-v3.2,2026-04-25 07:00:00,2026-04-25 19:00:00,0.9551,0.5569999999999999,0.5831850068055701,True
FC0000006458,SITE0006,2026-04-26 01:00:00,0.4057,gen-v4.0,2026-04-25 01:00:00,2026-04-26 01:00:00,1.2809,0.8752,0.6832695760793193,True
FC0000006485,SITE0006,2026-04-27 04:00:00,1.2548,gen-v4.0,2026-04-26 16:00:00,2026-04-27 04:00:00,1.9334,0.6786000000000001,0.35098789696907007,True
FC0000006508,SITE0006,2026-04-28 03:00:00,-0.2619,gen-v3.2,2026-04-27 03:00:00,2026-04-28 03:00:00,0.1506,0.41250000000000003,2.739043824701195,True
FC0000006527,SITE0006,2026-04-28 22:00:00,0.3997,gen-v3.2,2026-04-27 22:00:00,2026-04-28 22:00:00,0.0714,0.3283,4.598039215686274,True
FC0000006534,SITE0006,2026-04-29 05:00:00,0.3428,gen-v3.1,2026-04-28 05:00:00,2026-04-29 05:00:00,0.1769,0.1659,0.9378179762577727,True
FC0000006553,SITE0006,2026-04-30 00:00:00,2.6207,gen-v3.1,2026-04-29 00:00:00,2026-04-30 00:00:00,3.9543,1.3336000000000001,0.337253116860127,True
FC0000006554,SITE0006,2026-04-30 01:00:00,1.133,gen-v3.2,2026-04-29 19:00:00,2026-04-30 01:00:00,0.28,0.853,3.0464285714285713,True
FC0000006573,SITE0006,2026-04-30 20:00:00,1.139,gen-v3.2,2026-04-29 20:00:00,2026-04-30 20:00:00,0.679,0.45999999999999996,0.6774668630338733,True
FC0000006597,SITE0006,2026-05-01 20:00:00,1.4819,gen-v3.1,2026-05-01 14:00:00,2026-05-01 20:00:00,2.0688,0.5869,0.28369102861562256,True
FC0000006649,SITE0006,2026-05-04 00:00:00,0.3311,gen-v3.1,2026-05-03 12:00:00,2026-05-04 00:00:00,0.0122,0.3189,26.139344262295083,True
FC0000006652,SITE0006,2026-05-04 03:00:00,7.7314,gen-v4.0,2026-05-03 21:00:00,2026-05-04 03:00:00,10.4155,2.6841,0.2577024626758197,True
FC0000006678,SITE0006,2026-05-05 05:00:00,2.622,gen-v4.0,2026-05-04 17:00:00,2026-05-05 05:00:00,3.709,1.0870000000000002,0.29307090860070106,True
FC0000006696,SITE0006,2026-05-05 23:00:00,1.6787,gen-v3.1,2026-05-05 17:00:00,2026-05-05 23:00:00,1.1415,0.5372000000000001,0.4706088480070085,True
FC0000006702,SITE0006,2026-05-06 05:00:00,5.4543,gen-v3.1,2026-05-05 23:00:00,2026-05-06 05:00:00,3.9125,1.5417999999999998,0.39407028753993606,True
FC0000006717,SITE0006,2026-05-06 20:00:00,9.059,gen-v3.1,2026-05-06 14:00:00,2026-05-06 20:00:00,7.1419,1.9170999999999996,0.26842996961592847,True
FC0000006719,SITE0006,2026-05-06 22:00:00,5.726,gen-v4.0,2026-05-06 10:00:00,2026-05-06 22:00:00,4.1003,1.6257000000000001,0.39648318415725686,True
