reading_date,grid_zone,load_mwh,generation_mwh,net_supply_gap_mwh,avg_real_time_price_mwh,max_real_time_price_mwh,avg_congestion_price_mwh
2026-05-25,PJM,364.00388419999996,3837.6677,3473.6638158,110.45766666666667,237.307,47.05204166666667
2026-05-25,SPP,585.3466961,187.4683,-397.87839610000003,116.78704166666667,239.902,33.42545833333333
2026-05-26,CAISO,344.95047050000005,2661.7932,2316.8427295,86.707,236.656,44.93283333333333
2026-05-26,ERCOT,1311.0897978,2254.1688,943.0790021999999,100.7865,227.268,40.27470833333333
2026-05-26,MISO,747.5987061999999,3138.7031,2391.1043938000003,132.69429166666666,239.353,34.729375
2026-05-26,PJM,360.52595499999995,3467.3637,3106.837745,101.98649999999999,238.832,39.47475
2026-05-26,SPP,611.520974,459.7291,-151.791874,104.35508333333333,232.497,43.474541666666674
2026-05-27,CAISO,349.25732500000004,2671.4395,2322.182175,125.93870833333334,225.902,49.966625
2026-05-27,ERCOT,1211.5017798,2185.644,974.1422201999999,119.23183333333333,231.429,33.80020833333334
2026-05-27,MISO,728.2009148999999,3003.2415,2275.0405851,105.64058333333332,227.968,30.429625
2026-05-27,PJM,354.6556932,4026.114,3671.4583068,102.10020833333334,230.048,34.28595833333333
2026-05-27,SPP,582.087559,480.0298,-102.05775900000003,116.34104166666667,228.498,34.94445833333334
2026-05-28,CAISO,331.35738799999996,2848.856,2517.4986120000003,122.32195833333333,225.269,37.166666666666664
2026-05-28,ERCOT,1220.4937255,1994.9909,774.4971745,84.71612499999999,208.168,21.953041666666667
2026-05-28,MISO,752.3762380000001,3120.3411,2367.964862,104.122125,229.516,31.348208333333332
2026-05-28,PJM,357.6800036,3979.3325,3621.6524964,98.90970833333334,232.945,56.997458333333334
2026-05-28,SPP,565.9002117,94.79169999999999,-471.1085117,118.80641666666668,239.643,42.428041666666665
2026-05-29,CAISO,348.7610543,2755.5496,2406.7885456999998,94.49029166666666,236.916,42.86504166666666
2026-05-29,ERCOT,1183.2979047000001,2190.3851,1007.0871952999998,101.58508333333333,234.817,37.384541666666664
2026-05-29,MISO,756.6333799999999,3026.0828,2269.4494200000004,75.24091666666668,213.324,45.11775
2026-05-29,PJM,368.49127419999996,3805.3463,3436.8550258,101.60958333333333,239.941,29.92533333333333
2026-05-29,SPP,559.4161007,279.8484,-279.5677007,113.19783333333334,234.16,35.202666666666666
2026-05-30,CAISO,271.7329826,2878.0575,2606.3245174,121.41333333333334,238.79,44.84070833333334
2026-05-30,ERCOT,940.9832556,2325.4113,1384.4280444,113.55037499999999,236.554,35.498083333333334
2026-05-30,MISO,641.7392566,2884.9453,2243.2060434,111.72337499999999,235.231,34.15108333333333
2026-05-30,PJM,293.49279729999995,3801.7664999999997,3508.2737027,84.02854166666667,239.458,35.439083333333336
2026-05-30,SPP,480.1543865,314.5024,-165.65198649999996,121.40533333333333,237.034,37.550916666666666
2026-05-31,CAISO,271.1348188,2760.5783,2489.4434812,100.13545833333335,236.49,32.148208333333336
2026-05-31,ERCOT,950.7146567000001,2244.998,1294.2833433,114.79816666666666,239.549,54.97595833333333
2026-05-31,MISO,607.9331442,2902.9839,2295.0507558,106.59741666666666,237.107,28.810999999999996
2026-05-31,PJM,291.6602172,3835.7116,3544.0513828000003,110.93425,210.751,30.675625
2026-05-31,SPP,467.35707920000004,343.5091,-123.84797920000005,93.10841666666666,223.435,26.852166666666665
