customer_id,customer_name,segment,city,state,region,signup_date,credit_class,autopay_flag,active_flag,effective_start_date,record_source,effective_end_date,is_current,customer_sk
CUST0000146,Urban Services 146,Residential,Springfield,IL,Midwest,,D,True,True,2026-03-18,credit_review,9999-12-31,True,a97fe4e346bf9c5b2b3c
CUST0000146,Urban Services 146,Unknown,Springfield,IL,Midwest,,B,True,True,,customer_master,9999-12-31,True,1d6700aadffa1b584df2
CUST0000147,Blue Retail 147,Commercial,Boston,MA,Northeast,2019-03-16,D,True,True,2019-03-16,customer_master,2026-02-17,False,76506e2d85b28badab2a
CUST0000147,Blue Retail 147,Residential,Boston,MA,Northeast,2019-03-16,C,True,True,2026-02-17,annual_review,9999-12-31,True,1f2d2c866f75adf770de
CUST0000148,Sunrise Manufacturing 148,Residential,Boston,MA,Northeast,,D,True,False,2026-03-24,credit_review,9999-12-31,True,8fdad857a92b621a64e0
CUST0000148,Sunrise Manufacturing 148,Municipal,Boston,MA,Northeast,,A,False,False,,customer_master,9999-12-31,True,1f8069db05e544bcb41b
CUST0000149,Blue Properties 149,Industrial,Springfield,IL,Midwest,,D,False,True,2026-02-20,usage_change,9999-12-31,True,6170adfe8034d69c750b
CUST0000149,Blue Properties 149,Residential,Springfield,IL,Midwest,,A,False,True,,customer_master,9999-12-31,True,6e3333b2ad15d8c95978
CUST0000150,Metro Labs 150,Residential,Chicago,IL,Midwest,,B,True,True,,customer_master,9999-12-31,True,9b60a040ee6bcf0d165d
CUST0000151,Metro Homes 151,Municipal,Phoenix,AZ,West,,B,True,False,2026-02-08,credit_review,9999-12-31,True,11ca38204fe34ab59636
CUST0000151,Metro Homes 151,Residential,Phoenix,AZ,West,,A,True,False,,customer_master,9999-12-31,True,98dc372160bf93f7e4ff
CUST0000152,Sunrise Foods 152,Residential,Phoenix,AZ,West,,D,True,True,2026-05-26,credit_review,9999-12-31,True,1bf11f83223b35a5a28c
CUST0000152,Sunrise Foods 152,Municipal,Phoenix,AZ,West,,D,False,True,,customer_master,9999-12-31,True,370f50128fd01a542a3c
CUST0000153,Green Properties 153,Municipal,Albany,NY,Northeast,,C,False,True,2026-03-13,customer_request,9999-12-31,True,74794614a7d794c4eb56
CUST0000153,Green Properties 153,Industrial,Albany,NY,Northeast,,A,True,True,,customer_master,9999-12-31,True,9630d4756a91eb8bca86
CUST0000154,Green Homes 154,Commercial,Dallas,TX,South,,A,False,False,,customer_master,9999-12-31,True,dba2f942ec940efe3977
CUST0000155,Urban Services 155,Unknown,Atlanta,GA,South,,D,False,False,,customer_master,9999-12-31,True,ffd206fe6cd5599f1478
CUST0000156,Green Properties 156,Residential,Boston,MA,Northeast,,A,False,True,,customer_master,9999-12-31,True,e9fe0e255539fcc4927e
CUST0000157,Sunrise Labs 157,Residential,Atlanta,GA,South,,B,False,True,,customer_master,9999-12-31,True,e1919d67b2ca4b407ed2
CUST0000158,Sunrise Labs 158,Commercial,Springfield,IL,Midwest,,B,False,True,,customer_master,9999-12-31,True,d633a40ced25c167b753
CUST0000159,Sunrise Properties 159,Municipal,Albany,NY,Northeast,2020-12-05,A,True,True,2020-12-05,customer_master,9999-12-31,True,356a3b647f4fde7781a4
CUST0000160,Urban Homes 160,Industrial,Chicago,IL,Midwest,,A,False,True,,customer_master,9999-12-31,True,e5b69a232da2b2fc547b
CUST0000161,Prime Properties 161,Residential,Dallas,TX,South,,A,False,True,,customer_master,9999-12-31,True,43cfea54791887986006
CUST0000162,Blue Manufacturing 162,Residential,Austin,TX,South,,D,True,True,,customer_master,9999-12-31,True,17e29b4bbe19fb71b9bb
CUST0000163,Metro Labs 163,Residential,Boston,MA,Northeast,,D,True,False,,customer_master,9999-12-31,True,fd348f23026f40c6d2ea
CUST0000164,Ever Labs 164,Unknown,Springfield,IL,Midwest,,D,True,True,,customer_master,9999-12-31,True,16a27cecaf267f7f7412
CUST0000165,Blue Foods 165,Commercial,Austin,TX,South,2021-03-04,A,False,True,2021-03-04,customer_master,2026-03-18,False,56c2714499d1cedd4ccd
CUST0000165,Blue Foods 165,Municipal,Austin,TX,South,2021-03-04,D,False,True,2026-03-18,usage_change,9999-12-31,True,c4984ecdb01ae67c241e
CUST0000166,Urban Foods 166,Unknown,Chicago,IL,Midwest,2023-08-02,A,True,False,2023-08-02,customer_master,2026-02-15,False,c1ddff7c4de5e6361bba
CUST0000166,Urban Foods 166,Commercial,Chicago,IL,Midwest,2023-08-02,C,False,False,2026-02-15,customer_request,9999-12-31,True,9c519f52c49ee9f8b82d
CUST0000167,Blue Services 167,Residential,Seattle,WA,West,,B,True,True,,customer_master,9999-12-31,True,cf0ff4d38f51f3796c3e
CUST0000168,Metro Manufacturing 168,Municipal,Chicago,IL,Midwest,2021-05-09,A,True,False,2021-05-09,customer_master,2026-03-27,False,d531a35a74ab33c90f5a
CUST0000168,Metro Manufacturing 168,Industrial,Chicago,IL,Midwest,2021-05-09,C,True,False,2026-03-27,usage_change,9999-12-31,True,9defa0daa5dc7eebe989
CUST0000169,Urban Services 169,Industrial,Chicago,IL,Midwest,,C,False,False,,customer_master,9999-12-31,True,794ed065debd5a853ecc
CUST0000170,Prime Manufacturing 170,Industrial,Chicago,IL,Midwest,2018-06-16,A,True,True,2018-06-16,customer_master,9999-12-31,True,d82c876d19a596110dde
CUST0000171,Ever Services 171,Residential,Austin,TX,South,,A,True,True,2026-03-19,annual_review,9999-12-31,True,e989d589dd7bd6173b28
CUST0000171,Ever Services 171,Municipal,Austin,TX,South,,D,False,True,,customer_master,9999-12-31,True,497d506ae5642a4f4a42
CUST0000172,Ever Labs 172,Municipal,Seattle,WA,West,,B,True,False,,customer_master,9999-12-31,True,ce0a6aa19a10047a4efb
CUST0000173,Blue Foods 173,Industrial,Atlanta,GA,South,2025-01-05,A,True,True,2025-01-05,customer_master,9999-12-31,True,402a62a5610189d4a30c
CUST0000174,Prime Homes 174,Municipal,Springfield,IL,Midwest,2019-06-16,A,False,True,2019-06-16,customer_master,9999-12-31,True,1cbef84b08a7111d0dd3
CUST0000175,North Labs 175,Residential,Atlanta,GA,South,2022-07-30,D,True,True,2022-07-30,customer_master,9999-12-31,True,520ad1a972cc24762552
CUST0000176,Blue Manufacturing 176,Residential,Phoenix,AZ,West,,D,True,True,,customer_master,9999-12-31,True,b1e7424a16a47f3853d6
CUST0000177,Blue Retail 177,Industrial,Austin,TX,South,,B,False,True,,customer_master,9999-12-31,True,bca7289bd2ecaec049f6
CUST0000178,North Schools 178,Industrial,Boston,MA,Northeast,,C,False,True,,customer_master,9999-12-31,True,ff780d013ef9cf8b931b
CUST0000179,Blue Retail 179,Commercial,Atlanta,GA,South,,A,False,True,2026-03-08,annual_review,9999-12-31,True,7d28eb4b6c98a7ceb3a6
CUST0000179,Blue Retail 179,Industrial,Atlanta,GA,South,,D,True,True,,customer_master,9999-12-31,True,233605f63a179d96d3d9
CUST0000180,Green Retail 180,Commercial,Springfield,IL,Midwest,,C,False,False,2026-03-14,customer_request,9999-12-31,True,1ebcafc53a21f2feb21d
CUST0000180,Green Retail 180,Industrial,Springfield,IL,Midwest,,D,True,False,,customer_master,9999-12-31,True,4498fe8b084fea5f07e5
CUST0000181,Urban Manufacturing 181,Commercial,Atlanta,GA,South,,C,False,True,,customer_master,9999-12-31,True,09ba2480e43a019afa28
CUST0000182,Sunrise Manufacturing 182,Industrial,Dallas,TX,South,,D,False,True,,customer_master,9999-12-31,True,8dd1771e289c1aafc1f0
CUST0000183,Metro Labs 183,Municipal,Atlanta,GA,South,,A,True,True,2026-04-01,customer_request,9999-12-31,True,2702c8e979a6aa35dae3
CUST0000183,Metro Labs 183,Industrial,Atlanta,GA,South,,A,True,True,,customer_master,9999-12-31,True,a0585b9c579d2ec0f59d
CUST0000184,Urban Properties 184,Industrial,Denver,CO,West,,A,False,True,,customer_master,9999-12-31,True,a71a1424c41a016b6a9c
CUST0000185,Ever Services 185,Industrial,Denver,CO,West,,C,True,True,,customer_master,9999-12-31,True,08f57fcb9ea297ae3a32
CUST0000186,Ever Homes 186,Unknown,Boston,MA,Northeast,2019-10-19,B,False,True,2019-10-19,customer_master,2026-04-05,False,78f66138626a29874c13
CUST0000186,Ever Homes 186,Municipal,Boston,MA,Northeast,2019-10-19,D,False,True,2026-04-05,customer_request,9999-12-31,True,5f531ec3a560685b7d25
CUST0000187,Metro Homes 187,Residential,Chicago,IL,Midwest,,C,False,False,,customer_master,9999-12-31,True,d7126e0800baa223ca75
CUST0000188,Blue Properties 188,Municipal,Dallas,TX,South,2022-08-24,D,True,True,2022-08-24,customer_master,2026-05-09,False,5d6240188d537e256a32
CUST0000188,Blue Properties 188,Industrial,Dallas,TX,South,2022-08-24,D,False,True,2026-05-09,usage_change,9999-12-31,True,a433d12508c3e130939f
CUST0000189,Metro Services 189,Commercial,Springfield,IL,Midwest,2019-12-28,A,True,True,2019-12-28,customer_master,9999-12-31,True,465e2eac8079c9c1aa05
CUST0000190,Urban Labs 190,Industrial,Austin,TX,South,2025-08-31,B,False,True,2025-08-31,customer_master,2026-03-21,False,92de6e8cf6d6331769d6
CUST0000190,Urban Labs 190,Commercial,Austin,TX,South,2025-08-31,B,True,True,2026-03-21,credit_review,9999-12-31,True,5641509b1451b352bf35
CUST0000191,Blue Foods 191,Commercial,Boston,MA,Northeast,,B,True,True,,customer_master,9999-12-31,True,5eaea9efe9d2fc0ab48e
CUST0000192,Ever Labs 192,Municipal,Dallas,TX,South,,C,False,True,,customer_master,9999-12-31,True,0813b7b61b68640ec070
CUST0000193,Ever Homes 193,Residential,Seattle,WA,West,,A,True,True,,customer_master,9999-12-31,True,867d35e1fbabf1aa9452
CUST0000194,Urban Services 194,Residential,Austin,TX,South,,A,True,True,,customer_master,9999-12-31,True,95f67ff69eb5f351aab6
CUST0000195,Sunrise Properties 195,Municipal,Austin,TX,South,,A,True,True,,customer_master,9999-12-31,True,91b4183714b29526e8da
CUST0000196,Sunrise Properties 196,Commercial,Boston,MA,Northeast,2024-05-30,C,False,True,2024-05-30,customer_master,9999-12-31,True,8ee148efb59dc108fb9e
CUST0000197,North Properties 197,Unknown,Albany,NY,Northeast,,B,False,True,,customer_master,9999-12-31,True,cda5ac6acdea07ca5fb9
CUST0000198,Urban Properties 198,Industrial,Austin,TX,South,2021-04-24,A,False,True,2021-04-24,customer_master,9999-12-31,True,32c9de664524f10b6130
CUST0000199,Sunrise Manufacturing 199,Commercial,Denver,CO,West,,B,True,True,,customer_master,9999-12-31,True,492edbcafe1e2f6bc990
CUST0000200,North Properties 200,Municipal,Seattle,WA,West,,B,True,True,,customer_master,9999-12-31,True,b7395020799fba06fea7
CUST0000201,Blue Retail 201,Commercial,Phoenix,AZ,West,,B,False,True,,customer_master,9999-12-31,True,ccd095e7f09b978b767f
CUST0000202,Prime Labs 202,Municipal,Seattle,WA,West,2018-08-05,A,True,True,2018-08-05,customer_master,2026-03-16,False,da9023447c71ff93d23c
CUST0000202,Prime Labs 202,Industrial,Seattle,WA,West,2018-08-05,D,True,True,2026-03-16,usage_change,9999-12-31,True,daefba923ca0db205fe9
CUST0000203,Sunrise Services 203,Commercial,Chicago,IL,Midwest,,A,False,False,,customer_master,9999-12-31,True,21ac31fdd12ceedbd51d
CUST0000204,Blue Foods 204,Residential,Chicago,IL,Midwest,,A,True,False,,customer_master,9999-12-31,True,7077df6c48107943cac7
CUST0000205,Green Services 205,Residential,Chicago,IL,Midwest,,D,False,False,2026-03-16,credit_review,9999-12-31,True,e7b8bc5f0dcd5b11d627
CUST0000205,Green Services 205,Residential,Chicago,IL,Midwest,,D,False,False,,customer_master,9999-12-31,True,4f08b16e3ac8ec979453
CUST0000206,Metro Schools 206,Residential,Albany,NY,Northeast,2019-08-25,C,False,False,2019-08-25,customer_master,9999-12-31,True,96e26c1633ee02bf6513
CUST0000207,Blue Manufacturing 207,Municipal,Austin,TX,South,,C,True,True,,customer_master,9999-12-31,True,4dcae2027f94f579db3f
CUST0000208,Blue Foods 208,Residential,Denver,CO,West,,A,True,True,,customer_master,9999-12-31,True,45fad49dfb5a4394a7f9
CUST0000209,North Properties 209,Municipal,Austin,TX,South,,D,False,False,,customer_master,9999-12-31,True,4aed286c26c75a5593c8
CUST0000210,North Properties 210,Commercial,Springfield,IL,Midwest,,A,True,True,,customer_master,9999-12-31,True,3fcc27bdbc1369a8010c
CUST0000211,Urban Homes 211,Industrial,Boston,MA,Northeast,,C,False,True,,customer_master,9999-12-31,True,506ce6676fe6d2fe8096
CUST0000212,Sunrise Schools 212,Industrial,Chicago,IL,Midwest,,C,False,True,,customer_master,9999-12-31,True,283d1a275501c13cf32c
CUST0000213,Blue Properties 213,Residential,Seattle,WA,West,2020-10-16,B,False,False,2020-10-16,customer_master,9999-12-31,True,bb596c68f667f16edaa4
CUST0000214,Blue Manufacturing 214,Unknown,Seattle,WA,West,2023-09-15,C,True,True,2023-09-15,customer_master,2026-05-04,False,a0c1c08f46ae1064aa25
CUST0000214,Blue Manufacturing 214,Industrial,Seattle,WA,West,2023-09-15,A,False,True,2026-05-04,credit_review,9999-12-31,True,c3583b92d5176814d671
CUST0000215,Urban Labs 215,Commercial,Phoenix,AZ,West,,A,False,True,,customer_master,9999-12-31,True,5b2b357384393892ad78
CUST0000216,Metro Schools 216,Municipal,Dallas,TX,South,,A,True,True,,customer_master,9999-12-31,True,98ae468505eb6fb8411e
CUST0000217,Sunrise Services 217,Unknown,Denver,CO,West,2023-04-13,D,True,True,2023-04-13,customer_master,9999-12-31,True,8d58bf014a7149f7fb81
CUST0000218,Sunrise Retail 218,Residential,Chicago,IL,Midwest,,B,True,True,2026-04-27,customer_request,9999-12-31,True,ccf3a740985ebb986735
CUST0000218,Sunrise Retail 218,Unknown,Chicago,IL,Midwest,,A,False,True,,customer_master,9999-12-31,True,548830f0703fac4b1684
CUST0000219,Ever Manufacturing 219,Residential,Atlanta,GA,South,,A,True,True,,customer_master,9999-12-31,True,274f3a97706d22e416ce
CUST0000220,Metro Services 220,Residential,Springfield,IL,Midwest,,A,True,False,2026-05-19,customer_request,9999-12-31,True,39294279c94eb9297b57
CUST0000220,Metro Services 220,Residential,Springfield,IL,Midwest,,C,False,False,,customer_master,9999-12-31,True,abed9e3ea7e4a61ede69
CUST0000221,Ever Services 221,Residential,Austin,TX,South,,B,True,True,2026-04-25,annual_review,9999-12-31,True,9f42da34db8216b1bac6
CUST0000221,Ever Services 221,Commercial,Austin,TX,South,,C,True,True,,customer_master,9999-12-31,True,6b7a9acb542e716d487d
CUST0000222,North Retail 222,Unknown,Atlanta,GA,South,,A,True,False,,customer_master,9999-12-31,True,23c9a25f5022f48081d1
CUST0000223,North Schools 223,Commercial,Phoenix,AZ,West,2023-07-23,A,True,True,2023-07-23,customer_master,2026-05-22,False,306b9ab7d3e9412686c4
CUST0000223,North Schools 223,Municipal,Phoenix,AZ,West,2023-07-23,C,False,True,2026-05-22,usage_change,9999-12-31,True,e4f3a1ab0d9437f468ea
CUST0000224,Urban Properties 224,Commercial,Phoenix,AZ,West,,C,True,True,,customer_master,9999-12-31,True,fdef2ecceb301bded4c2
CUST0000225,North Schools 225,Residential,Atlanta,GA,South,,B,True,True,,customer_master,9999-12-31,True,11a69c0d53e97d6af62c
CUST0000226,Urban Schools 226,Industrial,Dallas,TX,South,,A,False,True,,customer_master,9999-12-31,True,da4ed3447fd49a522887
CUST0000227,Metro Retail 227,Unknown,Seattle,WA,West,,C,False,True,,customer_master,9999-12-31,True,97b78bb7a85473c3d7e9
CUST0000228,Urban Properties 228,Residential,Albany,NY,Northeast,2020-09-04,B,True,True,2020-09-04,customer_master,9999-12-31,True,b46187b033d2f72985a8
CUST0000229,Ever Retail 229,Residential,Albany,NY,Northeast,2021-04-15,D,True,True,2021-04-15,customer_master,9999-12-31,True,5358d288b22b2318f1bf
CUST0000230,Urban Labs 230,Unknown,Austin,TX,South,2021-01-11,A,True,True,2021-01-11,customer_master,9999-12-31,True,fc79d9a861d1500bfa7a
CUST0000231,Blue Retail 231,Commercial,Chicago,IL,Midwest,,A,True,True,,customer_master,9999-12-31,True,e766460fc9abdec26ddd
CUST0000232,North Homes 232,Unknown,Denver,CO,West,,D,False,True,,customer_master,9999-12-31,True,6b1076254447bd76acdc
CUST0000233,Metro Properties 233,Commercial,Phoenix,AZ,West,,C,False,True,,customer_master,9999-12-31,True,82e9d37041c7b1345498
CUST0000234,Ever Schools 234,Commercial,Seattle,WA,West,2021-08-29,D,True,True,2021-08-29,customer_master,9999-12-31,True,b3e598f04e79c787f500
CUST0000235,Blue Homes 235,Industrial,Springfield,IL,Midwest,,A,False,True,,customer_master,9999-12-31,True,09b34d6be1c5ee4c38e5
CUST0000236,Green Services 236,Commercial,Seattle,WA,West,,B,False,True,2026-03-04,annual_review,9999-12-31,True,fb190ec4b8b788abc692
CUST0000236,Green Services 236,Municipal,Seattle,WA,West,,B,True,True,,customer_master,9999-12-31,True,340b007f23f256571d4b
CUST0000237,Urban Homes 237,Industrial,Dallas,TX,South,,D,True,True,,customer_master,9999-12-31,True,3ffc6216b6f0010ab7c5
CUST0000238,Ever Services 238,Municipal,Boston,MA,Northeast,,A,False,False,,customer_master,9999-12-31,True,f31134c591f925c11625
CUST0000239,Sunrise Properties 239,Commercial,Dallas,TX,South,,A,True,False,,customer_master,9999-12-31,True,3deca072d41245828592
CUST0000240,Ever Retail 240,Municipal,Atlanta,GA,South,2021-05-03,B,True,False,2021-05-03,customer_master,9999-12-31,True,57e82789ffa176b62c06
CUST0000241,Blue Schools 241,Residential,Seattle,WA,West,,B,True,True,,customer_master,9999-12-31,True,3a3bb8b7ac04e7a06539
CUST0000242,Urban Schools 242,Industrial,Albany,NY,Northeast,,D,True,False,2026-02-13,annual_review,9999-12-31,True,4a1fe324da6c333b63fb
CUST0000242,Urban Schools 242,Unknown,Albany,NY,Northeast,,C,True,False,,customer_master,9999-12-31,True,c661b5badb54aee7bd6d
CUST0000243,North Homes 243,Industrial,Springfield,IL,Midwest,,D,True,False,,customer_master,9999-12-31,True,dd7b201fd3417f682a1f
CUST0000244,Urban Services 244,Commercial,Chicago,IL,Midwest,,B,False,True,,customer_master,9999-12-31,True,833fb3af0b0595a83a44
CUST0000245,Metro Labs 245,Unknown,Dallas,TX,South,2023-03-03,C,False,True,2023-03-03,customer_master,2026-02-15,False,72d5dae09ac33ebe2b73
CUST0000245,Metro Labs 245,Commercial,Dallas,TX,South,2023-03-03,C,True,True,2026-02-15,customer_request,9999-12-31,True,eb22218379f610b44a9f
CUST0000246,Blue Services 246,Unknown,Springfield,IL,Midwest,,A,False,True,,customer_master,9999-12-31,True,ebd105396883621f3c84
CUST0000247,Sunrise Homes 247,Municipal,Seattle,WA,West,,A,False,True,2026-04-14,customer_request,9999-12-31,True,353219536f95af4526a3
CUST0000247,Sunrise Homes 247,Commercial,Seattle,WA,West,,A,True,True,,customer_master,9999-12-31,True,55d9332004f76794a07e
CUST0000248,Urban Retail 248,Residential,Austin,TX,South,,A,True,True,2026-04-04,credit_review,9999-12-31,True,a7f66723902da57c11b2
CUST0000248,Urban Retail 248,Unknown,Austin,TX,South,,C,True,True,,customer_master,9999-12-31,True,64f7c4e50ed4db1d298a
CUST0000249,Urban Properties 249,Commercial,Austin,TX,South,2018-04-13,C,False,True,2018-04-13,customer_master,9999-12-31,True,973554d17c2795f5b5c8
CUST0000250,Metro Labs 250,Residential,Dallas,TX,South,2023-11-11,B,True,True,2023-11-11,customer_master,9999-12-31,True,d12178b5f67cc88df390
CUST0000251,Ever Properties 251,Municipal,Boston,MA,Northeast,,C,True,True,,customer_master,9999-12-31,True,3d224018acae19ee9a09
CUST0000252,Sunrise Properties 252,Municipal,Springfield,IL,Midwest,,A,True,True,,customer_master,9999-12-31,True,93b1646b8c53bcb456b8
CUST0000253,Sunrise Manufacturing 253,Residential,Seattle,WA,West,2022-11-20,C,False,True,2022-11-20,customer_master,9999-12-31,True,7658e594258df8b7c166
CUST0000254,Green Services 254,Industrial,Boston,MA,Northeast,,B,True,True,2026-05-07,credit_review,9999-12-31,True,c8ac54ca8bd217e0a5da
CUST0000254,Green Services 254,Municipal,Boston,MA,Northeast,,D,False,True,,customer_master,9999-12-31,True,4674f6270edeb284c41c
CUST0000255,Metro Foods 255,Industrial,Seattle,WA,West,2023-03-12,A,True,False,2023-03-12,customer_master,9999-12-31,True,4b73f78d9a01226d5508
CUST0000256,Prime Properties 256,Residential,Denver,CO,West,,C,False,True,2026-04-12,annual_review,9999-12-31,True,c5a32b62a2873384da8c
CUST0000256,Prime Properties 256,Municipal,Denver,CO,West,,B,True,True,,customer_master,9999-12-31,True,2d39bda6be4df671926b
CUST0000257,Urban Manufacturing 257,Commercial,Denver,CO,West,2020-10-05,C,False,True,2020-10-05,customer_master,2026-04-18,False,d128a8dc6a303c7c0de4
CUST0000257,Urban Manufacturing 257,Industrial,Denver,CO,West,2020-10-05,D,False,True,2026-04-18,annual_review,9999-12-31,True,485f6958726200ed439f
CUST0000258,Prime Foods 258,Unknown,Albany,NY,Northeast,2025-06-09,C,True,True,2025-06-09,customer_master,2026-02-09,False,afb1164ab99e2087af30
CUST0000258,Prime Foods 258,Municipal,Albany,NY,Northeast,2025-06-09,B,False,True,2026-02-09,credit_review,9999-12-31,True,6c9899c0719db8cd3477
CUST0000259,North Retail 259,Unknown,Dallas,TX,South,,A,True,True,,customer_master,9999-12-31,True,b333f739674232c372a1
CUST0000260,Ever Properties 260,Industrial,Phoenix,AZ,West,,A,True,True,,customer_master,9999-12-31,True,63a22a570cbbcc6b3bee
CUST0000261,Sunrise Foods 261,Municipal,Phoenix,AZ,West,,B,True,True,,customer_master,9999-12-31,True,45dd3f7e37f81cede988
CUST0000262,North Foods 262,Industrial,Phoenix,AZ,West,,D,False,False,,customer_master,9999-12-31,True,89aa11abaca230907d59
CUST0000263,North Labs 263,Municipal,Austin,TX,South,2020-11-25,A,False,True,2020-11-25,customer_master,9999-12-31,True,b22cdd55477df53ce156
CUST0000264,Metro Labs 264,Residential,Seattle,WA,West,,B,False,True,,customer_master,9999-12-31,True,c56df9176eab221d9a06
CUST0000265,Metro Foods 265,Municipal,Springfield,IL,Midwest,,D,False,True,,customer_master,9999-12-31,True,ad2f91fc4e5239f8a7c5
CUST0000266,Ever Properties 266,Unknown,Albany,NY,Northeast,2025-12-12,A,False,True,2025-12-12,customer_master,9999-12-31,True,9126e18872f6363b69b9
CUST0000267,Ever Manufacturing 267,Residential,Phoenix,AZ,West,,C,True,False,,customer_master,9999-12-31,True,db26b9abd131ea179505
CUST0000268,Urban Manufacturing 268,Commercial,Denver,CO,West,2018-04-18,A,False,True,2018-04-18,customer_master,2026-02-08,False,efc1455da5b5d49cf487
CUST0000268,Urban Manufacturing 268,Commercial,Denver,CO,West,2018-04-18,A,True,True,2026-02-08,customer_request,9999-12-31,True,60d6a590ea4cfe28def0
CUST0000269,Green Manufacturing 269,Unknown,Austin,TX,South,,D,True,True,,customer_master,9999-12-31,True,2378e42b7eba8344d116
CUST0000270,Blue Foods 270,Residential,Atlanta,GA,South,2021-12-19,B,True,False,2021-12-19,customer_master,9999-12-31,True,943e7324fc89a9ec0340
CUST0000271,North Foods 271,Municipal,Dallas,TX,South,,D,True,False,,customer_master,9999-12-31,True,568c9d1144f4263b98e5
CUST0000272,Sunrise Homes 272,Municipal,Chicago,IL,Midwest,2022-06-02,A,True,False,2022-06-02,customer_master,9999-12-31,True,ceeaecb4e0dce7854c53
CUST0000273,Green Manufacturing 273,Industrial,Phoenix,AZ,West,2023-10-14,A,True,True,2023-10-14,customer_master,9999-12-31,True,2c31d0fb4d1af5bf19c5
CUST0000274,Green Schools 274,Unknown,Atlanta,GA,South,,D,False,True,,customer_master,9999-12-31,True,3b25bd07c01ebf3c4b55
CUST0000275,Ever Foods 275,Municipal,Atlanta,GA,South,,C,True,True,,customer_master,9999-12-31,True,176d18496e244ef3781e
CUST0000276,Blue Properties 276,Unknown,Seattle,WA,West,2019-02-20,A,False,True,2019-02-20,customer_master,9999-12-31,True,0e9fc688917780c87453
CUST0000277,North Retail 277,Residential,Boston,MA,Northeast,,D,False,False,,customer_master,9999-12-31,True,adf905675f018d157d61
CUST0000278,Metro Manufacturing 278,Industrial,Albany,NY,Northeast,,D,False,True,,customer_master,9999-12-31,True,155f498ac2ffd78dfb3b
CUST0000279,North Homes 279,Residential,Seattle,WA,West,,B,False,False,,customer_master,9999-12-31,True,994f927e7ac29d4d2f35
CUST0000280,North Labs 280,Residential,Springfield,IL,Midwest,,A,False,True,,customer_master,9999-12-31,True,0d55d50393df341cf3b7
CUST0000281,North Properties 281,Residential,Austin,TX,South,,B,False,False,,customer_master,9999-12-31,True,f0d9f2162e76b1579b4b
CUST0000282,Prime Homes 282,Commercial,Seattle,WA,West,,C,True,True,2026-03-30,credit_review,9999-12-31,True,b35590951b52c2703ffe
CUST0000282,Prime Homes 282,Residential,Seattle,WA,West,,C,True,True,,customer_master,9999-12-31,True,469da46cecac96555635
CUST0000283,Prime Schools 283,Commercial,Albany,NY,Northeast,2019-04-22,A,True,True,2019-04-22,customer_master,9999-12-31,True,1471e5643c1e2a5015e2
CUST0000284,Green Properties 284,Residential,Springfield,IL,Midwest,,A,False,True,,customer_master,9999-12-31,True,a945e3273c9acf946bb2
CUST0000285,Blue Homes 285,Unknown,Atlanta,GA,South,2020-07-20,A,True,True,2020-07-20,customer_master,9999-12-31,True,196658632df82189ab2a
CUST0000286,Prime Manufacturing 286,Municipal,Boston,MA,Northeast,,B,True,True,2026-05-02,credit_review,9999-12-31,True,45f7fcf0c81d273698c7
CUST0000286,Prime Manufacturing 286,Industrial,Boston,MA,Northeast,,C,False,True,,customer_master,9999-12-31,True,8a4aebd28fba321dc237
CUST0000287,Blue Foods 287,Residential,Chicago,IL,Midwest,,B,True,True,,customer_master,9999-12-31,True,4eaaee546f551d5d7178
CUST0000288,Metro Retail 288,Industrial,Boston,MA,Northeast,2021-04-12,D,False,True,2021-04-12,customer_master,9999-12-31,True,895c6a0af7896534a999
CUST0000289,Sunrise Manufacturing 289,Residential,Chicago,IL,Midwest,2023-03-01,B,False,True,2023-03-01,customer_master,2026-05-02,False,6b57e344fd27f95ef1a2
CUST0000289,Sunrise Manufacturing 289,Industrial,Chicago,IL,Midwest,2023-03-01,A,False,True,2026-05-02,usage_change,9999-12-31,True,ad56cdd3736b73e94d4c
CUST0000290,Blue Homes 290,Commercial,Denver,CO,West,,D,False,True,,customer_master,9999-12-31,True,44105451bc233a8d173a
CUST0000291,Ever Services 291,Municipal,Boston,MA,Northeast,,C,False,True,,customer_master,9999-12-31,True,0ef6b729c7e83d281747
CUST0000292,Prime Properties 292,Commercial,Dallas,TX,South,,C,True,True,2026-05-14,usage_change,9999-12-31,True,7c65ac58306c142f1a1d
CUST0000292,Prime Properties 292,Industrial,Dallas,TX,South,,A,True,True,,customer_master,9999-12-31,True,eac202e9ab19587fabe7
CUST0000293,Prime Homes 293,Industrial,Albany,NY,Northeast,,A,True,True,,customer_master,9999-12-31,True,5e118eeffa755caf6541
CUST0000294,Prime Properties 294,Residential,Denver,CO,West,2018-05-10,B,False,True,2018-05-10,customer_master,9999-12-31,True,4d515f6f257cfe96f0ff
CUST0000295,North Labs 295,Commercial,Chicago,IL,Midwest,,A,False,True,,customer_master,9999-12-31,True,16ac2f9f48cd62b3ed38
CUST0000296,Green Manufacturing 296,Residential,Dallas,TX,South,2020-10-03,A,False,True,2020-10-03,customer_master,9999-12-31,True,0d685137c83365d2f68e
CUST0000297,Green Services 297,Industrial,Atlanta,GA,South,,A,False,True,,customer_master,9999-12-31,True,0bcd8cc6fcb2bf6eb62b
CUST0000298,North Homes 298,Municipal,Seattle,WA,West,2023-05-27,C,False,True,2023-05-27,customer_master,2026-04-16,False,3a6a13b1aa7d04418fda
