invoice_id,subscriber_id,billing_month,invoice_date,due_date,monthly_charge,usage_charge,tax_amount,other_fees,total_amount,invoice_status,amount_paid,last_payment_date,open_amount,days_past_due,past_due_flag
INV400000716,SUB00000716,2026-04-01,2026-04-28,2026-05-16,105.98,28.05,14.03,7.79,155.85,Past Due,0.0,,155.85,30,True
INV400000718,SUB00000718,2026-04-01,2026-04-28,2026-05-16,63.2,16.73,8.36,4.65,92.94,Open,69.71,2026-05-03,23.230000000000004,30,True
INV400000719,SUB00000719,2026-04-01,2026-04-28,2026-05-16,103.68,27.44,13.72,7.62,152.47,Open,0.0,,152.47,30,True
INV400000720,SUB00000720,2026-04-01,2026-04-28,2026-05-16,81.46,21.56,10.78,5.99,119.79,Past Due,0.0,,119.79,30,True
INV400000723,SUB00000723,2026-04-01,2026-04-28,2026-05-16,116.81,30.92,15.46,8.59,171.78,Past Due,128.83,2026-05-03,42.94999999999999,30,True
INV400000724,SUB00000724,2026-04-01,2026-04-28,2026-05-16,102.56,27.15,13.57,7.54,150.82,Paid,0.0,,150.82,30,True
INV400000726,SUB00000726,2026-04-01,2026-04-28,2026-05-16,131.45,34.79,17.4,9.67,193.31,Paid,0.0,,193.31,30,True
INV400000727,SUB00000727,2026-04-01,2026-04-28,2026-05-16,57.57,15.24,7.62,4.23,84.67,Past Due,63.5,2026-05-20,21.17,30,True
INV400000728,SUB00000728,2026-04-01,2026-04-28,2026-05-16,98.38,26.04,13.02,7.23,144.67,Paid,0.0,,144.67,30,True
INV400000729,SUB00000729,2026-04-01,2026-04-28,2026-05-16,111.34,29.47,14.74,8.19,163.73,Past Due,0.0,,163.73,30,True
INV400000730,SUB00000730,2026-04-01,2026-04-28,2026-05-16,56.97,15.08,7.54,4.19,83.79,Past Due,0.0,,83.79,30,True
INV400000731,SUB00000731,2026-04-01,2026-04-28,2026-05-16,20.28,5.37,2.68,1.49,29.82,Paid,22.37,2026-05-08,7.449999999999999,30,True
INV400000733,SUB00000733,2026-04-01,2026-04-28,2026-05-16,124.73,33.02,16.51,9.17,183.42,Open,137.57,2026-05-20,45.849999999999994,30,True
INV400000734,SUB00000734,2026-04-01,2026-04-28,2026-05-16,41.23,10.91,5.46,3.03,60.63,Open,0.0,,60.63,30,True
INV400000735,SUB00000735,2026-04-01,2026-04-28,2026-05-16,34.43,9.11,4.56,2.53,50.63,Paid,25.32,2026-05-20,25.310000000000002,30,True
INV400000738,SUB00000738,2026-04-01,2026-04-28,2026-05-16,54.29,14.37,7.19,3.99,79.84,Cancelled,0.0,,79.84,30,True
INV400000739,SUB00000739,2026-04-01,2026-04-28,2026-05-16,75.75,20.05,10.03,5.57,111.39,Paid,0.0,,111.39,30,True
INV400000740,SUB00000740,2026-04-01,2026-04-28,2026-05-16,144.88,38.35,19.17,10.65,213.05,Open,0.0,,213.05,30,True
INV400000741,SUB00000741,2026-04-01,2026-04-28,2026-05-16,45.2,11.96,5.98,3.32,66.47,Cancelled,0.0,,66.47,30,True
INV400000743,SUB00000743,2026-04-01,2026-04-28,2026-05-16,164.29,43.49,21.74,12.08,241.6,Open,0.0,,241.6,30,True
INV400000744,SUB00000744,2026-04-01,2026-04-28,2026-05-16,133.97,35.46,17.73,9.85,197.02,Open,147.76,2026-06-02,49.26000000000002,30,True
INV400000745,SUB00000745,2026-04-01,2026-04-28,2026-05-16,86.47,22.89,11.45,6.36,127.17,Paid,0.0,,127.17,30,True
INV400000747,SUB00000747,2026-04-01,2026-04-28,2026-05-16,117.79,31.18,15.59,8.66,173.22,Open,0.0,,173.22,30,True
INV400000750,SUB00000750,2026-04-01,2026-04-28,2026-05-16,30.48,8.07,4.03,2.24,44.82,Open,0.0,,44.82,30,True
INV400000752,SUB00000752,2026-04-01,2026-04-28,2026-05-16,36.16,9.57,4.79,2.66,53.18,Open,0.0,,53.18,30,True
INV400000753,SUB00000753,2026-04-01,2026-04-28,2026-05-16,139.82,37.01,18.51,10.28,205.61,Open,0.0,,205.61,30,True
INV400000754,SUB00000754,2026-04-01,2026-04-28,2026-05-16,169.65,44.91,22.45,12.47,249.49,Open,0.0,,249.49,30,True
INV400000757,SUB00000757,2026-04-01,2026-04-28,2026-05-16,90.69,24.01,12.0,6.67,133.37,Cancelled,0.0,,133.37,30,True
INV400000760,SUB00000760,2026-04-01,2026-04-28,2026-05-16,56.48,14.95,7.48,4.15,83.06,Open,0.0,,83.06,30,True
INV400000761,SUB00000761,2026-04-01,2026-04-28,2026-05-16,126.68,33.53,16.77,9.31,186.3,Past Due,0.0,,186.3,30,True
INV400000762,SUB00000762,2026-04-01,2026-04-28,2026-05-16,144.35,38.21,19.1,10.61,212.27,Cancelled,159.2,2026-05-20,53.07000000000002,30,True
INV400000764,SUB00000764,2026-04-01,2026-04-28,2026-05-16,149.86,39.67,19.83,11.02,220.38,Past Due,0.0,,220.38,30,True
INV400000765,SUB00000765,2026-04-01,2026-04-28,2026-05-16,100.13,26.5,13.25,7.36,147.25,Open,0.0,,147.25,30,True
INV400000766,SUB00000766,2026-04-01,2026-04-28,2026-05-16,109.29,28.93,14.46,8.04,160.71,Paid,0.0,,160.71,30,True
INV400000767,SUB00000767,2026-04-01,2026-04-28,2026-05-16,37.19,9.84,4.92,2.73,54.69,Open,0.0,,54.69,30,True
INV400000768,SUB00000768,2026-04-01,2026-04-28,2026-05-16,31.46,8.33,4.16,2.31,46.26,Open,0.0,,46.26,30,True
INV400000770,SUB00000770,2026-04-01,2026-04-28,2026-05-16,120.23,31.83,15.91,8.84,176.81,Open,0.0,,176.81,30,True
INV400000771,SUB00000771,2026-04-01,2026-04-28,2026-05-16,112.13,29.68,14.84,8.24,164.9,Open,0.0,,164.9,30,True
INV400000772,SUB00000772,2026-04-01,2026-04-28,2026-05-16,23.61,6.25,3.13,1.74,34.72,Past Due,26.04,2026-06-02,8.68,30,True
INV400000773,SUB00000773,2026-04-01,2026-04-28,2026-05-16,47.3,12.52,6.26,3.48,69.56,Open,0.0,,69.56,30,True
INV400000774,SUB00000774,2026-04-01,2026-04-28,2026-05-16,26.3,6.96,3.48,1.93,38.67,Open,0.0,,38.67,30,True
INV400000776,SUB00000776,2026-04-01,2026-04-28,2026-05-16,83.8,22.18,11.09,6.16,123.23,Open,92.42,2026-05-16,30.810000000000002,30,True
INV400000777,SUB00000777,2026-04-01,2026-04-28,2026-05-16,124.81,33.04,16.52,9.18,183.54,Open,0.0,,183.54,30,True
INV400000778,SUB00000778,2026-04-01,2026-04-28,2026-05-16,150.41,39.81,19.91,11.06,221.19,Open,0.0,,221.19,30,True
INV400000779,SUB00000779,2026-04-01,2026-04-28,2026-05-16,86.42,22.88,11.44,6.35,127.09,Paid,0.0,,127.09,30,True
INV400000780,SUB00000780,2026-04-01,2026-04-28,2026-05-16,34.43,9.11,4.56,2.53,50.63,Paid,0.0,,50.63,30,True
INV400000781,SUB00000781,2026-04-01,2026-04-28,2026-05-16,138.48,36.66,18.33,10.18,203.65,Paid,0.0,,203.65,30,True
INV400000782,SUB00000782,2026-04-01,2026-04-28,2026-05-16,60.37,15.98,7.99,4.44,88.78,Past Due,66.58,2026-05-03,22.200000000000003,30,True
INV400000785,SUB00000785,2026-04-01,2026-04-28,2026-05-16,69.96,18.52,9.26,5.14,102.88,Open,0.0,,102.88,30,True
INV400000786,SUB00000786,2026-04-01,2026-04-28,2026-05-16,57.61,15.25,7.63,4.24,84.73,Paid,0.0,,84.73,30,True
INV400000787,SUB00000787,2026-04-01,2026-04-28,2026-05-16,119.39,31.6,15.8,8.78,175.58,Cancelled,131.68,2026-06-02,43.900000000000006,30,True
INV400000788,SUB00000788,2026-04-01,2026-04-28,2026-05-16,167.29,44.28,22.14,12.3,246.01,Open,123.01,2026-05-20,122.99999999999999,30,True
INV400000789,SUB00000789,2026-04-01,2026-04-28,2026-05-16,17.45,4.62,2.31,1.28,25.66,Past Due,0.0,,25.66,30,True
INV400000791,SUB00000791,2026-04-01,2026-04-28,2026-05-16,19.12,5.06,2.53,1.41,28.12,Open,0.0,,28.12,30,True
INV400000792,SUB00000792,2026-04-01,2026-04-28,2026-05-16,87.49,23.16,11.58,6.43,128.67,Paid,0.0,,128.67,30,True
INV400000793,SUB00000793,2026-04-01,2026-04-28,2026-05-16,124.8,33.03,16.52,9.18,183.52,Cancelled,91.76,2026-05-20,91.76,30,True
INV400000795,SUB00000795,2026-04-01,2026-04-28,2026-05-16,100.18,26.52,13.26,7.37,147.33,Cancelled,73.66,2026-05-03,73.67000000000002,30,True
INV400000796,SUB00000796,2026-04-01,2026-04-28,2026-05-16,32.4,8.58,4.29,2.38,47.64,Open,0.0,,47.64,30,True
INV400000798,SUB00000798,2026-04-01,2026-04-28,2026-05-16,80.67,21.35,10.68,5.93,118.64,Past Due,59.32,2026-06-02,59.32,30,True
INV400000799,SUB00000799,2026-04-01,2026-04-28,2026-05-16,133.95,35.46,17.73,9.85,196.99,Open,0.0,,196.99,30,True
INV400000800,SUB00000800,2026-04-01,2026-04-28,2026-05-16,28.82,7.63,3.81,2.12,42.38,Cancelled,0.0,,42.38,30,True
INV400000801,SUB00000801,2026-04-01,2026-04-28,2026-05-16,27.36,7.24,3.62,2.01,40.23,Paid,20.12,2026-05-03,20.109999999999996,30,True
INV400000802,SUB00000802,2026-04-01,2026-04-28,2026-05-16,41.14,10.89,5.44,3.02,60.5,Paid,0.0,,60.5,30,True
INV400000803,SUB00000803,2026-04-01,2026-04-28,2026-05-16,37.68,9.97,4.99,2.77,55.41,Open,0.0,,55.41,30,True
INV400000805,SUB00000805,2026-04-01,2026-04-28,2026-05-16,52.52,13.9,6.95,3.86,77.24,Past Due,0.0,,77.24,30,True
INV400000806,SUB00000806,2026-04-01,2026-04-28,2026-05-16,133.58,35.36,17.68,9.82,196.43,Open,0.0,,196.43,30,True
INV400000807,SUB00000807,2026-04-01,2026-04-28,2026-05-16,170.54,45.14,22.57,12.54,250.8,Open,0.0,,250.8,30,True
INV400000808,SUB00000808,2026-04-01,2026-04-28,2026-05-16,53.12,14.06,7.03,3.91,78.11,Open,0.0,,78.11,30,True
INV400000809,SUB00000809,2026-04-01,2026-04-28,2026-05-16,160.92,42.6,21.3,11.83,236.65,Cancelled,0.0,,236.65,30,True
INV400000810,SUB00000810,2026-04-01,2026-04-28,2026-05-16,46.64,12.35,6.17,3.43,68.58,Past Due,0.0,,68.58,30,True
INV400000811,SUB00000811,2026-04-01,2026-04-28,2026-05-16,152.01,40.24,20.12,11.18,223.55,Past Due,0.0,,223.55,30,True
INV400000812,SUB00000812,2026-04-01,2026-04-28,2026-05-16,127.04,33.63,16.81,9.34,186.83,Open,140.12,2026-05-08,46.71000000000001,30,True
INV400000813,SUB00000813,2026-04-01,2026-04-28,2026-05-16,23.92,6.33,3.17,1.76,35.18,Paid,0.0,,35.18,30,True
INV400000814,SUB00000814,2026-04-01,2026-04-28,2026-05-16,17.6,4.66,2.33,1.29,25.88,Past Due,12.94,2026-05-16,12.94,30,True
INV400000815,SUB00000815,2026-04-01,2026-04-28,2026-05-16,145.98,38.64,19.32,10.73,214.67,Open,0.0,,214.67,30,True
INV400000816,SUB00000816,2026-04-01,2026-04-28,2026-05-16,100.84,26.69,13.35,7.41,148.29,Past Due,74.15,2026-05-16,74.13999999999999,30,True
INV400000817,SUB00000817,2026-04-01,2026-04-28,2026-05-16,26.6,7.04,3.52,1.96,39.11,Past Due,0.0,,39.11,30,True
INV400000818,SUB00000818,2026-04-01,2026-04-28,2026-05-16,84.78,22.44,11.22,6.23,124.68,Paid,0.0,,124.68,30,True
INV400000820,SUB00000820,2026-04-01,2026-04-28,2026-05-16,114.11,30.21,15.1,8.39,167.81,Open,0.0,,167.81,30,True
INV400000821,SUB00000821,2026-04-01,2026-04-28,2026-05-16,58.49,15.48,7.74,4.3,86.02,Open,0.0,,86.02,30,True
INV400000822,SUB00000822,2026-04-01,2026-04-28,2026-05-16,86.13,22.8,11.4,6.33,126.66,Open,95.0,2026-05-20,31.659999999999997,30,True
INV400000823,SUB00000823,2026-04-01,2026-04-28,2026-05-16,46.3,12.26,6.13,3.4,68.08,Past Due,0.0,,68.08,30,True
INV400000824,SUB00000824,2026-04-01,2026-04-28,2026-05-16,38.29,10.14,5.07,2.82,56.31,Open,42.24,2026-05-20,14.07,30,True
INV400000826,SUB00000826,2026-04-01,2026-04-28,2026-05-16,116.4,30.81,15.41,8.56,171.17,Cancelled,0.0,,171.17,30,True
INV400000828,SUB00000828,2026-04-01,2026-04-28,2026-05-16,115.77,30.65,15.32,8.51,170.25,Open,127.69,2026-06-02,42.56,30,True
INV400000829,SUB00000829,2026-04-01,2026-04-28,2026-05-16,173.33,45.88,22.94,12.74,254.9,Open,191.17,2026-05-16,63.73000000000002,30,True
INV400000830,SUB00000830,2026-04-01,2026-04-28,2026-05-16,57.71,15.28,7.64,4.24,84.87,Open,0.0,,84.87,30,True
INV400000831,SUB00000831,2026-04-01,2026-04-28,2026-05-16,28.94,7.66,3.83,2.13,42.56,Open,31.92,2026-05-03,10.64,30,True
INV400000833,SUB00000833,2026-04-01,2026-04-28,2026-05-16,31.76,8.41,4.2,2.34,46.7,Cancelled,0.0,,46.7,30,True
INV400000835,SUB00000835,2026-04-01,2026-04-28,2026-05-16,128.46,34.0,17.0,9.45,188.92,Open,141.69,2026-05-08,47.22999999999999,30,True
INV400000836,SUB00000836,2026-04-01,2026-04-28,2026-05-16,23.29,6.17,3.08,1.71,34.26,Paid,0.0,,34.26,30,True
INV400000837,SUB00000837,2026-04-01,2026-04-28,2026-05-16,37.83,10.01,5.01,2.78,55.63,Open,0.0,,55.63,30,True
INV400000838,SUB00000838,2026-04-01,2026-04-28,2026-05-16,164.26,43.48,21.74,12.08,241.56,Past Due,0.0,,241.56,30,True
INV400000839,SUB00000839,2026-04-01,2026-04-28,2026-05-16,59.7,15.8,7.9,4.39,87.79,Past Due,43.9,2026-05-03,43.89000000000001,30,True
INV400000840,SUB00000840,2026-04-01,2026-04-28,2026-05-16,104.44,27.65,13.82,7.68,153.59,Open,0.0,,153.59,30,True
INV400000842,SUB00000842,2026-04-01,2026-04-28,2026-05-16,97.07,25.69,12.85,7.14,142.75,Open,0.0,,142.75,30,True
INV400000843,SUB00000843,2026-04-01,2026-04-28,2026-05-16,130.83,34.63,17.32,9.62,192.4,Open,0.0,,192.4,30,True
INV400000844,SUB00000844,2026-04-01,2026-04-28,2026-05-16,114.71,30.36,15.18,8.43,168.69,Past Due,84.34,2026-05-20,84.35,30,True
INV400000845,SUB00000845,2026-04-01,2026-04-28,2026-05-16,160.67,42.53,21.27,11.81,236.28,Open,177.21,2026-05-03,59.06999999999999,30,True
INV400000848,SUB00000848,2026-04-01,2026-04-28,2026-05-16,117.76,31.17,15.59,8.66,173.18,Paid,86.59,2026-05-03,86.59,30,True
INV400000849,SUB00000849,2026-04-01,2026-04-28,2026-05-16,83.79,22.18,11.09,6.16,123.23,Open,92.42,2026-05-08,30.810000000000002,30,True
INV400000854,SUB00000854,2026-04-01,2026-04-28,2026-05-16,92.77,24.56,12.28,6.82,136.42,Paid,0.0,,136.42,30,True
INV400000855,SUB00000855,2026-04-01,2026-04-28,2026-05-16,48.7,12.89,6.45,3.58,71.62,Open,0.0,,71.62,30,True
INV400000859,SUB00000859,2026-04-01,2026-04-28,2026-05-16,50.23,13.29,6.65,3.69,73.86,Past Due,0.0,,73.86,30,True
INV400000860,SUB00000860,2026-04-01,2026-04-28,2026-05-16,44.28,11.72,5.86,3.26,65.12,Past Due,32.56,2026-05-03,32.56,30,True
INV400000861,SUB00000861,2026-04-01,2026-04-28,2026-05-16,85.95,22.75,11.38,6.32,126.4,Cancelled,94.8,2026-05-16,31.60000000000001,30,True
INV400000865,SUB00000865,2026-04-01,2026-04-28,2026-05-16,83.04,21.98,10.99,6.11,122.12,Open,0.0,,122.12,30,True
INV400000867,SUB00000867,2026-04-01,2026-04-28,2026-05-16,60.07,15.9,7.95,4.42,88.33,Past Due,66.25,2026-05-20,22.08,30,True
INV400000869,SUB00000869,2026-04-01,2026-04-28,2026-05-16,28.15,7.45,3.73,2.07,41.4,Open,0.0,,41.4,30,True
INV400000870,SUB00000870,2026-04-01,2026-04-28,2026-05-16,168.12,44.5,22.25,12.36,247.24,Paid,0.0,,247.24,30,True
INV400000871,SUB00000871,2026-04-01,2026-04-28,2026-05-16,57.33,15.18,7.59,4.22,84.31,Paid,0.0,,84.31,30,True
INV400000872,SUB00000872,2026-04-01,2026-04-28,2026-05-16,70.93,18.77,9.39,5.22,104.3,Past Due,0.0,,104.3,30,True
INV400000873,SUB00000873,2026-04-01,2026-04-28,2026-05-16,93.6,24.78,12.39,6.88,137.65,Paid,103.24,2026-05-03,34.41000000000001,30,True
INV400000875,SUB00000875,2026-04-01,2026-04-28,2026-05-16,123.49,32.69,16.34,9.08,181.6,Past Due,0.0,,181.6,30,True
INV400000876,SUB00000876,2026-04-01,2026-04-28,2026-05-16,24.59,6.51,3.25,1.81,36.16,Open,0.0,,36.16,30,True
INV400000878,SUB00000878,2026-04-01,2026-04-28,2026-05-16,166.73,44.13,22.07,12.26,245.19,Past Due,0.0,,245.19,30,True
INV400000879,SUB00000879,2026-04-01,2026-04-28,2026-05-16,110.67,29.29,14.65,8.14,162.75,Cancelled,0.0,,162.75,30,True
INV400000880,SUB00000880,2026-04-01,2026-04-28,2026-05-16,89.51,23.69,11.85,6.58,131.64,Open,0.0,,131.64,30,True
INV400000881,SUB00000881,2026-04-01,2026-04-28,2026-05-16,38.2,10.11,5.06,2.81,56.17,Open,42.13,2026-05-08,14.04,30,True
INV400000882,SUB00000882,2026-04-01,2026-04-28,2026-05-16,82.41,21.82,10.91,6.06,121.19,Past Due,60.6,2026-05-08,60.589999999999996,30,True
INV400000883,SUB00000883,2026-04-01,2026-04-28,2026-05-16,86.76,22.97,11.48,6.38,127.6,Past Due,0.0,,127.6,30,True
INV400000884,SUB00000884,2026-04-01,2026-04-28,2026-05-16,26.34,6.97,3.49,1.94,38.74,Past Due,0.0,,38.74,30,True
INV400000885,SUB00000885,2026-04-01,2026-04-28,2026-05-16,135.83,35.95,17.98,9.99,199.75,Open,0.0,,199.75,30,True
INV400000886,SUB00000886,2026-04-01,2026-04-28,2026-05-16,50.68,13.42,6.71,3.73,74.53,Cancelled,0.0,,74.53,30,True
INV400000887,SUB00000887,2026-04-01,2026-04-28,2026-05-16,110.14,29.15,14.58,8.1,161.97,Cancelled,80.99,2026-05-20,80.98,30,True
INV400000888,SUB00000888,2026-04-01,2026-04-28,2026-05-16,163.25,43.21,21.61,12.0,240.07,Past Due,0.0,,240.07,30,True
INV400000889,SUB00000889,2026-04-01,2026-04-28,2026-05-16,173.74,45.99,23.0,12.78,255.5,Past Due,127.75,2026-05-16,127.75,30,True
INV400000890,SUB00000890,2026-04-01,2026-04-28,2026-05-16,130.67,34.59,17.29,9.61,192.16,Cancelled,0.0,,192.16,30,True
INV400000891,SUB00000891,2026-04-01,2026-04-28,2026-05-16,146.6,38.8,19.4,10.78,215.58,Past Due,0.0,,215.58,30,True
INV400000892,SUB00000892,2026-04-01,2026-04-28,2026-05-16,105.96,28.05,14.02,7.79,155.82,Cancelled,0.0,,155.82,30,True
INV400000893,SUB00000893,2026-04-01,2026-04-28,2026-05-16,55.56,14.71,7.35,4.09,81.71,Open,0.0,,81.71,30,True
INV400000895,SUB00000895,2026-04-01,2026-04-28,2026-05-16,47.84,12.66,6.33,3.52,70.35,Open,0.0,,70.35,30,True
INV400000896,SUB00000896,2026-04-01,2026-04-28,2026-05-16,123.8,32.77,16.39,9.1,182.07,Open,136.55,2026-05-16,45.51999999999998,30,True
INV400000899,SUB00000899,2026-04-01,2026-04-28,2026-05-16,153.88,40.73,20.37,11.31,226.29,Past Due,169.72,2026-05-08,56.56999999999999,30,True
INV400000900,SUB00000900,2026-04-01,2026-04-28,2026-05-16,57.47,15.21,7.61,4.23,84.51,Paid,0.0,,84.51,30,True
INV400000902,SUB00000902,2026-04-01,2026-04-28,2026-05-16,107.4,28.43,14.21,7.9,157.94,Cancelled,0.0,,157.94,30,True
INV400000903,SUB00000903,2026-04-01,2026-04-28,2026-05-16,138.23,36.59,18.3,10.16,203.29,Open,0.0,,203.29,30,True
INV400000904,SUB00000904,2026-04-01,2026-04-28,2026-05-16,123.26,32.63,16.31,9.06,181.27,Open,0.0,,181.27,30,True
INV400000906,SUB00000906,2026-04-01,2026-04-28,2026-05-16,63.71,16.86,8.43,4.68,93.69,Past Due,0.0,,93.69,30,True
INV400000907,SUB00000907,2026-04-01,2026-04-28,2026-05-16,26.67,7.06,3.53,1.96,39.22,Paid,0.0,,39.22,30,True
INV400000908,SUB00000908,2026-04-01,2026-04-28,2026-05-16,147.95,39.16,19.58,10.88,217.57,Open,0.0,,217.57,30,True
INV400000909,SUB00000909,2026-04-01,2026-04-28,2026-05-16,121.7,32.21,16.11,8.95,178.96,Open,89.48,2026-05-16,89.48,30,True
INV400000911,SUB00000911,2026-04-01,2026-04-28,2026-05-16,28.02,7.42,3.71,2.06,41.2,Open,0.0,,41.2,30,True
INV400000913,SUB00000913,2026-04-01,2026-04-28,2026-05-16,62.26,16.48,8.24,4.58,91.56,Past Due,0.0,,91.56,30,True
INV400000915,SUB00000915,2026-04-01,2026-04-28,2026-05-16,32.01,8.47,4.24,2.35,47.07,Open,0.0,,47.07,30,True
INV400000916,SUB00000916,2026-04-01,2026-04-28,2026-05-16,60.12,15.91,7.96,4.42,88.41,Paid,0.0,,88.41,30,True
INV400000917,SUB_BAD,2026-04-01,2026-04-28,2026-05-16,77.98,20.64,10.32,5.73,114.67,Open,0.0,,114.67,30,True
INV400000918,SUB00000918,2026-04-01,2026-04-28,2026-05-16,73.76,19.53,9.76,5.42,108.47,Cancelled,54.24,2026-05-08,54.23,30,True
INV400000919,SUB00000919,2026-04-01,2026-04-28,2026-05-16,45.81,12.13,6.06,3.37,67.37,Paid,0.0,,67.37,30,True
INV400000920,SUB00000920,2026-04-01,2026-04-28,2026-05-16,161.33,42.7,21.35,11.86,237.25,Open,0.0,,237.25,30,True
INV400000921,SUB00000921,2026-04-01,2026-04-28,2026-05-16,45.4,12.02,6.01,3.34,66.76,Open,0.0,,66.76,30,True
INV400000922,SUB00000922,2026-04-01,2026-04-28,2026-05-16,96.52,25.55,12.77,7.1,141.94,Open,0.0,,141.94,30,True
INV400000924,SUB00000924,2026-04-01,2026-04-28,2026-05-16,63.63,16.84,8.42,4.68,93.58,Cancelled,0.0,,93.58,30,True
INV400000925,SUB00000925,2026-04-01,2026-04-28,2026-05-16,156.26,41.36,20.68,11.49,229.79,Open,0.0,,229.79,30,True
INV400000926,SUB00000926,2026-04-01,2026-04-28,2026-05-16,52.39,13.87,6.93,3.85,77.04,Cancelled,38.52,2026-05-20,38.52,30,True
INV400000927,SUB00000927,2026-04-01,2026-04-28,2026-05-16,64.45,17.06,8.53,4.74,94.78,Open,71.08,2026-05-03,23.700000000000003,30,True
INV400000928,SUB00000928,2026-04-01,2026-04-28,2026-05-16,34.47,9.12,4.56,2.53,50.69,Open,0.0,,50.69,30,True
INV400000929,SUB00000929,2026-04-01,2026-04-28,2026-05-16,22.75,6.02,3.01,1.67,33.46,Open,16.73,2026-05-03,16.73,30,True
INV400000930,SUB00000930,2026-04-01,2026-04-28,2026-05-16,124.99,33.09,16.54,9.19,183.81,Open,0.0,,183.81,30,True
INV400000932,SUB00000932,2026-04-01,2026-04-28,2026-05-16,164.41,43.52,21.76,12.09,241.78,Cancelled,0.0,,241.78,30,True
INV400000934,SUB00000934,2026-04-01,2026-04-28,2026-05-16,151.83,40.19,20.1,11.16,223.28,Cancelled,0.0,,223.28,30,True
INV400000936,SUB00000936,2026-04-01,2026-04-28,2026-05-16,174.73,46.25,23.13,12.85,256.96,Open,0.0,,256.96,30,True
INV400000937,SUB00000937,2026-04-01,2026-04-28,2026-05-16,27.46,7.27,3.63,2.02,40.39,Open,0.0,,40.39,30,True
INV400000940,SUB00000940,2026-04-01,2026-04-28,2026-05-16,88.02,23.3,11.65,6.47,129.45,Cancelled,97.08,2026-06-02,32.36999999999999,30,True
INV400000941,SUB00000941,2026-04-01,2026-04-28,2026-05-16,113.25,29.98,14.99,8.33,166.55,Open,0.0,,166.55,30,True
INV400000944,SUB00000944,2026-04-01,2026-04-28,2026-05-16,27.42,7.26,3.63,2.02,40.32,Open,0.0,,40.32,30,True
INV400000945,SUB00000945,2026-04-01,2026-04-28,2026-05-16,66.58,17.63,8.81,4.9,97.92,Past Due,0.0,,97.92,30,True
INV400000946,SUB00000946,2026-04-01,2026-04-28,2026-05-16,104.74,27.73,13.86,7.7,154.03,Paid,0.0,,154.03,30,True
INV400000947,SUB00000947,2026-04-01,2026-04-28,2026-05-16,91.88,24.32,12.16,6.76,135.11,Past Due,0.0,,135.11,30,True
INV400000948,SUB00000948,2026-04-01,2026-04-28,2026-05-16,169.93,44.98,22.49,12.5,249.9,Cancelled,0.0,,249.9,30,True
INV400000949,SUB00000949,2026-04-01,2026-04-28,2026-05-16,136.87,36.23,18.12,10.06,201.28,Open,0.0,,201.28,30,True
INV400000950,SUB00000950,2026-04-01,2026-04-28,2026-05-16,108.6,28.75,14.37,7.99,159.7,Paid,0.0,,159.7,30,True
INV400000951,SUB00000951,2026-04-01,2026-04-28,2026-05-16,66.93,17.72,8.86,4.92,98.43,Open,0.0,,98.43,30,True
INV400000952,SUB00000952,2026-04-01,2026-04-28,2026-05-16,102.5,27.13,13.57,7.54,150.73,Open,0.0,,150.73,30,True
INV400000955,SUB00000955,2026-04-01,2026-04-28,2026-05-16,152.27,40.31,20.15,11.2,223.93,Paid,0.0,,223.93,30,True
INV400000956,SUB00000956,2026-04-01,2026-04-28,2026-05-16,82.83,21.93,10.96,6.09,121.81,Open,0.0,,121.81,30,True
INV400000957,SUB00000957,2026-04-01,2026-04-28,2026-05-16,20.37,5.39,2.7,1.5,29.95,Open,0.0,,29.95,30,True
INV400000958,SUB00000958,2026-04-01,2026-04-28,2026-05-16,34.81,9.21,4.61,2.56,51.19,Open,0.0,,51.19,30,True
INV400000959,SUB00000959,2026-04-01,2026-04-28,2026-05-16,124.76,33.02,16.51,9.17,183.47,Open,0.0,,183.47,30,True
INV400000961,SUB00000961,2026-04-01,2026-04-28,2026-05-16,110.89,29.35,14.68,8.15,163.08,Cancelled,0.0,,163.08,30,True
INV400000963,SUB00000963,2026-04-01,2026-04-28,2026-05-16,163.6,43.3,21.65,12.03,240.58,Past Due,180.44,2026-06-02,60.140000000000015,30,True
INV400000964,SUB00000964,2026-04-01,2026-04-28,2026-05-16,27.67,7.33,3.66,2.03,40.7,Past Due,0.0,,40.7,30,True
INV400000965,SUB00000965,2026-04-01,2026-04-28,2026-05-16,72.27,19.13,9.57,5.31,106.28,Paid,0.0,,106.28,30,True
INV400000966,SUB00000966,2026-04-01,2026-04-28,2026-05-16,154.52,40.9,20.45,11.36,227.24,Cancelled,113.62,2026-05-08,113.62,30,True
INV400000969,SUB00000969,2026-04-01,2026-04-28,2026-05-16,29.58,7.83,3.91,2.17,43.5,Paid,0.0,,43.5,30,True
INV400000970,SUB00000970,2026-04-01,2026-04-28,2026-05-16,101.26,26.8,13.4,7.45,148.92,Paid,111.69,2026-05-03,37.22999999999999,30,True
INV400000971,SUB00000971,2026-04-01,2026-04-28,2026-05-16,76.19,20.17,10.08,5.6,112.04,Open,0.0,,112.04,30,True
INV400000974,SUB00000974,2026-04-01,2026-04-28,2026-05-16,58.25,15.42,7.71,4.28,85.66,Cancelled,0.0,,85.66,30,True
INV400000975,SUB00000975,2026-04-01,2026-04-28,2026-05-16,58.7,15.54,7.77,4.32,86.32,Paid,0.0,,86.32,30,True
