cell_id,kpi_ts,connected_users,throughput_mbps,prb_utilization_pct,drop_call_rate_pct,handover_success_pct,availability_pct,kpi_date,site_id,technology,max_capacity_mbps,high_utilization_flag,high_drop_rate_flag,poor_availability_flag
CELL000035,2026-05-27 15:00:00,106,527.611,86.891,0.8368,98.2896,99.3382,2026-05-27,SITE00007,5G NR,994.18,True,False,False
CELL000035,2026-05-27 17:00:00,140,101.356,89.985,0.0,94.174,100.0,2026-05-27,SITE00007,5G NR,994.18,True,False,False
CELL000035,2026-05-28 06:00:00,181,468.149,100.0,1.9645,95.4104,100.0,2026-05-28,SITE00007,5G NR,994.18,True,False,False
CELL000035,2026-05-28 15:00:00,273,179.258,92.177,0.7032,93.6766,99.7599,2026-05-28,SITE00007,5G NR,994.18,True,False,False
CELL000035,2026-05-29 16:00:00,347,640.618,93.008,0.0,97.6279,99.4491,2026-05-29,SITE00007,5G NR,994.18,True,False,False
CELL000035,2026-05-30 09:00:00,218,458.413,89.04,1.7904,93.0175,99.9171,2026-05-30,SITE00007,5G NR,994.18,True,False,False
CELL000035,2026-05-30 12:00:00,101,403.842,94.924,1.6186,98.4353,99.2651,2026-05-30,SITE00007,5G NR,994.18,True,False,False
CELL000035,2026-05-31 08:00:00,109,320.845,86.112,1.0879,93.5791,99.841,2026-05-31,SITE00007,5G NR,994.18,True,False,False
CELL000035,2026-05-31 09:00:00,122,260.577,100.0,0.9614,94.7037,99.5455,2026-05-31,SITE00007,5G NR,994.18,True,False,False
CELL000036,2026-05-01 00:00:00,260,238.75,85.85,2.5486,97.5481,99.5044,2026-05-01,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-01 10:00:00,48,315.9,90.477,0.0,95.6524,99.5426,2026-05-01,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-01 11:00:00,166,473.422,100.0,1.2022,99.5591,99.3905,2026-05-01,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-02 03:00:00,239,276.377,90.855,2.3635,98.6907,99.9683,2026-05-02,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-02 06:00:00,265,353.262,86.171,0.1607,97.3812,99.781,2026-05-02,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-02 18:00:00,139,335.792,90.615,1.1698,93.4644,100.0,2026-05-02,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-02 21:00:00,77,81.567,100.0,2.9085,93.0491,99.7753,2026-05-02,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-03 21:00:00,171,673.315,99.249,2.9282,95.9753,99.9347,2026-05-03,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-04 00:00:00,258,247.824,95.861,0.0,95.8703,99.9715,2026-05-04,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-04 10:00:00,95,674.299,87.767,1.2362,95.2612,99.959,2026-05-04,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-04 11:00:00,245,590.721,85.055,2.35,94.5199,99.3349,2026-05-04,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-04 12:00:00,244,687.534,86.72,1.0672,97.9698,99.6396,2026-05-04,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-04 15:00:00,263,335.466,88.394,1.9826,94.2955,99.8472,2026-05-04,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-04 18:00:00,258,557.943,100.0,0.3617,97.4481,99.5633,2026-05-04,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-04 19:00:00,286,307.145,89.421,1.9504,93.6838,99.9022,2026-05-04,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-05 02:00:00,176,423.937,92.59,0.0,97.0936,99.8505,2026-05-05,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-05 11:00:00,146,468.259,90.602,1.6173,98.7878,99.6186,2026-05-05,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-07 13:00:00,106,366.933,92.982,1.6939,99.2128,100.0,2026-05-07,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-08 03:00:00,132,640.327,100.0,1.1366,94.4849,99.7911,2026-05-08,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-08 07:00:00,291,455.487,98.265,0.0,94.6592,99.6463,2026-05-08,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-08 21:00:00,77,596.336,93.843,1.2662,93.4265,100.0,2026-05-08,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-09 17:00:00,191,576.735,93.105,0.0,92.875,99.2733,2026-05-09,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-10 05:00:00,70,627.517,92.984,1.1629,95.7642,100.0,2026-05-10,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-10 21:00:00,265,507.882,100.0,2.5196,95.4128,99.586,2026-05-10,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-10 23:00:00,210,169.93,100.0,1.2863,98.8921,99.5865,2026-05-10,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-11 02:00:00,246,284.952,97.803,0.0,96.2824,99.6809,2026-05-11,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-11 14:00:00,107,325.707,89.283,2.2155,93.854,99.5357,2026-05-11,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-11 18:00:00,259,307.313,100.0,0.331,93.8914,99.194,2026-05-11,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-12 12:00:00,368,454.689,92.935,1.7492,95.2822,99.3866,2026-05-12,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-12 15:00:00,217,209.119,95.379,0.0,98.1517,99.3047,2026-05-12,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-12 22:00:00,99,377.191,89.333,0.2902,95.3097,99.3497,2026-05-12,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-13 09:00:00,143,267.316,90.607,1.6723,99.8941,99.4748,2026-05-13,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-13 17:00:00,180,555.908,100.0,2.1229,97.8089,99.6973,2026-05-13,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-14 06:00:00,172,437.973,94.458,1.4567,90.6755,99.9028,2026-05-14,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-14 13:00:00,207,53.248,96.133,2.6706,90.2404,100.0,2026-05-14,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-14 23:00:00,166,248.209,100.0,0.6482,95.5395,99.7999,2026-05-14,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-15 14:00:00,193,525.56,87.32,2.0801,97.9116,99.5241,2026-05-15,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-15 16:00:00,201,510.761,90.987,0.7705,96.3633,99.7999,2026-05-15,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-15 22:00:00,142,493.678,97.917,1.1496,98.3447,99.3648,2026-05-15,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-16 10:00:00,236,236.499,97.511,0.167,95.6726,99.5337,2026-05-16,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-16 13:00:00,224,60.205,98.528,0.2332,92.917,99.6953,2026-05-16,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-16 14:00:00,215,429.271,86.338,0.0,99.9458,99.9712,2026-05-16,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-16 18:00:00,256,345.171,90.632,2.4045,97.0191,99.5326,2026-05-16,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-17 01:00:00,22,392.274,85.531,2.2554,95.7475,99.9904,2026-05-17,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-18 00:00:00,97,760.555,91.144,1.3694,98.9414,99.8348,2026-05-18,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-18 13:00:00,306,546.046,98.857,0.7704,97.005,99.7353,2026-05-18,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-18 17:00:00,105,755.681,87.321,2.5213,96.8313,99.5462,2026-05-18,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-18 20:00:00,139,19.668,98.032,0.0,97.1589,99.9211,2026-05-18,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-19 05:00:00,250,212.98,86.698,1.3083,91.3501,99.7344,2026-05-19,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-19 15:00:00,108,130.532,88.809,0.0,96.8066,100.0,2026-05-19,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-19 16:00:00,301,887.49,93.724,1.849,98.863,99.9278,2026-05-19,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-20 04:00:00,237,383.923,100.0,0.2101,95.3396,99.678,2026-05-20,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-21 05:00:00,70,419.407,100.0,0.3967,96.8149,99.4918,2026-05-21,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-21 06:00:00,302,355.301,87.869,0.3884,100.0,99.4406,2026-05-21,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-22 19:00:00,166,620.598,100.0,0.2566,92.8106,99.7289,2026-05-22,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-23 07:00:00,213,337.19,96.762,1.6613,92.5779,99.4531,2026-05-23,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-24 03:00:00,7,311.618,100.0,2.2362,100.0,99.817,2026-05-24,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-24 09:00:00,314,101.149,93.683,0.7262,99.669,99.744,2026-05-24,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-24 22:00:00,240,588.471,100.0,2.0825,96.6805,99.2807,2026-05-24,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-25 00:00:00,168,227.075,100.0,2.7404,96.1349,99.5165,2026-05-25,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-25 04:00:00,215,326.177,92.151,0.8232,96.8331,99.7231,2026-05-25,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-26 05:00:00,144,341.076,97.473,1.6729,93.3209,99.7877,2026-05-26,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-26 16:00:00,206,349.456,100.0,0.8274,100.0,99.3966,2026-05-26,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-27 00:00:00,89,491.171,99.49,1.8372,91.6523,99.1118,2026-05-27,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-27 02:00:00,93,523.721,93.618,1.3009,95.2743,99.9381,2026-05-27,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-27 18:00:00,125,277.623,91.415,1.2311,98.1524,99.8095,2026-05-27,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-27 19:00:00,238,747.965,88.005,0.8826,98.1148,99.726,2026-05-27,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-27 23:00:00,156,119.543,100.0,0.9244,97.6829,100.0,2026-05-27,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-28 09:00:00,192,429.992,100.0,0.3868,95.9917,99.4427,2026-05-28,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-28 15:00:00,156,585.764,100.0,2.3561,95.1758,100.0,2026-05-28,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-30 06:00:00,58,335.228,93.876,2.0815,98.0684,100.0,2026-05-30,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-31 04:00:00,47,192.719,90.856,0.6741,96.1745,99.4601,2026-05-31,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-31 06:00:00,177,312.338,90.249,1.9224,99.4467,99.6183,2026-05-31,SITE00008,4G LTE,1473.26,True,False,False
CELL000036,2026-05-31 08:00:00,121,599.391,85.407,0.9278,93.4312,99.5383,2026-05-31,SITE00008,4G LTE,1473.26,True,False,False
CELL000037,2026-05-01 17:00:00,209,857.103,100.0,1.8423,94.223,99.6981,2026-05-01,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-01 20:00:00,94,672.658,100.0,1.1431,93.2494,100.0,2026-05-01,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-02 07:00:00,276,614.819,99.432,1.923,95.8062,99.6341,2026-05-02,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-02 18:00:00,3,521.33,85.506,0.591,95.3716,99.9607,2026-05-02,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-02 19:00:00,263,625.904,100.0,0.4206,100.0,99.8961,2026-05-02,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-03 09:00:00,239,485.393,91.581,0.67,100.0,99.7573,2026-05-03,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-04 06:00:00,196,470.941,96.724,0.4715,94.3529,99.8543,2026-05-04,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-04 16:00:00,257,522.866,85.567,0.8196,100.0,99.5301,2026-05-04,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-05 19:00:00,269,99.514,100.0,1.7956,95.3509,100.0,2026-05-05,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-05 20:00:00,215,121.216,94.963,1.5394,99.2244,100.0,2026-05-05,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-06 05:00:00,187,523.441,98.314,3.4132,99.758,99.9311,2026-05-06,SITE00008,4G LTE,1502.43,True,True,False
CELL000037,2026-05-06 12:00:00,241,370.204,85.282,1.2912,95.2919,99.4903,2026-05-06,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-07 00:00:00,231,433.48,89.853,0.0,97.1184,99.5639,2026-05-07,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-07 07:00:00,142,231.756,90.556,1.4534,94.8665,99.5174,2026-05-07,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-07 15:00:00,196,408.01,89.292,0.7423,96.1237,99.6745,2026-05-07,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-07 22:00:00,168,645.338,100.0,2.0937,96.987,99.8565,2026-05-07,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-08 04:00:00,203,253.273,88.063,2.1174,92.1253,100.0,2026-05-08,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-08 07:00:00,259,658.977,98.171,1.6266,93.9282,99.4652,2026-05-08,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-08 14:00:00,109,427.256,88.326,1.5086,94.4269,99.3062,2026-05-08,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-08 16:00:00,138,794.777,91.78,1.0722,91.5145,100.0,2026-05-08,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-08 18:00:00,222,367.439,99.165,0.3933,100.0,99.8646,2026-05-08,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-09 00:00:00,108,744.781,100.0,0.8918,97.3665,99.5638,2026-05-09,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-09 07:00:00,170,457.564,97.52,1.2233,98.813,99.4899,2026-05-09,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-09 18:00:00,101,505.013,100.0,2.3609,97.6553,99.4346,2026-05-09,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-10 08:00:00,188,588.332,89.491,1.8906,98.6914,99.6065,2026-05-10,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-10 19:00:00,110,595.323,100.0,1.4046,95.2333,100.0,2026-05-10,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-10 22:00:00,109,23.878,93.072,0.7338,96.3332,99.4204,2026-05-10,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-11 01:00:00,161,687.961,90.71,2.1514,99.6644,99.6792,2026-05-11,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-11 13:00:00,197,383.262,100.0,0.5217,96.6396,99.0339,2026-05-11,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-12 16:00:00,118,377.148,90.884,1.6402,90.2864,99.4542,2026-05-12,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-13 07:00:00,229,625.443,91.94,0.6557,97.8641,99.7404,2026-05-13,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-13 16:00:00,72,273.209,100.0,1.0828,94.5905,99.3686,2026-05-13,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-14 08:00:00,102,278.861,87.196,0.0,96.2472,99.5519,2026-05-14,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-14 16:00:00,317,700.041,94.869,1.8325,96.6824,99.5463,2026-05-14,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-15 04:00:00,197,244.216,94.317,0.0,94.4422,99.5736,2026-05-15,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-15 11:00:00,60,249.527,91.375,0.427,95.6652,99.405,2026-05-15,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-15 16:00:00,97,378.025,92.271,0.0,97.7072,99.6283,2026-05-15,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-15 23:00:00,223,208.78,87.465,0.6008,97.49,99.5499,2026-05-15,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-17 00:00:00,248,202.857,86.365,1.7484,96.0728,99.2965,2026-05-17,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-17 14:00:00,326,176.083,100.0,0.439,95.0018,99.6702,2026-05-17,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-17 20:00:00,198,626.349,100.0,1.6533,98.8287,99.5274,2026-05-17,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-18 04:00:00,242,460.156,85.134,2.7177,100.0,99.3849,2026-05-18,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-18 07:00:00,296,424.883,86.844,1.578,93.9996,99.7435,2026-05-18,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-18 22:00:00,274,873.629,87.69,1.0077,96.5428,99.7581,2026-05-18,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-19 02:00:00,225,365.822,97.162,1.6391,99.1547,99.3831,2026-05-19,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-19 06:00:00,167,923.057,100.0,0.5433,97.7723,99.77,2026-05-19,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-19 14:00:00,184,682.569,100.0,0.8658,95.5965,99.5658,2026-05-19,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-19 22:00:00,264,18.837,88.636,2.2661,91.2313,99.632,2026-05-19,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-20 04:00:00,100,530.892,100.0,0.0,95.7159,99.4019,2026-05-20,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-20 15:00:00,28,581.154,98.236,1.3195,95.05,99.7478,2026-05-20,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-20 23:00:00,229,571.424,85.923,1.516,95.7573,99.6927,2026-05-20,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-21 01:00:00,72,446.219,100.0,2.2494,96.0559,99.5,2026-05-21,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-21 06:00:00,94,674.756,87.829,2.2685,95.86,100.0,2026-05-21,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-21 09:00:00,160,477.106,86.997,2.5421,98.2896,99.5148,2026-05-21,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-21 11:00:00,149,628.516,89.069,0.0173,93.6945,99.63,2026-05-21,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-22 06:00:00,140,442.335,86.053,0.4336,97.4039,100.0,2026-05-22,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-22 10:00:00,133,333.689,97.418,0.5946,93.635,99.3536,2026-05-22,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-23 04:00:00,40,446.683,95.949,1.3905,95.4872,99.6848,2026-05-23,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-23 18:00:00,178,368.84,85.618,0.6581,94.2774,99.5559,2026-05-23,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-23 22:00:00,182,323.296,94.576,1.0176,94.3608,99.6753,2026-05-23,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-25 06:00:00,286,365.65,94.904,0.0874,93.8519,99.7423,2026-05-25,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-25 11:00:00,77,435.053,100.0,0.9563,93.3046,99.6117,2026-05-25,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-25 21:00:00,16,406.851,100.0,1.3219,94.6949,99.9161,2026-05-25,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-26 01:00:00,181,213.676,96.411,0.0,97.1713,99.6648,2026-05-26,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-26 07:00:00,104,719.058,96.218,1.3671,97.7314,99.6463,2026-05-26,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-26 15:00:00,274,348.012,100.0,2.5036,100.0,99.4021,2026-05-26,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-26 23:00:00,124,668.022,97.656,0.5389,93.6951,99.7145,2026-05-26,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-27 04:00:00,310,264.379,100.0,0.3822,97.5509,99.8546,2026-05-27,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-27 10:00:00,227,319.278,100.0,2.2765,100.0,99.9063,2026-05-27,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-28 12:00:00,140,509.589,100.0,0.0,96.1775,99.8966,2026-05-28,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-28 14:00:00,208,362.822,86.854,0.0,93.6253,100.0,2026-05-28,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-28 20:00:00,155,542.48,85.524,0.9514,94.8021,100.0,2026-05-28,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-29 01:00:00,285,497.069,93.784,0.264,95.2456,99.6563,2026-05-29,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-29 05:00:00,144,279.923,97.112,0.0764,98.1891,99.4562,2026-05-29,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-30 13:00:00,207,371.831,100.0,1.5849,93.7624,99.2257,2026-05-30,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-31 09:00:00,0,674.357,89.973,0.8979,93.7747,99.7064,2026-05-31,SITE00008,4G LTE,1502.43,True,False,False
CELL000037,2026-05-31 10:00:00,178,302.098,100.0,1.0702,93.5608,99.6993,2026-05-31,SITE00008,4G LTE,1502.43,True,False,False
CELL000038,2026-05-01 01:00:00,211,291.047,91.408,0.3094,99.3579,99.625,2026-05-01,SITE00008,4G LTE,979.03,True,False,False
CELL000038,2026-05-01 04:00:00,57,423.147,88.984,0.5809,92.0884,99.6293,2026-05-01,SITE00008,4G LTE,979.03,True,False,False
CELL000038,2026-05-01 09:00:00,264,244.226,91.387,2.0286,93.4124,99.3463,2026-05-01,SITE00008,4G LTE,979.03,True,False,False
CELL000038,2026-05-01 16:00:00,104,228.578,100.0,1.132,93.8131,99.5155,2026-05-01,SITE00008,4G LTE,979.03,True,False,False
CELL000038,2026-05-02 16:00:00,191,499.128,88.302,1.0641,92.0102,99.5608,2026-05-02,SITE00008,4G LTE,979.03,True,False,False
CELL000038,2026-05-03 06:00:00,179,446.769,86.697,1.6974,100.0,99.5594,2026-05-03,SITE00008,4G LTE,979.03,True,False,False
CELL000038,2026-05-03 13:00:00,133,307.247,92.554,2.3865,97.9291,99.8891,2026-05-03,SITE00008,4G LTE,979.03,True,False,False
CELL000038,2026-05-03 16:00:00,110,815.344,100.0,2.5119,97.09,99.6685,2026-05-03,SITE00008,4G LTE,979.03,True,False,False
CELL000038,2026-05-03 19:00:00,180,371.582,100.0,1.9664,94.9602,99.5372,2026-05-03,SITE00008,4G LTE,979.03,True,False,False
CELL000038,2026-05-04 12:00:00,104,168.463,97.499,0.2442,92.0884,99.756,2026-05-04,SITE00008,4G LTE,979.03,True,False,False
CELL000038,2026-05-04 13:00:00,195,300.018,94.228,1.9539,98.7467,99.5741,2026-05-04,SITE00008,4G LTE,979.03,True,False,False
CELL000038,2026-05-05 11:00:00,141,106.46,90.566,0.137,99.4664,99.9138,2026-05-05,SITE00008,4G LTE,979.03,True,False,False
CELL000038,2026-05-05 23:00:00,169,458.502,95.857,1.4908,91.6165,99.7298,2026-05-05,SITE00008,4G LTE,979.03,True,False,False
CELL000038,2026-05-06 05:00:00,319,252.311,89.869,1.338,94.5099,0.0,2026-05-06,SITE00008,4G LTE,979.03,True,False,True
CELL000038,2026-05-06 18:00:00,160,555.574,90.417,1.4944,98.6463,99.8819,2026-05-06,SITE00008,4G LTE,979.03,True,False,False
CELL000038,2026-05-07 00:00:00,129,409.996,100.0,2.0098,93.4087,99.5798,2026-05-07,SITE00008,4G LTE,979.03,True,False,False
CELL000038,2026-05-07 04:00:00,197,120.982,89.104,1.3287,95.6559,99.5403,2026-05-07,SITE00008,4G LTE,979.03,True,False,False
CELL000038,2026-05-07 19:00:00,253,499.6,85.03,0.8134,94.4401,99.9195,2026-05-07,SITE00008,4G LTE,979.03,True,False,False
CELL000038,2026-05-08 02:00:00,236,389.766,96.337,0.1999,97.7634,99.6574,2026-05-08,SITE00008,4G LTE,979.03,True,False,False
CELL000038,2026-05-08 03:00:00,265,526.012,86.064,0.0,95.6112,0.0,2026-05-08,SITE00008,4G LTE,979.03,True,False,True
CELL000038,2026-05-08 10:00:00,204,475.586,89.198,1.4973,90.8429,99.8449,2026-05-08,SITE00008,4G LTE,979.03,True,False,False
CELL000038,2026-05-08 20:00:00,74,550.021,100.0,0.0,92.9242,99.7512,2026-05-08,SITE00008,4G LTE,979.03,True,False,False
CELL000038,2026-05-09 01:00:00,130,270.341,100.0,0.3305,93.9536,99.5635,2026-05-09,SITE00008,4G LTE,979.03,True,False,False
CELL000038,2026-05-10 22:00:00,187,441.761,87.986,1.2199,93.9243,100.0,2026-05-10,SITE00008,4G LTE,979.03,True,False,False
CELL000038,2026-05-11 06:00:00,189,671.106,100.0,1.5578,97.8787,99.4159,2026-05-11,SITE00008,4G LTE,979.03,True,False,False
CELL000038,2026-05-11 14:00:00,58,174.107,86.351,1.5109,96.8988,100.0,2026-05-11,SITE00008,4G LTE,979.03,True,False,False
CELL000038,2026-05-11 23:00:00,179,621.353,100.0,1.8487,98.0517,99.8736,2026-05-11,SITE00008,4G LTE,979.03,True,False,False
CELL000038,2026-05-13 08:00:00,176,595.919,95.693,1.6461,94.8362,99.5349,2026-05-13,SITE00008,4G LTE,979.03,True,False,False
CELL000038,2026-05-13 11:00:00,215,683.256,100.0,0.0,100.0,99.6708,2026-05-13,SITE00008,4G LTE,979.03,True,False,False
