payment_id,invoice_id,payment_date,payment_amount,payment_method,payment_status,_bronze_loaded_at_utc,_source_file
PAY00000472,INV00000472,2026-03-20,11500.17,ACH,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000473,INV00000473,2026-05-22,15731.64,Check,posted ,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000474,INV00000474,04/02/2026,30337.25,ach ,Pending,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000475,INV00000475,2026-05-09,6139.22,ACH,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000476,INV00000476,07/26/2026,28581.30,ach ,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000477,INV00000477,2026-06-10,21085.71,Check,Pending,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000478,INV00000478,2026-03-09,29334.30,ACH,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000479,INV00000479,2026-03-06,7635.54,Credit Card,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000480,INV00000480,06/04/2026,20865.72,ach ,Pending,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000481,INV00000481,2026-05-26,7676.53,ACH,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000482,INV00000482,02/28/2026,15572.95,ach ,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000483,INV00000483,2026-04-11,7582.55,ACH,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000484,INV00000484,04/05/2026,31595.83,Credit Card,posted ,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000485,INV00000485,03/04/2026,20410.07,Credit Card,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000487,INV00000487,2026-05-24,41869.91,ACH,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000488,INV00000488,2026-03-09,27462.06,Wire,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000490,INV00000490,04/17/2026,35994.93,Wire,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000492,INV00000492,2026-02-24,42177.39,ACH,Pending,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000493,INV00000493,2026-06-12,25024.12,Credit Card,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000494,INV00000494,07/03/2026,15101.55,Credit Card,posted ,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000495,INV00000495,03/28/2026,13500.49,Wire,posted ,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000499,INV00000499,2026-02-10,44722.28,ach ,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000500,INV00000500,07/26/2026,1781.23,ach ,Pending,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000501,INV00000501,07/04/2026,16344.43,ach ,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000502,INV00000502,2026-07-18,19973.52,Credit Card,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000503,INV00000503,2026-02-05,18528.73,ach ,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000504,INV00000504,05/10/2026,17844.05,ACH,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000506,INV00000506,07/01/2026,25823.59,Check,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000509,INV00000509,2026-06-12,20821.35,Credit Card,Pending,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000510,INV00000510,2026-02-24,7994.68,Check,Pending,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000511,INV00000511,2026-03-18,30427.76,ach ,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000512,INV00000512,2026-06-05,29662.47,Credit Card,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000514,INV00000514,04/11/2026,37789.81,Wire,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000515,INV00000515,03/12/2026,33698.20,Credit Card,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000516,INV00000516,2026-06-01,42431.42,ACH,Pending,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000518,INV00000518,04/26/2026,23929.55,Check,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000519,INV00000519,05/12/2026,984.89,Check,posted ,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000520,INV00000520,2026-08-17,17838.28,ach ,Pending,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000521,INV00000521,05/11/2026,44923.67,ach ,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000522,INV00000522,03/05/2026,20649.80,Credit Card,posted ,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000523,INV00000523,06/13/2026,21846.78,Wire,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000524,INV00000524,05/01/2026,31164.18,ACH,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000525,INV00000525,2026-07-16,24433.93,Check,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000526,INV00000526,2026-04-16,6851.31,Check,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000527,INV00000527,02/23/2026,3674.25,ach ,Pending,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000529,INV00000529,06/19/2026,22792.65,ACH,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000531,INV00000531,06/30/2026,23705.57,Check,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000532,INV00000532,07/02/2026,41346.20,Wire,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000533,INV00000533,02/18/2026,25817.54,Wire,Pending,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000534,INV00000534,05/18/2026,17823.96,Wire,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000535,INV00000535,08/01/2026,41075.79,Check,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000536,INV00000536,2026-03-27,19059.56,ach ,posted ,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000537,INV00000537,03/11/2026,39316.51,Credit Card,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000538,INV00000538,05/30/2026,4801.95,ach ,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000539,INV00000539,03/24/2026,5512.77,Wire,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000540,INV00000540,2026-03-25,12118.01,ach ,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000542,INV00000542,2026-04-04,12979.85,ACH,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000543,INV00000543,05/22/2026,19423.14,Check,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000544,INV00000544,2026-05-20,19033.36,Check,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000547,INV00000547,2026-05-26,24280.10,ACH,posted ,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000548,INV00000548,02/17/2026,13172.18,Wire,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000549,INV00000549,2026-06-07,16902.56,Wire,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000550,INV00000550,2026-04-02,28276.51,ach ,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000552,INV00000552,07/06/2026,3155.44,ACH,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000553,INV00000553,2026-06-05,32020.91,ACH,Pending,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000554,INV00000554,2026-03-30,17484.41,ach ,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000555,INV00000555,04/06/2026,26755.43,Wire,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000556,INV00000556,07/24/2026,26729.04,ACH,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000557,INV00000557,2026-03-11,14726.18,ACH,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000558,INV00000558,04/20/2026,12833.54,ACH,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000559,INV00000559,09/04/2026,38319.55,Wire,posted ,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000560,INV00000560,03/30/2026,13656.28,Check,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000561,INV00000561,2026-03-15,4507.97,Credit Card,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000562,INV00000562,04/10/2026,35169.10,Wire,Pending,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000563,INV00000563,07/26/2026,20968.35,Check,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000564,INV00000564,06/05/2026,40018.10,Wire,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000565,INV00000565,2026-07-26,23450.99,Check,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000566,INV00000566,07/26/2026,29730.85,Check,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000568,INV00000568,03/26/2026,14779.53,ach ,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000569,INV00000569,2026-08-18,9708.61,Check,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000570,INV00000570,2026-07-07,10206.01,Wire,Pending,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000571,INV00000571,2026-02-22,30874.29,Credit Card,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000573,INV00000573,2026-06-22,4739.48,Credit Card,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000574,INV00000574,2026-02-22,8274.72,ACH,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000575,INV00000575,2026-04-03,34362.06,ACH,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000576,INV00000576,2026-07-08,5567.62,ACH,posted ,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000577,INV00000577,2026-06-12,28226.65,ACH,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000579,INV00000579,03/16/2026,23815.51,ach ,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000580,INV00000580,2026-03-03,19903.65,Wire,posted ,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000581,INV00000581,2026-04-16,3708.66,ACH,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000582,INV00000582,2026-03-28,5303.26,Wire,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000584,INV00000584,2026-06-20,29267.00,Wire,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000585,INV00000585,2026-06-29,21463.99,Wire,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000586,INV00000586,02/07/2026,21856.35,ACH,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000587,INV00000587,06/25/2026,33122.07,Wire,Pending,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000588,INV00000588,06/28/2026,23230.63,ACH,posted ,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000589,INV00000589,06/25/2026,1241.69,Wire,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000590,INV00000590,04/12/2026,2767.26,ACH,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000591,INV_UNKNOWN,2026-03-18,19804.38,Check,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000592,INV00000592,2026-05-30,33450.27,ach ,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000593,INV00000593,08/01/2026,15641.21,ACH,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000594,INV00000594,2026-05-02,16010.37,ach ,posted ,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000595,INV00000595,2026-06-16,9178.85,Check,posted ,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000596,INV00000596,2026-06-21,2365.46,Credit Card,posted ,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000597,INV00000597,2026-07-12,25450.19,Wire,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000599,INV00000599,07/24/2026,18084.25,Check,posted ,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000600,INV00000600,04/03/2026,9573.80,Wire,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000601,INV00000601,2026-02-22,8118.48,Check,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000602,INV00000602,2026-05-03,43511.74,Wire,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000603,INV00000603,04/12/2026,43125.20,Check,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000604,INV00000604,2026-07-07,27844.91,Credit Card,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000605,INV00000605,02/24/2026,25654.35,ach ,Pending,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000606,INV00000606,2026-07-12,7916.70,ACH,posted ,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000607,INV00000607,2026-07-17,11657.89,ACH,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000608,INV00000608,03/11/2026,17360.30,Credit Card,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000609,INV00000609,2026-05-05,8899.60,ACH,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000610,INV00000610,2026-06-11,1028.39,ACH,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000611,INV00000611,07/08/2026,32228.38,Credit Card,posted ,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000612,INV00000612,2026-03-08,38267.92,ACH,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000613,INV00000613,07/10/2026,25519.56,Check,posted ,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000614,INV00000614,04/16/2026,33782.27,Wire,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000615,INV00000615,2026-03-10,21235.65,Credit Card,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000616,INV00000616,2026-07-14,11251.99,Wire,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000617,INV00000617,05/28/2026,32699.00,Check,posted ,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000618,INV00000618,2026-05-07,25380.17,Wire,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000619,INV00000619,06/07/2026,29081.59,Check,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000620,INV00000620,05/05/2026,22701.78,Check,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000621,INV00000621,2026-05-07,38932.50,Check,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000622,INV00000622,05/24/2026,7073.73,ACH,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000624,INV00000624,06/05/2026,21332.68,Credit Card,posted ,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000625,INV00000625,2026-06-07,31837.15,Wire,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000626,INV00000626,2026-06-03,32791.06,ach ,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000627,INV00000627,04/11/2026,22086.12,ACH,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000628,INV00000628,05/16/2026,14217.92,ach ,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000629,INV00000629,2026-04-27,16474.74,Wire,posted ,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000630,INV00000630,07/06/2026,42922.39,Check,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000631,INV00000631,2026-06-21,31748.40,Credit Card,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000632,INV00000632,2026-07-08,2390.40,Credit Card,Pending,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000633,INV00000633,2026-03-15,959.73,Wire,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000634,INV00000634,06/15/2026,22495.57,Check,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000635,INV00000635,2026-02-19,35960.78,Credit Card,Pending,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000636,INV00000636,06/28/2026,12059.71,Check,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000637,INV00000637,05/25/2026,18458.08,Wire,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000638,INV00000638,2026-07-27,3936.74,Check,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000639,INV00000639,06/24/2026,7751.56,ach ,posted ,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000640,INV00000640,2026-07-21,26797.19,ACH,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000641,INV00000641,04/18/2026,29119.67,Credit Card,posted ,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000642,INV00000642,02/08/2026,2443.38,ach ,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000644,INV00000644,2026-05-24,17270.58,ACH,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000645,INV00000645,2026-06-14,22663.65,ach ,Pending,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000646,INV00000646,2026-05-21,12792.29,Wire,posted ,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000648,INV00000648,04/16/2026,17105.96,Wire,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000649,INV00000649,05/10/2026,35384.25,Check,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000650,INV00000650,2026-05-01,22996.97,Check,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000651,INV00000651,2026-04-27,3140.92,Credit Card,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000652,INV00000652,2026-06-08,22368.83,Check,posted ,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000654,INV00000654,04/11/2026,17757.83,Credit Card,posted ,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000655,INV00000655,06/09/2026,416.49,Check,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000656,INV00000656,2026-06-12,14185.56,Wire,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000658,INV00000658,2026-05-31,10933.04,Wire,Pending,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000659,INV00000659,06/10/2026,22854.27,ACH,Pending,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000660,INV00000660,02/12/2026,4482.77,ach ,Pending,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000661,INV00000661,07/01/2026,18554.15,Credit Card,Pending,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000662,INV00000662,2026-06-04,44231.69,ACH,Pending,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000663,INV00000663,2026-07-13,24741.44,ACH,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000664,INV00000664,04/02/2026,4267.60,Check,Pending,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000666,INV00000666,04/17/2026,32137.82,ach ,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000667,INV00000667,05/04/2026,1964.35,ACH,Pending,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000668,INV00000668,2026-05-27,4436.78,Check,Pending,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000669,INV00000669,2026-07-11,6918.27,ACH,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000670,INV00000670,2026-06-19,29802.33,Wire,posted ,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000671,INV00000671,2026-07-31,26848.78,Credit Card,Pending,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000673,INV00000673,03/30/2026,12114.96,Wire,posted ,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000677,INV00000677,06/01/2026,22225.71,Credit Card,Pending,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000678,INV00000678,2026-05-20,25258.41,ACH,posted ,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000679,INV00000679,03/01/2026,14922.93,Wire,posted ,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000680,INV00000680,06/17/2026,10941.31,ACH,Pending,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000682,INV00000682,2026-07-03,7789.83,ach ,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000683,INV00000683,06/29/2026,26396.17,Wire,posted ,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000684,INV00000684,2026-03-16,22706.54,Check,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000685,INV00000685,04/22/2026,6558.14,Wire,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000686,INV00000686,02/06/2026,7150.08,Credit Card,Pending,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000688,INV00000688,2026-05-11,10165.76,Check,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000689,INV00000689,2026-06-08,6762.49,ACH,Pending,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000690,INV00000690,05/27/2026,9695.49,ach ,Pending,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000691,INV00000691,05/04/2026,32262.80,ach ,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000692,INV00000692,03/31/2026,7536.19,ach ,posted ,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000693,INV00000693,04/21/2026,23487.49,Check,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000694,INV00000694,2026-03-02,1007.11,Wire,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000696,INV00000696,2026-04-14,28019.94,Wire,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000697,INV00000697,05/05/2026,43653.04,Check,posted ,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000699,INV00000699,2026-07-15,26129.01,ACH,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000700,INV00000700,2026-03-28,13449.44,Credit Card,Pending,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000701,INV00000701,05/14/2026,760.72,Check,posted ,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000702,INV00000702,2026-03-20,39319.69,Wire,Pending,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000704,INV00000704,2026-06-09,39131.21,ACH,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000705,INV00000705,02/20/2026,2561.80,ACH,Posted,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000706,INV00000706,2026-06-05,9924.19,Credit Card,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000707,INV00000707,05/09/2026,15689.80,Wire,Failed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000708,INV00000708,05/28/2026,590.80,ACH,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000712,INV00000712,2026-05-24,23195.75,ach ,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000714,INV00000714,2026-05-26,22311.03,ACH,Pending,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000715,INV00000715,2026-06-03,29297.83,ach ,Reversed,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
PAY00000716,INV00000716,2026-06-23,3734.14,ACH,Pending,2026-06-20T05:01:24.689241+00:00,data/raw/transactions/payments.csv
