market_ts,grid_zone,day_ahead_price_mwh,real_time_price_mwh,congestion_price_mwh
2026-04-12 05:00:00,PJM,140.162,93.412,53.819
2026-04-12 05:00:00,CAISO,147.114,176.247,36.069
2026-04-12 05:00:00,SPP,138.436,-16.179,53.241
2026-04-12 06:00:00,MISO,117.639,63.364,14.058
2026-04-12 06:00:00,ERCOT,135.837,153.910,22.976
2026-04-12 06:00:00,PJM,102.435,117.022,45.889
2026-04-12 06:00:00,CAISO,132.482,144.162,59.007
2026-04-12 06:00:00,SPP,152.949,66.153,54.816
2026-04-12 07:00:00,MISO,24.240,156.763,43.250
2026-04-12 07:00:00,ERCOT,128.931,100.778,74.750
2026-04-12 07:00:00,PJM,89.343,154.154,88.644
2026-04-12 07:00:00,CAISO,149.514,64.569,56.590
2026-04-12 07:00:00,SPP,36.065,221.162,73.096
2026-04-12 08:00:00,MISO,101.050,27.408,46.445
2026-04-12 08:00:00,ERCOT,128.044,129.671,22.197
2026-04-12 08:00:00,PJM,125.372,66.191,36.982
2026-04-12 08:00:00,CAISO,61.546,36.831,79.723
2026-04-12 08:00:00,SPP,37.373,89.761,70.433
2026-04-12 09:00:00,MISO,75.452,36.180,64.205
2026-04-12 09:00:00,ERCOT,92.374,0.501,85.527
2026-04-12 09:00:00,PJM,100.128,142.863,22.140
2026-04-12 09:00:00,CAISO,145.451,209.789,85.830
2026-04-12 09:00:00,SPP,36.678,46.389,-8.131
2026-04-12 10:00:00,MISO,87.775,171.518,-1.324
2026-04-12 10:00:00,ERCOT,138.419,79.633,28.959
2026-04-12 10:00:00,PJM,66.966,142.328,37.532
2026-04-12 10:00:00,CAISO,103.163,154.606,7.239
2026-04-12 10:00:00,SPP,81.301,225.611,-6.838
2026-04-12 11:00:00,MISO,126.289,23.657,7.805
2026-04-12 11:00:00,ERCOT,78.277,171.471,3.272
2026-04-12 11:00:00,PJM,53.190,234.826,17.285
2026-04-12 11:00:00,CAISO,47.674,219.321,75.477
2026-04-12 11:00:00,SPP,138.020,149.968,-8.011
2026-04-12 12:00:00,MISO,45.652,156.532,-0.625
2026-04-12 12:00:00,ERCOT,27.249,3.364,47.692
2026-04-12 12:00:00,PJM,42.207,131.542,55.391
2026-04-12 12:00:00,CAISO,87.482,77.844,8.491
2026-04-12 12:00:00,SPP,42.875,238.337,35.642
2026-04-12 13:00:00,MISO,37.066,212.274,8.930
2026-04-12 13:00:00,ERCOT,131.991,206.845,56.920
2026-04-12 13:00:00,PJM,120.904,3.843,75.061
2026-04-12 13:00:00,CAISO,147.866,-16.209,55.550
2026-04-12 13:00:00,SPP,60.490,107.165,46.454
2026-04-12 14:00:00,MISO,154.734,0.623,10.755
2026-04-12 14:00:00,ERCOT,49.580,228.514,52.425
2026-04-12 14:00:00,PJM,73.556,131.981,2.776
2026-04-12 14:00:00,CAISO,155.675,74.625,60.577
2026-04-12 14:00:00,SPP,120.214,113.123,39.255
2026-04-12 15:00:00,MISO,111.055,142.637,4.467
2026-04-12 15:00:00,ERCOT,31.077,120.416,20.409
2026-04-12 15:00:00,PJM,145.556,128.122,64.380
2026-04-12 15:00:00,CAISO,138.109,125.852,42.546
2026-04-12 15:00:00,SPP,41.869,205.240,86.205
2026-04-12 16:00:00,MISO,127.282,165.889,9.398
2026-04-12 16:00:00,ERCOT,77.646,211.642,65.397
2026-04-12 16:00:00,PJM,128.134,200.089,1.197
2026-04-12 16:00:00,CAISO,139.898,-16.752,10.094
2026-04-12 16:00:00,SPP,118.954,90.645,67.604
2026-04-12 17:00:00,MISO,97.438,107.686,84.428
2026-04-12 17:00:00,ERCOT,154.997,2.977,40.367
2026-04-12 17:00:00,PJM,60.724,-13.253,78.965
2026-04-12 17:00:00,CAISO,146.868,179.668,42.595
2026-04-12 17:00:00,SPP,63.285,155.354,11.107
2026-04-12 18:00:00,MISO,20.642,180.093,9.128
2026-04-12 18:00:00,ERCOT,138.167,217.096,52.952
2026-04-12 18:00:00,PJM,74.117,204.766,84.805
2026-04-12 18:00:00,CAISO,30.969,190.922,10.772
2026-04-12 18:00:00,SPP,21.545,12.893,13.970
2026-04-12 19:00:00,MISO,57.178,178.060,42.704
2026-04-12 19:00:00,ERCOT,39.808,185.743,82.846
2026-04-12 19:00:00,PJM,109.919,108.921,31.723
2026-04-12 19:00:00,CAISO,108.364,194.934,49.478
2026-04-12 19:00:00,SPP,51.406,39.079,24.196
2026-04-12 20:00:00,MISO,38.830,195.669,17.177
2026-04-12 20:00:00,ERCOT,61.077,39.518,84.943
2026-04-12 20:00:00,PJM,84.733,64.674,79.810
2026-04-12 20:00:00,CAISO,128.512,117.907,79.754
2026-04-12 20:00:00,SPP,110.375,63.229,-5.016
2026-04-12 21:00:00,MISO,120.449,143.614,12.105
2026-04-12 21:00:00,ERCOT,103.038,43.282,18.448
2026-04-12 21:00:00,PJM,63.346,58.277,-7.643
2026-04-12 21:00:00,CAISO,52.123,187.229,80.428
2026-04-12 21:00:00,SPP,109.656,-6.619,4.566
2026-04-12 22:00:00,MISO,81.909,42.577,24.557
2026-04-12 22:00:00,ERCOT,45.579,197.534,89.187
2026-04-12 22:00:00,PJM,70.181,27.157,18.571
2026-04-12 22:00:00,CAISO,53.290,69.240,46.008
2026-04-12 22:00:00,SPP,131.195,147.443,27.858
2026-04-12 23:00:00,MISO,30.491,81.847,66.684
2026-04-12 23:00:00,ERCOT,66.649,-11.172,6.989
2026-04-12 23:00:00,PJM,57.392,224.492,23.578
2026-04-12 23:00:00,CAISO,59.512,224.221,69.360
2026-04-12 23:00:00,SPP,154.225,191.530,8.368
2026-04-13 00:00:00,MISO,148.889,-9.982,49.875
2026-04-13 00:00:00,ERCOT,51.418,192.146,-9.347
2026-04-13 00:00:00,PJM,47.458,94.910,14.616
2026-04-13 00:00:00,CAISO,155.087,94.171,25.005
2026-04-13 00:00:00,SPP,46.469,142.398,47.047
2026-04-13 01:00:00,MISO,70.510,17.929,81.101
2026-04-13 01:00:00,ERCOT,153.581,90.894,81.865
2026-04-13 01:00:00,PJM,49.160,26.780,-7.181
2026-04-13 01:00:00,CAISO,49.905,22.736,50.372
2026-04-13 01:00:00,SPP,94.459,111.432,73.438
2026-04-13 02:00:00,MISO,30.356,38.519,86.884
2026-04-13 02:00:00,ERCOT,25.589,-13.815,66.833
2026-04-13 02:00:00,PJM,52.991,171.756,36.909
2026-04-13 02:00:00,CAISO,28.039,42.776,82.399
2026-04-13 02:00:00,SPP,55.313,68.797,38.216
2026-04-13 03:00:00,MISO,18.635,-8.168,34.093
2026-04-13 03:00:00,ERCOT,76.231,155.617,70.537
2026-04-13 03:00:00,PJM,131.377,2.650,46.729
2026-04-13 03:00:00,CAISO,52.501,92.147,76.696
2026-04-13 03:00:00,SPP,44.166,49.203,69.884
2026-04-13 04:00:00,MISO,74.586,19.180,21.775
2026-04-13 04:00:00,ERCOT,156.063,173.157,80.272
2026-04-13 04:00:00,PJM,129.722,213.026,-9.532
2026-04-13 04:00:00,CAISO,159.506,225.757,3.667
2026-04-13 04:00:00,SPP,159.478,82.347,24.944
2026-04-13 05:00:00,MISO,26.721,100.814,15.863
2026-04-13 05:00:00,ERCOT,146.404,49.521,46.863
2026-04-13 05:00:00,PJM,156.970,165.517,-4.147
2026-04-13 05:00:00,CAISO,82.510,155.352,-5.814
2026-04-13 05:00:00,SPP,101.654,60.254,61.309
2026-04-13 06:00:00,MISO,49.214,159.164,42.096
2026-04-13 06:00:00,ERCOT,106.734,190.314,56.506
2026-04-13 06:00:00,PJM,79.106,161.145,58.136
2026-04-13 06:00:00,CAISO,40.545,119.065,50.483
2026-04-13 06:00:00,SPP,111.684,128.207,-8.834
2026-04-13 07:00:00,MISO,106.494,12.510,22.238
2026-04-13 07:00:00,ERCOT,86.139,12.088,59.869
2026-04-13 07:00:00,PJM,113.477,112.091,28.993
2026-04-13 07:00:00,CAISO,116.117,221.044,44.233
2026-04-13 07:00:00,SPP,55.341,53.996,28.748
2026-04-13 08:00:00,MISO,29.886,232.087,30.956
2026-04-13 08:00:00,ERCOT,80.772,-13.034,56.571
2026-04-13 08:00:00,PJM,92.802,132.947,-0.683
2026-04-13 08:00:00,CAISO,152.064,109.103,52.532
2026-04-13 08:00:00,SPP,20.331,76.488,42.533
2026-04-13 09:00:00,MISO,144.740,36.182,-0.681
2026-04-13 09:00:00,ERCOT,111.794,25.805,52.397
2026-04-13 09:00:00,PJM,78.991,180.028,80.871
2026-04-13 09:00:00,CAISO,133.041,126.713,11.531
2026-04-13 09:00:00,SPP,26.352,156.366,17.585
2026-04-13 10:00:00,MISO,73.408,178.572,44.749
2026-04-13 10:00:00,ERCOT,95.132,219.534,89.479
2026-04-13 10:00:00,PJM,92.666,234.203,33.523
2026-04-13 10:00:00,CAISO,59.755,-13.405,73.845
2026-04-13 10:00:00,SPP,31.552,73.269,81.638
2026-04-13 11:00:00,MISO,113.224,193.373,14.008
2026-04-13 11:00:00,ERCOT,142.762,168.472,42.055
2026-04-13 11:00:00,PJM,107.386,44.642,28.379
2026-04-13 11:00:00,CAISO,133.942,199.479,49.928
2026-04-13 11:00:00,SPP,112.891,172.039,71.215
2026-04-13 12:00:00,MISO,137.427,-14.903,69.641
2026-04-13 12:00:00,ERCOT,132.189,184.709,12.348
2026-04-13 12:00:00,PJM,44.618,29.852,44.097
2026-04-13 12:00:00,CAISO,35.844,63.048,-6.960
2026-04-13 12:00:00,SPP,120.367,-8.821,70.805
2026-04-13 13:00:00,MISO,79.217,141.059,9.066
2026-04-13 13:00:00,ERCOT,43.928,12.092,55.394
2026-04-13 13:00:00,PJM,123.862,27.735,63.337
2026-04-13 13:00:00,CAISO,157.880,194.289,69.217
2026-04-13 13:00:00,SPP,58.252,164.357,89.025
2026-04-13 14:00:00,MISO,137.943,128.212,74.727
2026-04-13 14:00:00,ERCOT,19.633,119.629,10.825
2026-04-13 14:00:00,PJM,129.565,37.170,89.924
2026-04-13 14:00:00,CAISO,131.313,192.357,60.821
2026-04-13 14:00:00,SPP,92.194,57.705,16.707
2026-04-13 15:00:00,MISO,41.593,111.885,-7.999
2026-04-13 15:00:00,ERCOT,42.783,210.176,37.121
2026-04-13 15:00:00,PJM,121.960,208.975,66.266
2026-04-13 15:00:00,CAISO,125.415,50.393,67.741
2026-04-13 15:00:00,SPP,125.430,207.901,71.348
2026-04-13 16:00:00,MISO,144.864,22.255,75.774
2026-04-13 16:00:00,ERCOT,44.166,231.959,-4.041
2026-04-13 16:00:00,PJM,130.949,-17.033,20.166
2026-04-13 16:00:00,CAISO,68.392,120.756,67.133
2026-04-13 16:00:00,SPP,112.954,10.192,9.155
2026-04-13 17:00:00,MISO,150.797,229.237,32.293
2026-04-13 17:00:00,ERCOT,87.579,193.730,23.510
2026-04-13 17:00:00,PJM,102.546,193.955,83.422
2026-04-13 17:00:00,CAISO,35.521,167.389,1.691
2026-04-13 17:00:00,SPP,120.508,57.437,88.872
2026-04-13 18:00:00,MISO,127.463,154.176,65.602
2026-04-13 18:00:00,ERCOT,41.134,172.563,85.388
2026-04-13 18:00:00,PJM,119.331,108.845,0.673
2026-04-13 18:00:00,CAISO,29.626,-17.314,15.398
2026-04-13 18:00:00,SPP,115.952,29.879,42.565
2026-04-13 19:00:00,MISO,47.663,208.796,-9.702
2026-04-13 19:00:00,ERCOT,114.298,193.904,2.617
2026-04-13 19:00:00,PJM,131.296,213.191,-1.022
2026-04-13 19:00:00,CAISO,104.593,114.244,29.760
2026-04-13 19:00:00,SPP,19.539,111.112,78.686
2026-04-13 20:00:00,MISO,49.531,150.354,-5.658
2026-04-13 20:00:00,ERCOT,103.741,141.983,28.326
2026-04-13 20:00:00,PJM,30.294,76.387,71.713
2026-04-13 20:00:00,CAISO,101.093,3.322,18.785
2026-04-13 20:00:00,SPP,48.291,1.204,81.229
2026-04-13 21:00:00,MISO,39.470,117.083,87.832
2026-04-13 21:00:00,ERCOT,23.244,237.959,86.604
2026-04-13 21:00:00,PJM,119.941,152.000,50.577
2026-04-13 21:00:00,CAISO,66.736,200.473,66.171
2026-04-13 21:00:00,SPP,81.732,162.453,59.542
2026-04-13 22:00:00,MISO,89.532,77.390,69.562
2026-04-13 22:00:00,ERCOT,51.885,80.623,34.363
2026-04-13 22:00:00,PJM,107.640,220.599,87.515
2026-04-13 22:00:00,CAISO,39.196,29.146,-8.415
2026-04-13 22:00:00,SPP,70.811,-8.982,83.326
2026-04-13 23:00:00,MISO,46.890,150.695,62.820
2026-04-13 23:00:00,ERCOT,128.337,115.545,16.041
2026-04-13 23:00:00,PJM,145.001,153.868,13.952
2026-04-13 23:00:00,CAISO,131.712,7.673,-6.656
2026-04-13 23:00:00,SPP,108.340,126.472,27.133
2026-04-14 00:00:00,MISO,130.980,205.246,6.082
2026-04-14 00:00:00,ERCOT,38.872,124.847,19.800
2026-04-14 00:00:00,PJM,153.079,205.139,82.755
2026-04-14 00:00:00,CAISO,100.594,45.714,37.088
2026-04-14 00:00:00,SPP,81.525,208.359,59.752
2026-04-14 01:00:00,MISO,95.628,209.688,51.498
2026-04-14 01:00:00,ERCOT,51.210,108.063,61.923
2026-04-14 01:00:00,PJM,86.738,37.285,37.383
2026-04-14 01:00:00,CAISO,63.654,81.139,40.223
2026-04-14 01:00:00,SPP,28.460,73.813,23.572
2026-04-14 02:00:00,MISO,110.232,-8.296,50.319
2026-04-14 02:00:00,ERCOT,79.754,-14.927,-2.112
2026-04-14 02:00:00,PJM,92.573,168.263,26.090
2026-04-14 02:00:00,CAISO,156.859,197.053,-1.875
2026-04-14 02:00:00,SPP,44.268,94.026,18.856
2026-04-14 03:00:00,MISO,135.282,28.136,61.975
2026-04-14 03:00:00,ERCOT,73.231,118.866,26.103
2026-04-14 03:00:00,PJM,153.409,220.642,22.794
2026-04-14 03:00:00,CAISO,23.031,89.764,73.500
2026-04-14 03:00:00,SPP,20.054,200.286,27.592
2026-04-14 04:00:00,MISO,20.076,43.787,-5.917
2026-04-14 04:00:00,ERCOT,83.849,33.798,52.230
2026-04-14 04:00:00,PJM,62.107,32.736,78.041
2026-04-14 04:00:00,CAISO,80.978,104.595,39.882
2026-04-14 04:00:00,SPP,63.709,134.292,22.121
2026-04-14 05:00:00,MISO,83.652,232.510,54.186
2026-04-14 05:00:00,ERCOT,145.137,238.634,81.034
2026-04-14 05:00:00,PJM,119.133,181.550,20.593
2026-04-14 05:00:00,CAISO,61.889,-11.826,38.704
2026-04-14 05:00:00,SPP,134.176,237.682,87.339
2026-04-14 06:00:00,MISO,26.420,-14.521,36.410
2026-04-14 06:00:00,ERCOT,55.192,2.384,28.782
2026-04-14 06:00:00,PJM,71.135,235.143,21.465
2026-04-14 06:00:00,CAISO,34.204,237.815,0.297
2026-04-14 06:00:00,SPP,135.620,213.928,28.858
2026-04-14 07:00:00,MISO,85.234,91.807,68.903
2026-04-14 07:00:00,ERCOT,57.547,138.827,-3.873
2026-04-14 07:00:00,PJM,53.457,21.789,-6.544
2026-04-14 07:00:00,CAISO,58.602,75.372,11.141
2026-04-14 07:00:00,SPP,33.488,59.348,80.393
2026-04-14 08:00:00,MISO,112.694,39.035,34.744
2026-04-14 08:00:00,ERCOT,91.363,172.925,9.668
2026-04-14 08:00:00,PJM,109.929,237.619,17.114
2026-04-14 08:00:00,CAISO,30.203,41.301,7.480
2026-04-14 08:00:00,SPP,83.167,113.138,29.656
2026-04-14 09:00:00,MISO,120.332,51.666,82.383
2026-04-14 09:00:00,ERCOT,57.826,211.486,1.935
2026-04-14 09:00:00,PJM,64.456,145.700,7.560
2026-04-14 09:00:00,CAISO,146.262,111.231,6.877
2026-04-14 09:00:00,SPP,89.939,-19.192,20.585
2026-04-14 10:00:00,MISO,98.825,-9.405,55.522
2026-04-14 10:00:00,ERCOT,43.298,167.796,-5.507
2026-04-14 10:00:00,PJM,61.861,25.534,76.037
2026-04-14 10:00:00,CAISO,37.969,-12.720,57.679
2026-04-14 10:00:00,SPP,121.169,109.333,22.034
2026-04-14 11:00:00,MISO,18.483,14.020,59.177
2026-04-14 11:00:00,ERCOT,109.098,19.739,43.217
2026-04-14 11:00:00,PJM,132.840,149.396,-6.543
2026-04-14 11:00:00,CAISO,59.607,115.584,48.316
2026-04-14 11:00:00,SPP,66.538,238.641,63.034
2026-04-14 12:00:00,MISO,32.467,141.954,89.428
2026-04-14 12:00:00,ERCOT,99.728,231.591,17.351
2026-04-14 12:00:00,PJM,99.447,109.541,72.680
2026-04-14 12:00:00,CAISO,47.959,234.786,31.194
2026-04-14 12:00:00,SPP,39.236,90.272,19.899
2026-04-14 13:00:00,MISO,64.432,34.317,87.802
2026-04-14 13:00:00,ERCOT,157.653,-14.552,9.911
2026-04-14 13:00:00,PJM,65.705,139.099,34.013
2026-04-14 13:00:00,CAISO,145.908,6.840,89.472
2026-04-14 13:00:00,SPP,117.401,109.910,56.361
2026-04-14 14:00:00,MISO,148.405,231.682,48.784
2026-04-14 14:00:00,ERCOT,60.484,202.134,-2.290
2026-04-14 14:00:00,PJM,121.204,204.270,51.119
2026-04-14 14:00:00,CAISO,93.532,191.842,26.333
2026-04-14 14:00:00,SPP,139.580,195.814,65.573
2026-04-14 15:00:00,MISO,76.545,213.587,81.286
2026-04-14 15:00:00,ERCOT,62.034,155.701,11.170
2026-04-14 15:00:00,PJM,127.637,144.915,3.214
2026-04-14 15:00:00,CAISO,127.628,133.880,76.590
2026-04-14 15:00:00,SPP,86.735,157.799,89.407
2026-04-14 16:00:00,MISO,141.671,111.599,35.501
2026-04-14 16:00:00,ERCOT,50.350,-13.838,12.988
2026-04-14 16:00:00,PJM,73.583,37.004,80.504
2026-04-14 16:00:00,CAISO,71.614,-11.615,37.261
2026-04-14 16:00:00,SPP,154.104,133.548,33.333
2026-04-14 17:00:00,MISO,28.925,63.908,60.274
2026-04-14 17:00:00,ERCOT,67.837,6.569,16.352
2026-04-14 17:00:00,PJM,32.220,171.288,12.407
2026-04-14 17:00:00,CAISO,54.067,69.243,71.531
2026-04-14 17:00:00,SPP,97.068,191.431,17.906
2026-04-14 18:00:00,MISO,85.616,116.675,26.268
2026-04-14 18:00:00,ERCOT,48.861,167.691,30.488
2026-04-14 18:00:00,PJM,28.908,62.759,21.689
2026-04-14 18:00:00,CAISO,32.641,59.333,-5.164
2026-04-14 18:00:00,SPP,132.214,65.387,8.350
2026-04-14 19:00:00,MISO,49.243,-19.027,20.362
2026-04-14 19:00:00,ERCOT,84.042,73.941,13.055
2026-04-14 19:00:00,PJM,111.258,186.046,55.077
2026-04-14 19:00:00,CAISO,113.964,67.324,48.273
2026-04-14 19:00:00,SPP,77.308,145.203,80.510
2026-04-14 20:00:00,MISO,43.313,185.499,62.476
2026-04-14 20:00:00,ERCOT,147.724,228.202,60.785
2026-04-14 20:00:00,PJM,124.374,210.451,10.250
2026-04-14 20:00:00,CAISO,123.812,176.347,67.869
2026-04-14 20:00:00,SPP,109.828,105.717,62.120
2026-04-14 21:00:00,MISO,40.523,189.135,76.468
2026-04-14 21:00:00,ERCOT,19.591,133.011,12.472
2026-04-14 21:00:00,PJM,117.017,122.264,16.226
2026-04-14 21:00:00,CAISO,154.288,219.173,20.188
2026-04-14 21:00:00,SPP,107.274,2.165,85.864
2026-04-14 22:00:00,MISO,118.836,19.806,8.228
2026-04-14 22:00:00,ERCOT,65.880,136.714,66.929
2026-04-14 22:00:00,PJM,149.390,122.086,3.263
2026-04-14 22:00:00,CAISO,159.827,108.670,48.233
2026-04-14 22:00:00,SPP,153.482,1.684,34.587
2026-04-14 23:00:00,MISO,135.527,116.486,9.762
2026-04-14 23:00:00,ERCOT,82.633,72.117,43.707
2026-04-14 23:00:00,PJM,118.607,42.582,1.272
2026-04-14 23:00:00,CAISO,18.283,228.761,52.967
2026-04-14 23:00:00,SPP,115.334,199.080,-5.135
2026-04-15 00:00:00,MISO,66.874,164.659,28.899
2026-04-15 00:00:00,ERCOT,134.185,47.158,-8.217
2026-04-15 00:00:00,PJM,32.827,25.487,60.239
2026-04-15 00:00:00,CAISO,74.638,163.081,49.154
2026-04-15 00:00:00,SPP,121.899,45.475,37.638
2026-04-15 01:00:00,MISO,19.133,68.889,24.084
2026-04-15 01:00:00,ERCOT,152.169,56.299,48.354
2026-04-15 01:00:00,PJM,102.218,222.308,34.018
2026-04-15 01:00:00,CAISO,53.376,150.995,9.579
2026-04-15 01:00:00,SPP,68.886,100.238,88.093
2026-04-15 02:00:00,MISO,87.236,128.209,52.185
2026-04-15 02:00:00,ERCOT,72.854,28.719,-0.165
2026-04-15 02:00:00,PJM,115.344,104.758,50.628
2026-04-15 02:00:00,CAISO,33.740,160.706,35.026
2026-04-15 02:00:00,SPP,115.644,208.283,19.110
2026-04-15 03:00:00,MISO,39.054,24.826,-3.354
2026-04-15 03:00:00,ERCOT,129.469,177.308,22.501
2026-04-15 03:00:00,PJM,156.085,3.878,72.394
2026-04-15 03:00:00,CAISO,62.563,74.317,74.518
2026-04-15 03:00:00,SPP,107.211,78.332,45.787
2026-04-15 04:00:00,MISO,50.325,26.939,68.388
2026-04-15 04:00:00,ERCOT,29.967,53.712,66.538
2026-04-15 04:00:00,PJM,109.099,223.079,81.069
2026-04-15 04:00:00,CAISO,19.778,204.728,-3.157
2026-04-15 04:00:00,SPP,58.118,-0.324,88.663
2026-04-15 05:00:00,MISO,34.485,93.064,58.997
2026-04-15 05:00:00,ERCOT,107.189,186.480,57.746
2026-04-15 05:00:00,PJM,51.856,199.896,67.859
2026-04-15 05:00:00,CAISO,35.234,176.276,26.540
2026-04-15 05:00:00,SPP,61.970,231.941,44.137
2026-04-15 06:00:00,MISO,39.427,32.376,37.014
2026-04-15 06:00:00,ERCOT,122.800,225.683,62.980
2026-04-15 06:00:00,PJM,41.921,112.919,13.784
2026-04-15 06:00:00,CAISO,73.364,123.031,29.384
2026-04-15 06:00:00,SPP,87.027,1.618,51.468
2026-04-15 07:00:00,MISO,37.795,111.517,17.588
2026-04-15 07:00:00,ERCOT,33.352,0.031,67.938
2026-04-15 07:00:00,PJM,110.846,200.019,-9.276
2026-04-15 07:00:00,CAISO,64.728,221.623,36.745
2026-04-15 07:00:00,SPP,52.476,117.687,20.288
2026-04-15 08:00:00,MISO,54.742,150.390,38.546
2026-04-15 08:00:00,ERCOT,93.857,185.838,18.212
2026-04-15 08:00:00,PJM,80.995,26.228,86.303
2026-04-15 08:00:00,CAISO,32.065,113.834,85.788
2026-04-15 08:00:00,SPP,120.027,108.033,6.683
2026-04-15 09:00:00,MISO,34.880,27.285,48.083
2026-04-15 09:00:00,ERCOT,62.332,75.294,85.022
2026-04-15 09:00:00,PJM,67.009,172.679,6.562
2026-04-15 09:00:00,CAISO,111.860,178.877,6.248
2026-04-15 09:00:00,SPP,56.955,167.434,-2.733
2026-04-15 10:00:00,MISO,122.918,72.363,25.925
2026-04-15 10:00:00,ERCOT,103.979,210.731,56.182
2026-04-15 10:00:00,PJM,110.018,181.384,20.270
2026-04-15 10:00:00,CAISO,78.177,195.601,25.580
2026-04-15 10:00:00,SPP,83.160,221.027,26.044
2026-04-15 11:00:00,MISO,67.632,-9.900,32.629
2026-04-15 11:00:00,ERCOT,124.689,178.531,32.399
2026-04-15 11:00:00,PJM,75.164,75.932,66.929
2026-04-15 11:00:00,CAISO,59.007,212.066,19.778
2026-04-15 11:00:00,SPP,61.730,179.748,19.300
2026-04-15 12:00:00,MISO,37.909,98.011,22.140
2026-04-15 12:00:00,ERCOT,132.022,103.512,19.178
2026-04-15 12:00:00,PJM,71.869,204.245,-7.334
2026-04-15 12:00:00,CAISO,49.639,102.123,60.711
2026-04-15 12:00:00,SPP,150.537,192.530,88.296
2026-04-15 13:00:00,MISO,125.503,231.027,85.084
2026-04-15 13:00:00,ERCOT,44.445,170.424,85.094
2026-04-15 13:00:00,PJM,46.679,88.634,81.755
2026-04-15 13:00:00,CAISO,89.301,168.964,32.362
2026-04-15 13:00:00,SPP,41.751,-18.313,30.789
2026-04-15 14:00:00,MISO,89.205,125.357,39.830
2026-04-15 14:00:00,ERCOT,114.515,20.483,35.491
2026-04-15 14:00:00,PJM,121.831,72.719,47.558
2026-04-15 14:00:00,CAISO,72.945,91.226,12.538
2026-04-15 14:00:00,SPP,125.257,209.336,-7.706
2026-04-15 15:00:00,MISO,26.080,25.691,14.736
2026-04-15 15:00:00,ERCOT,144.991,21.574,61.839
2026-04-15 15:00:00,PJM,73.823,46.415,68.092
2026-04-15 15:00:00,CAISO,152.417,24.008,49.083
2026-04-15 15:00:00,SPP,116.148,119.024,82.724
2026-04-15 16:00:00,MISO,86.768,30.226,86.363
2026-04-15 16:00:00,ERCOT,27.833,-16.030,40.395
2026-04-15 16:00:00,PJM,96.991,-14.603,20.465
2026-04-15 16:00:00,CAISO,104.816,-18.782,30.165
2026-04-15 16:00:00,SPP,122.281,111.641,20.043
2026-04-15 17:00:00,MISO,99.105,73.990,88.922
2026-04-15 17:00:00,ERCOT,58.116,177.040,58.458
2026-04-15 17:00:00,PJM,153.623,111.352,4.619
2026-04-15 17:00:00,CAISO,59.300,111.508,25.482
2026-04-15 17:00:00,SPP,103.073,107.787,73.486
2026-04-15 18:00:00,MISO,147.001,85.036,72.449
2026-04-15 18:00:00,ERCOT,133.554,19.989,0.566
2026-04-15 18:00:00,PJM,45.662,162.461,16.227
2026-04-15 18:00:00,CAISO,24.120,204.162,87.458
2026-04-15 18:00:00,SPP,130.150,139.222,82.864
2026-04-15 19:00:00,MISO,66.489,132.032,50.655
2026-04-15 19:00:00,ERCOT,142.926,39.040,66.458
2026-04-15 19:00:00,PJM,78.736,30.493,81.203
2026-04-15 19:00:00,CAISO,102.275,49.638,63.818
2026-04-15 19:00:00,SPP,99.881,59.699,61.584
2026-04-15 20:00:00,MISO,72.021,35.262,24.155
2026-04-15 20:00:00,ERCOT,64.002,55.118,69.699
2026-04-15 20:00:00,PJM,129.958,122.097,42.285
2026-04-15 20:00:00,CAISO,121.696,176.277,5.571
2026-04-15 20:00:00,SPP,91.514,232.258,-4.244
2026-04-15 21:00:00,MISO,155.592,148.753,61.778
2026-04-15 21:00:00,ERCOT,126.885,70.727,-0.523
2026-04-15 21:00:00,PJM,32.133,53.299,63.534
2026-04-15 21:00:00,CAISO,85.998,164.549,68.073
2026-04-15 21:00:00,SPP,76.691,127.242,89.068
2026-04-15 22:00:00,MISO,99.785,230.849,34.846
2026-04-15 22:00:00,ERCOT,38.198,161.810,-5.104
2026-04-15 22:00:00,PJM,72.326,210.336,39.183
2026-04-15 22:00:00,CAISO,40.364,10.670,79.655
2026-04-15 22:00:00,SPP,134.919,150.902,13.375
2026-04-15 23:00:00,MISO,127.473,4.817,49.818
2026-04-15 23:00:00,ERCOT,147.512,4.140,47.350
2026-04-15 23:00:00,PJM,122.809,206.369,6.476
2026-04-15 23:00:00,CAISO,30.609,126.584,25.640
2026-04-15 23:00:00,SPP,77.119,9.823,69.962
2026-04-16 00:00:00,MISO,101.383,-7.841,27.689
2026-04-16 00:00:00,ERCOT,118.433,-5.499,12.123
2026-04-16 00:00:00,PJM,28.465,153.928,-8.753
2026-04-16 00:00:00,CAISO,63.459,36.204,5.045
2026-04-16 00:00:00,SPP,21.441,111.313,73.506
2026-04-16 01:00:00,MISO,22.698,85.683,50.889
2026-04-16 01:00:00,ERCOT,146.305,238.123,-3.668
2026-04-16 01:00:00,PJM,20.874,220.821,36.174
2026-04-16 01:00:00,CAISO,57.212,185.726,69.423
2026-04-16 01:00:00,SPP,38.771,172.002,65.257
2026-04-16 02:00:00,MISO,27.281,82.523,38.190
2026-04-16 02:00:00,ERCOT,67.042,176.412,17.610
2026-04-16 02:00:00,PJM,22.451,127.169,78.133
2026-04-16 02:00:00,CAISO,56.573,74.517,76.432
2026-04-16 02:00:00,SPP,52.093,130.240,76.421
