product_id,upc,product_name,department,subcategory,brand,supplier_id,standard_cost,regular_price,tax_category,product_status,launch_date,effective_start_date,source,effective_end_date,is_current,product_sk
SKU0000103,558639684410,Premium Storage Item 103,Home,Storage,Urbanbasics,SUP00040,195.77,376.59,Food Exempt,Seasonal,2025-06-06,2026-05-28,price_cdc,9999-12-31,True,afb8dfa59565e80785f2
SKU0000104,839963280476,Smart Pharmacy Item 104,Health & Beauty,Pharmacy,Urbanbasics,SUP00066,329.91,843.04,Pharmacy Exempt,Active,2020-02-24,2020-02-24,product_master,9999-12-31,True,12baa595c9695ccb87ec
SKU0000105,462459045997,Everyday Bedding Item 105,Home,Bedding,Greathome,SUP00009,127.37,162.0,Pharmacy Exempt,Seasonal,2023-01-09,2023-01-09,product_master,9999-12-31,True,9deaa8d1391a3bf16756
SKU0000106,811001570918,Premium Storage Item 106,Home,Storage,Healthyyou,SUP00075,27.83,43.63,Taxable,Active,2021-07-03,2021-07-03,product_master,9999-12-31,True,7f874efbf69363e799df
SKU0000107,596289303463,Smart Men Item 107,Apparel,Men,Greathome,SUP00024,324.95,486.66,Pharmacy Exempt,Active,2021-08-07,2021-08-07,product_master,9999-12-31,True,3964524f09a31837fa4f
SKU0000108,421289179328,Premium Produce Item 108,Grocery,Produce,Greathome,SUP00062,235.4,601.15,Taxable,Seasonal,2018-10-04,2018-10-04,product_master,9999-12-31,True,dbaa106078e11d1194e9
SKU0000109,787316921715,Value Men Item 109,Apparel,Men,Freshway,SUP00002,382.09,874.15,Pharmacy Exempt,Discontinued,2021-12-19,2021-12-19,product_master,9999-12-31,True,4bb6ba49471fbe64055e
SKU0000110,329476725863,Everyday Kids Item 110,Apparel,Kids,Valueplus,SUP00052,383.96,611.54,Taxable,Seasonal,,1900-01-01,product_master,2026-04-07,False,32211a848174e99c8d48
SKU0000110,329476725863,Everyday Kids Item 110,Apparel,Kids,Valueplus,SUP00052,383.96,677.88,Taxable,Seasonal,,2026-04-07,price_cdc,9999-12-31,True,698feebb926fbe5584a3
SKU0000111,197107625076,Classic Decor Item 111,Home,Decor,Techline,SUP00002,298.38,557.52,Food Exempt,Active,2019-12-26,2019-12-26,product_master,9999-12-31,True,c77360a1894c1ebb5d13
SKU0000112,188406954968,Family Tires Item 112,Automotive,Tires,Northpeak,SUP00037,184.22,314.02,Food Exempt,Discontinued,2025-08-10,2025-08-10,product_master,9999-12-31,True,b83a7457f022b77a247d
SKU0000113,598971503219,Classic Kids Item 113,Apparel,Kids,Greathome,SUP00026,220.12,313.01,Taxable,Discontinued,,1900-01-01,product_master,9999-12-31,True,2011256459b48dc7da1f
SKU0000114,437535756918,Value Audio Item 114,Electronics,Audio,Northpeak,SUP00060,165.57,233.27,Food Exempt,Seasonal,,1900-01-01,product_master,2026-05-27,False,57b7ed2aa56f88920ef1
SKU0000114,437535756918,Value Audio Item 114,Electronics,Audio,Northpeak,SUP00060,165.57,203.22,Food Exempt,Seasonal,,2026-05-27,price_cdc,9999-12-31,True,d5335866960596aa0a3c
SKU0000115,677166778798,Smart Printing Item 115,Office,Printing,Urbanbasics,SUP00074,10.18,14.48,Food Exempt,Discontinued,2018-01-08,2018-01-08,product_master,9999-12-31,True,b5b218274411fbcfd8dc
SKU0000116,233828186633,Value Printing Item 116,Office,Printing,Healthyyou,SUP00031,419.57,910.2,Food Exempt,Discontinued,,1900-01-01,product_master,2026-04-18,False,4258f74c98a2fa38bbd1
SKU0000116,233828186633,Value Printing Item 116,Office,Printing,Healthyyou,SUP00031,419.57,890.84,Food Exempt,Discontinued,,2026-04-18,price_cdc,9999-12-31,True,1c59b55129361fc9190b
SKU0000117,454901067000,Premium Women Item 117,Apparel,Women,Healthyyou,SUP00029,436.75,1135.6,Pharmacy Exempt,Seasonal,,1900-01-01,product_master,9999-12-31,True,78910d62b449f367d44b
SKU0000118,835156677330,Value Kitchen Item 118,Home,Kitchen,Northpeak,SUP00035,221.26,545.0,Taxable,Active,,1900-01-01,product_master,9999-12-31,True,90ecf201a897fed2ecff
SKU0000119,530326555882,Everyday Tires Item 119,Automotive,Tires,Urbanbasics,SUP00012,359.64,400.66,Food Exempt,Active,2019-05-14,2019-05-14,product_master,2026-04-17,False,aee39e9d5d285a4b5c58
SKU0000119,530326555882,Everyday Tires Item 119,Automotive,Tires,Urbanbasics,SUP00012,359.64,386.63,Food Exempt,Active,2019-05-14,2026-04-17,price_cdc,9999-12-31,True,aea3258fa85ce249a4e5
SKU0000120,447029097360,Premium Pharmacy Item 120,Health & Beauty,Pharmacy,Techline,SUP00069,304.15,401.12,Food Exempt,Seasonal,2025-08-22,2025-08-22,product_master,9999-12-31,True,cf022ad7d13f6412e8a5
SKU0000121,592995755173,Everyday Wellness Item 121,Health & Beauty,Wellness,Urbanbasics,SUP00050,127.42,,Pharmacy Exempt,Active,,1900-01-01,product_master,2026-05-08,False,0faa7032126c3c0c8d2f
SKU0000121,592995755173,Everyday Wellness Item 121,Health & Beauty,Wellness,Urbanbasics,SUP00050,127.42,24.99,Pharmacy Exempt,Discontinued,,2026-05-08,price_cdc,9999-12-31,True,5b917ab2eafd0649858d
SKU0000122,464916223227,Classic Kitchen Item 122,Home,Kitchen,Techline,SUP00047,261.16,466.78,Food Exempt,Seasonal,,1900-01-01,product_master,2026-04-01,False,ca543e78cddeb975f8f5
SKU0000122,464916223227,Classic Kitchen Item 122,Home,Kitchen,Techline,SUP00047,261.16,516.33,Food Exempt,Active,,2026-04-01,price_cdc,9999-12-31,True,d6d8d6ca7fcd4819ebf5
SKU0000123,155858760664,Everyday Gaming Item 123,Electronics,Gaming,Valueplus,SUP00015,70.55,96.72,Taxable,Discontinued,2019-02-25,2019-02-25,product_master,9999-12-31,True,5ff03ca62156cda4735d
SKU0000124,208487751324,Family Cosmetics Item 124,Health & Beauty,Cosmetics,Freshway,SUP00006,398.69,749.94,Taxable,Discontinued,2019-03-06,2019-03-06,product_master,9999-12-31,True,0d099b180b82d49aca7f
SKU0000125,783681714342,Everyday Outdoor Item 125,Sports,Outdoor,Valueplus,SUP00061,239.97,482.59,Taxable,Discontinued,2021-07-05,2021-07-05,product_master,2026-04-21,False,04b62ebf614a2199af8e
SKU0000125,783681714342,Everyday Outdoor Item 125,Sports,Outdoor,Valueplus,SUP00061,239.97,455.21,Taxable,Discontinued,2021-07-05,2026-04-21,price_cdc,9999-12-31,True,27e5af46649293036e9b
SKU0000126,157579841487,Family Bedding Item 126,Home,Bedding,Valueplus,SUP00047,241.86,465.6,Food Exempt,Discontinued,2021-06-07,2021-06-07,product_master,9999-12-31,True,48ab8d71c7df0002e1a6
SKU0000127,625527284931,Classic Kitchen Item 127,Home,Kitchen,Valueplus,SUP00010,395.27,551.32,Food Exempt,Active,2024-01-06,2024-01-06,product_master,9999-12-31,True,035557bc6c05fc900451
SKU0000128,210875233179,Premium Shoes Item 128,Apparel,Shoes,Freshway,SUP00010,379.28,883.53,Pharmacy Exempt,Active,2022-10-30,2022-10-30,product_master,2026-04-30,False,6d985f9cc77f92aa2380
SKU0000128,210875233179,Premium Shoes Item 128,Apparel,Shoes,Freshway,SUP00010,379.28,903.3,Pharmacy Exempt,Discontinued,2022-10-30,2026-04-30,price_cdc,9999-12-31,True,9fb236a0a2b8c67004c0
SKU0000129,456466811735,Premium Pharmacy Item 129,Health & Beauty,Pharmacy,Techline,SUP00074,423.68,642.0,Food Exempt,Active,2022-05-12,2022-05-12,product_master,9999-12-31,True,8c0063aa9419c00fcdba
SKU0000130,935931891659,Smart Cycling Item 130,Sports,Cycling,Techline,SUP00067,317.31,686.38,Pharmacy Exempt,Seasonal,2022-01-08,2022-01-08,product_master,2026-05-21,False,f17c7f6131c24bb610d3
SKU0000130,935931891659,Smart Cycling Item 130,Sports,Cycling,Techline,SUP00067,317.31,753.84,Pharmacy Exempt,Seasonal,2022-01-08,2026-05-21,price_cdc,9999-12-31,True,61c3a121f3c41cf5e6b4
SKU0000131,972376097166,Classic Accessories Item 131,Automotive,Accessories,Healthyyou,SUP00065,234.41,397.27,Taxable,Discontinued,2019-08-18,2019-08-18,product_master,9999-12-31,True,8d823520e2da3126eb31
SKU0000132,692477167395,Value Cycling Item 132,Sports,Cycling,Healthyyou,SUP00071,64.2,72.62,Taxable,Active,2020-10-17,2020-10-17,product_master,9999-12-31,True,78828078306aa4a489fe
SKU0000133,369184408936,Classic Cosmetics Item 133,Health & Beauty,Cosmetics,Valueplus,SUP00037,235.28,591.5,Taxable,Active,2020-11-27,2020-11-27,product_master,9999-12-31,True,bc6d4c57403d2a03f4d6
SKU0000134,416392948029,Premium Personal Care Item 134,Health & Beauty,Personal Care,Healthyyou,SUP00046,395.71,512.89,Taxable,Discontinued,,1900-01-01,product_master,9999-12-31,True,4069e12d204f4c68b26d
SKU0000135,660187694133,Value School Supplies Item 135,Office,School Supplies,Urbanbasics,SUP00065,65.65,78.16,Taxable,Active,,1900-01-01,product_master,9999-12-31,True,761b0a8693024ccafd63
SKU0000136,533599618499,Everyday Decor Item 136,Home,Decor,Urbanbasics,SUP00029,256.97,558.45,Taxable,Active,,1900-01-01,product_master,9999-12-31,True,1a6d408da35e872eeaee
SKU0000137,680975899872,Everyday Fitness Item 137,Sports,Fitness,Northpeak,SUP00074,179.67,352.75,Food Exempt,Active,2021-11-26,2021-11-26,product_master,9999-12-31,True,f23785b1727d9516113b
SKU0000138,696155902970,Smart Audio Item 138,Electronics,Audio,Northpeak,SUP00001,159.41,394.84,Taxable,Active,,1900-01-01,product_master,9999-12-31,True,f8bda4547a020cca7737
SKU0000139,249090871748,Classic Outdoor Item 139,Sports,Outdoor,Northpeak,SUP00044,332.16,768.63,Taxable,Discontinued,,1900-01-01,product_master,2026-04-01,False,48db73674315c7b84069
SKU0000139,249090871748,Classic Outdoor Item 139,Sports,Outdoor,Northpeak,SUP00044,332.16,739.87,Taxable,Active,,2026-04-01,price_cdc,9999-12-31,True,543b011c4bf3efedbda4
SKU0000140,885177957938,Classic Accessories Item 140,Electronics,Accessories,Healthyyou,SUP00055,188.03,477.46,Taxable,Active,,1900-01-01,product_master,2026-05-05,False,1cc190109302f356ae31
SKU0000140,885177957938,Classic Accessories Item 140,Electronics,Accessories,Healthyyou,SUP00055,188.03,447.07,Taxable,Discontinued,,2026-05-05,price_cdc,9999-12-31,True,9a8f0db8109450da7910
SKU0000141,744022342312,Classic Printing Item 141,Office,Printing,Valueplus,SUP00017,420.78,593.87,Food Exempt,Discontinued,2020-10-11,2020-10-11,product_master,2026-05-01,False,0f91ad580af3df96d3cf
SKU0000141,744022342312,Classic Printing Item 141,Office,Printing,Valueplus,SUP00017,420.78,677.9,Food Exempt,Seasonal,2020-10-11,2026-05-01,price_cdc,9999-12-31,True,e4bd9fc1ea043f88b0cb
SKU0000142,911833739377,Smart Accessories Item 142,Automotive,Accessories,Northpeak,SUP00022,324.44,530.77,Taxable,Seasonal,2026-05-20,2026-05-15,price_cdc,2026-05-20,False,86c21467ea93d4f20aa4
SKU0000142,911833739377,Smart Accessories Item 142,Automotive,Accessories,Northpeak,SUP00022,324.44,518.66,Taxable,Discontinued,2026-05-20,2026-05-20,product_master,9999-12-31,True,df643840c616e7e60705
SKU0000143,542730641237,Premium Kids Item 143,Apparel,Kids,Freshway,SUP00020,247.83,661.18,Pharmacy Exempt,Active,,1900-01-01,product_master,9999-12-31,True,07fce1b3300c095b9a7d
SKU0000144,328939290541,Classic Pharmacy Item 144,Health & Beauty,Pharmacy,Northpeak,SUP00012,416.1,552.42,Taxable,Discontinued,2020-02-21,2020-02-21,product_master,9999-12-31,True,5daa991c262aea233af8
SKU0000145,944194635140,Value Gaming Item 145,Electronics,Gaming,Techline,SUP00011,224.85,450.89,Taxable,Active,2019-11-30,2019-11-30,product_master,2026-05-16,False,1d3ecbdf555d20582820
SKU0000145,944194635140,Value Gaming Item 145,Electronics,Gaming,Techline,SUP00011,224.85,471.8,Taxable,Seasonal,2019-11-30,2026-05-16,price_cdc,9999-12-31,True,ff96dc1347b9ab4aeb86
SKU0000146,271710150988,Smart Fitness Item 146,Sports,Fitness,Techline,SUP00075,33.43,42.14,Pharmacy Exempt,Active,,1900-01-01,product_master,9999-12-31,True,a8d92451126df113c28c
SKU0000147,940264260323,Family Shoes Item 147,Apparel,Shoes,Greathome,SUP00065,304.51,473.33,Pharmacy Exempt,Active,,1900-01-01,product_master,9999-12-31,True,02eadbcc57b4f3f75abe
SKU0000148,775173385232,Premium Personal Care Item 148,Health & Beauty,Personal Care,Techline,SUP00034,263.36,504.39,Taxable,Discontinued,2022-10-10,2022-10-10,product_master,9999-12-31,True,3c2a93b8b40be114b136
SKU0000149,911723020607,Family Storage Item 149,Home,Storage,Healthyyou,SUP00007,338.75,843.59,Taxable,Seasonal,2020-06-13,2020-06-13,product_master,9999-12-31,True,bcc97db65560802bad50
SKU0000150,346928205903,Smart Pantry Item 150,Grocery,Pantry,Northpeak,SUP00057,437.57,1180.75,Taxable,Seasonal,2023-03-11,2023-03-11,product_master,2026-04-23,False,437b2f07c2d35041aaa4
SKU0000150,346928205903,Smart Pantry Item 150,Grocery,Pantry,Northpeak,SUP00057,437.57,1220.73,Taxable,Seasonal,2023-03-11,2026-04-23,price_cdc,9999-12-31,True,1111558dc1a512bd16ff
SKU0000151,932254470980,Smart Accessories Item 151,Electronics,Accessories,Freshway,SUP00018,241.4,377.52,Taxable,Seasonal,2025-11-13,2025-11-13,product_master,9999-12-31,True,b5f4b81e730050b358e1
SKU0000152,316522039031,Smart Car Care Item 152,Automotive,Car Care,Greathome,SUP00007,299.11,471.64,Food Exempt,Active,2022-09-25,2022-09-25,product_master,9999-12-31,True,2e80141cf22c7185cea8
SKU0000153,984874664519,Premium Decor Item 153,Home,Decor,Greathome,SUP00061,87.35,191.97,Taxable,Discontinued,2018-03-29,2018-03-29,product_master,9999-12-31,True,dc7c27e3c4b5076b611d
SKU0000154,524670994496,Value Kitchen Item 154,Home,Kitchen,Urbanbasics,SUP00017,78.49,111.76,Taxable,Active,,1900-01-01,product_master,9999-12-31,True,fd3a51d9b76de39ac503
SKU0000155,919244185920,Value Personal Care Item 155,Health & Beauty,Personal Care,Greathome,SUP00016,336.34,403.07,Taxable,Discontinued,2020-09-13,2020-09-13,product_master,9999-12-31,True,0a4733a17b9e6df28fc6
SKU0000156,202180580056,Premium Bedding Item 156,Home,Bedding,Urbanbasics,SUP00049,326.81,464.17,Taxable,Discontinued,2025-11-11,2025-11-11,product_master,9999-12-31,True,48a43bceb40d23c10ad0
SKU0000157,919555045346,Value Gaming Item 157,Electronics,Gaming,Greathome,SUP00072,411.15,486.13,Food Exempt,Active,2019-09-08,2019-09-08,product_master,2026-05-11,False,02145b4c8330750bc7ea
SKU0000157,919555045346,Value Gaming Item 157,Electronics,Gaming,Greathome,SUP00072,411.15,527.92,Food Exempt,Discontinued,2019-09-08,2026-05-11,price_cdc,9999-12-31,True,fdecd5f0df6082711dcd
SKU0000158,437642678252,Classic Kids Item 158,Apparel,Kids,Freshway,SUP00030,107.29,142.05,Taxable,Active,2024-09-09,2024-09-09,product_master,9999-12-31,True,67c32f42bb619cad7d5f
SKU0000159,613987365211,Value Men Item 159,Apparel,Men,Healthyyou,SUP00037,209.78,563.01,Pharmacy Exempt,Seasonal,2019-06-12,2019-06-12,product_master,9999-12-31,True,928527ceb2cc53a1fd84
SKU0000160,999129340375,Premium Women Item 160,Apparel,Women,Valueplus,SUP00024,439.98,665.27,Food Exempt,Active,,1900-01-01,product_master,9999-12-31,True,d3845a9b222878358df8
SKU0000161,623116974409,Classic Kids Item 161,Apparel,Kids,Valueplus,SUP00044,418.75,562.1,Taxable,Discontinued,2018-06-22,2018-06-22,product_master,9999-12-31,True,26ddee4e1f26d54b271f
SKU0000162,549044697622,Premium Women Item 162,Apparel,Women,Healthyyou,SUP00069,161.93,326.52,Food Exempt,Discontinued,2022-08-08,2022-08-08,product_master,9999-12-31,True,98938d4cc260d51aed40
SKU0000163,826891236982,Everyday Audio Item 163,Electronics,Audio,Northpeak,SUP00020,202.72,462.78,Taxable,Seasonal,2018-03-23,2018-03-23,product_master,9999-12-31,True,8d5e74d499b000e033db
SKU0000164,304712127389,Family Shoes Item 164,Apparel,Shoes,Northpeak,SUP00009,321.07,714.59,Pharmacy Exempt,Seasonal,2019-11-22,2019-11-22,product_master,9999-12-31,True,c72678ddd65d88b63d9a
SKU0000165,671949636051,Smart Frozen Item 165,Grocery,Frozen,Valueplus,SUP00024,328.59,577.01,Pharmacy Exempt,Active,2025-03-26,2025-03-26,product_master,2026-05-20,False,8413eb3db78c1189f316
SKU0000165,671949636051,Smart Frozen Item 165,Grocery,Frozen,Valueplus,SUP00024,328.59,545.45,Pharmacy Exempt,Discontinued,2025-03-26,2026-05-20,price_cdc,9999-12-31,True,e7eae3f4cab0ff198e92
SKU0000166,268547500905,Family Computers Item 166,Electronics,Computers,Healthyyou,SUP00061,125.51,155.22,Food Exempt,Seasonal,2026-05-02,2026-05-02,product_master,9999-12-31,True,3f844616f4f82f3cc051
SKU0000167,484165645078,Everyday Stationery Item 167,Office,Stationery,Valueplus,SUP00073,314.67,721.5,Taxable,Active,2023-06-04,2023-06-04,product_master,9999-12-31,True,0a787030e40e8a583d2c
SKU0000168,752733914711,Everyday Car Care Item 168,Automotive,Car Care,Greathome,SUP00043,292.27,635.65,Taxable,Seasonal,,1900-01-01,product_master,9999-12-31,True,ec032f586a9268c569b7
SKU0000169,257205238627,Value Computers Item 169,Electronics,Computers,Greathome,SUP00017,332.89,445.53,Taxable,Active,,1900-01-01,product_master,9999-12-31,True,a9187433ed78d8786247
SKU0000170,188142068321,Family Personal Care Item 170,Health & Beauty,Personal Care,Greathome,SUP00001,327.23,371.22,Taxable,Active,2018-08-14,2018-08-14,product_master,9999-12-31,True,91facd5a4595db905abc
SKU0000171,177155572001,Value Kitchen Item 171,Home,Kitchen,Urbanbasics,SUP00012,344.6,442.68,Food Exempt,Active,2020-12-27,2020-12-27,product_master,9999-12-31,True,a309adc3ab75e89c8ef4
SKU0000172,588573776190,Everyday Accessories Item 172,Electronics,Accessories,Valueplus,SUP00042,112.0,283.45,Pharmacy Exempt,Active,,1900-01-01,product_master,9999-12-31,True,33332baf8b90fd64785f
SKU0000173,824069589765,Smart Decor Item 173,Home,Decor,Valueplus,SUP00075,116.05,230.48,Taxable,Active,2018-07-31,2018-07-31,product_master,9999-12-31,True,4e10e3e4c6ea77d5d6d8
SKU0000174,611685686047,Premium Decor Item 174,Home,Decor,Freshway,SUP00048,231.23,498.93,Taxable,Seasonal,,1900-01-01,product_master,2026-05-09,False,28de626784257ea48a38
SKU0000174,611685686047,Premium Decor Item 174,Home,Decor,Freshway,SUP00048,231.23,479.57,Taxable,Active,,2026-05-09,price_cdc,9999-12-31,True,2252e0f48141842d053a
SKU0000175,342060293312,Family Bedding Item 175,Home,Bedding,Freshway,SUP00032,366.71,980.41,Pharmacy Exempt,Active,,1900-01-01,product_master,9999-12-31,True,7185c12f9ff9c30d8c81
SKU0000176,889578061855,Premium Men Item 176,Apparel,Men,Urbanbasics,SUP00009,314.52,507.04,Taxable,Discontinued,2022-03-10,2022-03-10,product_master,9999-12-31,True,3f02b8f1179e71f627e2
SKU0000177,351073692725,Premium Wellness Item 177,Health & Beauty,Wellness,Urbanbasics,SUP00047,26.37,70.95,Pharmacy Exempt,Discontinued,2025-09-30,2025-09-30,product_master,9999-12-31,True,e8611caaf7873bb0be98
SKU0000178,923113474214,Family Fitness Item 178,Sports,Fitness,Greathome,SUP00028,404.99,924.12,Pharmacy Exempt,Active,,1900-01-01,product_master,2026-04-25,False,5dab01a05c41668c83ad
SKU0000178,923113474214,Family Fitness Item 178,Sports,Fitness,Greathome,SUP00028,404.99,819.42,Pharmacy Exempt,Discontinued,,2026-04-25,price_cdc,9999-12-31,True,e035c5110c0b1d4df146
SKU0000179,284079204986,Value Men Item 179,Apparel,Men,Techline,SUP00037,239.25,501.88,Taxable,Active,2020-01-31,2020-01-31,product_master,9999-12-31,True,851526eb6ddd03b5a2c8
SKU0000180,950799993734,Premium Gaming Item 180,Electronics,Gaming,Healthyyou,SUP00015,234.0,408.4,Taxable,Seasonal,2022-05-17,2022-05-17,product_master,9999-12-31,True,edc049db9842ebbc1e09
SKU0000181,833861465307,Classic Frozen Item 181,Grocery,Frozen,Techline,SUP00052,73.96,198.31,Taxable,Discontinued,2022-12-08,2022-12-08,product_master,9999-12-31,True,2df963f52fbbf595426d
SKU0000182,605368340463,Smart School Supplies Item 182,Office,School Supplies,Healthyyou,SUP00003,338.91,708.99,Taxable,Active,,1900-01-01,product_master,9999-12-31,True,036267632ae552f7f45b
SKU0000183,748929203744,Everyday Cosmetics Item 183,Health & Beauty,Cosmetics,Freshway,SUP00029,442.34,750.79,Pharmacy Exempt,Active,,1900-01-01,product_master,9999-12-31,True,6827a48a3e69bfbb48be
SKU0000184,282033020831,Classic Wellness Item 184,Health & Beauty,Wellness,Valueplus,SUP00026,338.1,757.42,Food Exempt,Discontinued,2018-05-21,2018-05-21,product_master,9999-12-31,True,8c2a9bbc1a68356d1a96
SKU0000185,290460100603,Smart School Supplies Item 185,Office,School Supplies,Valueplus,SUP00046,65.65,129.15,Food Exempt,Active,2019-02-22,2019-02-22,product_master,9999-12-31,True,df2e255594df74f09def
SKU0000186,124219542168,Value Outdoor Item 186,Sports,Outdoor,Urbanbasics,SUP00017,197.57,368.53,Taxable,Active,,1900-01-01,product_master,9999-12-31,True,a8bc198820d31ec80d92
SKU0000187,548310318226,Family Kids Item 187,Apparel,Kids,Healthyyou,SUP00031,146.14,179.9,Pharmacy Exempt,Discontinued,,1900-01-01,product_master,9999-12-31,True,59d0e7919e6b85975b35
SKU0000188,432044365189,Smart Tires Item 188,Automotive,Tires,Greathome,SUP00011,422.26,1056.55,Taxable,Seasonal,,1900-01-01,product_master,9999-12-31,True,91463d4e785a0c55ddbb
SKU0000189,130607475302,Everyday Beverages Item 189,Grocery,Beverages,Techline,SUP00067,132.35,241.14,Pharmacy Exempt,Seasonal,2020-03-27,2020-03-27,product_master,9999-12-31,True,5ce1c3710e7703db18f0
SKU0000190,900743100617,Value Cycling Item 190,Sports,Cycling,Valueplus,SUP00021,211.47,351.52,Pharmacy Exempt,Seasonal,2024-04-08,2024-04-08,product_master,9999-12-31,True,d999e3745c82feeced63
SKU0000191,787036049096,Smart Cycling Item 191,Sports,Cycling,Healthyyou,SUP00038,142.97,356.17,Taxable,Active,,1900-01-01,product_master,9999-12-31,True,a0f5738c2ef88254d232
SKU0000192,465349751010,Premium Kids Item 192,Apparel,Kids,Greathome,SUP00012,236.67,611.62,Taxable,Seasonal,2020-03-19,2020-03-19,product_master,9999-12-31,True,c563304cb11a823857d1
SKU0000193,888140171000,Value Printing Item 193,Office,Printing,Northpeak,SUP00067,446.84,674.8,Pharmacy Exempt,Active,2020-02-19,2020-02-19,product_master,9999-12-31,True,fd7eafce5634cfc09b1e
SKU0000194,453012984910,Premium Wellness Item 194,Health & Beauty,Wellness,Valueplus,SUP00004,239.83,281.87,Food Exempt,Discontinued,,1900-01-01,product_master,9999-12-31,True,44c6d9e07a9cf289e309
SKU0000195,841206075845,Premium Produce Item 195,Grocery,Produce,Valueplus,SUP00002,408.85,838.72,Taxable,Active,,1900-01-01,product_master,9999-12-31,True,adf8b91985d15ab379ce
SKU0000196,583372627157,Family Produce Item 196,Grocery,Produce,Valueplus,SUP00069,267.88,442.02,Pharmacy Exempt,Active,,1900-01-01,product_master,9999-12-31,True,dd70473fd71c0e63b722
SKU0000197,916617671977,Smart Outdoor Item 197,Sports,Outdoor,Urbanbasics,SUP00041,402.55,718.88,Pharmacy Exempt,Discontinued,2024-10-26,2024-10-26,product_master,9999-12-31,True,c2c13b7c869d59786ef8
SKU0000198,467526715558,Everyday Frozen Item 198,Grocery,Frozen,Greathome,SUP00026,48.5,60.77,Food Exempt,Active,2025-10-21,2025-10-21,product_master,9999-12-31,True,b1d28294e4babe08268c
SKU0000199,770052377413,Value School Supplies Item 199,Office,School Supplies,Techline,SUP00016,18.42,46.13,Food Exempt,Active,,1900-01-01,product_master,9999-12-31,True,3010549eaac4f61d9896
SKU0000200,905682340976,Value Computers Item 200,Electronics,Computers,Greathome,SUP_BAD,351.5,631.21,Pharmacy Exempt,Active,2025-07-14,2025-07-14,product_master,9999-12-31,True,b0b66613f6568bd27f01
SKU0000201,195151207255,Premium Decor Item 201,Home,Decor,Freshway,SUP00045,313.66,345.72,Food Exempt,Discontinued,2024-12-04,2024-12-04,product_master,9999-12-31,True,d5d0c54bfd5e3a71afcd
SKU0000202,895280225393,Smart Outdoor Item 202,Sports,Outdoor,Greathome,SUP00016,297.36,507.12,Pharmacy Exempt,Seasonal,2023-01-04,2023-01-04,product_master,9999-12-31,True,2fdd6130b9a66ac4591e
SKU0000203,686240561366,Value Car Care Item 203,Automotive,Car Care,Northpeak,SUP00029,362.92,864.55,Pharmacy Exempt,Discontinued,,1900-01-01,product_master,9999-12-31,True,0e15a4874a4a38fd28be
SKU0000204,786850777081,Premium Storage Item 204,Home,Storage,Valueplus,SUP00033,238.95,627.47,Taxable,Active,,1900-01-01,product_master,2026-05-20,False,d4a984c597e7a0018d31
SKU0000204,786850777081,Premium Storage Item 204,Home,Storage,Valueplus,SUP00033,238.95,706.13,Taxable,Seasonal,,2026-05-20,price_cdc,9999-12-31,True,8ce8321345161836a76b
SKU0000205,730475068319,Premium Accessories Item 205,Automotive,Accessories,Healthyyou,SUP00009,74.38,108.28,Food Exempt,Active,2019-12-31,2019-12-31,product_master,9999-12-31,True,d3965275577b678805df
SKU0000206,958271783556,Classic Women Item 206,Apparel,Women,Valueplus,SUP00031,299.49,548.65,Taxable,Active,2023-09-06,2023-09-06,product_master,2026-04-22,False,1e7458bdfdb2cf5130c0
SKU0000206,958271783556,Classic Women Item 206,Apparel,Women,Valueplus,SUP00031,299.49,586.74,Taxable,Active,2023-09-06,2026-04-22,price_cdc,9999-12-31,True,ebca4746501e9eff6599
SKU0000207,298047513642,Premium Printing Item 207,Office,Printing,Healthyyou,SUP00067,279.18,541.74,Pharmacy Exempt,Seasonal,2019-01-16,2019-01-16,product_master,9999-12-31,True,2bf9f250e685257cb8c1
SKU0000208,479248112408,Smart Tires Item 208,Automotive,Tires,Northpeak,SUP00036,123.53,145.43,Pharmacy Exempt,Active,,1900-01-01,product_master,2026-05-02,False,0aec1e18c7de2427fa74
SKU0000208,479248112408,Smart Tires Item 208,Automotive,Tires,Northpeak,SUP00036,123.53,141.2,Pharmacy Exempt,Active,,2026-05-02,price_cdc,9999-12-31,True,53a90febd4c94cefde12
SKU0000209,821746183370,Classic Cosmetics Item 209,Health & Beauty,Cosmetics,Healthyyou,SUP_BAD,198.43,331.76,Pharmacy Exempt,Discontinued,,1900-01-01,product_master,2026-04-06,False,77160a28fe73be66e9ca
SKU0000209,821746183370,Classic Cosmetics Item 209,Health & Beauty,Cosmetics,Healthyyou,SUP_BAD,198.43,312.94,Pharmacy Exempt,Active,,2026-04-06,price_cdc,9999-12-31,True,6ce3ab8676c9ac7136fd
SKU0000210,698479199113,Premium Bedding Item 210,Home,Bedding,Healthyyou,SUP00048,97.44,129.37,Food Exempt,Discontinued,2023-05-01,2023-05-01,product_master,9999-12-31,True,d97a7f1dc90d4c64d87e
SKU0000211,732225974440,Smart Stationery Item 211,Office,Stationery,Greathome,SUP00014,244.77,512.1,Food Exempt,Active,,1900-01-01,product_master,9999-12-31,True,7aac8f62095e30897ff8
SKU0000212,916771101777,Family Dairy Item 212,Grocery,Dairy,Techline,SUP00028,251.54,417.54,Taxable,Active,2022-12-27,2022-12-27,product_master,9999-12-31,True,b8079bdd8e795b203085
