customer_id,store_transactions,online_orders,lifetime_sales,return_count,refund_amount,purchase_count,return_rate,suspicious_return_flag
CUST00000717,2.0,4.0,7314.59,1.0,85.94,6.0,0.16666666666666666,False
CUST00001516,4.0,2.0,8217.259999999998,1.0,93.05,6.0,0.16666666666666666,False
CUST00000908,5.0,1.0,8279.779999999999,1.0,0.0,6.0,0.16666666666666666,False
CUST00000169,4.0,2.0,16180.009999999998,1.0,25.01,6.0,0.16666666666666666,False
CUST00001076,4.0,2.0,12203.2,1.0,0.0,6.0,0.16666666666666666,False
CUST00000006,3.0,3.0,17218.77,1.0,0.0,6.0,0.16666666666666666,False
CUST00001375,5.0,1.0,14321.86,1.0,0.0,6.0,0.16666666666666666,False
CUST00000369,5.0,1.0,11270.94,1.0,135.15,6.0,0.16666666666666666,False
CUST00001230,5.0,1.0,19492.44,1.0,186.96,6.0,0.16666666666666666,False
CUST00001795,3.0,3.0,17739.05,1.0,0.0,6.0,0.16666666666666666,False
CUST00001306,3.0,3.0,8816.52,1.0,0.0,6.0,0.16666666666666666,False
CUST00001133,4.0,3.0,9608.98,1.0,0.0,7.0,0.14285714285714285,False
CUST00001514,4.0,3.0,11683.060000000001,1.0,0.0,7.0,0.14285714285714285,False
CUST00001765,5.0,2.0,10456.45,1.0,0.0,7.0,0.14285714285714285,False
CUST00001617,6.0,1.0,14159.109999999999,1.0,0.0,7.0,0.14285714285714285,False
CUST00000346,3.0,4.0,17896.489999999998,1.0,0.0,7.0,0.14285714285714285,False
CUST00000979,6.0,2.0,25261.19,1.0,0.0,8.0,0.125,False
CUST00000140,8.0,1.0,18008.65,1.0,143.16,9.0,0.1111111111111111,False
CUST00001246,2.0,0.0,4635.78,0.0,0.0,2.0,0.0,False
CUST00001048,1.0,2.0,5936.540000000001,0.0,0.0,3.0,0.0,False
CUST00001047,1.0,2.0,4841.47,0.0,0.0,3.0,0.0,False
CUST00001248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001303,1.0,2.0,8393.849999999999,0.0,0.0,3.0,0.0,False
CUST00001249,0.0,2.0,3396.3999999999996,0.0,0.0,2.0,0.0,False
CUST00001046,1.0,0.0,1725.57,0.0,0.0,1.0,0.0,False
CUST00001039,2.0,2.0,5504.799999999999,0.0,0.0,4.0,0.0,False
CUST00001302,2.0,0.0,4393.68,0.0,0.0,2.0,0.0,False
CUST00001252,2.0,1.0,3304.75,0.0,0.0,3.0,0.0,False
CUST00001045,5.0,2.0,13899.689999999999,0.0,0.0,7.0,0.0,False
CUST00001301,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
CUST00001010,0.0,1.0,1848.67,0.0,0.0,1.0,0.0,False
CUST00001298,1.0,2.0,5122.23,0.0,0.0,3.0,0.0,False
CUST00001011,3.0,1.0,4339.19,0.0,0.0,4.0,0.0,False
CUST00001251,1.0,0.0,2433.29,0.0,0.0,1.0,0.0,False
CUST00001250,1.0,1.0,3768.06,0.0,0.0,2.0,0.0,False
CUST00001014,3.0,2.0,8440.63,0.0,0.0,5.0,0.0,False
CUST00001299,1.0,1.0,3619.46,0.0,0.0,2.0,0.0,False
CUST00001044,5.0,3.0,23477.649999999998,0.0,0.0,8.0,0.0,False
CUST00001013,0.0,1.0,2440.5800000000004,0.0,0.0,1.0,0.0,False
CUST00001043,3.0,0.0,4161.21,0.0,0.0,3.0,0.0,False
CUST00001042,2.0,1.0,7234.5199999999995,0.0,0.0,3.0,0.0,False
CUST00001304,4.0,1.0,8909.84,0.0,0.0,5.0,0.0,False
CUST00001232,0.0,2.0,3977.92,0.0,0.0,2.0,0.0,False
CUST00001310,0.0,2.0,3833.64,0.0,0.0,2.0,0.0,False
CUST00001002,4.0,1.0,16433.9,0.0,0.0,5.0,0.0,False
CUST00001309,1.0,2.0,7978.5,0.0,0.0,3.0,0.0,False
CUST00001056,1.0,0.0,2825.76,0.0,0.0,1.0,0.0,False
CUST00001234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001055,3.0,1.0,6890.15,0.0,0.0,4.0,0.0,False
CUST00001236,0.0,1.0,3589.68,0.0,0.0,1.0,0.0,False
CUST00001004,1.0,1.0,1597.8200000000002,0.0,0.0,2.0,0.0,False
CUST00001237,2.0,2.0,6457.68,0.0,0.0,4.0,0.0,False
CUST00001238,2.0,0.0,7344.47,0.0,0.0,2.0,0.0,False
CUST00001006,1.0,1.0,4061.3,0.0,0.0,2.0,0.0,False
CUST00001040,1.0,1.0,2728.89,0.0,0.0,2.0,0.0,False
CUST00001007,0.0,3.0,8391.86,0.0,0.0,3.0,0.0,False
CUST00001239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001240,1.0,0.0,3197.8,0.0,0.0,1.0,0.0,False
CUST00001052,2.0,1.0,5238.33,0.0,0.0,3.0,0.0,False
CUST00001051,2.0,0.0,4486.02,0.0,0.0,2.0,0.0,False
CUST00001242,2.0,1.0,9808.42,0.0,0.0,3.0,0.0,False
CUST00001050,2.0,2.0,3376.12,0.0,0.0,4.0,0.0,False
CUST00001008,1.0,1.0,2380.56,0.0,0.0,2.0,0.0,False
CUST00001244,5.0,1.0,10129.529999999999,0.0,0.0,6.0,0.0,False
CUST00001245,2.0,1.0,7906.22,0.0,0.0,3.0,0.0,False
CUST00001049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001054,1.0,0.0,862.52,0.0,0.0,1.0,0.0,False
CUST00001289,3.0,0.0,4513.21,0.0,0.0,3.0,0.0,False
CUST00001016,2.0,1.0,7116.9400000000005,0.0,0.0,3.0,0.0,False
CUST00001028,0.0,1.0,1134.4,0.0,0.0,1.0,0.0,False
CUST00001269,0.0,3.0,5093.58,0.0,0.0,3.0,0.0,False
CUST00001270,1.0,0.0,2584.86,0.0,0.0,1.0,0.0,False
CUST00001287,2.0,2.0,9033.11,0.0,0.0,4.0,0.0,False
CUST00001271,1.0,0.0,2621.19,0.0,0.0,1.0,0.0,False
CUST00001286,1.0,2.0,6115.45,0.0,0.0,3.0,0.0,False
CUST00001017,0.0,1.0,460.12,0.0,0.0,1.0,0.0,False
CUST00001272,1.0,1.0,1624.03,0.0,0.0,2.0,0.0,False
CUST00001019,1.0,2.0,6555.91,0.0,0.0,3.0,0.0,False
CUST00001273,3.0,0.0,1758.9,0.0,0.0,3.0,0.0,False
CUST00001020,0.0,2.0,2987.88,0.0,0.0,2.0,0.0,False
CUST00001312,0.0,1.0,65.18,0.0,0.0,1.0,0.0,False
CUST00001283,3.0,2.0,6100.33,0.0,0.0,5.0,0.0,False
CUST00001282,2.0,0.0,7173.6,0.0,0.0,2.0,0.0,False
CUST00001281,3.0,1.0,7093.82,0.0,0.0,4.0,0.0,False
CUST00001024,2.0,1.0,15008.130000000001,0.0,0.0,3.0,0.0,False
CUST00001280,1.0,2.0,7669.03,0.0,0.0,3.0,0.0,False
CUST00001023,2.0,2.0,12431.720000000001,0.0,0.0,4.0,0.0,False
CUST00001279,2.0,1.0,8502.99,0.0,0.0,3.0,0.0,False
CUST00001278,0.0,4.0,11653.39,0.0,0.0,4.0,0.0,False
CUST00001022,2.0,0.0,5683.34,0.0,0.0,2.0,0.0,False
CUST00001275,1.0,0.0,1749.4,0.0,0.0,1.0,0.0,False
CUST00001021,0.0,1.0,411.32,0.0,0.0,1.0,0.0,False
CUST00001276,1.0,1.0,1281.79,0.0,0.0,2.0,0.0,False
CUST00001277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001027,3.0,1.0,7820.320000000001,0.0,0.0,4.0,0.0,False
CUST00001297,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
CUST00001255,2.0,1.0,3027.9700000000003,0.0,0.0,3.0,0.0,False
CUST00001038,2.0,3.0,5407.7699999999995,0.0,0.0,5.0,0.0,False
CUST00001256,3.0,1.0,8914.33,0.0,0.0,4.0,0.0,False
CUST00001037,2.0,2.0,10784.48,0.0,0.0,4.0,0.0,False
CUST00001036,1.0,3.0,11606.76,0.0,0.0,4.0,0.0,False
CUST00001295,3.0,3.0,12148.170000000002,0.0,0.0,6.0,0.0,False
CUST00001035,1.0,1.0,7647.41,0.0,0.0,2.0,0.0,False
CUST00001034,1.0,0.0,7433.65,0.0,0.0,1.0,0.0,False
CUST00001260,2.0,1.0,6833.5,0.0,0.0,3.0,0.0,False
CUST00001294,3.0,0.0,3137.15,0.0,0.0,3.0,0.0,False
CUST00001033,3.0,1.0,12271.920000000002,0.0,0.0,4.0,0.0,False
CUST00001032,2.0,2.0,4196.02,0.0,0.0,4.0,0.0,False
CUST00001290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001262,2.0,3.0,10141.52,0.0,0.0,5.0,0.0,False
CUST00001263,1.0,2.0,5751.98,0.0,0.0,3.0,0.0,False
CUST00001264,3.0,2.0,7808.24,0.0,0.0,5.0,0.0,False
CUST00001265,1.0,0.0,1900.75,0.0,0.0,1.0,0.0,False
CUST00001266,1.0,0.0,6278.04,0.0,0.0,1.0,0.0,False
CUST00001267,1.0,3.0,5065.3099999999995,0.0,0.0,4.0,0.0,False
CUST00001293,1.0,1.0,11705.720000000001,0.0,0.0,2.0,0.0,False
CUST00001292,3.0,0.0,9661.76,0.0,0.0,3.0,0.0,False
CUST00001291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001030,1.0,1.0,3056.0200000000004,0.0,0.0,2.0,0.0,False
CUST00001015,2.0,1.0,5358.51,0.0,0.0,3.0,0.0,False
CUST00001029,1.0,0.0,2699.2,0.0,0.0,1.0,0.0,False
CUST00001261,1.0,4.0,6611.4800000000005,0.0,0.0,5.0,0.0,False
CUST00001175,2.0,2.0,3773.62,0.0,0.0,4.0,0.0,False
CUST00001116,3.0,1.0,8246.8,0.0,0.0,4.0,0.0,False
CUST00001117,3.0,1.0,10406.0,0.0,0.0,4.0,0.0,False
CUST00001118,2.0,1.0,7506.83,0.0,0.0,3.0,0.0,False
CUST00001173,1.0,2.0,8184.66,0.0,0.0,3.0,0.0,False
CUST00001172,0.0,2.0,3967.67,0.0,0.0,2.0,0.0,False
CUST00001171,1.0,2.0,15759.009999999998,0.0,0.0,3.0,0.0,False
CUST00001119,1.0,0.0,998.44,0.0,0.0,1.0,0.0,False
CUST00001067,1.0,2.0,2245.19,0.0,0.0,3.0,0.0,False
CUST00001121,3.0,3.0,11156.68,0.0,0.0,6.0,0.0,False
CUST00001122,0.0,2.0,2015.54,0.0,0.0,2.0,0.0,False
CUST00001169,0.0,1.0,4382.42,0.0,0.0,1.0,0.0,False
CUST00001168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001123,2.0,0.0,1622.5600000000002,0.0,0.0,2.0,0.0,False
CUST00001167,0.0,1.0,99.4,0.0,0.0,1.0,0.0,False
CUST00001166,1.0,1.0,1681.42,0.0,0.0,2.0,0.0,False
CUST00001165,0.0,1.0,1504.72,0.0,0.0,1.0,0.0,False
CUST00001120,1.0,1.0,7119.6,0.0,0.0,2.0,0.0,False
CUST00001103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001105,1.0,1.0,3526.74,0.0,0.0,2.0,0.0,False
CUST00001106,2.0,1.0,4607.67,0.0,0.0,3.0,0.0,False
CUST00001185,2.0,0.0,1542.39,0.0,0.0,2.0,0.0,False
CUST00001108,0.0,1.0,3542.9799999999996,0.0,0.0,1.0,0.0,False
CUST00001184,3.0,0.0,2803.83,0.0,0.0,3.0,0.0,False
CUST00001183,1.0,1.0,4985.830000000001,0.0,0.0,2.0,0.0,False
CUST00001110,2.0,1.0,7909.16,0.0,0.0,3.0,0.0,False
CUST00001176,2.0,1.0,5673.849999999999,0.0,0.0,3.0,0.0,False
CUST00001182,1.0,0.0,2008.5,0.0,0.0,1.0,0.0,False
CUST00001112,2.0,1.0,6849.3,0.0,0.0,3.0,0.0,False
CUST00001180,2.0,0.0,11420.76,0.0,0.0,2.0,0.0,False
CUST00001179,3.0,1.0,6194.46,0.0,0.0,4.0,0.0,False
CUST00001178,2.0,1.0,2724.3199999999997,0.0,0.0,3.0,0.0,False
CUST00001114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001177,1.0,1.0,2162.91,0.0,0.0,2.0,0.0,False
CUST00001115,3.0,0.0,12914.9,0.0,0.0,3.0,0.0,False
CUST00001111,2.0,0.0,6235.04,0.0,0.0,2.0,0.0,False
CUST00001153,7.0,0.0,14230.86,0.0,0.0,7.0,0.0,False
CUST00001135,0.0,3.0,2224.75,0.0,0.0,3.0,0.0,False
CUST00001152,0.0,3.0,4521.24,0.0,0.0,3.0,0.0,False
CUST00001151,3.0,1.0,6784.34,0.0,0.0,4.0,0.0,False
CUST00001150,1.0,2.0,10466.73,0.0,0.0,3.0,0.0,False
CUST00001149,1.0,2.0,3661.0299999999997,0.0,0.0,3.0,0.0,False
CUST00001136,0.0,1.0,2107.88,0.0,0.0,1.0,0.0,False
CUST00001147,4.0,2.0,10096.07,0.0,0.0,6.0,0.0,False
CUST00001124,1.0,0.0,1967.28,0.0,0.0,1.0,0.0,False
CUST00001138,2.0,1.0,6570.01,0.0,0.0,3.0,0.0,False
CUST00001139,0.0,1.0,219.0,0.0,0.0,1.0,0.0,False
CUST00001140,2.0,1.0,3009.7,0.0,0.0,3.0,0.0,False
CUST00001141,2.0,2.0,13475.789999999999,0.0,0.0,4.0,0.0,False
CUST00001142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001143,2.0,1.0,7317.429999999999,0.0,0.0,3.0,0.0,False
CUST00001145,2.0,1.0,4466.93,0.0,0.0,3.0,0.0,False
CUST00001144,2.0,2.0,9011.75,0.0,0.0,4.0,0.0,False
CUST00001137,2.0,2.0,5278.15,0.0,0.0,4.0,0.0,False
CUST00001164,1.0,0.0,1681.3500000000001,0.0,0.0,1.0,0.0,False
CUST00001163,3.0,3.0,12409.7,0.0,0.0,6.0,0.0,False
CUST00001162,0.0,2.0,7673.66,0.0,0.0,2.0,0.0,False
CUST00001161,1.0,1.0,2039.38,0.0,0.0,2.0,0.0,False
CUST00001125,2.0,1.0,3939.36,0.0,0.0,3.0,0.0,False
CUST00001126,1.0,1.0,3345.18,0.0,0.0,2.0,0.0,False
CUST00001159,0.0,2.0,4726.22,0.0,0.0,2.0,0.0,False
CUST00001158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001154,0.0,2.0,7411.06,0.0,0.0,2.0,0.0,False
CUST00001128,1.0,4.0,7144.0199999999995,0.0,0.0,5.0,0.0,False
CUST00001129,1.0,1.0,5458.78,0.0,0.0,2.0,0.0,False
CUST00001130,5.0,2.0,16577.239999999998,0.0,0.0,7.0,0.0,False
CUST00001131,3.0,0.0,2246.73,0.0,0.0,3.0,0.0,False
CUST00001157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001156,2.0,3.0,3953.5299999999997,0.0,0.0,5.0,0.0,False
CUST00001132,2.0,2.0,12182.93,0.0,0.0,4.0,0.0,False
CUST00001155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001127,2.0,1.0,1924.1999999999998,0.0,0.0,3.0,0.0,False
CUST00001221,2.0,1.0,6603.36,0.0,0.0,3.0,0.0,False
CUST00001220,3.0,2.0,10700.68,0.0,0.0,5.0,0.0,False
CUST00001072,2.0,0.0,4977.25,0.0,0.0,2.0,0.0,False
CUST00001219,2.0,0.0,2954.42,0.0,0.0,2.0,0.0,False
CUST00001073,2.0,2.0,9737.67,0.0,0.0,4.0,0.0,False
CUST00001074,2.0,0.0,2677.6099999999997,0.0,0.0,2.0,0.0,False
CUST00001075,0.0,2.0,4378.5599999999995,0.0,0.0,2.0,0.0,False
CUST00001218,1.0,3.0,5572.6900000000005,0.0,0.0,4.0,0.0,False
CUST00001186,1.0,2.0,9081.08,0.0,0.0,3.0,0.0,False
CUST00001216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001214,1.0,0.0,3897.6400000000003,0.0,0.0,1.0,0.0,False
CUST00001213,1.0,1.0,4857.96,0.0,0.0,2.0,0.0,False
CUST00001212,2.0,2.0,14125.21,0.0,0.0,4.0,0.0,False
CUST00001211,2.0,0.0,8412.53,0.0,0.0,2.0,0.0,False
CUST00001210,1.0,2.0,4133.17,0.0,0.0,3.0,0.0,False
CUST00001209,2.0,3.0,6535.56,0.0,0.0,5.0,0.0,False
CUST00001217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001060,4.0,1.0,9863.390000000001,0.0,0.0,5.0,0.0,False
CUST00001061,0.0,1.0,3510.18,0.0,0.0,1.0,0.0,False
CUST00001229,2.0,1.0,6566.52,0.0,0.0,3.0,0.0,False
CUST00001062,2.0,2.0,14065.009999999998,0.0,0.0,4.0,0.0,False
CUST00001063,1.0,2.0,5151.95,0.0,0.0,3.0,0.0,False
CUST00001227,4.0,1.0,5136.139999999999,0.0,0.0,5.0,0.0,False
CUST00001065,0.0,1.0,2234.7400000000002,0.0,0.0,1.0,0.0,False
CUST00001071,1.0,1.0,2090.6,0.0,0.0,2.0,0.0,False
CUST00001226,2.0,1.0,10134.900000000001,0.0,0.0,3.0,0.0,False
CUST00001225,2.0,2.0,7805.01,0.0,0.0,4.0,0.0,False
CUST00001224,2.0,0.0,526.55,0.0,0.0,2.0,0.0,False
CUST00001068,1.0,0.0,4160.82,0.0,0.0,1.0,0.0,False
CUST00001069,1.0,4.0,7141.65,0.0,0.0,5.0,0.0,False
CUST00001070,3.0,0.0,4679.360000000001,0.0,0.0,3.0,0.0,False
CUST00001223,1.0,0.0,1579.7199999999998,0.0,0.0,1.0,0.0,False
CUST00001222,2.0,0.0,4171.28,0.0,0.0,2.0,0.0,False
CUST00001066,1.0,3.0,7995.25,0.0,0.0,4.0,0.0,False
CUST00001091,1.0,0.0,1440.79,0.0,0.0,1.0,0.0,False
CUST00001092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001198,1.0,2.0,2127.1400000000003,0.0,0.0,3.0,0.0,False
CUST00001197,4.0,1.0,8376.14,0.0,0.0,5.0,0.0,False
CUST00001196,1.0,0.0,362.55,0.0,0.0,1.0,0.0,False
CUST00001195,1.0,0.0,3001.27,0.0,0.0,1.0,0.0,False
CUST00001094,1.0,1.0,3646.32,0.0,0.0,2.0,0.0,False
CUST00001095,1.0,1.0,2650.06,0.0,0.0,2.0,0.0,False
CUST00001077,1.0,1.0,6168.969999999999,0.0,0.0,2.0,0.0,False
CUST00001097,2.0,1.0,6514.25,0.0,0.0,3.0,0.0,False
CUST00001193,0.0,1.0,2240.98,0.0,0.0,1.0,0.0,False
CUST00001192,0.0,1.0,1710.6399999999999,0.0,0.0,1.0,0.0,False
CUST00001100,1.0,1.0,3833.3499999999995,0.0,0.0,2.0,0.0,False
CUST00001190,3.0,3.0,14547.769999999999,0.0,0.0,6.0,0.0,False
CUST00001189,3.0,0.0,2723.69,0.0,0.0,3.0,0.0,False
CUST00001101,2.0,1.0,9691.77,0.0,0.0,3.0,0.0,False
CUST00001102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001096,0.0,2.0,5671.05,0.0,0.0,2.0,0.0,False
CUST00001208,3.0,0.0,3763.39,0.0,0.0,3.0,0.0,False
CUST00001207,3.0,0.0,5041.9,0.0,0.0,3.0,0.0,False
CUST00001206,4.0,0.0,3279.09,0.0,0.0,4.0,0.0,False
CUST00001205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001079,0.0,2.0,1311.1200000000001,0.0,0.0,2.0,0.0,False
CUST00001204,4.0,2.0,15605.45,0.0,0.0,6.0,0.0,False
CUST00001080,0.0,2.0,5399.47,0.0,0.0,2.0,0.0,False
CUST00001203,0.0,4.0,13360.4,0.0,0.0,4.0,0.0,False
CUST00001090,0.0,1.0,1535.38,0.0,0.0,1.0,0.0,False
CUST00001082,1.0,0.0,1059.72,0.0,0.0,1.0,0.0,False
CUST00001083,1.0,1.0,5534.9400000000005,0.0,0.0,2.0,0.0,False
CUST00001202,2.0,0.0,2395.73,0.0,0.0,2.0,0.0,False
CUST00001084,1.0,2.0,10891.86,0.0,0.0,3.0,0.0,False
CUST00001085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001200,2.0,3.0,12311.970000000001,0.0,0.0,5.0,0.0,False
CUST00001199,3.0,1.0,6828.360000000001,0.0,0.0,4.0,0.0,False
CUST00001088,2.0,1.0,5368.389999999999,0.0,0.0,3.0,0.0,False
CUST00001081,2.0,0.0,5767.29,0.0,0.0,2.0,0.0,False
CUST00001638,1.0,0.0,1844.56,0.0,0.0,1.0,0.0,False
CUST00001637,3.0,0.0,13278.91,0.0,0.0,3.0,0.0,False
CUST00001636,1.0,0.0,3902.59,0.0,0.0,1.0,0.0,False
CUST00001634,2.0,1.0,5242.64,0.0,0.0,3.0,0.0,False
CUST00001633,1.0,0.0,3380.1400000000003,0.0,0.0,1.0,0.0,False
CUST00001632,3.0,2.0,7158.53,0.0,0.0,5.0,0.0,False
CUST00001631,0.0,1.0,377.16,0.0,0.0,1.0,0.0,False
CUST00001630,1.0,0.0,3586.55,0.0,0.0,1.0,0.0,False
CUST00001629,0.0,5.0,10038.11,0.0,0.0,5.0,0.0,False
CUST00001628,3.0,1.0,4698.089999999999,0.0,0.0,4.0,0.0,False
CUST00001627,2.0,0.0,4764.5,0.0,0.0,2.0,0.0,False
CUST00001003,1.0,0.0,2258.8199999999997,0.0,0.0,1.0,0.0,False
CUST00001625,4.0,1.0,9059.7,0.0,0.0,5.0,0.0,False
CUST00001624,2.0,1.0,8298.79,0.0,0.0,3.0,0.0,False
CUST00001623,2.0,0.0,1502.6200000000001,0.0,0.0,2.0,0.0,False
CUST00001622,0.0,2.0,5081.04,0.0,0.0,2.0,0.0,False
CUST00001621,2.0,0.0,2232.92,0.0,0.0,2.0,0.0,False
CUST00001620,3.0,1.0,4829.879999999999,0.0,0.0,4.0,0.0,False
CUST00001618,3.0,0.0,4515.38,0.0,0.0,3.0,0.0,False
CUST00001616,1.0,0.0,2550.0299999999997,0.0,0.0,1.0,0.0,False
CUST00001615,2.0,1.0,1546.6,0.0,0.0,3.0,0.0,False
CUST00001613,1.0,0.0,416.22,0.0,0.0,1.0,0.0,False
CUST00001612,3.0,2.0,11448.150000000001,0.0,0.0,5.0,0.0,False
CUST00001626,1.0,1.0,4977.500000000001,0.0,0.0,2.0,0.0,False
CUST00001668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001667,2.0,0.0,4595.81,0.0,0.0,2.0,0.0,False
CUST00001666,1.0,2.0,4231.54,0.0,0.0,3.0,0.0,False
CUST00001665,0.0,4.0,13927.39,0.0,0.0,4.0,0.0,False
CUST00001664,0.0,2.0,1188.79,0.0,0.0,2.0,0.0,False
CUST00001660,2.0,0.0,754.0699999999999,0.0,0.0,2.0,0.0,False
CUST00001659,1.0,0.0,5288.219999999999,0.0,0.0,1.0,0.0,False
CUST00001656,3.0,1.0,4637.7300000000005,0.0,0.0,4.0,0.0,False
CUST00001655,3.0,0.0,7912.139999999999,0.0,0.0,3.0,0.0,False
CUST00001654,2.0,1.0,7216.73,0.0,0.0,3.0,0.0,False
CUST00001653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001639,4.0,1.0,4865.08,0.0,0.0,5.0,0.0,False
CUST00001651,2.0,2.0,12038.630000000001,0.0,0.0,4.0,0.0,False
CUST00001650,1.0,1.0,2264.1,0.0,0.0,2.0,0.0,False
CUST00001649,1.0,3.0,9283.650000000001,0.0,0.0,4.0,0.0,False
CUST00001647,3.0,2.0,3550.13,0.0,0.0,5.0,0.0,False
CUST00001646,2.0,1.0,5825.950000000001,0.0,0.0,3.0,0.0,False
CUST00001645,2.0,1.0,4481.320000000001,0.0,0.0,3.0,0.0,False
CUST00001644,2.0,0.0,1036.1399999999999,0.0,0.0,2.0,0.0,False
CUST00001643,0.0,2.0,6259.67,0.0,0.0,2.0,0.0,False
CUST00001642,1.0,0.0,2818.75,0.0,0.0,1.0,0.0,False
CUST00001641,0.0,3.0,9144.529999999999,0.0,0.0,3.0,0.0,False
CUST00001640,1.0,0.0,755.1,0.0,0.0,1.0,0.0,False
CUST00001652,4.0,2.0,8862.59,0.0,0.0,6.0,0.0,False
CUST00001581,0.0,2.0,4583.46,0.0,0.0,2.0,0.0,False
CUST00001580,0.0,2.0,2377.14,0.0,0.0,2.0,0.0,False
CUST00001579,5.0,0.0,6393.88,0.0,0.0,5.0,0.0,False
CUST00001578,0.0,1.0,4080.83,0.0,0.0,1.0,0.0,False
CUST00001577,0.0,2.0,6407.38,0.0,0.0,2.0,0.0,False
CUST00001576,1.0,1.0,9200.12,0.0,0.0,2.0,0.0,False
CUST00001575,0.0,1.0,2277.97,0.0,0.0,1.0,0.0,False
CUST00001574,1.0,0.0,1786.58,0.0,0.0,1.0,0.0,False
CUST00001573,3.0,1.0,7178.780000000001,0.0,0.0,4.0,0.0,False
CUST00001572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001571,1.0,0.0,1472.3,0.0,0.0,1.0,0.0,False
CUST00001611,1.0,2.0,4131.97,0.0,0.0,3.0,0.0,False
CUST00001568,1.0,0.0,4067.34,0.0,0.0,1.0,0.0,False
CUST00001566,1.0,1.0,3232.3599999999997,0.0,0.0,2.0,0.0,False
CUST00001564,1.0,1.0,1951.44,0.0,0.0,2.0,0.0,False
CUST00001563,2.0,1.0,4588.91,0.0,0.0,3.0,0.0,False
CUST00001562,3.0,0.0,8965.14,0.0,0.0,3.0,0.0,False
CUST00001561,0.0,1.0,2991.23,0.0,0.0,1.0,0.0,False
CUST00001560,0.0,1.0,5438.72,0.0,0.0,1.0,0.0,False
CUST00001559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001558,2.0,1.0,5745.799999999999,0.0,0.0,3.0,0.0,False
CUST00001556,0.0,1.0,1362.06,0.0,0.0,1.0,0.0,False
CUST00001555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001569,3.0,1.0,6148.599999999999,0.0,0.0,4.0,0.0,False
CUST00001609,1.0,0.0,5924.49,0.0,0.0,1.0,0.0,False
CUST00001607,1.0,1.0,1137.92,0.0,0.0,2.0,0.0,False
CUST00001606,1.0,2.0,5220.54,0.0,0.0,3.0,0.0,False
CUST00001605,4.0,0.0,5518.63,0.0,0.0,4.0,0.0,False
CUST00001604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001603,0.0,2.0,3723.86,0.0,0.0,2.0,0.0,False
CUST00001602,4.0,0.0,6046.47,0.0,0.0,4.0,0.0,False
CUST00001600,1.0,2.0,2857.95,0.0,0.0,3.0,0.0,False
CUST00001599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001598,1.0,1.0,3355.54,0.0,0.0,2.0,0.0,False
CUST00001597,2.0,0.0,1054.25,0.0,0.0,2.0,0.0,False
CUST00001582,1.0,2.0,4564.22,0.0,0.0,3.0,0.0,False
CUST00001595,2.0,1.0,4061.86,0.0,0.0,3.0,0.0,False
CUST00001594,3.0,2.0,7773.28,0.0,0.0,5.0,0.0,False
CUST00001593,1.0,0.0,1097.3,0.0,0.0,1.0,0.0,False
CUST00001592,0.0,1.0,4505.28,0.0,0.0,1.0,0.0,False
CUST00001591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
CUST00001589,1.0,0.0,2385.51,0.0,0.0,1.0,0.0,False
