order_date,fulfillment_store_id,fulfillment_type,order_count,units,net_sales,gross_margin
2026-04-17,STR0004,Ship To Home,1,7.0,3313.6,2031.2
2026-04-17,STR0006,Pickup,1,5.0,2223.7400000000002,863.4300000000001
2026-04-17,STR0007,Pickup,1,5.0,2645.21,1605.2900000000004
2026-04-17,STR0007,Ship To Home,1,11.0,4633.98,2490.2199999999993
2026-04-17,STR0009,Pickup,2,14.0,4451.41,2469.16
2026-04-17,STR0011,Pickup,1,11.0,3298.56,1236.53
2026-04-17,STR0011,Ship To Home,1,14.0,5258.9,2770.1100000000006
2026-04-17,STR0013,Pickup,2,12.0,6252.5599999999995,3314.99
2026-04-17,STR0013,Ship To Home,1,10.0,5135.88,2055.5499999999997
2026-04-17,STR0016,Delivery,1,5.0,1836.6100000000001,892.52
2026-04-17,STR0018,Pickup,1,6.0,1858.69,993.79
2026-04-17,STR0018,Ship To Home,1,11.0,4108.63,1366.74
2026-04-17,STR0019,Delivery,1,1.0,543.0,321.74
2026-04-17,STR0021,Pickup,1,1.0,22.78,1.3200000000000003
2026-04-17,STR0021,Ship To Home,1,6.0,2156.24,593.0199999999999
2026-04-17,STR0023,Delivery,1,2.0,663.62,299.68999999999994
2026-04-17,STR0025,Delivery,1,2.0,272.7,90.11999999999998
2026-04-18,STR0001,Pickup,1,9.0,4578.11,1986.65
2026-04-18,STR0003,Pickup,1,7.0,1004.6300000000001,423.08000000000004
2026-04-18,STR0004,Delivery,1,3.0,1470.9,578.1600000000001
2026-04-18,STR0004,Pickup,2,9.0,4501.8,1829.1799999999998
2026-04-18,STR0005,Ship To Home,1,8.0,3076.51,1436.97
2026-04-18,STR0006,Delivery,3,14.0,7047.08,3042.27
2026-04-18,STR0007,Delivery,1,7.0,2459.29,1055.83
2026-04-18,STR0007,Pickup,1,6.0,1288.9,349.8
2026-04-18,STR0007,Ship To Home,1,7.0,1869.42,1097.8400000000001
2026-04-18,STR0009,Pickup,1,4.0,1465.12,167.0
2026-04-18,STR0010,Ship To Home,1,11.0,4441.74,1242.92
2026-04-18,STR0011,Delivery,1,8.0,1674.1800000000003,746.4400000000002
2026-04-18,STR0012,Delivery,1,4.0,517.48,127.72000000000003
2026-04-18,STR0012,Pickup,1,2.0,289.86,42.80000000000001
2026-04-18,STR0012,Ship To Home,1,7.0,3388.73,1227.08
2026-04-18,STR0013,Delivery,1,1.0,66.59,17.360000000000007
2026-04-18,STR0013,Pickup,1,9.0,3981.9,1555.84
2026-04-18,STR0013,Ship To Home,1,7.0,2241.55,963.7500000000001
2026-04-18,STR0014,Delivery,1,9.0,3952.13,2122.8599999999997
2026-04-18,STR0015,Delivery,1,3.0,2431.32,1321.4700000000003
2026-04-18,STR0016,Ship To Home,1,9.0,2652.37,1119.8400000000001
2026-04-18,STR0019,Delivery,1,6.0,2437.48,979.3599999999999
2026-04-18,STR0020,Delivery,1,3.0,396.65999999999997,146.94
2026-04-18,STR0020,Pickup,1,4.0,2155.08,1116.04
2026-04-18,STR0021,Ship To Home,1,2.0,1021.15,616.9000000000001
2026-04-18,STR0022,Delivery,1,2.0,1322.36,826.6999999999998
2026-04-18,STR0022,Ship To Home,2,7.0,1187.27,445.04
2026-04-18,STR0023,Delivery,1,1.0,507.89,112.18
2026-04-18,STR0025,Ship To Home,1,1.0,45.03,25.55
2026-04-19,STR0001,Delivery,2,4.0,2224.78,1226.2600000000002
2026-04-19,STR0002,Ship To Home,1,5.0,1651.4899999999998,642.81
2026-04-19,STR0004,Pickup,3,23.0,9897.58,4762.2300000000005
2026-04-19,STR0005,Delivery,1,9.0,5526.62,2142.2000000000003
2026-04-19,STR0006,Delivery,3,20.0,9502.51,4584.23
2026-04-19,STR0007,Delivery,2,12.0,4662.8099999999995,2559.6400000000003
2026-04-19,STR0007,Ship To Home,1,6.0,999.5,538.34
2026-04-19,STR0008,Pickup,1,3.0,1109.46,507.9
2026-04-19,STR0008,Ship To Home,3,19.0,5989.38,3278.18
2026-04-19,STR0011,Delivery,1,9.0,6397.9400000000005,3176.03
2026-04-19,STR0011,Pickup,1,10.0,3496.6099999999997,1424.76
2026-04-19,STR0012,Delivery,2,8.0,1954.33,707.03
2026-04-19,STR0012,Pickup,1,10.0,2105.34,1240.98
2026-04-19,STR0012,Ship To Home,1,8.0,1283.95,305.06000000000006
2026-04-19,STR0013,Delivery,1,3.0,264.03000000000003,54.57000000000005
2026-04-19,STR0013,Pickup,1,9.0,3355.0699999999997,1064.9
2026-04-19,STR0014,Delivery,1,3.0,1292.21,167.3900000000001
2026-04-19,STR0014,Ship To Home,2,14.0,3504.6200000000003,1476.0800000000002
2026-04-19,STR0017,Delivery,1,3.0,873.76,284.75000000000006
2026-04-19,STR0017,Pickup,2,3.0,1381.1599999999999,549.75
2026-04-19,STR0018,Pickup,1,4.0,793.24,497.40000000000003
2026-04-19,STR0019,Pickup,1,4.0,1289.96,382.12
2026-04-19,STR0020,Delivery,1,10.0,4281.78,1237.9199999999998
2026-04-19,STR0020,Ship To Home,1,4.0,1719.28,219.51999999999998
2026-04-19,STR0022,Pickup,1,5.0,1628.9099999999999,948.86
2026-04-19,STR0022,Ship To Home,1,8.0,2418.62,911.11
2026-04-19,STR0023,Delivery,1,9.0,3767.2599999999998,1656.55
2026-04-19,STR0024,Ship To Home,1,5.0,3626.0999999999995,1876.7099999999996
2026-04-19,STR0025,Pickup,1,2.0,1023.22,526.73
2026-04-20,STR0002,Pickup,1,1.0,600.62,311.99
2026-04-20,STR0002,Ship To Home,1,3.0,850.72,414.85999999999996
2026-04-20,STR0004,Delivery,1,14.0,5538.88,2899.06
2026-04-20,STR0005,Ship To Home,2,13.0,2548.25,1195.37
2026-04-20,STR0006,Delivery,1,1.0,73.79,16.200000000000003
2026-04-20,STR0006,Pickup,2,6.0,3083.05,1331.0900000000001
2026-04-20,STR0007,Pickup,1,1.0,28.93,10.629999999999999
2026-04-20,STR0007,Ship To Home,1,2.0,406.0,137.32
2026-04-20,STR0008,Ship To Home,2,13.0,6304.599999999999,3448.46
2026-04-20,STR0009,Pickup,2,13.0,3195.07,1184.33
2026-04-20,STR0011,Pickup,1,6.0,2013.66,1048.8400000000001
2026-04-20,STR0011,Ship To Home,1,4.0,941.27,427.57
2026-04-20,STR0012,Ship To Home,1,4.0,2094.92,995.8800000000001
2026-04-20,STR0013,Pickup,1,7.0,3191.69,1702.1
2026-04-20,STR0016,Pickup,1,7.0,3535.84,1447.99
2026-04-20,STR0016,Ship To Home,1,5.0,2427.44,719.3000000000001
2026-04-20,STR0018,Delivery,1,5.0,246.02,64.75999999999999
2026-04-20,STR0018,Pickup,1,6.0,4764.24,2568.64
2026-04-20,STR0019,Delivery,1,6.0,3031.94,1902.17
2026-04-20,STR0019,Ship To Home,1,8.0,2389.46,1125.53
2026-04-20,STR0021,Ship To Home,1,6.0,3158.43,1473.86
2026-04-20,STR0022,Delivery,1,1.0,913.63,537.62
2026-04-20,STR0022,Pickup,1,4.0,1412.92,799.28
2026-04-20,STR0024,Pickup,1,1.0,246.82,145.3
2026-04-20,STR0025,Delivery,1,4.0,217.0,135.32
2026-04-20,STR0025,Ship To Home,1,2.0,133.3,40.28000000000001
2026-04-21,STR0002,Delivery,1,1.0,238.34,138.5
2026-04-21,STR0002,Pickup,1,6.0,1921.24,1051.18
2026-04-21,STR0002,Ship To Home,1,4.0,417.73,212.99
2026-04-21,STR0004,Delivery,1,9.0,3783.19,1960.57
2026-04-21,STR0005,Delivery,1,7.0,3855.54,1818.5300000000002
2026-04-21,STR0005,Pickup,1,2.0,1757.72,1023.88
2026-04-21,STR0008,Delivery,1,5.0,1667.07,958.3699999999999
2026-04-21,STR0008,Pickup,2,14.0,9919.69,5516.629999999999
2026-04-21,STR0008,Ship To Home,1,6.0,4217.17,2138.35
2026-04-21,STR0009,Ship To Home,1,10.0,5375.0,2774.07
2026-04-21,STR0012,Delivery,1,5.0,1623.4,526.9599999999999
2026-04-21,STR0012,Pickup,1,6.0,1989.02,1080.07
2026-04-21,STR0014,Ship To Home,1,7.0,1246.47,669.1600000000001
2026-04-21,STR0017,Delivery,1,7.0,869.02,332.58
2026-04-21,STR0019,Delivery,1,1.0,352.47,211.92000000000002
2026-04-21,STR0019,Pickup,2,11.0,4548.59,1810.6
2026-04-21,STR0019,Ship To Home,1,4.0,2582.8599999999997,1473.3399999999997
2026-04-21,STR0021,Pickup,4,19.0,9169.09,4276.19
2026-04-21,STR0021,Ship To Home,1,1.0,566.92,180.71999999999997
2026-04-21,STR0024,Pickup,1,6.0,1527.8,817.9100000000001
2026-04-21,STR0025,Delivery,2,10.0,4991.17,2470.4800000000005
2026-04-21,STR0025,Ship To Home,1,7.0,2136.05,1183.0299999999997
2026-04-22,STR0003,Delivery,1,4.0,303.08,176.71999999999997
2026-04-22,STR0003,Ship To Home,1,5.0,193.37,75.48
2026-04-22,STR0004,Pickup,1,7.0,1243.8899999999999,336.68999999999994
2026-04-22,STR0004,Ship To Home,1,6.0,2869.94,889.9199999999998
2026-04-22,STR0005,Pickup,1,6.0,1989.3600000000001,1050.21
2026-04-22,STR0005,Ship To Home,1,2.0,1353.73,641.3
2026-04-22,STR0006,Ship To Home,1,1.0,99.4,52.74000000000001
2026-04-22,STR0007,Ship To Home,1,8.0,2836.36,1422.25
2026-04-22,STR0009,Pickup,1,2.0,748.66,420.93999999999994
2026-04-22,STR0010,Delivery,1,4.0,1424.75,791.4200000000001
2026-04-22,STR0012,Ship To Home,1,5.0,1673.9,839.87
2026-04-22,STR0013,Pickup,1,10.0,5014.57,2041.9099999999996
2026-04-22,STR0016,Delivery,1,12.0,2942.98,821.71
2026-04-22,STR0016,Ship To Home,2,10.0,3918.31,2108.92
2026-04-22,STR0017,Delivery,1,3.0,1249.66,231.67000000000007
2026-04-22,STR0017,Pickup,1,7.0,1096.61,459.95
2026-04-22,STR0019,Ship To Home,1,5.0,3689.99,2087.4
2026-04-22,STR0020,Delivery,1,1.0,458.74,66.40000000000003
2026-04-22,STR0020,Pickup,1,10.0,5437.15,1974.29
2026-04-22,STR0021,Delivery,1,7.0,3039.28,1499.4600000000003
2026-04-22,STR0022,Ship To Home,1,1.0,325.16,108.62000000000003
2026-04-22,STR0024,Delivery,2,3.0,890.8,511.3299999999999
2026-04-22,STR0024,Ship To Home,1,5.0,584.28,122.13999999999999
2026-04-22,STR0025,Ship To Home,1,2.0,1533.21,933.7899999999998
2026-04-23,STR0002,Delivery,1,7.0,3021.16,1501.5299999999997
2026-04-23,STR0002,Pickup,1,7.0,472.31,196.33
2026-04-23,STR0003,Delivery,1,4.0,2107.88,1310.3200000000002
2026-04-23,STR0004,Delivery,1,9.0,4865.32,2413.6800000000003
2026-04-23,STR0005,Pickup,1,13.0,7910.78,3728.0899999999997
2026-04-23,STR0008,Delivery,2,18.0,6400.21,2953.26
2026-04-23,STR0008,Pickup,2,8.0,2324.32,762.5999999999998
2026-04-23,STR0009,Ship To Home,1,3.0,1981.86,869.0699999999999
2026-04-23,STR0010,Delivery,1,9.0,4690.14,2214.04
2026-04-23,STR0010,Pickup,1,6.0,1557.1599999999999,578.1899999999999
2026-04-23,STR0013,Pickup,1,3.0,897.27,522.23
2026-04-23,STR0013,Ship To Home,2,11.0,3131.6000000000004,1508.4700000000003
2026-04-23,STR0014,Delivery,1,9.0,3906.23,2032.7199999999998
2026-04-23,STR0016,Delivery,1,1.0,323.16,106.62000000000003
2026-04-23,STR0016,Pickup,1,6.0,1429.9,697.14
2026-04-23,STR0017,Ship To Home,1,11.0,4567.35,1988.8899999999999
2026-04-23,STR0018,Delivery,1,1.0,93.95,24.290000000000006
2026-04-23,STR0019,Ship To Home,1,3.0,1397.02,372.1300000000001
2026-04-23,STR0020,Delivery,1,4.0,1368.36,582.6399999999999
2026-04-23,STR0020,Pickup,1,6.0,2590.09,972.6799999999998
2026-04-23,STR0022,Ship To Home,1,4.0,3004.52,1481.84
2026-04-23,STR0023,Ship To Home,1,6.0,4162.25,2139.13
2026-04-23,STR0024,Delivery,1,4.0,968.62,444.48
2026-04-23,STR0024,Ship To Home,2,13.0,7034.71,3688.2600000000007
2026-04-23,STR0025,Delivery,1,1.0,521.44,316.68000000000006
2026-04-24,STR0001,Delivery,1,9.0,1463.73,333.7899999999999
2026-04-24,STR0003,Ship To Home,1,4.0,235.72,23.47999999999999
2026-04-24,STR0005,Delivery,2,3.0,1601.38,941.5800000000002
2026-04-24,STR0006,Pickup,1,7.0,3704.6699999999996,1906.6699999999998
2026-04-24,STR0008,Delivery,1,6.0,736.38,339.7800000000001
2026-04-24,STR0008,Pickup,1,1.0,191.21,96.68
2026-04-24,STR0008,Ship To Home,1,2.0,603.88,220.32999999999998
2026-04-24,STR0014,Delivery,1,6.0,3961.82,2216.78
2026-04-24,STR0015,Pickup,1,2.0,532.3199999999999,247.87
2026-04-24,STR0015,Ship To Home,1,4.0,832.8,518.72
2026-04-24,STR0016,Delivery,1,6.0,1324.37,321.60999999999996
2026-04-24,STR0016,Ship To Home,1,7.0,2206.2599999999998,904.0799999999999
2026-04-24,STR0018,Pickup,1,3.0,2439.41,1232.25
2026-04-24,STR0021,Delivery,1,10.0,3639.12,1373.97
2026-04-24,STR0022,Delivery,1,8.0,2358.59,734.91
2026-04-24,STR0022,Ship To Home,2,17.0,7154.6,3582.66
2026-04-24,STR0025,Delivery,1,7.0,1762.7,891.51
2026-04-25,STR0001,Delivery,2,7.0,2451.78,1342.08
2026-04-25,STR0002,Delivery,2,9.0,3611.75,1580.3199999999997
2026-04-25,STR0003,Ship To Home,1,12.0,3772.85,1321.1399999999999
2026-04-25,STR0004,Pickup,1,5.0,3389.11,1731.9
2026-04-25,STR0005,Pickup,1,4.0,1315.16,639.32
2026-04-25,STR0005,Ship To Home,1,3.0,2504.55,1570.1100000000001
2026-04-25,STR0006,Ship To Home,1,8.0,1945.95,709.7799999999999
2026-04-25,STR0008,Pickup,1,9.0,4695.55,2084.2300000000005
2026-04-25,STR0008,Ship To Home,2,7.0,3140.68,1417.6299999999999
2026-04-25,STR0009,Ship To Home,1,9.0,2878.5,443.0300000000001
2026-04-25,STR0010,Delivery,1,7.0,3173.23,1740.6299999999999
2026-04-25,STR0010,Pickup,1,9.0,4947.16,2158.07
2026-04-25,STR0012,Pickup,1,4.0,1473.1799999999998,559.68
2026-04-25,STR0013,Delivery,1,9.0,3555.06,692.7699999999999
2026-04-25,STR0014,Ship To Home,1,16.0,10087.78,5249.1
2026-04-25,STR0015,Delivery,1,3.0,1753.87,748.5999999999999
2026-04-25,STR0015,Pickup,2,7.0,4269.43,1954.6399999999999
2026-04-25,STR0015,Ship To Home,2,13.0,7778.3,3616.3900000000003
2026-04-25,STR0019,Delivery,1,3.0,957.56,299.24999999999994
2026-04-25,STR0020,Delivery,2,9.0,1922.1,889.6099999999999
2026-04-25,STR0022,Delivery,2,7.0,1858.42,979.1
2026-04-25,STR0022,Ship To Home,1,9.0,4230.62,1841.1599999999999
2026-04-25,STR0023,Delivery,1,1.0,293.15,126.99999999999997
2026-04-26,STR0003,Ship To Home,1,5.0,3289.3500000000004,1098.1000000000001
2026-04-26,STR0005,Ship To Home,1,1.0,193.88,117.55
2026-04-26,STR0010,Delivery,1,9.0,2787.2,1555.48
2026-04-26,STR0011,Delivery,1,1.0,115.02,38.099999999999994
2026-04-26,STR0012,Delivery,1,3.0,1576.37,601.06
2026-04-26,STR0015,Ship To Home,1,4.0,821.88,441.04
2026-04-26,STR0017,Pickup,1,2.0,604.35,351.79
2026-04-26,STR0018,Delivery,2,6.0,2317.48,598.46
2026-04-26,STR0019,Ship To Home,2,8.0,2170.79,1102.73
2026-04-26,STR0020,Delivery,2,16.0,5473.43,2802.5299999999997
2026-04-26,STR0020,Ship To Home,1,6.0,4576.9800000000005,2346.7000000000003
2026-04-26,STR0021,Delivery,1,3.0,1389.72,603.21
2026-04-26,STR0023,Delivery,2,7.0,2071.98,1119.74
2026-04-26,STR0024,Pickup,2,12.0,6984.75,3420.6100000000006
2026-04-26,STR0025,Pickup,1,2.0,332.01,80.75
2026-04-26,STR0025,Ship To Home,2,9.0,4685.61,2603.54
2026-04-27,STR0003,Delivery,1,1.0,268.9,85.39999999999998
2026-04-27,STR0004,Delivery,1,5.0,1301.42,505.33000000000004
2026-04-27,STR0004,Ship To Home,1,7.0,1090.24,590.55
2026-04-27,STR0005,Pickup,1,1.0,132.22,48.980000000000004
2026-04-27,STR0006,Delivery,1,8.0,1941.46,960.1600000000001
2026-04-27,STR0006,Pickup,1,4.0,2038.1699999999998,476.8599999999998
2026-04-27,STR0006,Ship To Home,1,4.0,1540.8600000000001,613.73
2026-04-27,STR0008,Delivery,1,5.0,2981.76,1588.6100000000001
2026-04-27,STR0009,Pickup,1,9.0,3201.79,1604.1899999999998
2026-04-27,STR0009,Ship To Home,1,3.0,2010.74,925.37
2026-04-27,STR0010,Delivery,1,6.0,3146.7799999999997,1461.8
2026-04-27,STR0010,Pickup,1,6.0,1209.88,557.25
2026-04-27,STR0011,Delivery,1,1.0,563.01,353.23
2026-04-27,STR0012,Pickup,1,3.0,2639.08,1538.32
2026-04-27,STR0014,Delivery,1,1.0,499.88,260.63
2026-04-27,STR0015,Ship To Home,1,2.0,460.96,228.85999999999999
2026-04-27,STR0017,Pickup,1,5.0,2739.46,987.97
2026-04-27,STR0017,Ship To Home,1,15.0,8192.5,4913.859999999999
2026-04-27,STR0019,Delivery,1,9.0,1183.55,425.52000000000004
2026-04-27,STR0020,Delivery,1,4.0,1060.45,267.67999999999995
2026-04-27,STR0020,Pickup,1,3.0,604.16,231.65999999999997
2026-04-27,STR0021,Pickup,1,5.0,1514.5,849.3100000000001
2026-04-27,STR0022,Pickup,1,2.0,381.12,213.8
2026-04-27,STR0022,Ship To Home,1,9.0,2678.09,765.7100000000002
2026-04-27,STR0023,Delivery,1,6.0,1482.17,486.09000000000003
2026-04-27,STR0024,Ship To Home,2,6.0,874.5699999999999,370.6
2026-04-28,STR0001,Pickup,1,6.0,1814.49,811.3500000000001
2026-04-28,STR0003,Pickup,1,7.0,2389.91,832.1399999999999
2026-04-28,STR0004,Delivery,2,8.0,6160.77,3530.9100000000003
2026-04-28,STR0005,Delivery,1,5.0,1481.54,867.96
2026-04-28,STR0005,Ship To Home,1,8.0,4145.35,2159.25
2026-04-28,STR0010,Pickup,1,2.0,207.0,126.16
2026-04-28,STR0011,Delivery,1,1.0,732.82,308.00000000000006
2026-04-28,STR0012,Pickup,2,6.0,3397.2,1501.7999999999997
2026-04-28,STR0015,Delivery,1,3.0,190.05,96.15
2026-04-28,STR0015,Ship To Home,1,4.0,3836.1400000000003,2341.4800000000005
2026-04-28,STR0016,Pickup,1,3.0,747.52,440.13
2026-04-28,STR0017,Delivery,1,2.0,359.8,67.52000000000004
2026-04-28,STR0018,Delivery,1,7.0,1982.3899999999999,945.9899999999999
2026-04-28,STR0018,Pickup,1,2.0,616.58,347.72
2026-04-28,STR0019,Delivery,1,1.0,1051.77,605.9300000000001
2026-04-28,STR0019,Ship To Home,1,1.0,268.84,163.51
2026-04-28,STR0020,Delivery,1,13.0,7652.2,3871.559999999999
2026-04-28,STR0020,Ship To Home,1,10.0,3850.3999999999996,1338.3599999999997
2026-04-28,STR0021,Delivery,1,3.0,1743.78,971.52
2026-04-28,STR0021,Pickup,1,5.0,3261.27,1590.74
2026-04-28,STR0022,Delivery,3,19.0,9511.15,4901.360000000001
2026-04-28,STR0022,Pickup,2,9.0,3610.37,1869.6799999999998
2026-04-28,STR0025,Pickup,2,10.0,3579.15,1639.52
2026-04-29,STR0001,Delivery,1,7.0,5855.25,3639.5600000000004
2026-04-29,STR0001,Pickup,1,3.0,2829.48,1652.2800000000002
2026-04-29,STR0001,Ship To Home,1,3.0,2391.19,1263.04
2026-04-29,STR0004,Delivery,1,5.0,1195.49,428.61999999999995
2026-04-29,STR0004,Pickup,2,8.0,1722.48,661.74
2026-04-29,STR0004,Ship To Home,3,14.0,6861.64,2741.2000000000003
2026-04-29,STR0005,Delivery,1,6.0,1957.76,1072.75
2026-04-29,STR0006,Ship To Home,1,7.0,1575.4299999999998,732.88
2026-04-29,STR0007,Delivery,1,7.0,2778.35,1312.62
2026-04-29,STR0008,Delivery,1,1.0,90.59,17.77000000000001
2026-04-29,STR0009,Pickup,1,1.0,59.18,6.119999999999997
2026-04-29,STR0011,Pickup,1,7.0,5123.82,2943.15
2026-04-29,STR0013,Delivery,2,6.0,2555.2599999999998,1274.57
2026-04-29,STR0013,Pickup,2,10.0,3348.83,1737.58
2026-04-29,STR0014,Delivery,1,4.0,1564.8,498.31999999999994
2026-04-29,STR0015,Pickup,2,8.0,2436.56,1067.06
2026-04-29,STR0016,Ship To Home,1,6.0,2624.9300000000003,1234.0100000000002
2026-04-29,STR0018,Ship To Home,1,8.0,6681.26,3848.17
2026-04-29,STR0019,Pickup,1,4.0,386.88,104.68
2026-04-29,STR0020,Pickup,2,16.0,6491.88,2931.3300000000004
2026-04-29,STR0020,Ship To Home,1,2.0,83.74,44.459999999999994
2026-04-29,STR0021,Ship To Home,2,14.0,8080.49,4140.540000000001
2026-04-29,STR0022,Ship To Home,2,10.0,5786.54,2784.98
2026-04-29,STR0023,Ship To Home,2,9.0,1897.3200000000002,1018.1000000000001
2026-04-30,STR0001,Pickup,1,2.0,411.8,187.38000000000002
2026-04-30,STR0002,Delivery,1,2.0,1486.6,917.5799999999999
2026-04-30,STR0002,Ship To Home,2,16.0,8759.83,4465.35
2026-04-30,STR0003,Ship To Home,1,7.0,3067.24,1041.16
2026-04-30,STR0006,Ship To Home,1,7.0,6018.11,3428.99
2026-04-30,STR0007,Ship To Home,2,10.0,2589.19,1161.73
2026-04-30,STR0008,Delivery,1,4.0,2116.94,818.26
2026-04-30,STR0010,Delivery,1,5.0,2052.5299999999997,1131.29
2026-04-30,STR0011,Ship To Home,1,8.0,1914.72,742.57
2026-04-30,STR0012,Delivery,1,5.0,3867.76,2146.2
2026-04-30,STR0013,Delivery,1,11.0,5866.64,3185.41
2026-04-30,STR0013,Pickup,1,3.0,1824.13,845.2900000000002
2026-04-30,STR0014,Pickup,1,2.0,779.27,279.82
2026-04-30,STR0015,Ship To Home,1,3.0,315.21,105.63
2026-04-30,STR0016,Delivery,2,14.0,2498.06,968.3100000000001
2026-04-30,STR0016,Ship To Home,2,15.0,6184.63,2985.33
2026-04-30,STR0018,Delivery,1,9.0,5107.91,2420.63
2026-04-30,STR0018,Pickup,2,14.0,5297.32,2598.91
2026-04-30,STR0018,Ship To Home,1,9.0,2988.67,812.97
2026-04-30,STR0019,Delivery,1,7.0,3198.05,1453.2
2026-04-30,STR0020,Ship To Home,2,15.0,7403.12,3285.9500000000003
2026-04-30,STR0022,Ship To Home,1,4.0,2308.04,993.6800000000001
2026-04-30,STR0023,Delivery,1,6.0,1882.9,815.77
2026-04-30,STR0023,Pickup,1,3.0,1283.72,614.42
2026-04-30,STR0025,Delivery,1,7.0,4001.13,1772.48
2026-05-01,STR0001,Delivery,2,15.0,7340.25,3123.91
2026-05-01,STR0001,Ship To Home,1,1.0,7.21,3.54
2026-05-01,STR0002,Pickup,1,2.0,609.38,316.11999999999995
2026-05-01,STR0002,Ship To Home,1,5.0,573.8100000000001,194.59000000000003
2026-05-01,STR0004,Pickup,1,4.0,371.0,46.24000000000001
2026-05-01,STR0004,Ship To Home,1,3.0,336.58,336.58
2026-05-01,STR0005,Delivery,1,3.0,2131.93,819.9399999999998
2026-05-01,STR0006,Ship To Home,2,11.0,4903.33,1978.37
2026-05-01,STR0008,Pickup,1,4.0,2524.1400000000003,1094.46
2026-05-01,STR0009,Delivery,1,1.0,331.03,109.76999999999998
2026-05-01,STR0010,Pickup,1,7.0,3175.12,1205.58
2026-05-01,STR0011,Delivery,1,2.0,972.84,560.98
2026-05-01,STR0012,Ship To Home,1,5.0,2666.89,849.3199999999999
2026-05-01,STR0013,Delivery,1,5.0,2772.47,1636.23
2026-05-01,STR0013,Pickup,1,9.0,4475.5,1863.8000000000002
2026-05-01,STR0013,Ship To Home,1,3.0,1191.81,488.5799999999999
2026-05-01,STR0014,Ship To Home,1,1.0,320.76,164.17999999999998
2026-05-01,STR0015,Pickup,1,8.0,3865.88,909.54
2026-05-01,STR0016,Delivery,1,4.0,1883.67,1090.5
2026-05-01,STR0016,Pickup,1,4.0,2047.89,806.3400000000001
2026-05-01,STR0017,Delivery,2,8.0,3469.5299999999997,1995.5700000000002
2026-05-01,STR0020,Delivery,1,3.0,874.89,165.77999999999997
2026-05-01,STR0021,Pickup,1,3.0,487.22,82.82
2026-05-01,STR0022,Delivery,1,3.0,256.24,75.62000000000002
2026-05-01,STR0022,Pickup,1,9.0,6291.22,3507.7400000000002
2026-05-01,STR0023,Delivery,1,5.0,1184.59,704.5500000000001
2026-05-01,STR0023,Pickup,1,8.0,2504.62,1347.6799999999998
2026-05-01,STR0024,Ship To Home,1,1.0,416.57,220.79999999999998
2026-05-01,STR0025,Delivery,1,14.0,2561.24,1436.61
2026-05-02,STR0002,Pickup,1,9.0,5068.35,1958.03
2026-05-02,STR0003,Ship To Home,2,7.0,3136.13,1724.1000000000001
2026-05-02,STR0004,Pickup,1,2.0,207.89000000000001,108.15
2026-05-02,STR0009,Delivery,1,7.0,2308.57,1229.3200000000002
2026-05-02,STR0009,Pickup,1,10.0,4396.51,2115.96
2026-05-02,STR0010,Pickup,1,3.0,357.12,132.81
2026-05-02,STR0010,Ship To Home,1,3.0,929.6500000000001,398.07000000000005
2026-05-02,STR0011,Pickup,2,16.0,6066.09,2918.13
2026-05-02,STR0012,Delivery,1,2.0,541.69,238.07999999999998
2026-05-02,STR0014,Delivery,1,7.0,2508.12,810.38
2026-05-02,STR0014,Pickup,1,13.0,7036.64,3683.2500000000005
2026-05-02,STR0014,Ship To Home,1,1.0,619.42,185.04999999999995
2026-05-02,STR0015,Ship To Home,1,2.0,711.5799999999999,294.05
2026-05-02,STR0016,Pickup,1,2.0,744.4,439.2
2026-05-02,STR0016,Ship To Home,1,1.0,459.17,60.56
2026-05-02,STR0017,Pickup,1,2.0,463.22,117.26000000000005
2026-05-02,STR0017,Ship To Home,1,4.0,1308.34,626.0
2026-05-02,STR0020,Ship To Home,1,3.0,1802.81,948.0299999999999
2026-05-02,STR0021,Ship To Home,1,7.0,4179.16,1878.5300000000002
2026-05-02,STR0024,Pickup,1,2.0,112.12,60.62000000000001
2026-05-03,STR0001,Delivery,1,8.0,3714.87,993.29
2026-05-03,STR0001,Ship To Home,1,2.0,719.88,174.62
2026-05-03,STR0006,Pickup,1,9.0,1939.54,832.1099999999999
2026-05-03,STR0006,Ship To Home,1,11.0,4908.9,2373.6699999999996
2026-05-03,STR0007,Delivery,1,11.0,2698.23,1014.3900000000001
2026-05-03,STR0007,Pickup,2,9.0,3848.51,1965.4300000000003
2026-05-03,STR0008,Ship To Home,1,12.0,1167.04,733.61
2026-05-03,STR0010,Delivery,1,11.0,5362.08,2508.76
2026-05-03,STR0010,Pickup,1,7.0,3429.0,1521.7300000000002
2026-05-03,STR0012,Pickup,1,10.0,2222.67,968.02
2026-05-03,STR0015,Delivery,2,9.0,3616.2599999999998,1898.4499999999996
2026-05-03,STR0018,Ship To Home,1,4.0,424.11,70.70000000000007
2026-05-03,STR0019,Pickup,2,10.0,4998.95,3068.88
2026-05-03,STR0023,Ship To Home,2,9.0,2652.06,1268.4099999999999
2026-05-03,STR0024,Ship To Home,1,4.0,1145.23,406.34999999999997
2026-05-03,STR0025,Pickup,1,9.0,3045.27,1521.9900000000002
2026-05-04,STR0001,Pickup,1,2.0,917.48,132.80000000000007
2026-05-04,STR0002,Pickup,1,2.0,562.96,199.84000000000003
2026-05-04,STR0003,Ship To Home,1,1.0,345.72,32.06
